QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20212,04740191,1,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04740291,1,0,1,100,D,1,D,03,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04740291,2,0,1,140,D,1,D,01,D,811,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04740681,1,0,1,160,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04740771,1,0,1,120,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04741031,1,0,1,140,D,1,D,01,D,860,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04741031,2,0,1,195,D,1,D,03,D,2670,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04741341,1,0,1,100,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04741731,1,0,1,140,D,1,D,01,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04741731,2,0,1,160,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04741851,1,0,1,140,D,1,D,03,D,1284,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04741891,1,0,1,140,D,1,D,02,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04741891,2,0,1,100,D,1,D,01,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04741891,3,0,1,140,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04742221,1,0,1,120,D,1,D,03,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04742221,2,0,1,100,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04742221,3,0,1,140,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04742901,1,0,1,195,D,1,D,02,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04743071,1,0,1,140,D,1,D,02,D,2880,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04743201,1,0,1,120,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04743861,1,0,1,120,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04744031,1,0,1,120,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04744161,1,0,1,120,D,1,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04744201,1,0,1,100,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04744211,1,0,1,140,D,1,D,02,D,1605,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04744891,1,0,1,195,D,1,D,02,D,960,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04744911,1,0,1,195,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04744911,2,0,1,195,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04744911,3,0,1,195,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04744941,1,0,1,195,D,1,D,01,D,492,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04745101,1,0,1,195,D,1,D,02,D,675,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04745841,1,0,1,100,D,1,D,01,D,1100,D,,A,25,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04746011,1,0,1,195,D,1,D,03,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04746031,1,0,1,160,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04746291,1,0,1,120,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04746851,1,0,1,100,D,1,D,04,D,450,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747291,1,0,1,140,D,1,D,03,D,3400,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747371,1,0,1,195,D,2,D,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747511,1,0,1,120,D,1,D,05,D,225,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747511,2,0,1,100,D,1,D,05,D,675,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747511,3,0,1,140,D,1,D,05,D,1400,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747511,4,0,1,160,D,1,D,05,D,400,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747621,1,0,1,140,D,1,D,03,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747721,1,0,1,140,D,1,D,05,D,3059,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747731,1,0,1,195,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04747811,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04748391,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04748431,1,0,1,120,D,3,D,03,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04748531,1,0,1,140,D,1,D,03,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04748851,1,0,1,120,D,1,D,05,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04749034,1,0,1,140,D,1,D,05,D,865,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04749474,1,0,1,140,D,1,D,05,D,2600,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04749601,1,0,1,120,D,1,D,03,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04749951,1,0,1,120,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750001,1,0,1,195,D,1,D,04,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750051,1,0,1,140,D,3,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750051,2,0,1,140,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750511,1,0,1,140,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750671,1,0,1,195,D,3,D,03,D,318,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750781,1,0,1,120,D,1,D,05,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750781,2,0,1,195,D,1,D,04,D,752,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750821,1,0,1,120,D,1,D,04,D,373,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750821,2,0,1,195,D,1,D,05,D,1013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750871,1,0,1,140,D,1,D,04,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750871,2,0,1,120,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750871,3,0,1,100,D,1,D,04,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04750871,4,0,1,160,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751091,1,0,1,100,D,1,D,04,D,780,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751431,1,0,1,195,D,1,D,04,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751501,1,0,1,140,D,1,D,05,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751531,1,0,1,195,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751641,1,0,1,120,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751831,1,0,1,140,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751844,1,0,1,140,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751871,1,0,1,100,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752151,1,0,1,195,D,1,D,04,D,1192,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752151,2,0,1,195,D,1,D,04,D,1301,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752231,1,0,1,195,D,1,D,03,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752363,1,0,1,140,D,1,D,05,D,1627,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752363,2,0,1,100,D,1,D,05,D,2500,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752363,3,0,1,160,D,1,D,05,D,1000,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752363,4,0,1,120,D,1,D,05,D,300,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752961,1,0,1,195,D,1,D,03,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753341,1,0,1,160,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753891,1,0,1,195,D,1,D,03,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754021,1,0,1,195,D,1,D,04,D,1491,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754391,1,0,1,220,D,1,D,03,D,,H,,A,,A,100,D,140,D,,A,,A,,A,,A,,A,,A,,A
20212,04754391,1,1,1,100,D,1,D,03,D,3637,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754391,1,2,1,140,D,1,D,03,D,1363,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754461,1,0,1,140,D,1,D,03,D,1943,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754461,2,0,1,195,D,1,D,05,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754581,1,0,1,120,D,1,D,03,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755001,1,0,1,195,D,1,D,05,D,1750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755392,1,0,1,120,D,1,D,05,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755741,1,0,1,160,D,1,D,05,D,853,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756321,1,0,1,160,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756321,2,0,1,100,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756321,3,0,1,120,D,1,D,03,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756671,1,0,1,140,D,1,D,04,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757061,1,0,1,120,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757251,1,0,1,120,D,1,D,04,D,296,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757291,1,0,1,195,D,1,D,04,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757491,1,0,1,195,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757731,1,0,1,120,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757781,1,0,1,140,D,1,D,03,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758001,1,0,1,120,D,1,D,03,D,320,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758001,2,0,1,100,D,1,D,03,D,767,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758001,3,0,1,140,D,1,D,03,D,1200,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758001,4,0,1,160,D,1,D,03,D,460,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758001,5,0,1,180,D,1,D,03,D,90,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758161,1,0,1,120,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758161,2,0,1,100,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758161,3,0,1,160,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758161,4,0,1,180,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758491,1,0,1,120,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758821,1,0,1,195,D,1,D,02,D,2500,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04758981,1,0,1,160,D,1,D,03,D,800,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04759232,1,0,1,195,D,1,D,03,D,1064,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04759541,1,0,1,195,D,1,D,04,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04759651,1,0,1,195,D,1,D,02,D,492,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04759691,1,0,1,195,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04759781,1,0,1,100,D,1,D,02,D,8325,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04759921,1,0,1,195,D,1,D,02,D,1400,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04759971,1,0,1,120,D,1,D,02,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04759971,2,0,1,100,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04760321,1,0,1,160,D,1,D,04,D,1100,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04760321,2,0,1,140,D,1,D,04,D,2200,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04760454,1,0,1,195,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04760871,1,0,1,140,D,1,D,02,D,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04761051,1,0,1,195,D,1,D,04,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04761261,1,0,1,140,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04761261,2,0,1,195,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04761281,1,0,1,140,D,1,D,03,D,250,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04761551,1,0,1,195,D,1,D,03,D,1180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04761951,1,0,1,220,D,1,D,04,D,,H,,A,,A,140,D,120,D,,A,,A,,A,,A,,A,,A,,A
20212,04761951,1,1,1,140,D,1,D,04,D,181,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04761951,1,2,1,120,D,1,D,04,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04761981,1,0,1,120,D,1,D,02,D,1163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04762261,1,0,1,160,D,1,D,04,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04762791,1,0,1,160,D,1,D,04,D,1000,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763001,1,0,1,220,D,1,D,02,D,,H,,A,,H,100,D,120,D,,A,,A,,A,,A,,A,,A,,A
20212,04763001,1,1,1,100,D,1,D,02,D,410,E,,A,125,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763001,1,2,1,120,D,1,D,02,D,90,E,,A,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763111,1,0,1,120,D,1,D,03,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763791,1,0,1,120,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763891,1,0,1,140,D,1,D,02,D,749,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763961,1,0,1,220,D,1,D,03,D,,H,,A,,A,220,D,195,D,,A,,A,,A,,A,,A,,A,,A
20212,04763961,1,1,1,180,D,1,D,03,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763961,1,2,1,195,D,1,D,03,D,377,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763961,1,3,1,210,D,1,D,03,D,54,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04764181,1,0,1,195,D,1,D,04,D,1812,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04764211,1,0,1,120,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765361,1,0,1,120,D,1,D,04,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765421,1,0,1,140,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765671,1,0,1,220,D,1,D,02,D,,H,,A,,A,120,D,100,D,140,D,160,D,195,D,,A,,A,,A,,A
20212,04765671,1,1,1,120,D,1,D,02,D,128,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765671,1,2,1,100,D,1,D,02,D,508,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765671,1,3,1,140,D,1,D,02,D,1264,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765671,1,4,1,160,D,1,D,02,D,505,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765671,1,5,1,195,D,1,D,02,D,595,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765702,1,0,1,100,D,1,D,03,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765801,1,0,1,140,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766041,1,0,1,100,D,1,D,03,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766321,1,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766321,2,0,1,100,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766671,1,0,1,170,D,1,D,02,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766891,1,0,1,140,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766891,2,0,1,195,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766971,1,0,1,140,D,1,D,03,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767041,1,0,1,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767241,1,0,1,195,D,1,D,02,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767241,2,0,1,170,D,1,D,03,D,257,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767821,1,0,1,180,D,1,D,03,D,90,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767851,1,0,1,160,D,1,D,02,D,650,D,,A,180,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767901,1,0,1,195,D,2,D,,A,,A,156,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767911,1,0,1,100,D,1,D,03,D,645,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768081,1,0,1,160,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768171,1,0,1,195,D,1,D,02,D,1306,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768191,1,0,1,195,D,1,D,04,D,1500,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768341,1,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768391,1,0,1,120,D,1,D,03,D,152,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768702,1,0,1,120,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769121,1,0,1,140,D,1,D,03,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769191,1,0,1,140,D,1,D,03,D,2750,D,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769231,1,0,1,195,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769571,1,0,1,120,D,1,D,02,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544364,1,0,1,140,D,1,D,06,D,1810,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544364,2,0,1,100,D,1,D,06,D,695,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544554,1,0,1,195,D,1,D,05,D,679,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544774,1,0,1,120,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544854,1,0,1,195,D,2,D,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544924,1,0,1,140,D,1,D,06,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545214,1,0,1,120,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545504,1,0,2,195,D,1,D,04,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545564,1,0,1,120,D,1,D,05,D,555,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545564,2,0,1,100,D,1,D,06,D,3047,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546514,1,0,1,120,D,1,D,04,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546874,1,0,1,140,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546964,1,0,1,160,D,1,D,04,D,512,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04547924,1,0,1,120,D,1,D,06,D,259,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04547994,1,0,1,195,D,1,D,06,D,1325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04548214,1,0,1,195,D,1,D,05,D,1462,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04548374,1,0,1,160,D,1,D,06,D,513,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04548924,1,0,1,160,D,1,D,06,D,699,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549734,1,0,1,170,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549814,1,0,1,140,D,1,D,04,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549954,1,0,1,120,D,1,D,06,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550044,1,0,1,195,D,1,D,05,D,1785,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550374,1,0,1,195,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550624,1,0,1,140,D,3,D,04,D,871,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04551484,1,0,1,120,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04551924,1,0,1,140,D,1,D,04,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04552904,1,0,1,160,D,1,D,04,D,1800,D,,A,115,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04553464,1,0,1,195,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04553744,1,0,1,220,D,1,D,06,D,,H,,A,,H,100,D,160,D,140,D,,A,,A,,A,,A,,A,,A
20213,04553744,1,1,1,100,D,1,D,06,D,302,G,,A,58,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04553744,1,2,1,160,D,1,D,06,D,288,G,,A,56,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04553744,1,3,1,140,D,1,D,06,D,408,G,,A,79,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04554504,1,0,1,120,D,1,D,04,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
