QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,INTAWAY,INTAWAY_,INTAWYX,INTAWYX_,PRPYCELL,PRPY_ELL,PRPYCLX,PRPYCLX_
20212,04748301,22,0,1,2,D,,A,2,D,,A
20212,04748312,8,0,1,2,D,,A,2,D,,A
20212,04748321,14,0,1,2,D,,A,2,D,,A
20212,04748341,47,0,1,2,D,,A,2,D,,A
20212,04748351,20,0,1,2,D,,A,2,D,,A
20212,04748371,22,0,1,2,D,,A,2,D,,A
20212,04748391,22,0,1,2,D,,A,2,D,,A
20212,04748401,16,0,1,2,D,,A,2,D,,A
20212,04748431,31,0,1,2,D,,A,1,D,40,D
20212,04748471,27,0,1,2,D,,A,2,D,,A
20212,04748511,47,0,1,1,D,15,D,2,D,,A
20212,04748531,37,0,1,2,D,,A,2,D,,A
20212,04748621,37,0,1,2,D,,A,2,D,,A
20212,04748641,11,0,1,2,D,,A,2,D,,A
20212,04748703,20,0,1,2,D,,A,2,D,,A
20212,04748711,22,0,1,2,D,,A,2,D,,A
20212,04748751,10,0,1,2,D,,A,2,D,,A
20212,04748761,11,0,1,2,D,,A,2,D,,A
20212,04748771,32,0,1,2,D,,A,2,D,,A
20212,04748791,11,0,1,2,D,,A,2,D,,A
20212,04748801,19,0,1,2,D,,A,2,D,,A
20212,04748841,18,0,1,2,D,,A,2,D,,A
20212,04748851,15,0,1,2,D,,A,2,D,,A
20212,04748871,50,0,1,2,D,,A,2,D,,A
20212,04748881,39,0,1,2,D,,A,2,D,,A
20212,04748971,44,0,1,2,D,,A,2,D,,A
20212,04748991,37,0,1,2,D,,A,2,D,,A
20212,04749021,37,0,1,2,D,,A,2,D,,A
20212,04749034,19,0,1,2,D,,A,1,D,120,D
20212,04749041,29,0,1,2,D,,A,2,D,,A
20212,04749071,19,0,1,2,D,,A,2,D,,A
20212,04749081,86,0,1,2,D,,A,2,D,,A
20212,04749101,16,0,1,2,D,,A,2,D,,A
20212,04749111,47,0,1,2,D,,A,2,D,,A
20212,04749121,28,0,1,2,D,,A,2,D,,A
20212,04749131,27,0,1,2,D,,A,2,D,,A
20212,04749151,20,0,1,2,D,,A,2,D,,A
20212,04749171,21,0,1,2,D,,A,2,D,,A
20212,04749191,20,0,1,2,D,,A,2,D,,A
20212,04749221,21,0,1,2,D,,A,2,D,,A
20212,04749241,16,0,1,2,D,,A,2,D,,A
20212,04749251,14,0,1,2,D,,A,2,D,,A
20212,04749301,20,0,1,2,D,,A,1,D,25,D
20212,04749311,21,0,1,2,D,,A,2,D,,A
20212,04749331,18,0,1,2,D,,A,2,D,,A
20212,04749351,18,0,1,2,D,,A,2,D,,A
20212,04749361,11,0,1,2,D,,A,2,D,,A
20212,04749371,28,0,1,2,D,,A,2,D,,A
20212,04749391,42,0,1,2,D,,A,1,D,60,D
20212,04749421,30,0,1,2,D,,A,2,D,,A
20212,04749431,31,0,1,2,D,,A,2,D,,A
20212,04749451,13,0,1,2,D,,A,2,D,,A
20212,04749461,14,0,1,2,D,,A,2,D,,A
20212,04749474,40,0,1,2,D,,A,2,D,,A
20212,04749481,24,0,1,2,D,,A,2,D,,A
20212,04749491,23,0,1,2,D,,A,2,D,,A
20212,04749511,46,0,1,2,D,,A,2,D,,A
20212,04749541,14,0,1,2,D,,A,2,D,,A
20212,04749571,18,0,1,2,D,,A,2,D,,A
20212,04749601,16,0,1,2,D,,A,2,D,,A
20212,04749611,19,0,1,2,D,,A,2,D,,A
20212,04749701,21,0,1,2,D,,A,2,D,,A
20212,04749721,32,0,1,2,D,,A,2,D,,A
20212,04749751,14,0,1,1,D,100,D,1,D,10,D
20212,04749761,27,0,1,2,D,,A,2,D,,A
20212,04749781,22,0,1,2,D,,A,2,D,,A
20212,04749861,48,0,1,2,D,,A,2,D,,A
20212,04749881,21,0,1,2,D,,A,2,D,,A
20212,04749901,34,0,1,2,D,,A,2,D,,A
20212,04749941,27,0,1,2,D,,A,2,D,,A
20212,04749951,11,0,1,2,D,,A,2,D,,A
20212,04750001,38,0,1,2,D,,A,2,D,,A
20212,04750021,66,0,1,2,D,,A,2,D,,A
20212,04750051,89,0,1,2,D,,A,2,D,,A
20212,04750141,17,0,1,2,D,,A,2,D,,A
20212,04750163,42,0,1,2,D,,A,1,D,35,D
20212,04750191,13,0,1,2,D,,A,2,D,,A
20212,04750201,36,0,1,2,D,,A,2,D,,A
20212,04750241,39,0,1,2,D,,A,2,D,,A
20212,04750251,20,0,1,2,D,,A,1,D,38,D
20212,04750281,34,0,1,2,D,,A,2,D,,A
20212,04750301,32,0,1,2,D,,A,2,D,,A
20212,04750321,22,0,1,2,D,,A,2,D,,A
20212,04750331,12,0,1,2,D,,A,2,D,,A
20212,04750341,18,0,1,2,D,,A,2,D,,A
20212,04750361,15,0,1,2,D,,A,2,D,,A
20212,04750381,19,0,1,2,D,,A,2,D,,A
20212,04750431,12,0,1,2,D,,A,2,D,,A
20212,04750441,32,0,1,2,D,,A,2,D,,A
20212,04750481,25,0,1,2,D,,A,2,D,,A
20212,04750501,35,0,1,2,D,,A,2,D,,A
20212,04750511,85,0,1,2,D,,A,2,D,,A
20212,04750521,24,0,1,2,D,,A,2,D,,A
20212,04750561,52,0,1,2,D,,A,2,D,,A
20212,04750571,20,0,1,2,D,,A,2,D,,A
20212,04750581,18,0,1,2,D,,A,2,D,,A
20212,04750601,15,0,1,2,D,,A,2,D,,A
20212,04750623,8,0,1,2,D,,A,2,D,,A
20212,04750641,39,0,1,2,D,,A,2,D,,A
20212,04750671,33,0,1,2,D,,A,2,D,,A
20212,04750691,24,0,1,2,D,,A,2,D,,A
20212,04750711,31,0,1,2,D,,A,2,D,,A
20212,04750731,9,0,1,2,D,,A,2,D,,A
20212,04750781,21,0,1,2,D,,A,2,D,,A
20212,04750821,24,0,1,2,D,,A,2,D,,A
20212,04750831,23,0,1,2,D,,A,2,D,,A
20212,04750841,9,0,1,2,D,,A,2,D,,A
20212,04750851,28,0,1,2,D,,A,2,D,,A
20212,04750861,31,0,1,2,D,,A,2,D,,A
20212,04750871,37,0,1,2,D,,A,2,D,,A
20212,04750881,15,0,1,2,D,,A,2,D,,A
20212,04750901,24,0,1,2,D,,A,2,D,,A
20212,04750921,13,0,1,2,D,,A,2,D,,A
20212,04750931,29,0,1,2,D,,A,2,D,,A
20212,04750971,23,0,1,2,D,,A,2,D,,A
20212,04750991,20,0,1,2,D,,A,2,D,,A
20212,04751011,35,0,1,2,D,,A,2,D,,A
20212,04751041,18,0,1,2,D,,A,2,D,,A
20212,04751091,12,0,1,2,D,,A,1,D,300,D
20212,04751101,28,0,1,2,D,,A,2,D,,A
20212,04751131,23,0,1,2,D,,A,2,D,,A
20212,04751161,19,0,1,2,D,,A,2,D,,A
20212,04751171,16,0,1,2,D,,A,2,D,,A
20212,04751181,30,0,1,2,D,,A,2,D,,A
20212,04751221,44,0,1,2,D,,A,2,D,,A
20212,04751231,23,0,1,2,D,,A,2,D,,A
20212,04751251,15,0,1,2,D,,A,2,D,,A
20212,04751273,20,0,1,2,D,,A,2,D,,A
20212,04751301,26,0,1,2,D,,A,2,D,,A
20212,04751311,30,0,1,2,D,,A,2,D,,A
20212,04751321,8,0,1,2,D,,A,1,D,55,D
20212,04751341,23,0,1,2,D,,A,2,D,,A
20212,04751351,18,0,1,2,D,,A,2,D,,A
20212,04751431,19,0,1,2,D,,A,2,D,,A
20212,04751444,18,0,1,2,D,,A,2,D,,A
20212,04751451,21,0,1,2,D,,A,2,D,,A
20212,04751461,29,0,1,2,D,,A,2,D,,A
20212,04751481,27,0,1,2,D,,A,2,D,,A
20212,04751501,23,0,1,2,D,,A,2,D,,A
20212,04751513,11,0,1,2,D,,A,2,D,,A
20212,04751531,21,0,1,2,D,,A,2,D,,A
20212,04751541,41,0,1,2,D,,A,2,D,,A
20212,04751561,26,0,1,2,D,,A,2,D,,A
20212,04751601,22,0,1,2,D,,A,2,D,,A
20212,04751611,8,0,1,2,D,,A,2,D,,A
20212,04751631,26,0,1,2,D,,A,2,D,,A
20212,04751641,27,0,1,2,D,,A,2,D,,A
20212,04751651,24,0,1,2,D,,A,2,D,,A
20212,04751671,13,0,1,2,D,,A,2,D,,A
20212,04751721,20,0,1,2,D,,A,2,D,,A
20212,04751731,42,0,1,2,D,,A,2,D,,A
20212,04751743,12,0,1,2,D,,A,2,D,,A
20212,04751761,20,0,1,2,D,,A,2,D,,A
20212,04751771,18,0,1,2,D,,A,2,D,,A
20212,04751791,23,0,1,2,D,,A,2,D,,A
20212,04751821,15,0,1,2,D,,A,2,D,,A
20212,04751831,22,0,1,2,D,,A,2,D,,A
20212,04751844,23,0,1,2,D,,A,2,D,,A
20212,04751851,15,0,1,2,D,,A,2,D,,A
20212,04751871,26,0,1,2,D,,A,2,D,,A
20212,04751921,45,0,1,2,D,,A,2,D,,A
20212,04751961,49,0,1,2,D,,A,2,D,,A
20212,04751981,21,0,1,2,D,,A,2,D,,A
20212,04752001,19,0,1,2,D,,A,2,D,,A
20212,04752021,17,0,1,2,D,,A,2,D,,A
20212,04752043,9,0,1,2,D,,A,2,D,,A
20212,04752061,37,0,1,2,D,,A,2,D,,A
20212,04752073,29,0,1,2,D,,A,2,D,,A
20212,04752092,18,0,1,2,D,,A,2,D,,A
20212,04752101,25,0,1,2,D,,A,2,D,,A
20212,04752133,10,0,1,2,D,,A,2,D,,A
20212,04752141,32,0,1,2,D,,A,2,D,,A
20212,04752151,23,0,1,2,D,,A,2,D,,A
20212,04752161,40,0,1,2,D,,A,2,D,,A
20212,04752231,32,0,1,2,D,,A,2,D,,A
20212,04752241,15,0,1,2,D,,A,2,D,,A
20212,04752281,17,0,1,2,D,,A,2,D,,A
20212,04752331,24,0,1,2,D,,A,2,D,,A
20212,04752351,24,0,1,2,D,,A,2,D,,A
20212,04752363,24,0,1,2,D,,A,2,D,,A
20212,04752381,16,0,1,2,D,,A,2,D,,A
20212,04752411,24,0,1,2,D,,A,2,D,,A
20212,04752421,52,0,1,2,D,,A,2,D,,A
20212,04752431,17,0,1,2,D,,A,2,D,,A
20212,04752521,36,0,1,2,D,,A,2,D,,A
20212,04752533,17,0,1,2,D,,A,2,D,,A
20212,04752591,40,0,1,2,D,,A,2,D,,A
20212,04752611,33,0,1,2,D,,A,2,D,,A
20212,04752621,15,0,1,2,D,,A,2,D,,A
20212,04752651,12,0,1,2,D,,A,2,D,,A
20212,04752701,7,0,1,2,D,,A,2,D,,A
20212,04752771,18,0,1,2,D,,A,2,D,,A
20212,04752801,18,0,1,2,D,,A,2,D,,A
20212,04752811,14,0,1,2,D,,A,2,D,,A
20212,04752821,17,0,1,2,D,,A,2,D,,A
20212,04752861,26,0,1,2,D,,A,2,D,,A
20212,04752901,31,0,1,2,D,,A,2,D,,A
20212,04752921,12,0,1,2,D,,A,2,D,,A
20212,04752931,33,0,1,2,D,,A,2,D,,A
20212,04752961,24,0,1,2,D,,A,2,D,,A
20212,04752991,18,0,1,2,D,,A,2,D,,A
20212,04753081,16,0,1,2,D,,A,2,D,,A
20212,04753152,36,0,1,1,D,20,D,2,D,,A
20212,04753191,27,0,1,2,D,,A,2,D,,A
20212,04753221,22,0,1,2,D,,A,2,D,,A
20212,04753251,52,0,1,2,D,,A,2,D,,A
20212,04753271,19,0,1,2,D,,A,2,D,,A
20212,04753341,29,0,1,2,D,,A,2,D,,A
20212,04753351,11,0,1,2,D,,A,2,D,,A
20212,04753361,35,0,1,2,D,,A,2,D,,A
20212,04753401,26,0,1,2,D,,A,2,D,,A
20212,04753411,16,0,1,2,D,,A,2,D,,A
20212,04753421,30,0,1,2,D,,A,2,D,,A
20212,04753441,31,0,1,2,D,,A,2,D,,A
20212,04753451,35,0,1,2,D,,A,2,D,,A
20212,04753481,27,0,1,2,D,,A,2,D,,A
20212,04753511,30,0,1,2,D,,A,2,D,,A
20212,04753541,29,0,1,2,D,,A,2,D,,A
20212,04753551,43,0,1,2,D,,A,2,D,,A
20212,04753581,22,0,1,1,D,150,D,2,D,,A
20212,04753611,47,0,1,2,D,,A,2,D,,A
20212,04753644,4,0,1,2,D,,A,2,D,,A
20212,04753651,39,0,1,2,D,,A,2,D,,A
20212,04753751,34,0,1,2,D,,A,2,D,,A
20212,04753791,38,0,1,2,D,,A,2,D,,A
20212,04753801,37,0,1,2,D,,A,2,D,,A
20212,04753811,31,0,1,2,D,,A,2,D,,A
20212,04753821,20,0,1,2,D,,A,2,D,,A
20212,04753841,24,0,1,2,D,,A,2,D,,A
20212,04753881,18,0,1,2,D,,A,2,D,,A
20212,04753891,33,0,1,2,D,,A,2,D,,A
20212,04753941,42,0,1,2,D,,A,2,D,,A
20212,04753951,20,0,1,2,D,,A,2,D,,A
20212,04753961,30,0,1,2,D,,A,2,D,,A
20212,04753981,20,0,1,2,D,,A,2,D,,A
20212,04754001,23,0,1,2,D,,A,2,D,,A
20212,04754021,34,0,1,2,D,,A,2,D,,A
20212,04754041,21,0,1,2,D,,A,2,D,,A
20212,04754051,19,0,1,2,D,,A,2,D,,A
20212,04754071,22,0,1,2,D,,A,2,D,,A
20212,04754091,19,0,1,2,D,,A,2,D,,A
20212,04754101,16,0,1,2,D,,A,2,D,,A
20212,04754111,24,0,1,1,D,45,D,1,D,330,D
20212,04754121,33,0,1,2,D,,A,2,D,,A
20212,04754151,20,0,1,2,D,,A,2,D,,A
20212,04754161,20,0,1,2,D,,A,2,D,,A
20212,04754211,15,0,1,2,D,,A,2,D,,A
20212,04754231,17,0,1,2,D,,A,2,D,,A
20212,04754241,21,0,1,2,D,,A,2,D,,A
20212,04754281,11,0,1,2,D,,A,1,D,2,D
20212,04754311,31,0,1,2,D,,A,2,D,,A
20212,04754331,51,0,1,2,D,,A,2,D,,A
20212,04754351,30,0,1,2,D,,A,2,D,,A
20212,04754371,29,0,1,2,D,,A,2,D,,A
20212,04754381,22,0,1,2,D,,A,2,D,,A
20212,04754391,24,0,1,2,D,,A,2,D,,A
20212,04754421,17,0,1,2,D,,A,2,D,,A
20212,04754441,31,0,1,2,D,,A,2,D,,A
20212,04754451,16,0,1,2,D,,A,2,D,,A
20212,04754461,43,0,1,2,D,,A,2,D,,A
20212,04754471,30,0,1,2,D,,A,2,D,,A
20212,04754511,69,0,1,2,D,,A,2,D,,A
20212,04754521,12,0,1,2,D,,A,2,D,,A
20212,04754541,24,0,1,2,D,,A,2,D,,A
20212,04754581,19,0,1,2,D,,A,2,D,,A
20212,04754591,18,0,1,2,D,,A,2,D,,A
20212,04754601,23,0,1,2,D,,A,2,D,,A
20212,04754611,37,0,1,2,D,,A,2,D,,A
20212,04754631,41,0,1,2,D,,A,2,D,,A
20212,04754641,18,0,1,2,D,,A,2,D,,A
20212,04754701,22,0,1,2,D,,A,2,D,,A
20212,04754711,21,0,1,2,D,,A,2,D,,A
20212,04754721,25,0,1,2,D,,A,2,D,,A
20212,04754741,35,0,1,2,D,,A,2,D,,A
20212,04754761,25,0,1,2,D,,A,2,D,,A
20212,04754771,23,0,1,2,D,,A,2,D,,A
20212,04754781,25,0,1,2,D,,A,2,D,,A
20212,04754791,18,0,1,2,D,,A,2,D,,A
20212,04754801,15,0,1,2,D,,A,2,D,,A
20212,04754821,16,0,1,2,D,,A,2,D,,A
20212,04754832,19,0,1,2,D,,A,2,D,,A
20212,04754851,39,0,1,2,D,,A,2,D,,A
20212,04754874,14,0,1,2,D,,A,2,D,,A
20212,04754911,17,0,1,2,D,,A,2,D,,A
20212,04754931,27,0,1,2,D,,A,2,D,,A
20212,04754941,23,0,1,2,D,,A,2,D,,A
20212,04754951,20,0,1,2,D,,A,2,D,,A
20212,04754961,35,0,1,2,D,,A,2,D,,A
20212,04755001,38,0,1,2,D,,A,2,D,,A
20212,04755011,23,0,1,2,D,,A,2,D,,A
20212,04755041,17,0,1,2,D,,A,2,D,,A
20212,04755091,23,0,1,2,D,,A,2,D,,A
20212,04755101,21,0,1,2,D,,A,2,D,,A
20212,04755111,20,0,1,2,D,,A,1,D,143,F
20212,04755131,31,0,1,2,D,,A,2,D,,A
20212,04755171,15,0,1,2,D,,A,2,D,,A
20212,04755181,22,0,1,2,D,,A,2,D,,A
20212,04755221,19,0,1,2,D,,A,2,D,,A
20212,04755271,31,0,1,2,D,,A,2,D,,A
20212,04755281,20,0,1,2,D,,A,2,D,,A
20212,04755291,12,0,1,2,D,,A,2,D,,A
20212,04755301,52,0,1,2,D,,A,2,D,,A
20212,04755311,33,0,1,2,D,,A,2,D,,A
20212,04755341,26,0,1,2,D,,A,2,D,,A
20212,04755351,39,0,1,2,D,,A,2,D,,A
20212,04755371,30,0,1,2,D,,A,2,D,,A
20212,04755392,10,0,1,2,D,,A,2,D,,A
20212,04755471,20,0,1,2,D,,A,2,D,,A
20212,04755481,7,0,1,2,D,,A,2,D,,A
20212,04755521,24,0,1,2,D,,A,2,D,,A
20212,04755531,12,0,1,2,D,,A,2,D,,A
20212,04755541,15,0,1,2,D,,A,2,D,,A
20212,04755601,19,0,1,2,D,,A,2,D,,A
20212,04755691,18,0,1,2,D,,A,2,D,,A
20212,04755731,21,0,1,2,D,,A,2,D,,A
20212,04755741,21,0,1,2,D,,A,2,D,,A
20212,04755761,17,0,1,2,D,,A,2,D,,A
20212,04755781,13,0,1,2,D,,A,2,D,,A
20212,04755801,28,0,1,2,D,,A,2,D,,A
20212,04755831,47,0,1,2,D,,A,1,D,44,D
20212,04755851,18,0,1,2,D,,A,2,D,,A
20212,04755881,20,0,1,2,D,,A,2,D,,A
20212,04755923,19,0,1,2,D,,A,2,D,,A
20212,04755951,31,0,1,2,D,,A,2,D,,A
20212,04755971,18,0,1,2,D,,A,2,D,,A
20212,04755981,27,0,1,2,D,,A,2,D,,A
20212,04756001,11,0,1,2,D,,A,2,D,,A
20212,04756073,12,0,1,2,D,,A,2,D,,A
20212,04756171,13,0,1,2,D,,A,2,D,,A
20212,04756191,5,0,1,2,D,,A,2,D,,A
20212,04756204,24,0,1,2,D,,A,2,D,,A
20212,04756261,21,0,1,2,D,,A,2,D,,A
20212,04756301,22,0,1,2,D,,A,2,D,,A
20212,04756321,28,0,1,2,D,,A,2,D,,A
20212,04756331,22,0,1,2,D,,A,2,D,,A
20212,04756341,25,0,1,2,D,,A,2,D,,A
20212,04756381,41,0,1,2,D,,A,2,D,,A
20212,04756391,16,0,1,2,D,,A,2,D,,A
20212,04756412,7,0,1,2,D,,A,2,D,,A
20212,04756421,56,0,1,2,D,,A,2,D,,A
20212,04756431,14,0,1,2,D,,A,2,D,,A
20212,04756471,14,0,1,2,D,,A,2,D,,A
20212,04756514,28,0,1,2,D,,A,2,D,,A
20212,04756534,15,0,1,2,D,,A,2,D,,A
20212,04756571,4,0,1,2,D,,A,2,D,,A
20212,04756581,31,0,1,2,D,,A,2,D,,A
20212,04756601,16,0,1,2,D,,A,2,D,,A
20212,04756624,36,0,1,2,D,,A,2,D,,A
20212,04756671,29,0,1,2,D,,A,2,D,,A
20212,04756691,17,0,1,2,D,,A,2,D,,A
20212,04756701,45,0,1,2,D,,A,2,D,,A
20212,04756721,27,0,1,2,D,,A,2,D,,A
20212,04756741,31,0,1,2,D,,A,2,D,,A
20212,04756751,28,0,1,2,D,,A,2,D,,A
20212,04756764,15,0,1,2,D,,A,2,D,,A
20212,04756811,14,0,1,2,D,,A,2,D,,A
20212,04756831,46,0,1,2,D,,A,2,D,,A
20212,04756841,28,0,1,2,D,,A,2,D,,A
20212,04756871,19,0,1,2,D,,A,2,D,,A
20212,04756901,19,0,1,2,D,,A,2,D,,A
20212,04756961,37,0,1,2,D,,A,2,D,,A
20212,04756971,12,0,1,2,D,,A,2,D,,A
20212,04756991,18,0,1,2,D,,A,2,D,,A
20212,04757011,25,0,1,2,D,,A,2,D,,A
20212,04757021,26,0,1,2,D,,A,2,D,,A
20212,04757061,22,0,1,2,D,,A,2,D,,A
20212,04757071,23,0,1,2,D,,A,2,D,,A
20212,04757091,23,0,1,2,D,,A,2,D,,A
20212,04757121,18,0,1,2,D,,A,2,D,,A
20212,04757134,10,0,1,2,D,,A,2,D,,A
20212,04757171,21,0,1,2,D,,A,2,D,,A
20212,04757181,24,0,1,2,D,,A,2,D,,A
20212,04757191,34,0,1,2,D,,A,2,D,,A
20212,04757201,23,0,1,2,D,,A,2,D,,A
20212,04757221,19,0,1,2,D,,A,2,D,,A
20212,04757241,29,0,1,2,D,,A,2,D,,A
20212,04757251,40,0,1,2,D,,A,2,D,,A
20212,04757291,29,0,1,2,D,,A,2,D,,A
20212,04757321,22,0,1,2,D,,A,2,D,,A
20212,04757351,19,0,1,2,D,,A,2,D,,A
20212,04757361,11,0,1,2,D,,A,2,D,,A
20212,04757471,41,0,1,2,D,,A,2,D,,A
20212,04757491,28,0,1,2,D,,A,2,D,,A
20212,04757531,24,0,1,2,D,,A,2,D,,A
20212,04757601,25,0,1,2,D,,A,2,D,,A
20212,04757611,23,0,1,2,D,,A,2,D,,A
20212,04757631,13,0,1,2,D,,A,2,D,,A
20212,04757701,22,0,1,2,D,,A,2,D,,A
20212,04757731,35,0,1,2,D,,A,2,D,,A
20212,04757752,12,0,1,2,D,,A,2,D,,A
20212,04757781,30,0,1,2,D,,A,2,D,,A
20212,04757792,11,0,1,2,D,,A,2,D,,A
20212,04757811,30,0,1,2,D,,A,2,D,,A
20212,04757821,10,0,1,2,D,,A,2,D,,A
20212,04757841,33,0,1,1,D,44,D,2,D,,A
20212,04757861,25,0,1,2,D,,A,2,D,,A
20212,04757881,13,0,1,2,D,,A,2,D,,A
20212,04757891,27,0,1,2,D,,A,1,D,180,D
20212,04757901,10,0,1,2,D,,A,2,D,,A
20212,04757951,35,0,1,2,D,,A,2,D,,A
20212,04758001,31,0,1,2,D,,A,2,D,,A
20212,04758011,12,0,1,2,D,,A,2,D,,A
20212,04758061,11,0,1,2,D,,A,2,D,,A
20212,04758071,23,0,1,2,D,,A,2,D,,A
20212,04758081,32,0,1,2,D,,A,2,D,,A
20212,04758151,37,0,1,2,D,,A,2,D,,A
20212,04758161,28,0,1,2,D,,A,2,D,,A
20212,04758221,21,0,1,2,D,,A,2,D,,A
20212,04758261,12,0,1,2,D,,A,2,D,,A
20212,04758271,9,0,1,2,D,,A,2,D,,A
20212,04758281,11,0,1,2,D,,A,2,D,,A
20212,04758291,19,0,1,2,D,,A,1,D,165,D
20212,04758311,36,0,1,2,D,,A,2,D,,A
20212,04758321,50,0,1,2,D,,A,2,D,,A
20212,04758331,59,0,1,2,D,,A,2,D,,A
20212,04758341,21,0,1,2,D,,A,2,D,,A
20212,04758361,45,0,1,2,D,,A,2,D,,A
20212,04758394,9,0,1,2,D,,A,2,D,,A
20212,04758401,28,0,1,2,D,,A,2,D,,A
20212,04758461,13,0,1,2,D,,A,2,D,,A
20212,04758481,16,0,1,2,D,,A,2,D,,A
20212,04758491,25,0,1,2,D,,A,2,D,,A
20212,04758503,11,0,1,2,D,,A,2,D,,A
20212,04758541,28,0,1,2,D,,A,2,D,,A
20212,04758571,45,0,1,2,D,,A,2,D,,A
20212,04758601,28,0,1,2,D,,A,2,D,,A
20212,04758611,34,0,1,2,D,,A,2,D,,A
20212,04758631,45,0,1,2,D,,A,2,D,,A
20212,04758661,49,0,1,2,D,,A,2,D,,A
20212,04758681,17,0,1,2,D,,A,2,D,,A
20212,04758711,18,0,1,2,D,,A,2,D,,A
20212,04758741,14,0,1,2,D,,A,2,D,,A
20212,04758751,14,0,1,2,D,,A,2,D,,A
20212,04758771,21,0,1,2,D,,A,2,D,,A
20212,04758811,22,0,1,2,D,,A,2,D,,A
20212,04758821,43,0,1,2,D,,A,2,D,,A
20212,04758831,10,0,1,2,D,,A,2,D,,A
20212,04758851,18,0,1,2,D,,A,2,D,,A
20212,04758861,26,0,1,2,D,,A,2,D,,A
20212,04758871,24,0,1,2,D,,A,2,D,,A
20212,04758981,28,0,1,2,D,,A,2,D,,A
20212,04759011,19,0,1,2,D,,A,2,D,,A
20212,04759031,21,0,1,2,D,,A,2,D,,A
20212,04759081,23,0,1,2,D,,A,2,D,,A
20212,04759091,31,0,1,2,D,,A,1,D,35,D
20212,04759101,12,0,1,2,D,,A,2,D,,A
20212,04759131,32,0,1,2,D,,A,2,D,,A
20212,04759171,17,0,1,2,D,,A,2,D,,A
20212,04759181,25,0,1,2,D,,A,2,D,,A
20212,04759191,21,0,1,2,D,,A,2,D,,A
20212,04759232,22,0,1,2,D,,A,2,D,,A
20212,04759241,26,0,1,2,D,,A,2,D,,A
20212,04759261,24,0,1,2,D,,A,2,D,,A
20212,04759311,22,0,1,2,D,,A,2,D,,A
20212,04759331,32,0,1,2,D,,A,2,D,,A
20212,04759351,24,0,1,2,D,,A,2,D,,A
20212,04759381,26,0,1,2,D,,A,2,D,,A
20212,04759431,32,0,1,2,D,,A,2,D,,A
20212,04759471,14,0,1,2,D,,A,2,D,,A
20212,04759491,46,0,1,2,D,,A,2,D,,A
20212,04759541,21,0,1,2,D,,A,2,D,,A
20212,04759551,28,0,1,2,D,,A,2,D,,A
20212,04759561,41,0,1,2,D,,A,2,D,,A
20212,04759581,21,0,1,2,D,,A,2,D,,A
20212,04759631,24,0,1,2,D,,A,2,D,,A
20212,04759641,14,0,1,2,D,,A,2,D,,A
20212,04759651,29,0,1,2,D,,A,1,D,20,D
20212,04759661,16,0,1,2,D,,A,2,D,,A
20212,04759681,14,0,1,2,D,,A,2,D,,A
20212,04759691,25,0,1,2,D,,A,2,D,,A
20212,04759711,33,0,1,2,D,,A,2,D,,A
20212,04759721,28,0,1,2,D,,A,2,D,,A
20212,04759751,25,0,1,2,D,,A,2,D,,A
20212,04759771,19,0,1,2,D,,A,2,D,,A
20212,04759781,42,0,1,2,D,,A,2,D,,A
20212,04759811,62,0,1,2,D,,A,2,D,,A
20212,04759821,17,0,1,2,D,,A,2,D,,A
20212,04759851,18,0,1,2,D,,A,2,D,,A
20212,04759871,20,0,1,2,D,,A,2,D,,A
20212,04759921,28,0,1,2,D,,A,2,D,,A
20212,04759941,11,0,1,2,D,,A,1,D,180,D
20212,04759961,23,0,1,2,D,,A,2,D,,A
20212,04759971,26,0,1,2,D,,A,2,D,,A
20212,04760001,33,0,1,2,D,,A,2,D,,A
20212,04760071,24,0,1,2,D,,A,2,D,,A
20212,04760091,20,0,1,2,D,,A,2,D,,A
20212,04760141,20,0,1,2,D,,A,2,D,,A
20212,04760171,31,0,1,2,D,,A,2,D,,A
20212,04760181,9,0,1,2,D,,A,2,D,,A
20212,04760191,32,0,1,2,D,,A,2,D,,A
20212,04760221,19,0,1,2,D,,A,2,D,,A
20212,04760231,35,0,1,2,D,,A,2,D,,A
20212,04760251,10,0,1,2,D,,A,2,D,,A
20212,04760261,19,0,1,2,D,,A,2,D,,A
20212,04760281,22,0,1,2,D,,A,2,D,,A
20212,04760321,32,0,1,2,D,,A,2,D,,A
20212,04760341,13,0,1,2,D,,A,2,D,,A
20212,04760352,23,0,1,2,D,,A,2,D,,A
20212,04760381,27,0,1,2,D,,A,2,D,,A
20212,04760454,33,0,1,2,D,,A,2,D,,A
20212,04760473,23,0,1,2,D,,A,2,D,,A
20212,04760491,27,0,1,2,D,,A,2,D,,A
20212,04760501,15,0,1,2,D,,A,2,D,,A
20212,04760651,9,0,1,2,D,,A,2,D,,A
20212,04760661,22,0,1,2,D,,A,2,D,,A
20212,04760671,16,0,1,2,D,,A,2,D,,A
20212,04760691,22,0,1,2,D,,A,2,D,,A
20212,04760761,17,0,1,2,D,,A,2,D,,A
20212,04760811,21,0,1,2,D,,A,2,D,,A
20212,04760821,11,0,1,2,D,,A,2,D,,A
20212,04760871,28,0,1,2,D,,A,2,D,,A
20212,04760911,28,0,1,2,D,,A,2,D,,A
20212,04760921,21,0,1,2,D,,A,2,D,,A
20212,04760951,23,0,1,2,D,,A,2,D,,A
