QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_
20212,04761181,4,0,1,100,D,13,D,261,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04761921,8,0,1,220,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04762091,15,0,1,200,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04762611,10,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04762631,4,0,1,190,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04762631,5,0,1,200,D,03,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04762731,15,0,1,200,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04762731,16,0,1,200,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763071,3,0,1,110,D,03,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763321,5,0,1,190,D,04,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763541,8,0,1,190,D,13,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763961,7,0,1,210,D,04,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,A
20212,04763961,7,1,1,120,D,04,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763961,7,2,1,190,D,04,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04763961,7,3,1,200,D,04,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04764021,4,0,1,220,D,04,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04764301,4,0,1,200,D,02,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04764341,5,0,1,190,D,03,D,359,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04764491,11,0,1,190,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765271,5,0,1,190,D,13,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765281,6,0,1,190,D,13,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765381,4,0,1,170,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765531,4,0,1,200,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765641,6,0,1,190,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765641,7,0,1,190,D,04,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04765841,3,0,1,220,D,04,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766071,6,0,1,110,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766111,8,0,1,170,D,13,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766411,11,0,1,200,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766411,12,0,1,200,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766411,13,0,1,110,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766591,6,0,1,190,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04766971,5,0,1,190,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767111,6,0,1,200,D,13,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767841,9,0,1,190,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04767891,5,0,1,190,D,03,D,191,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768151,6,0,1,190,D,03,D,191,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768251,11,0,1,130,D,02,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768391,4,0,1,130,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768431,14,0,1,190,D,13,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768631,5,0,1,190,D,13,D,173,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04768841,9,0,1,170,D,04,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769331,6,0,1,190,D,02,D,535,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769371,6,0,1,190,D,03,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769371,7,0,1,200,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769571,8,0,1,190,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769721,6,0,1,170,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04769901,5,0,1,190,D,04,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544354,5,0,1,190,D,06,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544564,7,0,1,190,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544674,7,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04544774,6,0,1,190,D,13,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545064,4,0,1,220,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545174,6,0,1,190,D,06,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545184,11,0,1,190,D,04,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545344,6,0,1,190,D,06,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545684,6,0,1,200,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545684,7,0,2,130,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545814,4,0,1,190,D,13,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545814,5,0,1,200,D,13,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545874,2,0,1,200,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04545954,5,0,1,190,D,06,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546354,6,0,1,130,D,04,D,264,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546364,10,0,1,130,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546364,11,0,1,190,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546634,6,0,1,200,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546924,7,0,1,190,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546944,10,0,1,100,D,05,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04546944,11,0,1,190,D,05,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04547744,4,0,1,130,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04548124,11,0,1,200,D,13,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04548124,12,0,1,190,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04548544,5,0,1,200,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04548754,8,0,1,190,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04548884,5,0,1,190,D,06,D,322,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04548924,5,0,1,200,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549174,3,0,1,190,D,05,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549264,3,0,1,110,D,13,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549444,3,0,2,190,D,04,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549524,5,0,1,190,D,05,D,327,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549524,6,0,2,190,D,04,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549744,9,0,1,190,D,05,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549774,10,0,1,110,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549814,4,0,1,190,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04549924,4,0,1,190,D,06,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550044,4,0,2,190,D,04,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550124,5,0,1,190,D,06,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550124,6,0,1,110,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550324,6,0,1,190,D,06,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550364,8,0,1,190,D,05,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550374,4,0,1,110,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550384,6,0,1,190,D,06,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550644,9,0,1,200,D,06,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04550644,10,0,1,190,D,13,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04551314,4,0,1,130,D,06,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04551314,5,0,1,110,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04551434,2,0,1,190,D,04,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04552204,8,0,2,200,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04552414,2,0,1,190,D,13,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04552454,4,0,1,110,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04552454,5,0,2,200,D,04,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04553274,3,0,1,190,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04553274,4,0,2,190,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04553614,7,0,1,190,D,05,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04553644,6,0,1,130,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04554304,12,0,1,190,D,05,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04554634,6,0,1,200,D,04,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04554964,13,0,1,190,D,04,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04554964,14,0,1,190,D,06,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04554964,15,0,1,190,D,05,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04554964,16,0,1,190,D,06,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04555394,14,0,1,200,D,05,D,884,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04555824,3,0,1,200,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04555854,4,0,1,190,D,06,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04556004,7,0,1,130,D,13,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04556444,3,0,1,190,D,13,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04556674,3,0,1,210,D,13,D,,H,210,D,130,D,,A,,A,,A,,A,,A,,A,,A
20213,04556674,3,1,1,100,D,13,D,59,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04556674,3,2,1,130,D,13,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04556674,3,3,1,190,D,13,D,54,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04556674,3,4,1,200,D,13,D,61,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04556754,5,0,1,130,D,07,D,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557224,6,0,2,120,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557274,3,0,1,110,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557284,25,0,1,190,D,13,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557374,4,0,1,110,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557404,2,0,1,190,D,06,D,148,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557594,2,0,2,190,D,05,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557664,7,0,1,190,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557744,3,0,1,190,D,05,D,295,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557754,12,0,1,190,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557754,13,0,1,190,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557884,11,0,1,110,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557904,3,0,1,190,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04558064,9,0,1,110,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04558064,10,0,1,110,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04558074,20,0,1,140,D,06,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04558104,3,0,1,190,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04558344,6,0,1,110,D,07,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04558344,7,0,2,100,D,05,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04558354,16,0,1,190,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04558984,5,0,1,190,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559184,8,0,1,200,D,05,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559414,4,0,1,110,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559414,5,0,2,130,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559574,7,0,1,130,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559644,4,0,1,140,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04560844,9,0,1,130,D,07,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561104,6,0,1,190,D,07,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561134,5,0,1,190,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561134,6,0,1,200,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561264,4,0,1,200,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561524,6,0,1,200,D,13,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561594,12,0,2,200,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561594,13,0,2,200,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561684,6,0,1,130,D,06,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04562244,4,0,1,200,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04562294,4,0,2,190,D,05,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04562314,7,0,2,190,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04562424,6,0,2,110,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04562844,3,0,1,190,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04563044,5,0,1,190,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04563364,4,0,1,200,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04563364,5,0,1,110,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04563444,7,0,1,190,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04563894,5,0,1,130,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04563914,10,0,1,190,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04564094,4,0,1,190,D,07,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04564234,5,0,1,190,D,07,D,543,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04564734,7,0,1,130,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04564744,3,0,1,190,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04564864,5,0,1,190,D,07,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04566124,4,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04566174,7,0,1,190,D,06,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04566404,6,0,1,190,D,07,D,132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04566564,11,0,1,110,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04566994,5,0,1,190,D,13,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567534,9,0,1,200,D,07,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567834,3,0,1,190,D,05,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567834,4,0,1,190,D,06,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567834,5,0,1,190,D,07,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04568764,4,0,1,190,D,13,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04569174,11,0,1,190,D,13,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04569194,5,0,1,190,D,08,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04569924,4,0,1,190,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570034,4,0,1,200,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570064,13,0,1,190,D,13,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570064,14,0,1,190,D,08,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570384,5,0,1,190,D,08,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570384,6,0,2,190,D,06,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570434,8,0,1,200,D,07,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570514,7,0,1,200,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570614,7,0,1,220,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570614,590,0,1,130,D,08,D,705,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570674,9,0,1,200,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570674,10,0,2,110,D,06,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570704,9,0,1,200,D,08,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570794,3,0,1,190,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570864,6,0,1,110,D,07,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570874,21,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571134,3,0,1,130,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571254,2,0,1,200,D,07,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571434,5,0,1,110,D,07,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571434,6,0,1,190,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571554,12,0,1,200,D,07,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571694,9,0,2,200,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571764,7,0,1,110,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571764,8,0,1,190,D,08,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571834,7,0,1,200,D,08,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571854,6,0,1,190,D,13,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571934,6,0,1,110,D,08,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04572074,9,0,2,190,D,06,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04572564,7,0,1,200,D,13,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04572564,8,0,1,200,D,07,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04572894,6,0,1,110,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573194,7,0,1,190,D,13,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573274,8,0,1,190,D,08,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573294,8,0,1,100,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573784,3,0,1,190,D,08,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573984,8,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573984,9,0,2,170,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574144,2,0,1,110,D,13,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574294,3,0,1,190,D,06,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574434,3,0,1,190,D,08,D,164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574564,12,0,1,190,D,13,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574624,10,0,1,190,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574914,8,0,1,190,D,07,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575124,9,0,1,190,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575264,13,0,1,110,D,08,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575264,14,0,1,170,D,07,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575314,8,0,1,190,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575504,9,0,1,190,D,13,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575554,4,0,1,190,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575624,7,0,1,110,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575704,3,0,1,110,D,07,D,168,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576224,10,0,1,130,D,08,D,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576224,11,0,1,130,D,13,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576224,12,0,1,190,D,08,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576514,9,0,1,190,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576714,11,0,2,190,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576944,14,0,1,200,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576964,3,0,2,200,D,06,D,389,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04577194,11,0,1,190,D,08,D,288,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04577494,3,0,1,130,D,06,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04578174,2,0,1,200,D,06,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04578554,3,0,1,200,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04578624,13,0,1,200,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04578774,4,0,1,200,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04579014,7,0,1,190,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04579224,6,0,1,190,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04579394,4,0,1,200,D,06,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04579444,2,0,2,200,D,06,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04609873,4,0,1,190,D,06,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04610243,9,0,1,110,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04610243,10,0,2,200,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04610733,10,0,1,110,D,05,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04610733,11,0,1,190,D,06,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04610863,4,0,1,190,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04611193,4,0,1,200,D,06,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04611293,4,0,2,190,D,04,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04611393,12,0,1,190,D,06,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04612353,3,0,2,110,D,04,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04612623,7,0,1,190,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04612623,8,0,1,200,D,06,D,192,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04612703,11,0,1,190,D,06,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
