QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20213,04825201,19,0,1,1,D,1,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,300,D,,A,,A,,A,,A,,A,150,D,,A
20213,04825361,34,0,1,2,D,1,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04825361,35,0,1,2,D,2,D,2,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,70,D,100,D,,A
20213,04825371,28,0,1,1,D,1,D,1,D,05,D,11,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,17,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,90,D
20213,04825631,40,0,1,1,D,1,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,100,D,,A,,A,420,D,,A,200,D,,A
20213,04825761,34,0,1,1,D,1,D,1,D,05,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,200,D,60,D,10,D,40,D,30,D,,A,90,D,15,D
20213,04825841,62,0,1,1,D,1,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,140,D,,A,,A,,A,,A,,A,120,D,,A
20213,04825841,63,0,1,1,D,2,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,100,D,,A,200,D,60,D
20213,04825841,64,0,1,1,D,3,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,35,D,,A,,A,400,D,,A,100,D,,A,,A
20213,04825871,24,0,1,1,D,1,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,907,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826121,14,0,1,1,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,300,D,,A
20213,04826191,26,0,1,1,D,1,D,1,D,04,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,500,D,,A,,A,40,D,75,D,,A,30,D,100,D
20213,04826331,12,0,1,1,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,280,D,,A,,A,,A,42,D,,A,,A,,A
20213,04826381,39,0,1,1,D,1,D,1,D,06,D,,C,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4748,G,,A,124,G,,A,,A,,A,,A,,A,,A,896,G,94,G,,A,6141,W,796,G,281,G,1419,G,604,G,,A,1657,G,578,G
20213,04826381,40,0,1,1,D,2,D,1,D,05,D,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,316,G,,A,8,G,,A,,A,,A,,A,,A,,A,59,G,6,G,,A,253,G,53,G,18,G,94,G,40,G,,A,115,G,38,G
20213,04826381,41,0,1,1,D,3,D,1,D,05,D,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,316,G,,A,8,G,,A,,A,,A,,A,,A,,A,64,G,6,G,,A,253,G,53,G,18,G,94,G,40,G,,A,110,G,38,G
20213,04826411,12,0,1,1,D,1,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,350,D,400,D,,A
20213,04826604,26,0,1,1,D,1,D,1,D,06,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,48,D,300,D,150,D,,A,,A,45,D,150,D,200,D,,A
20213,04826671,51,0,1,1,D,1,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,450,D,,A,30,D,1100,D,120,D,,A,50,D,,A,120,D,580,D,100,D
20213,04826761,20,0,1,1,D,1,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,1,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,F,,A,,A,,A,,A,250,F,,A
20213,04826761,21,0,1,1,D,2,D,1,D,06,D,2,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,16,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,F,100,F,,A,,A,,A,50,F,100,F
20213,04826761,22,0,1,1,D,3,D,1,D,07,D,5,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,16,F,,A,,A,,A,,A,,A,,A,,A,,A,10,F,,A,,A,,A,,A,69,F,100,F,,A,,A,,A,62,F,100,F
20213,04826981,27,0,1,1,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,600,F,75,D
20213,04827191,36,0,1,1,D,1,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,,A,,A,,A,,A,,A,,A,5,D
20213,04827211,24,0,1,2,D,2,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,0,D,,A,,A,121,D,,A,,A,,A,,A,120,D,119,D,,A
20213,04827211,25,0,1,2,D,3,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,0,D,,A,,A,200,D,21,D,,A,,A,25,D,194,D,142,D,,A
20213,04827231,56,0,1,1,D,1,D,1,D,06,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,1100,D,,A,,A,,A,,A,,A,300,D,40,D
20213,04827231,57,0,1,1,D,2,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,120,D,,A,90,D,,A
20213,04827251,41,0,1,1,D,1,D,2,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A
20213,04827251,42,0,1,1,D,2,D,2,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20213,04827251,43,0,1,1,D,3,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,20,D,,A,,A,,A,50,D,80,D
20213,04827251,44,0,1,1,D,4,D,2,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A
20213,04827351,19,0,1,2,D,1,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,,A,,A,,A,30,D,,A,,A,,A,,A,70,D,,A
20213,04827391,12,0,1,1,D,1,D,1,D,05,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,225,D,50,D,,A,,A,,A,,A,150,D,200,D
20213,04827541,49,0,1,1,D,1,D,1,D,05,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,315,D,,A,,A,,A,,A,,A,80,D,,A
20213,04827541,50,0,1,1,D,2,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,10,D,250,D,,A,,A,,A,,A,,A,40,D,20,D
20213,04827541,51,0,1,1,D,3,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,280,D,,A,,A,,A,,A,,A,60,D,,A
20213,04827541,52,0,1,1,D,4,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,199,D,,A,,A,,A,,A,,A,30,D,40,D
20213,04827541,53,0,1,1,D,5,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A
20213,04827541,54,0,1,1,D,6,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,541,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,250,D,528,D,90,D
20213,04827821,47,0,1,1,D,2,D,1,D,07,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,5,D,200,D,1150,D,,A,,A,,A,,A,,A,350,D,150,D
20213,04827871,27,0,1,1,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,377,D,,A,,A,75,D,,A,,A,150,D,,A
20213,04827871,28,0,1,1,D,2,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,220,D,,A,,A,,A,,A,,A,25,D,,A
20213,04827921,23,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,80,D,1000,D,,A,,A,,A,80,D,40,D,400,D,,A
20213,04827941,19,0,1,1,D,1,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,2000,D,,A,,A,,A,45,D,,A,400,D,,A
20213,04827971,21,0,1,2,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,50,D,500,D,50,D,100,D
20213,04828031,12,0,1,1,D,1,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,3,G,79,G,5,G,,A,,A,,A,,A,,A,,A,,A,213,G,11,G,,A,,A,610,G,2,G,6,G,40,G,,A,1421,G,410,G
20213,04828031,13,0,1,1,D,2,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04828051,48,0,1,1,D,1,D,1,D,05,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,125,D,75,D,100,D
20213,04828061,14,0,1,2,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,700,D,,A,43,D,,A,0,D,,A,275,D,102,D
20213,04828241,18,0,1,1,D,1,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20213,04828251,36,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,75,D,,A,90,D,300,D,,A
20213,04828321,33,0,1,1,D,1,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,800,D,,A,,A,,A,,A,,A,200,D,,A
20213,04828331,42,0,1,1,D,2,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,50,D,,A,100,D,,A,,A,,A,,A,250,D
20213,04828331,43,0,1,1,D,3,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,85,D,30,D,,A,,A,,A,,A,170,D,,A
20213,04828341,81,0,1,1,D,1,D,1,D,06,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,5,D,,A,,A,,A,,A,,A,,A,,A,75,D,25,D
20213,04828341,82,0,1,1,D,2,D,1,D,06,D,13,D,,A,,A,,A,,A,01,D,02,D,03,D,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,800,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,100,D,400,D,2500,D,2000,D,200,D
20213,04828341,83,0,1,1,D,3,D,1,D,07,D,10,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1600,D,400,D,,A,,A,1000,D,,A,1600,D,50,D
20213,04828391,47,0,1,1,D,1,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,20,D,,A,,A,60,D,,A,,A,100,D,,A,240,D,,A
20213,04828391,48,0,1,1,D,2,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,12,D,,A,,A,50,D,,A,,A,,A,,A,150,D,,A
20213,04828571,42,0,1,1,D,1,D,1,D,05,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,609,D,,A,,A,,A,,A,42,D,,A,,A,1220,D,80,D,32,D,,A,,A,25,D,403,D,155,D
20213,04828601,23,0,1,1,D,1,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,121,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04828631,8,0,1,1,D,1,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,200,D,50,D
20213,04828681,29,0,1,1,D,1,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,150,D,,A,,A,,A,100,D,,A,,A,,A,,A,20,D,,A,,A,360,D,10,D,,A,,A,,A,60,D,240,D,,A
20213,04828701,26,0,1,1,D,1,D,2,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,500,D,400,D
20213,04828701,27,0,1,1,D,2,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,50,D,,A,200,D,,A,,A,,A,,A,,A,200,F,150,D
20213,04828741,15,0,1,1,D,1,D,1,D,07,D,8,D,,A,,A,,A,,A,01,D,,A,03,D,,A,05,D,,A,,A,,A,,A,,A,,A,16,D,,A,80,D,,A,120,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,220,D,30,D
20213,04828801,14,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,170,D,,A,,A,,A,,A,,A,25,D,10,D
20213,04828971,14,0,1,2,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829001,10,0,1,2,D,1,D,1,D,07,D,3,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,187,G,961,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,604,G,312,G,,A,,A,,A,,A,436,G,,A
20213,04829001,11,0,1,1,D,2,D,2,D,07,D,3,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,89,G,687,G,189,G,,A,36,G,,A,,A,,A,,A,,A,,A,,A,,A,1086,G,120,G,,A,,A,,A,,A,293,G,,A
20213,04829091,35,0,1,2,D,1,D,1,D,05,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,10,D,,A,,A,,A,,A,,A,0,D,0,D,,A,,A,,A,0,D,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,18,F,,A,,A
20213,04829281,28,0,1,2,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,250,D,40,D,,A,,A,105,D,,A,80,D,20,D
20213,04829281,29,0,1,2,D,2,D,1,D,05,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,400,D,50,D,,A,,A,100,D,,A,200,D,,A
20213,04829391,19,0,1,1,D,1,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,48,D
20213,04829401,27,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,17,D,75,D,,A,,A,,A,50,D,,A,60,D,,A
20213,04829401,28,0,1,1,D,2,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20213,04829401,29,0,1,1,D,3,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,200,D,,A,,A,,A,,A,,A,40,D,,A
20213,04829401,30,0,1,1,D,4,D,1,D,05,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,200,D,,A,25,D,,A
20213,04829441,25,0,1,1,D,1,D,1,D,05,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829441,26,0,1,1,D,2,D,1,D,06,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829441,27,0,1,1,D,3,D,1,D,07,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829521,36,0,1,1,D,1,D,1,D,05,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,379,D,300,D,,A,,A,,A,300,D,700,D,,A
20213,04829681,21,0,1,1,D,1,D,1,D,05,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,4,D,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20213,04829801,25,0,1,1,D,1,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,31,D,,A,,A,119,D,,A,,A,,A,,A,,A,,A,,A
20213,04829801,26,0,1,1,D,2,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,,A,110,D
