QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX,CHCKEFT,CHCKEFT_,REBTUSED,REBT_SED
20213,04758612,7,0,1,150,D,05,D,240,D,,A,,A
20213,04758612,8,0,1,160,D,05,D,280,D,,A,,A
20213,04758612,9,0,1,160,D,06,D,30,D,,A,,A
20213,04758612,10,0,1,160,D,07,D,75,D,,A,,A
20213,04758632,3,0,1,100,D,13,D,40,D,,A,,A
20213,04758632,4,0,1,150,D,13,D,300,D,,A,,A
20213,04758662,8,0,1,110,D,13,D,971,D,,A,,A
20213,04758662,9,0,1,120,D,13,D,1020,D,,A,,A
20213,04758662,10,0,1,150,D,05,D,100,D,,A,,A
20213,04758662,11,0,1,800,D,07,D,200,D,1,D,3,D
20213,04758852,2,0,1,150,D,13,D,140,D,,A,,A
20213,04758882,2,0,1,150,D,13,D,240,D,,A,,A
20213,04758982,2,0,1,150,D,13,D,200,D,,A,,A
20213,04759032,6,0,1,170,D,05,D,200,D,,A,,A
20213,04759132,2,0,1,150,D,13,D,400,D,,A,,A
20213,04759132,3,0,1,800,D,05,D,550,D,1,D,1,D
20213,04759242,3,0,1,150,D,13,D,300,D,,A,,A
20213,04759562,6,0,1,170,D,06,D,2500,D,,A,,A
20213,04759562,7,0,1,160,D,05,D,165,D,,A,,A
20213,04759602,4,0,1,800,D,05,D,2800,D,2,D,1,D
20213,04759642,2,0,1,110,D,13,D,400,D,,A,,A
20213,04759652,4,0,1,130,D,06,D,20,D,,A,,A
20213,04759682,4,0,1,160,D,13,D,20,D,,A,,A
20213,04759692,5,0,1,100,D,06,D,450,D,,A,,A
20213,04759712,3,0,1,150,D,13,D,800,D,,A,,A
20213,04759752,2,0,1,150,D,13,D,379,F,,A,,A
20213,04759782,3,0,1,170,D,07,D,150,D,,A,,A
20213,04759782,4,0,1,140,D,13,D,10,D,,A,,A
20213,04759782,5,0,1,160,D,13,D,25,D,,A,,A
20213,04759782,6,0,1,160,D,06,D,50,D,,A,,A
20213,04759782,7,0,1,160,D,13,D,50,D,,A,,A
20213,04759782,8,0,1,160,D,06,D,100,D,,A,,A
20213,04759822,2,0,1,150,D,13,D,200,D,,A,,A
20213,04759822,3,0,1,160,D,07,D,384,D,,A,,A
20213,04759922,2,0,1,150,D,13,D,40,D,,A,,A
20213,04759972,3,0,1,170,D,06,D,200,D,,A,,A
20213,04759972,4,0,1,150,D,13,D,100,D,,A,,A
20213,04760282,2,0,1,170,D,06,D,10,D,,A,,A
20213,04760322,3,0,1,170,D,05,D,300,D,,A,,A
20213,04760672,3,0,1,170,D,06,D,600,D,,A,,A
20213,04760672,4,0,2,800,D,05,D,5600,D,1,D,1,D
20213,04760762,2,0,1,150,D,13,D,130,D,,A,,A
20213,04760812,2,0,1,160,D,07,D,35,D,,A,,A
20213,04760812,3,0,1,160,D,06,D,50,D,,A,,A
20213,04760812,4,0,1,160,D,07,D,50,D,,A,,A
20213,04760812,5,0,1,160,D,07,D,35,D,,A,,A
20213,04760812,6,0,1,160,D,07,D,50,D,,A,,A
20213,04760812,7,0,1,160,D,07,D,35,D,,A,,A
20213,04760862,2,0,1,170,D,06,D,100,D,,A,,A
20213,04760862,3,0,1,170,D,06,D,50,D,,A,,A
20213,04760882,5,0,1,170,D,06,D,500,D,,A,,A
20213,04761052,2,0,1,150,D,13,D,25,D,,A,,A
20213,04761102,4,0,1,100,D,13,D,300,D,,A,,A
20213,04761102,5,0,1,150,D,13,D,150,D,,A,,A
20213,04761282,3,0,1,100,D,13,D,1300,D,,A,,A
20213,04761342,2,0,2,800,D,05,D,1400,D,2,D,1,D
20213,04761352,3,0,1,170,D,13,D,100,D,,A,,A
20213,04761352,4,0,1,160,D,13,D,10,D,,A,,A
20213,04761352,5,0,1,800,D,06,D,1200,D,1,D,1,D
20213,04761362,2,0,1,150,D,05,D,160,D,,A,,A
20213,04761362,3,0,1,150,D,06,D,80,D,,A,,A
20213,04761362,4,0,1,150,D,07,D,60,D,,A,,A
20213,04761372,6,0,2,170,D,05,D,50,D,,A,,A
20213,04761372,7,0,2,160,D,05,D,100,D,,A,,A
20213,04761422,4,0,1,110,D,13,D,2000,D,,A,,A
20213,04761442,4,0,1,160,D,07,D,135,D,,A,,A
20213,04761452,2,0,1,160,D,07,D,1000,D,,A,,A
20213,04761482,2,0,1,170,D,06,D,100,D,,A,,A
20213,04761512,2,0,1,800,D,05,D,600,D,2,D,1,D
20213,04761552,2,0,1,160,D,07,D,300,D,,A,,A
20213,04761562,9,0,2,170,D,05,D,100,D,,A,,A
20213,04761562,10,0,2,170,D,05,D,25,D,,A,,A
20213,04761562,11,0,2,170,D,05,D,75,D,,A,,A
20213,04761572,5,0,1,800,D,07,D,300,D,3,D,2,D
20213,04761582,6,0,1,170,D,05,D,300,D,,A,,A
20213,04761582,7,0,1,170,D,13,D,75,D,,A,,A
20213,04761582,8,0,1,160,D,06,D,150,D,,A,,A
20213,04761672,2,0,1,140,D,07,D,25,D,,A,,A
20213,04761682,6,0,1,800,D,05,D,600,D,1,D,3,D
20213,04761792,4,0,1,150,D,13,D,1000,D,,A,,A
20213,04761902,5,0,1,800,D,07,D,500,D,2,D,1,D
20213,04761922,4,0,1,140,D,05,D,25,D,,A,,A
20213,04761922,5,0,1,140,D,06,D,83,D,,A,,A
20213,04761922,6,0,1,140,D,07,D,80,D,,A,,A
20213,04761922,7,0,1,160,D,05,D,200,D,,A,,A
20213,04761922,8,0,1,160,D,06,D,100,D,,A,,A
20213,04761922,9,0,1,160,D,07,D,100,D,,A,,A
20213,04761922,10,0,1,160,D,05,D,10,D,,A,,A
20213,04761922,11,0,1,160,D,06,D,10,D,,A,,A
20213,04761922,12,0,1,160,D,07,D,10,D,,A,,A
20213,04761922,13,0,1,160,D,06,D,100,D,,A,,A
20213,04761942,2,0,1,160,D,13,D,200,D,,A,,A
20213,04761952,3,0,1,170,D,07,D,150,D,,A,,A
20213,04761952,4,0,1,170,D,05,D,1500,D,,A,,A
20213,04761982,2,0,1,130,D,13,D,150,D,,A,,A
20213,04761982,3,0,1,150,D,13,D,200,D,,A,,A
20213,04761992,4,0,1,170,D,13,D,200,D,,A,,A
20213,04762092,4,0,1,130,D,06,D,100,D,,A,,A
20213,04762092,5,0,1,160,D,06,D,50,D,,A,,A
20213,04762092,6,0,1,800,D,05,D,1944,F,1,D,1,D
20213,04762222,4,0,1,800,D,07,D,600,D,1,D,3,D
20213,04762262,3,0,1,170,D,07,D,800,D,,A,,A
20213,04762272,4,0,1,800,D,05,D,1400,D,2,D,2,D
20213,04762322,2,0,1,170,D,06,D,40,D,,A,,A
20213,04762344,4,0,1,140,D,06,D,10,D,,A,,A
20213,04762402,2,0,1,150,D,13,D,289,D,,A,,A
20213,04762432,2,0,1,800,D,07,D,600,D,2,D,1,D
20213,04762532,2,0,1,160,D,13,D,30,D,,A,,A
20213,04762612,4,0,1,170,D,13,D,30,D,,A,,A
20213,04762632,2,0,1,150,D,13,D,100,D,,A,,A
20213,04762632,3,0,1,160,D,13,D,10,D,,A,,A
20213,04762632,4,0,1,160,D,13,D,10,D,,A,,A
20213,04762752,3,0,1,170,D,06,D,100,D,,A,,A
20213,04762752,4,0,2,170,D,05,D,50,D,,A,,A
20213,04762792,3,0,1,160,D,13,D,45,D,,A,,A
20213,04762862,2,0,1,150,D,13,D,100,D,,A,,A
20213,04762862,3,0,1,160,D,07,D,250,D,,A,,A
20213,04762942,2,0,1,160,D,13,D,433,F,,A,,A
20213,04763002,2,0,1,110,D,13,D,870,D,,A,,A
20213,04763052,2,0,1,170,D,07,D,40,D,,A,,A
20213,04763052,3,0,1,170,D,05,D,20,D,,A,,A
20213,04763072,3,0,1,800,D,07,D,250,D,2,D,1,D
20213,04763172,2,0,1,160,D,13,D,5,D,,A,,A
20213,04763182,3,0,1,170,D,07,D,100,D,,A,,A
20213,04763192,2,0,1,150,D,13,D,50,D,,A,,A
20213,04763192,3,0,1,150,D,13,D,20,D,,A,,A
20213,04763192,4,0,2,800,D,05,D,1400,D,2,D,3,D
20213,04763322,4,0,1,160,D,13,D,20,D,,A,,A
20213,04763362,2,0,1,150,D,13,D,400,D,,A,,A
20213,04763402,3,0,1,170,D,07,D,100,D,,A,,A
20213,04763402,4,0,1,160,D,05,D,50,D,,A,,A
20213,04763402,5,0,2,100,D,05,D,1000,D,,A,,A
20213,04763402,6,0,2,170,D,05,D,250,D,,A,,A
20213,04763412,3,0,1,160,D,07,D,50,D,,A,,A
20213,04763542,3,0,1,170,D,13,D,150,D,,A,,A
20213,04763542,4,0,1,130,D,13,D,25,D,,A,,A
20213,04763542,5,0,1,800,D,06,D,600,D,2,D,2,D
20213,04763612,3,0,1,140,D,05,D,200,D,,A,,A
20213,04763802,3,0,1,150,D,13,D,40,D,,A,,A
20213,04763922,2,0,1,170,D,07,D,15000,D,,A,,A
20213,04763922,3,0,1,150,D,13,D,200,D,,A,,A
20213,04763922,4,0,1,160,D,13,D,100,D,,A,,A
20213,04763952,4,0,1,170,D,07,D,100,D,,A,,A
20213,04763952,5,0,1,140,D,13,D,12,D,,A,,A
20213,04763952,6,0,1,800,D,05,D,2800,D,1,D,2,D
20213,04763952,7,0,2,800,D,05,D,2800,D,1,D,2,D
20213,04763962,4,0,2,170,D,05,D,100,D,,A,,A
20213,04764052,3,0,1,150,D,13,D,90,D,,A,,A
20213,04764152,7,0,1,160,D,13,D,100,D,,A,,A
20213,04764212,2,0,2,170,D,05,D,20,D,,A,,A
20213,04764222,2,0,1,150,D,06,D,3500,D,,A,,A
20213,04764252,5,0,1,150,D,13,D,100,D,,A,,A
20213,04764282,2,0,1,150,D,13,D,30,D,,A,,A
20213,04764322,5,0,1,170,D,13,D,50,D,,A,,A
20213,04764322,6,0,1,150,D,13,D,20,D,,A,,A
20213,04764332,2,0,1,100,D,13,D,200,D,,A,,A
20213,04764332,3,0,1,150,D,13,D,500,D,,A,,A
20213,04764332,4,0,1,150,D,07,D,1000,D,,A,,A
20213,04764342,3,0,1,150,D,07,D,1000,D,,A,,A
20213,04764342,4,0,2,150,D,05,D,200,D,,A,,A
20213,04764402,3,0,1,170,D,05,D,10,D,,A,,A
20213,04764402,4,0,1,170,D,07,D,10,D,,A,,A
20213,04764432,6,0,1,110,D,13,D,500,D,,A,,A
20213,04764462,8,0,1,150,D,13,D,250,D,,A,,A
20213,04764472,2,0,1,160,D,13,D,10,D,,A,,A
20213,04764492,3,0,1,160,D,13,D,20,D,,A,,A
20213,04764492,4,0,1,160,D,13,D,50,D,,A,,A
20213,04764492,5,0,1,140,D,13,D,50,D,,A,,A
20213,04764552,5,0,1,170,D,06,D,500,D,,A,,A
20213,04764622,6,0,1,170,D,13,D,50,D,,A,,A
20213,04764622,7,0,1,160,D,13,D,75,D,,A,,A
20213,04764722,2,0,1,150,D,13,D,100,D,,A,,A
20213,04764752,2,0,1,160,D,05,D,150,D,,A,,A
20213,04764822,3,0,1,150,D,13,D,550,D,,A,,A
20213,04764872,6,0,1,160,D,07,D,20,D,,A,,A
20213,04764872,7,0,1,130,D,05,D,150,D,,A,,A
20213,04765002,2,0,1,150,D,13,D,100,D,,A,,A
20213,04765002,3,0,1,160,D,07,D,100,D,,A,,A
20213,04765052,3,0,1,150,D,13,D,50,D,,A,,A
20213,04765122,2,0,1,170,D,13,D,10,D,,A,,A
20213,04765122,3,0,1,110,D,13,D,650,D,,A,,A
20213,04765192,2,0,1,170,D,06,D,100,D,,A,,A
20213,04765192,3,0,1,170,D,07,D,100,D,,A,,A
20213,04765252,2,0,1,140,D,13,D,15,D,,A,,A
20213,04765252,3,0,1,150,D,13,D,299,F,,A,,A
20213,04765282,3,0,1,150,D,13,D,833,D,,A,,A
20213,04765282,4,0,2,130,D,05,D,1000,D,,A,,A
20213,04765302,3,0,1,800,D,07,D,500,D,2,D,3,D
20213,04765322,2,0,1,800,D,05,D,2400,D,2,D,2,D
20213,04765332,2,0,1,170,D,06,D,690,D,,A,,A
20213,04765382,7,0,1,170,D,06,D,150,D,,A,,A
20213,04765512,10,0,1,170,D,07,D,15,D,,A,,A
20213,04765512,11,0,1,140,D,06,D,40,D,,A,,A
20213,04765522,3,0,1,170,D,07,D,50,D,,A,,A
20213,04765532,5,0,1,160,D,07,D,15000,D,,A,,A
20213,04765532,6,0,2,160,D,05,D,56000,D,,A,,A
20213,04765562,2,0,1,150,D,13,D,100,D,,A,,A
20213,04765562,3,0,1,160,D,13,D,50,D,,A,,A
20213,04765592,3,0,1,800,D,05,D,2000,D,2,D,1,D
20213,04765662,2,0,1,150,D,13,D,100,D,,A,,A
20213,04765682,2,0,1,150,D,13,D,400,D,,A,,A
20213,04765812,3,0,1,150,D,07,D,120,D,,A,,A
20213,04765842,6,0,1,170,D,06,D,200,D,,A,,A
20213,04765842,7,0,1,170,D,07,D,100,D,,A,,A
20213,04765842,8,0,1,160,D,07,D,200,D,,A,,A
20213,04765842,9,0,1,150,D,13,D,50,D,,A,,A
20213,04765862,5,0,1,160,D,13,D,30,D,,A,,A
20213,04765932,3,0,1,150,D,13,D,200,D,,A,,A
20213,04765932,4,0,1,160,D,07,D,1000,D,,A,,A
20213,04766022,2,0,1,170,D,06,D,700,D,,A,,A
20213,04766022,3,0,1,160,D,13,D,250,D,,A,,A
20213,04766042,7,0,1,150,D,13,D,125,D,,A,,A
20213,04766072,5,0,1,170,D,05,D,250,D,,A,,A
20213,04766072,6,0,1,150,D,05,D,600,D,,A,,A
20213,04766072,7,0,1,150,D,13,D,300,D,,A,,A
20213,04766192,4,0,1,150,D,13,D,979,D,,A,,A
20213,04766202,3,0,1,160,D,07,D,100,D,,A,,A
20213,04766222,6,0,1,800,D,07,D,250,D,2,D,2,D
20213,04766232,3,0,1,170,D,05,D,2000,D,,A,,A
20213,04766352,2,0,1,170,D,06,D,100,D,,A,,A
20213,04766352,3,0,1,170,D,07,D,100,D,,A,,A
20213,04766412,9,0,1,160,D,13,D,10,D,,A,,A
20213,04766412,10,0,2,150,D,05,D,50,D,,A,,A
20213,04766552,6,0,2,160,D,05,D,250,D,,A,,A
20213,04766552,7,0,2,160,D,05,D,105,D,,A,,A
20213,04766582,5,0,1,170,D,13,D,225,D,,A,,A
20213,04766582,6,0,1,150,D,13,D,30,D,,A,,A
20213,04766592,4,0,1,170,D,06,D,150,D,,A,,A
20213,04766592,5,0,1,150,D,13,D,400,D,,A,,A
20213,04766602,2,0,1,150,D,13,D,50,D,,A,,A
20213,04766612,4,0,1,170,D,05,D,500,D,,A,,A
20213,04766642,6,0,1,170,D,05,D,200,D,,A,,A
20213,04766642,7,0,1,160,D,07,D,50,D,,A,,A
20213,04766642,8,0,1,160,D,06,D,36,D,,A,,A
20213,04766652,8,0,1,150,D,13,D,20,D,,A,,A
20213,04766652,9,0,2,170,D,05,D,100,D,,A,,A
20213,04766652,10,0,2,160,D,05,D,20,D,,A,,A
20213,04766672,4,0,1,160,D,05,D,50,D,,A,,A
20213,04766672,5,0,1,160,D,06,D,200,D,,A,,A
20213,04766712,4,0,1,170,D,13,D,5,D,,A,,A
20213,04766732,4,0,1,160,D,06,D,1500,D,,A,,A
20213,04766732,5,0,1,160,D,13,D,60,D,,A,,A
20213,04766742,2,0,1,110,D,13,D,50,D,,A,,A
20213,04766752,4,0,1,170,D,07,D,50,D,,A,,A
20213,04766752,5,0,1,150,D,13,D,25,D,,A,,A
20213,04766792,4,0,1,170,D,07,D,1000,D,,A,,A
20213,04766792,5,0,1,150,D,13,D,20,D,,A,,A
20213,04766792,6,0,1,150,D,05,D,400,D,,A,,A
20213,04766792,7,0,1,150,D,06,D,400,D,,A,,A
20213,04766792,8,0,1,150,D,07,D,400,D,,A,,A
20213,04766822,3,0,1,170,D,07,D,35,D,,A,,A
20213,04766872,4,0,1,170,D,06,D,100,D,,A,,A
20213,04766872,5,0,1,170,D,07,D,50,D,,A,,A
20213,04766882,4,0,1,170,D,13,D,1000,D,,A,,A
20213,04766892,2,0,1,170,D,06,D,50,D,,A,,A
20213,04766892,3,0,1,170,D,06,D,50,D,,A,,A
20213,04766953,16,0,1,170,D,05,D,600,D,,A,,A
20213,04766953,17,0,1,170,D,13,D,100,D,,A,,A
20213,04766953,18,0,1,160,D,05,D,25,D,,A,,A
20213,04766982,3,0,1,170,D,06,D,150,D,,A,,A
20213,04766982,4,0,1,160,D,13,D,40,D,,A,,A
20213,04766982,5,0,1,160,D,13,D,50,D,,A,,A
20213,04767042,2,0,2,170,D,05,D,90,D,,A,,A
20213,04767042,800,0,1,160,D,05,D,50,D,,A,,A
20213,04767072,2,0,1,100,D,06,D,100,D,,A,,A
20213,04767072,3,0,1,150,D,13,D,1400,D,,A,,A
20213,04767102,3,0,1,150,D,13,D,700,D,,A,,A
20213,04767112,10,0,1,170,D,07,D,70,D,,A,,A
20213,04767112,11,0,1,140,D,06,D,75,D,,A,,A
20213,04767112,12,0,1,140,D,07,D,35,D,,A,,A
20213,04767112,13,0,1,150,D,13,D,160,D,,A,,A
20213,04767112,14,0,1,160,D,13,D,160,D,,A,,A
20213,04767122,2,0,1,150,D,06,D,10,D,,A,,A
20213,04767152,4,0,1,170,D,07,D,20,D,,A,,A
20213,04767152,5,0,1,800,D,05,D,1625,F,2,D,3,D
20213,04767172,7,0,1,170,D,07,D,10,D,,A,,A
20213,04767192,5,0,1,800,D,06,D,1944,F,,C,,C
20213,04767202,3,0,1,800,D,07,D,300,D,2,D,3,D
20213,04767282,2,0,1,150,D,13,D,100,D,,A,,A
20213,04767292,2,0,1,110,D,13,D,730,D,,A,,A
20213,04767352,2,0,1,170,D,13,D,100,D,,A,,A
20213,04767352,3,0,1,160,D,13,D,10,D,,A,,A
20213,04767432,2,0,1,160,D,13,D,3,D,,A,,A
20213,04767452,4,0,1,150,D,13,D,20,D,,A,,A
20213,04767482,2,0,2,160,D,05,D,100,D,,A,,A
20213,04767542,7,0,1,170,D,13,D,200,D,,A,,A
20213,04767542,8,0,1,150,D,05,D,50,D,,A,,A
20213,04767542,9,0,1,800,D,06,D,1400,D,2,D,1,D
20213,04767602,3,0,1,100,D,06,D,1000,D,,A,,A
20213,04767602,4,0,1,160,D,07,D,1000,D,,A,,A
20213,04767612,5,0,1,150,D,06,D,500,D,,A,,A
20213,04767612,6,0,1,150,D,07,D,625,D,,A,,A
20213,04767612,7,0,1,800,D,07,D,600,D,2,D,2,D
20213,04767612,8,0,2,150,D,05,D,600,D,,A,,A
20213,04767622,2,0,1,150,D,13,D,200,D,,A,,A
20213,04767662,2,0,2,800,D,05,D,4200,D,2,D,2,D
20213,04767722,2,0,1,800,D,06,D,1400,D,2,D,1,D
20213,04767772,3,0,1,170,D,07,D,11,D,,A,,A
20213,04767792,14,0,1,170,D,06,D,1300,D,,A,,A
20213,04767792,15,0,1,150,D,13,D,190,D,,A,,A
20213,04767822,4,0,1,140,D,06,D,20,D,,A,,A
20213,04767822,5,0,1,140,D,07,D,25,D,,A,,A
20213,04767852,12,0,1,170,D,13,D,50,D,,A,,A
20213,04767902,4,0,1,800,D,07,D,1400,D,1,D,3,D
20213,04767952,2,0,1,150,D,13,D,400,D,,A,,A
20213,04768012,2,0,1,170,D,05,D,2,D,,A,,A
20213,04768102,2,0,1,150,D,05,D,299,F,,A,,A
20213,04768112,9,0,1,800,D,07,D,1050,D,2,D,1,D
20213,04768122,3,0,1,170,D,06,D,40,D,,A,,A
20213,04768122,4,0,1,110,D,13,D,900,D,,A,,A
20213,04768122,5,0,1,800,D,05,D,2800,D,2,D,2,D
20213,04768242,3,0,1,150,D,06,D,200,D,,A,,A
20213,04768242,4,0,1,800,D,07,D,500,D,2,D,1,D
20213,04768262,8,0,1,100,D,13,D,1400,D,,A,,A
20213,04768262,9,0,1,160,D,07,D,1000,D,,A,,A
20213,04768272,3,0,1,800,D,07,D,250,D,2,D,3,D
20213,04768312,4,0,1,150,D,13,D,75,D,,A,,A
20213,04768432,7,0,1,140,D,13,D,30,D,,A,,A
20213,04768522,2,0,1,160,D,05,D,550,D,,A,,A
20213,04768572,2,0,1,170,D,07,D,100,D,,A,,A
20213,04768572,3,0,1,170,D,06,D,150,D,,A,,A
20213,04768572,4,0,1,170,D,06,D,200,D,,A,,A
20213,04768632,4,0,1,160,D,13,D,80,D,,A,,A
20213,04768642,2,0,1,170,D,13,D,50,D,,A,,A
20213,04768642,3,0,1,150,D,13,D,200,D,,A,,A
20213,04768672,4,0,2,160,D,05,D,200,D,,A,,A
20213,04768722,3,0,1,100,D,06,D,100,D,,A,,A
20213,04768722,4,0,1,150,D,05,D,60,D,,A,,A
20213,04768722,5,0,1,150,D,06,D,30,D,,A,,A
20213,04768722,6,0,1,150,D,07,D,30,D,,A,,A
20213,04768722,7,0,1,160,D,05,D,24,D,,A,,A
20213,04768722,8,0,1,150,D,06,D,10,D,,A,,A
20213,04768722,9,0,1,160,D,06,D,24,D,,A,,A
20213,04768722,10,0,1,160,D,07,D,24,D,,A,,A
20213,04768732,2,0,1,150,D,13,D,393,F,,A,,A
20213,04768772,4,0,1,150,D,13,D,1315,D,,A,,A
20213,04768782,4,0,1,150,D,13,D,50,D,,A,,A
20213,04768842,4,0,1,100,D,13,D,550,D,,A,,A
20213,04768842,5,0,1,170,D,06,D,300,D,,A,,A
20213,04768842,6,0,1,170,D,07,D,100,D,,A,,A
20213,04768842,7,0,1,170,D,07,D,5,D,,A,,A
20213,04768842,8,0,1,130,D,06,D,50,D,,A,,A
20213,04768842,9,0,1,150,D,13,D,8,D,,A,,A
20213,04768884,5,0,1,150,D,13,D,230,F,,A,,A
20213,04768884,6,0,1,800,D,05,D,1898,F,1,D,1,D
20213,04768912,6,0,1,800,D,06,D,800,D,1,D,3,D
20213,04768912,7,0,2,160,D,05,D,100,D,,A,,A
20213,04768922,2,0,1,160,D,13,D,50,D,,A,,A
20213,04768922,3,0,1,150,D,07,D,700,D,,A,,A
20213,04768962,7,0,1,160,D,13,D,5,D,,A,,A
20213,04769042,5,0,1,100,D,06,D,50,D,,A,,A
20213,04769042,6,0,1,800,D,05,D,1400,D,2,D,3,D
20213,04769142,2,0,1,170,D,07,D,5,D,,A,,A
20213,04769262,2,0,1,150,D,13,D,50,D,,A,,A
20213,04769312,5,0,1,800,D,06,D,1400,D,1,D,2,D
20213,04769312,6,0,1,800,D,06,D,1600,D,1,D,2,D
20213,04769382,7,0,1,170,D,06,D,100,D,,A,,A
20213,04769382,8,0,2,170,D,05,D,100,D,,A,,A
20213,04769392,2,0,1,110,D,13,D,150,D,,A,,A
20213,04769392,3,0,1,800,D,06,D,600,D,2,D,1,D
20213,04769412,2,0,1,800,D,06,D,1536,F,2,D,2,D
20213,04769482,4,0,1,170,D,13,D,400,D,,A,,A
20213,04769482,5,0,1,800,D,07,D,250,D,2,D,1,D
20213,04769482,6,0,1,800,D,05,D,2000,D,2,D,1,D
20213,04769502,2,0,1,130,D,13,D,125,D,,A,,A
20213,04769502,3,0,1,150,D,13,D,917,D,,A,,A
20213,04769502,4,0,1,160,D,13,D,1108,D,,A,,A
20213,04769582,2,0,1,110,D,13,D,215,D,,A,,A
20213,04769602,4,0,1,160,D,13,D,30,D,,A,,A
20213,04769722,3,0,1,150,D,13,D,2000,D,,A,,A
20213,04769852,8,0,1,170,D,07,D,100,D,,A,,A
20213,04769932,2,0,1,160,D,13,D,5,D,,A,,A
20213,04769952,2,0,1,150,D,13,D,393,F,,A,,A
20213,04769962,2,0,1,150,D,13,D,20,D,,A,,A
20213,04815111,8,0,1,170,D,05,D,100,D,,A,,A
20213,04815111,9,0,1,170,D,06,D,100,D,,A,,A
20213,04815151,2,0,1,150,D,13,D,400,D,,A,,A
20213,04815161,2,0,1,800,D,04,D,1400,D,2,D,1,D
20213,04815201,6,0,1,170,D,13,D,40,D,,A,,A
20213,04815201,7,0,1,150,D,13,D,400,D,,A,,A
20213,04815251,3,0,1,170,D,06,D,190,D,,A,,A
20213,04815261,7,0,1,160,D,06,D,5000,D,,A,,A
20213,04815261,8,0,1,150,D,05,D,5000,D,,A,,A
20213,04815281,6,0,1,800,D,04,D,5400,D,1,D,3,D
20213,04815401,2,0,1,160,D,13,D,100,D,,A,,A
20213,04815411,3,0,1,110,D,13,D,450,D,,A,,A
20213,04815431,2,0,1,800,D,04,D,2400,D,2,D,1,D
20213,04815611,3,0,1,170,D,04,D,25,D,,A,,A
20213,04815611,4,0,1,150,D,13,D,720,D,,A,,A
20213,04815611,5,0,1,160,D,13,D,20,D,,A,,A
20213,04815631,3,0,1,170,D,04,D,50,D,,A,,A
20213,04815671,2,0,1,160,D,06,D,571,F,,A,,A
20213,04815671,3,0,1,800,D,04,D,1681,F,3,D,1,D
20213,04815701,2,0,1,160,D,13,D,10,D,,A,,A
20213,04815701,3,0,1,160,D,06,D,30,D,,A,,A
20213,04815731,2,0,1,160,D,13,D,100,D,,A,,A
20213,04815751,8,0,1,150,D,13,D,500,D,,A,,A
20213,04815761,3,0,1,100,D,06,D,600,D,,A,,A
20213,04815761,4,0,1,170,D,13,D,100,D,,A,,A
20213,04815781,4,0,1,170,D,06,D,50,D,,A,,A
20213,04815811,5,0,1,170,D,05,D,50,D,,A,,A
20213,04815811,6,0,1,150,D,13,D,30,D,,A,,A
20213,04815882,4,0,1,800,D,06,D,250,D,2,D,1,D
20213,04815931,2,0,1,800,D,05,D,1400,D,3,D,2,D
20213,04815941,5,0,1,130,D,04,D,150,D,,A,,A
20213,04815941,6,0,1,150,D,13,D,400,D,,A,,A
20213,04816061,2,0,1,800,D,04,D,2800,D,2,D,1,D
20213,04816101,2,0,1,160,D,06,D,50,D,,A,,A
20213,04816101,3,0,1,160,D,06,D,50,D,,A,,A
20213,04816181,3,0,1,150,D,13,D,250,D,,A,,A
20213,04816221,7,0,1,170,D,05,D,500,D,,A,,A
20213,04816221,8,0,1,800,D,04,D,2800,D,2,D,1,D
20213,04816261,2,0,1,800,D,04,D,2800,D,2,D,1,D
20213,04816331,2,0,1,150,D,13,D,300,D,,A,,A
20213,04816431,3,0,1,150,D,13,D,40,D,,A,,A
20213,04816431,4,0,1,800,D,04,D,1200,D,2,D,1,D
20213,04816481,2,0,1,800,D,04,D,1400,D,1,D,1,D
20213,04816571,2,0,1,170,D,04,D,50,D,,A,,A
20213,04816604,4,0,1,170,D,13,D,100,D,,A,,A
20213,04816604,5,0,1,170,D,13,D,150,D,,A,,A
20213,04816611,8,0,1,800,D,04,D,1400,D,1,D,1,D
20213,04816691,13,0,1,130,D,06,D,103,D,,A,,A
20213,04816691,14,0,1,160,D,06,D,50,D,,A,,A
20213,04816691,15,0,1,800,D,06,D,600,D,1,D,1,D
20213,04816721,3,0,1,170,D,13,D,2,D,,A,,A
20213,04816751,2,0,1,170,D,06,D,250,D,,A,,A
20213,04816751,3,0,1,150,D,13,D,10,D,,A,,A
20213,04816802,3,0,1,170,D,04,D,20,D,,A,,A
20213,04816802,4,0,1,150,D,04,D,100,D,,A,,A
20213,04816991,6,0,1,150,D,13,D,70,D,,A,,A
20213,04816991,7,0,1,160,D,04,D,110,D,,A,,A
20213,04817061,4,0,1,160,D,13,D,20,D,,A,,A
20213,04817111,3,0,1,170,D,05,D,500,D,,A,,A
20213,04817111,4,0,1,150,D,13,D,250,D,,A,,A
20213,04817111,5,0,1,800,D,04,D,166,D,2,D,1,D
20213,04817141,3,0,1,150,D,13,D,25,D,,A,,A
20213,04817141,4,0,1,800,D,04,D,600,D,2,D,1,D
20213,04817161,5,0,1,170,D,05,D,60,D,,A,,A
20213,04817161,6,0,1,160,D,04,D,50,D,,A,,A
20213,04817181,4,0,1,170,D,06,D,100,D,,A,,A
20213,04817181,5,0,1,150,D,13,D,100,D,,A,,A
20213,04817211,7,0,1,100,D,05,D,100,D,,A,,A
