QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_
20221,04830993,3,0,1,400,D,1,D,11,D,,H,400,D,120,D,,A,,A,,A,,A,,A,,A,,A
20221,04830993,3,1,1,120,D,1,D,11,D,18,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04830993,3,2,1,380,D,1,D,11,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04831113,1,0,1,370,D,1,D,12,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04831253,3,0,1,380,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04831263,3,0,1,380,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04831853,4,0,1,370,D,1,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04832423,3,0,1,370,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04832703,11,0,1,380,D,1,D,12,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04832813,6,0,1,380,D,1,D,12,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04832813,7,0,2,380,D,1,D,11,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04832883,2,0,1,380,D,1,D,12,D,425,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04833103,1,0,1,380,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04833363,2,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04833583,2,0,1,380,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04833603,3,0,1,120,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04833603,4,0,1,120,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04833983,3,0,1,380,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04834693,4,0,1,380,D,1,D,11,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04834693,5,0,1,450,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04835453,7,0,1,380,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04835653,8,0,1,380,D,1,D,12,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04835793,5,0,1,370,D,1,D,11,D,345,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04835893,8,0,1,380,D,1,D,12,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04836103,3,0,1,380,D,1,D,12,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04836103,4,0,1,380,D,2,D,12,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04836173,1,0,1,470,D,1,D,11,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04836833,1,0,1,380,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04836943,1,0,1,470,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04837293,1,0,1,460,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04837513,3,0,1,380,D,1,D,11,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04838293,3,0,1,450,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04838593,1,0,2,380,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04839123,3,0,1,380,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04839123,4,0,1,460,D,1,D,12,D,186,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04839263,3,0,1,450,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04839793,1,0,1,120,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04839813,2,0,1,370,D,1,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04839813,3,0,1,450,D,1,D,02,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840053,2,0,1,370,D,1,D,01,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840263,5,0,1,380,D,1,D,12,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840513,6,0,1,370,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840513,7,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840673,2,0,1,470,D,1,D,01,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840703,1,0,1,460,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840703,2,0,1,120,D,1,D,02,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840753,3,0,1,380,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840753,4,0,1,380,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840753,5,0,1,380,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840753,6,0,1,470,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840753,7,0,2,380,D,1,D,12,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840823,4,0,1,120,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04841093,2,0,1,380,D,1,D,01,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04841163,5,0,1,470,D,1,D,01,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04841353,7,0,1,380,D,1,D,01,D,20000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04841493,1,0,1,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04841493,2,0,2,450,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04842833,4,0,1,380,D,1,D,12,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04842863,1,0,1,380,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04842953,3,0,1,370,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04843203,3,0,1,380,D,2,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04843513,2,0,1,370,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04843633,3,0,2,470,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04844043,5,0,1,370,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04844063,2,0,1,380,D,1,D,12,D,1023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04844093,5,0,1,120,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04844443,8,0,1,380,D,1,D,12,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04844523,2,0,2,120,D,1,D,12,D,317,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04844693,2,0,1,450,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04844753,4,0,2,380,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845123,2,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845133,4,0,1,490,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845133,5,0,1,490,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845443,2,0,1,450,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845463,2,0,2,370,D,2,D,12,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845513,1,0,1,480,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845603,3,0,2,380,D,1,D,12,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845663,4,0,1,380,D,1,D,12,D,638,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845893,2,0,2,120,D,1,D,12,D,276,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845893,3,0,2,380,D,1,D,12,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845993,1,0,1,470,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846453,4,0,1,380,D,1,D,12,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846453,5,0,2,380,D,1,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846723,2,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846983,1,0,1,380,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846993,3,0,1,380,D,2,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846993,4,0,1,380,D,2,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04846993,5,0,1,470,D,1,D,01,D,385,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847013,2,0,1,120,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847163,2,0,1,370,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847183,4,0,1,380,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847333,3,0,1,380,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847403,1,0,1,380,D,1,D,01,D,4900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847823,3,0,1,380,D,1,D,01,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847823,4,0,1,380,D,2,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848423,4,0,1,380,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848443,6,0,2,380,D,1,D,12,D,236,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848453,3,0,1,470,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849093,3,0,1,380,D,1,D,12,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849123,3,0,2,380,D,1,D,12,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849293,4,0,1,380,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849453,1,0,1,370,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849503,6,0,1,380,D,1,D,12,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04849503,7,0,1,370,D,1,D,12,D,535,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04850023,4,0,1,380,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04850023,5,0,1,470,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04850043,6,0,1,450,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895152,1,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04895782,1,0,1,380,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04896282,4,0,1,120,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04896372,2,0,1,380,D,2,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04896642,3,0,1,380,D,2,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897262,4,0,2,120,D,1,D,10,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897572,2,0,2,470,D,1,D,10,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897762,3,0,1,370,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897842,1,0,1,470,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898202,1,0,1,370,D,1,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898222,2,0,1,450,D,1,D,12,D,157,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898392,3,0,1,380,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898392,4,0,1,380,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898502,5,0,1,370,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898582,2,0,2,380,D,1,D,10,D,3600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899042,3,0,1,120,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899042,4,0,1,370,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899242,3,0,1,480,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899362,1,0,1,380,D,2,D,12,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899602,6,0,1,380,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899612,6,0,1,380,D,1,D,10,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899642,1,0,1,370,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04899892,2,0,1,450,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900252,4,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900282,1,0,1,370,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900322,3,0,1,380,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900322,4,0,1,380,D,2,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900422,4,0,1,380,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04900572,2,0,1,370,D,1,D,11,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901392,5,0,1,470,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901572,5,0,1,380,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901582,1,0,1,380,D,1,D,12,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901712,1,0,1,380,D,1,D,12,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901872,2,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04901912,2,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902172,4,0,1,460,D,1,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902642,3,0,1,500,D,1,D,12,D,,H,500,D,460,D,,A,,A,,A,,A,,A,,A,,A
20221,04902642,3,1,1,470,D,1,D,12,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902682,3,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902782,3,0,1,380,D,1,D,12,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04903072,1,0,1,370,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04903462,2,0,1,470,D,1,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04903712,1,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904072,2,0,1,370,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904072,3,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904072,4,0,1,470,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904072,5,0,2,380,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904102,4,0,1,370,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904282,3,0,1,480,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904302,4,0,2,380,D,2,D,10,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904382,4,0,1,380,D,1,D,11,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904412,3,0,1,370,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904712,2,0,1,380,D,1,D,12,D,131,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04904712,3,0,1,370,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04905932,4,0,2,480,D,1,D,10,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906022,2,0,1,370,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906442,2,0,1,370,D,1,D,11,D,493,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906452,4,0,1,120,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906842,4,0,1,370,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906842,5,0,1,380,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906842,6,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906842,7,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04906862,6,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907032,1,0,1,450,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907032,2,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907052,1,0,1,380,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907292,2,0,1,450,D,1,D,12,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907852,5,0,1,460,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907922,3,0,1,380,D,1,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908682,1,0,2,450,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908832,2,0,1,380,D,2,D,12,D,422,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909112,2,0,1,380,D,1,D,12,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909272,2,0,1,380,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909462,3,0,1,120,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909462,4,0,1,370,D,1,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909492,1,0,1,470,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909562,5,0,1,450,D,1,D,01,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909602,3,0,1,480,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909744,1,0,1,480,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04910312,7,0,1,380,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04910402,3,0,1,370,D,1,D,11,D,974,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04910402,4,0,1,380,D,2,D,12,D,37000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04910852,1,0,1,380,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04911242,5,0,1,380,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04911432,4,0,2,490,D,1,D,11,D,251,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04912082,2,0,1,380,D,1,D,12,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04912112,3,0,1,370,D,2,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04912322,3,0,1,380,D,2,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04912462,1,0,1,450,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04913052,1,0,1,380,D,1,D,12,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04913122,1,0,1,470,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04913572,3,0,1,380,D,1,D,01,D,141,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04913652,14,0,1,380,D,1,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04913652,15,0,1,460,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04914732,2,0,1,370,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915132,7,0,2,380,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915824,2,0,2,370,D,1,D,11,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915872,2,0,1,490,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915872,3,0,1,490,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915872,4,0,1,490,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915962,1,0,1,380,D,1,D,11,D,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915962,2,0,1,380,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915962,3,0,1,380,D,1,D,01,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04916342,1,0,1,380,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04916482,1,0,1,460,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04916482,2,0,1,450,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04916602,2,0,1,450,D,1,D,11,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04916602,3,0,1,450,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04916752,6,0,1,370,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04917302,2,0,1,380,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04917352,5,0,2,120,D,1,D,11,D,998,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04917452,2,0,1,470,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04917872,1,0,1,380,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04917972,2,0,1,120,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04917982,1,0,1,470,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04918042,4,0,1,370,D,1,D,12,D,409,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04918592,2,0,1,120,D,1,D,01,D,541,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919052,5,0,1,380,D,1,D,12,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919222,2,0,1,120,D,1,D,12,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919242,6,0,1,380,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919312,3,0,1,370,D,1,D,12,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919372,4,0,1,380,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919462,5,0,1,380,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919592,1,0,1,380,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919642,1,0,1,470,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919792,2,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04919972,4,0,2,470,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04920362,3,0,1,470,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04920682,3,0,1,380,D,1,D,01,D,9000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04920682,4,0,2,380,D,1,D,12,D,5200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04920832,5,0,1,470,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04920852,6,0,2,380,D,2,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04921352,1,0,2,370,D,2,D,12,D,326,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04921452,2,0,1,370,D,1,D,01,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04921472,2,0,2,380,D,2,D,12,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04921532,1,0,1,450,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04921612,2,0,1,370,D,1,D,02,D,473,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04921642,10,0,1,380,D,1,D,12,D,5349,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
