QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20212,04567773,21,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04567773,22,0,5,02,D,400,D,,A,3,D,,B,2010,D,,A,,A,,A,130,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04567833,20,0,5,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04567833,21,0,5,02,D,400,D,,A,3,D,,B,1994,D,,A,,A,,A,70,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04567893,39,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,6400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04567933,6,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04567993,33,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568003,20,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,980,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568003,21,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04568073,18,0,5,01,D,100,D,,A,3,D,,B,1958,D,,A,,A,,A,7000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568093,22,0,5,01,D,100,D,,A,3,D,05,D,2019,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568113,34,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568163,34,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,960,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568203,26,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568213,12,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568253,27,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568363,17,0,1,01,D,100,D,,A,3,D,03,F,2019,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568443,12,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568523,21,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568543,33,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568703,21,0,5,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,5200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568763,20,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568793,18,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568803,30,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568813,24,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568843,10,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568863,11,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,160,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04568943,10,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,820,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569013,21,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,4400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569043,26,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,10800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569043,27,0,5,02,D,300,D,,A,3,D,,B,2011,D,,A,,A,,A,7200,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04569173,20,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569193,19,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,3800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569313,11,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569363,8,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569423,11,0,5,01,D,300,D,,A,3,D,,B,2010,D,,A,,A,,A,2900,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04569453,20,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569473,9,0,1,01,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04569563,13,0,5,01,D,100,D,,A,3,D,,B,1950,D,,A,,A,,A,450,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569603,23,0,5,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569623,13,0,5,01,D,100,D,,A,3,D,06,D,2020,D,,A,,A,,A,5100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569693,13,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569723,14,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,12000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569733,20,0,5,01,D,100,D,,A,1,D,,B,2004,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569823,21,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04569833,28,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569903,15,0,5,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,250,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569943,20,0,5,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569993,6,0,1,01,D,100,D,,A,3,D,10,D,2020,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04569993,7,0,1,02,D,600,D,,A,,A,04,F,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04570033,26,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,5600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570063,31,0,5,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,780,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570093,14,0,5,01,D,100,D,,A,3,D,,B,1974,D,,A,,A,,A,290,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570223,12,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570223,13,0,5,02,D,300,D,,A,3,D,,C,2021,D,,A,,A,,A,5000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04570253,14,0,5,01,D,100,D,,A,3,D,,B,1979,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570323,8,0,1,01,D,100,D,,A,3,D,,B,1962,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570333,7,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570353,15,0,5,01,D,100,D,,A,3,D,,B,1979,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570383,21,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570433,24,0,5,01,D,100,D,,A,3,D,,B,1976,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570443,17,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570453,17,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570463,17,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,5800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04570463,18,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04570473,12,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570473,13,0,5,02,D,400,D,,A,3,D,,B,2010,D,,A,,A,,A,350,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04570613,14,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570613,999,0,1,02,D,300,D,,A,3,D,03,F,2021,D,250000,F,50000,F,3000,F,1600,F,1,D,,C,,C,,C,,C,,C,2,D,2,D,,A
20212,04570633,14,0,5,01,D,100,D,,A,3,D,,B,1983,D,,A,,A,,A,450,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20212,04570673,23,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570703,20,0,5,01,D,100,D,,A,2,D,10,D,2020,D,431000,D,10000,D,14500,D,1800,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20212,04570753,21,0,5,01,D,100,D,,A,3,D,03,D,2019,D,,A,,A,,A,2400,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04570793,21,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,8600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04570823,56,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,7300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570853,37,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570853,38,0,5,02,D,300,D,,A,3,D,,B,2010,D,,A,,A,,A,300,F,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20212,04570863,33,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570873,31,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,2100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570883,29,0,5,01,D,100,D,,A,3,D,,B,1970,D,,A,,A,,A,900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04570903,9,0,5,01,D,100,D,,A,3,D,12,D,2020,D,76250,D,,C,2288,D,80,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20212,04570963,11,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,1100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571013,14,0,5,01,D,100,D,,A,3,D,08,D,2020,D,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571013,15,0,5,02,D,300,D,,A,3,D,,B,,C,,A,,A,,A,2100,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04571063,9,0,5,01,D,100,D,,A,3,D,,B,1976,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571073,19,0,5,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571133,13,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,5400,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20212,04571243,8,0,1,01,D,100,D,,A,3,D,06,D,2020,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571253,8,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,3700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571263,21,0,5,01,D,100,D,,A,3,D,03,D,2020,D,,A,,A,,A,500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571363,29,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,6100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571363,30,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04571363,31,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04571363,32,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04571363,33,0,5,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04571373,11,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,6200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571413,10,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571453,21,0,5,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571493,29,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,3000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571533,13,0,5,01,D,100,D,,A,3,D,08,D,2020,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571543,7,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,330,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571613,17,0,5,01,D,100,D,,A,3,D,05,D,2019,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571693,26,0,5,01,D,100,D,,A,1,D,,B,2019,D,,A,,A,,A,10400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571693,27,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04571763,25,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571773,14,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571783,20,0,1,01,D,100,D,,A,3,D,08,D,2020,D,,A,,A,,A,9000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571833,30,0,5,01,D,100,D,,A,1,D,,B,2007,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04571853,26,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,480,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571853,27,0,1,02,D,600,D,,A,,A,03,F,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04571863,13,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571883,15,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,2600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04571883,16,0,5,02,D,400,D,,A,3,D,,B,2002,D,,A,,A,,A,160,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04571943,8,0,5,01,D,100,D,,A,3,D,09,D,2020,D,300000,D,,C,9000,D,980,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20212,04571973,7,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,3700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572033,17,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,5000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572073,44,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572083,27,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,5300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572093,12,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572173,13,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,7000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572243,18,0,5,01,D,100,D,,A,3,D,09,D,2020,D,58000,D,0,D,750,D,1300,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20212,04572323,31,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,2800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572363,20,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,4100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572403,14,0,1,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,3100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572423,24,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572453,51,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572453,52,0,5,02,D,300,D,,A,3,D,,B,2016,D,,A,,A,,A,4000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04572453,53,0,5,03,D,400,D,,A,3,D,,B,2018,D,,A,,A,,A,11047,V,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20212,04572453,54,0,1,04,D,300,D,,A,1,D,04,D,2021,D,237500,D,20000,D,6160,F,3500,D,2,D,,A,,A,,A,2,D,,A,2,D,,A,,A
20212,04572473,25,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572503,13,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572563,36,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,5400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572593,12,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,1600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572613,8,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572623,23,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,6100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04572643,29,0,5,01,D,100,D,0.13,D,3,D,,B,2015,D,,A,,A,,A,6100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04572643,30,0,5,02,D,200,D,,A,3,D,,B,2018,D,,A,,A,,A,4800,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04572653,9,0,5,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,3500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572673,21,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,4100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572693,13,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,980,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20212,04572703,22,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572713,9,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,940,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572803,31,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,560,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572803,32,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04572843,28,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,5700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572853,13,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,6000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572893,19,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,19009,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572903,14,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,6800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04572993,11,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573003,13,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573033,15,0,5,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573033,16,0,5,02,D,300,D,,A,3,D,,B,1990,D,,A,,A,,A,1300,D,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20212,04573053,21,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20212,04573083,28,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573273,13,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,2000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573453,22,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573453,23,0,5,02,D,300,D,,A,3,D,,B,,C,,A,,A,,A,300,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04573553,41,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04573673,11,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573723,16,0,5,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573764,9,0,5,01,D,100,D,,A,3,D,11,D,2020,D,288500,D,9800,D,12000,D,2500,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20212,04573813,14,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573843,15,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04573864,24,0,5,01,D,100,D,,A,3,D,02,D,2020,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04573883,26,0,5,01,D,300,D,,A,3,D,,B,2006,D,,A,,A,,A,1200,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04573883,27,0,5,02,D,300,D,,A,1,D,12,D,2020,D,,A,,A,,A,300,D,1,D,1,D,2,D,,A,,A,,A,1,D,,A,1,D
20212,04573983,30,0,5,01,D,100,D,0.02,D,3,D,,B,1990,D,,A,,A,,A,800,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04574033,14,0,5,01,D,100,D,,A,3,D,,B,1974,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04574083,17,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04574133,10,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04574143,26,0,5,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20212,04574143,27,0,5,02,D,200,D,,A,3,D,,B,1987,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20212,04574163,19,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
