QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20214,04615384,30,0,2,410,D,07,D,42,D,,A,,A,,A,,A
20214,04615444,27,0,1,400,D,08,D,105,F,,A,,A,,A,,A
20214,04615444,28,0,2,420,D,07,D,75,D,,A,,A,,A,,A
20214,04615604,36,0,1,420,D,07,D,70,D,,A,,A,,A,,A
20214,04615704,39,0,1,420,D,08,D,25,D,,A,,A,,A,,A
20214,04615824,52,0,1,420,D,08,D,60,D,,A,,A,,A,,A
20214,04615934,48,0,1,420,D,09,D,25,D,,A,,A,,A,,A
20214,04616064,14,0,2,400,D,07,D,40,D,,A,,A,,A,,A
20214,04616174,20,0,1,410,D,09,D,35,D,,A,,A,,A,,A
20214,04616244,22,0,1,405,D,09,D,1480,D,,A,,A,,A,,A
20214,04616284,69,0,1,400,D,09,D,30,D,,A,,A,,A,,A
20214,04616284,70,0,1,420,D,09,D,68,D,,A,,A,,A,,A
20214,04616384,31,0,1,420,D,09,D,238,D,,A,,A,,A,,A
20214,04616614,46,0,1,420,D,09,D,120,D,,A,,A,,A,,A
20214,04616774,26,0,1,420,D,09,D,197,D,,A,,A,,A,,A
20214,04616804,24,0,1,400,D,08,D,50,D,,A,,A,,A,,A
20214,04616804,25,0,1,420,D,08,D,228,D,,A,,A,,A,,A
20214,04616874,31,0,1,420,D,08,D,105,D,,A,,A,,A,,A
20214,04617074,36,0,1,420,D,09,D,250,D,,A,,A,,A,,A
20214,04617074,37,0,2,430,D,07,D,,H,415,D,400,D,,A,,A
20214,04617074,37,1,2,420,D,07,D,236,E,,A,,A,,A,,A
20214,04617074,37,2,2,400,D,07,D,40,E,,A,,A,,A,,A
20214,04617254,44,0,1,420,D,07,D,70,D,,A,,A,,A,,A
20214,04617254,45,0,1,420,D,09,D,75,D,,A,,A,,A,,A
20214,04617264,45,0,1,430,D,08,D,,H,425,D,405,D,415,D,,A
20214,04617264,45,1,1,420,D,08,D,45,E,,A,,A,,A,,A
20214,04617264,45,2,1,420,D,08,D,155,E,,A,,A,,A,,A
20214,04617364,23,0,1,420,D,09,D,47,D,,A,,A,,A,,A
20214,04617434,21,0,1,420,D,08,D,90,D,,A,,A,,A,,A
20214,04617534,27,0,1,400,D,09,D,22,D,,A,,A,,A,,A
20214,04617734,24,0,2,430,D,07,D,,H,410,D,415,D,,A,,A
20214,04617734,24,1,2,410,D,07,D,11,E,,A,,A,,A,,A
20214,04617734,24,2,2,420,D,07,D,114,E,,A,,A,,A,,A
20214,04617744,19,0,2,420,D,07,D,26,D,,A,,A,,A,,A
20214,04617804,47,0,2,430,D,07,D,,H,425,D,405,D,415,D,,A
20214,04617804,47,1,2,420,D,07,D,387,E,,A,,A,,A,,A
20214,04617804,47,2,2,405,D,07,D,174,E,,A,,A,,A,,A
20214,04617804,47,3,2,420,D,07,D,139,E,,A,,A,,A,,A
20214,04617954,22,0,1,420,D,09,D,110,D,,A,,A,,A,,A
20214,04618104,37,0,1,430,D,09,D,,H,415,D,410,D,,A,,A
20214,04618104,37,1,1,420,D,09,D,92,E,,A,,A,,A,,A
20214,04618104,37,2,1,410,D,09,D,8,E,,A,,A,,A,,A
20214,04618194,54,0,1,400,D,09,D,29,D,,A,,A,,A,,A
20214,04618194,55,0,1,430,D,07,D,,H,425,D,405,D,415,D,,A
20214,04618194,55,1,1,420,D,07,D,173,E,,A,,A,,A,,A
20214,04618194,55,2,1,420,D,07,D,592,E,,A,,A,,A,,A
20214,04618194,56,0,2,430,D,07,D,,H,425,D,405,D,415,D,,A
20214,04618194,56,1,2,420,D,07,D,173,E,,A,,A,,A,,A
20214,04618194,56,2,2,420,D,07,D,592,E,,A,,A,,A,,A
20214,04618404,81,0,1,420,D,08,D,237,D,,A,,A,,A,,A
20214,04618464,29,0,1,405,D,08,D,130,D,,A,,A,,A,,A
20214,04618674,24,0,2,420,D,07,D,240,D,,A,,A,,A,,A
20214,04618794,76,0,1,420,D,07,D,140,D,,A,,A,,A,,A
20214,04618824,40,0,1,420,D,08,D,195,D,,A,,A,,A,,A
20214,04618874,37,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20214,04618874,37,1,1,420,D,09,D,589,E,,A,,A,,A,,A
20214,04618894,40,0,1,410,D,08,D,21,D,,A,,A,,A,,A
20214,04618904,36,0,1,420,D,08,D,151,D,,A,,A,,A,,A
20214,04618914,32,0,1,420,D,09,D,150,F,,A,,A,,A,,A
20214,04618924,25,0,1,420,D,09,D,65,D,,A,,A,,A,,A
20214,04619024,43,0,1,400,D,09,D,100,D,,A,,A,,A,,A
20214,04619054,43,0,1,420,D,09,D,21,D,,A,,A,,A,,A
20214,04619094,36,0,1,400,D,08,D,35,D,,A,,A,,A,,A
20214,04619094,37,0,2,420,D,07,D,198,D,,A,,A,,A,,A
20214,04619104,38,0,1,420,D,08,D,151,D,,A,,A,,A,,A
20214,04619384,44,0,2,400,D,07,D,20,D,,A,,A,,A,,A
20214,04619624,21,0,1,400,D,08,D,23,D,,A,,A,,A,,A
20214,04619644,26,0,1,400,D,07,D,30,D,,A,,A,,A,,A
20214,04619754,23,0,1,420,D,08,D,64,D,,A,,A,,A,,A
20214,04619794,38,0,1,410,D,08,D,7,D,,A,,A,,A,,A
20214,04619794,39,0,1,420,D,08,D,71,D,,A,,A,,A,,A
20214,04619804,27,0,2,420,D,07,D,75,D,,A,,A,,A,,A
20214,04619804,28,0,2,420,D,07,D,30,D,,A,,A,,A,,A
20214,04619904,27,0,2,400,D,07,D,35,D,,A,,A,,A,,A
20214,04619974,41,0,1,400,D,09,D,40,D,,A,,A,,A,,A
20214,04620034,32,0,2,420,D,07,D,100,D,,A,,A,,A,,A
20214,04620404,55,0,1,410,D,09,D,45,D,,A,,A,,A,,A
20214,04620404,56,0,1,420,D,09,D,80,D,,A,,A,,A,,A
20214,04620654,49,0,2,410,D,07,D,40,D,,A,,A,,A,,A
20214,04620654,50,0,2,405,D,07,D,900,D,,A,,A,,A,,A
20214,04620754,17,0,1,420,D,09,D,178,D,,A,,A,,A,,A
20214,04620914,72,0,1,410,D,09,D,25,D,,A,,A,,A,,A
20214,04620914,73,0,1,420,D,09,D,389,D,,A,,A,,A,,A
20214,04620974,14,0,1,400,D,07,D,70,D,,A,,A,,A,,A
20214,04621074,29,0,1,410,D,09,D,24,D,,A,,A,,A,,A
20214,04621074,30,0,1,420,D,09,D,120,D,,A,,A,,A,,A
20214,04621204,61,0,1,420,D,08,D,45,D,,A,,A,,A,,A
20214,04621244,26,0,1,405,D,08,D,225,D,,A,,A,,A,,A
20214,04621254,14,0,1,420,D,09,D,17,D,,A,,A,,A,,A
20214,04621494,24,0,1,420,D,09,D,35,D,,A,,A,,A,,A
20214,04651964,26,0,1,410,D,10,D,62,D,,A,,A,,A,,A
20214,04651964,27,0,1,410,D,08,D,60,D,,A,,A,,A,,A
20214,04652084,22,0,1,430,D,08,D,,H,415,D,425,D,,A,,A
20214,04652084,22,1,1,420,D,08,D,23,E,,A,,A,,A,,A
20214,04652084,22,2,1,420,D,08,D,27,E,,A,,A,,A,,A
20214,04652244,21,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20214,04652394,52,0,1,410,D,10,D,10,D,,A,,A,,A,,A
20214,04652454,59,0,1,410,D,09,D,18,D,,A,,A,,A,,A
20214,04652454,60,0,1,420,D,09,D,106,D,,A,,A,,A,,A
20214,04652454,61,0,1,420,D,09,D,286,D,,A,,A,,A,,A
20214,04652454,62,0,1,420,D,09,D,77,D,,A,,A,,A,,A
20214,04652614,31,0,1,405,D,09,D,110,D,,A,,A,,A,,A
20214,04652644,71,0,1,405,D,10,D,396,D,,A,,A,,A,,A
20214,04652654,24,0,1,400,D,10,D,80,D,,A,,A,,A,,A
20214,04652794,27,0,2,430,D,08,D,,H,415,D,405,D,,A,,A
20214,04652794,27,1,2,420,D,08,D,9,E,,A,,A,,A,,A
20214,04652794,27,2,2,405,D,08,D,42,E,,A,,A,,A,,A
20214,04652954,27,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20214,04652954,28,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20214,04653014,34,0,1,420,D,09,D,110,D,,A,,A,,A,,A
20214,04653014,35,0,1,420,D,10,D,90,D,,A,,A,,A,,A
20214,04653054,31,0,1,410,D,08,D,15,D,,A,,A,,A,,A
20214,04653054,32,0,1,420,D,08,D,80,D,,A,,A,,A,,A
20214,04653134,15,0,1,400,D,08,D,25,D,,A,,A,,A,,A
20214,04653164,39,0,1,430,D,09,D,,H,415,D,425,D,405,D,,A
20214,04653164,39,1,1,420,D,09,D,13,E,,A,,A,,A,,A
20214,04653164,39,2,1,405,D,09,D,61,E,,A,,A,,A,,A
20214,04653164,40,0,1,430,D,10,D,,H,415,D,425,D,405,D,,A
20214,04653164,40,1,1,420,D,10,D,67,E,,A,,A,,A,,A
20214,04653164,40,2,1,405,D,10,D,313,E,,A,,A,,A,,A
20214,04653214,30,0,1,430,D,09,D,,H,415,D,410,D,,A,,A
20214,04653214,30,1,1,420,D,09,D,77,E,,A,,A,,A,,A
20214,04653214,30,2,1,410,D,09,D,7,E,,A,,A,,A,,A
20214,04653214,31,0,2,420,D,08,D,85,D,,A,,A,,A,,A
20214,04653324,24,0,1,420,D,09,D,400,D,,A,,A,,A,,A
20214,04653394,47,0,1,410,D,09,D,40,D,,A,,A,,A,,A
20214,04653394,48,0,1,410,D,08,D,40,D,,A,,A,,A,,A
20214,04653544,35,0,1,400,D,08,D,10,D,,A,,A,,A,,A
20214,04653764,38,0,1,420,D,10,D,28,D,,A,,A,,A,,A
20214,04653764,39,0,1,420,D,10,D,18,D,,A,,A,,A,,A
20214,04653854,46,0,1,420,D,10,D,136,D,,A,,A,,A,,A
20214,04653854,47,0,2,430,D,08,D,,H,410,D,415,D,,A,,A
20214,04653854,47,1,2,410,D,08,D,46,E,,A,,A,,A,,A
20214,04653854,47,2,2,420,D,08,D,151,E,,A,,A,,A,,A
20214,04653854,48,0,2,410,D,08,D,119,D,,A,,A,,A,,A
20214,04653884,85,0,1,400,D,09,D,30,D,,A,,A,,A,,A
20214,04653964,43,0,1,410,D,08,D,31,D,,A,,A,,A,,A
20214,04654024,49,0,1,420,D,09,D,78,D,,A,,A,,A,,A
20214,04654054,39,0,1,400,D,10,D,20,D,,A,,A,,A,,A
20214,04654094,34,0,1,400,D,09,D,85,D,,A,,A,,A,,A
20214,04654094,35,0,1,410,D,09,D,20,D,,A,,A,,A,,A
20214,04654194,26,0,1,420,D,09,D,130,D,,A,,A,,A,,A
20214,04654344,45,0,1,400,D,10,D,57,D,,A,,A,,A,,A
20214,04654344,46,0,2,420,D,08,D,96,D,,A,,A,,A,,A
20214,04654544,33,0,1,400,D,10,D,51,D,,A,,A,,A,,A
20214,04654574,13,0,1,430,D,10,D,,H,410,D,425,D,415,D,,A
20214,04654574,13,1,1,420,D,10,D,32,E,,A,,A,,A,,A
20214,04654574,13,2,1,420,D,10,D,95,E,,A,,A,,A,,A
20214,04654644,34,0,1,420,D,09,D,260,D,,A,,A,,A,,A
20214,04654824,17,0,1,420,D,10,D,184,D,,A,,A,,A,,A
20214,04654844,49,0,1,420,D,09,D,233,D,,A,,A,,A,,A
20214,04654984,38,0,1,410,D,10,D,9,D,,A,,A,,A,,A
20214,04654984,39,0,1,420,D,10,D,29,D,,A,,A,,A,,A
20214,04655024,23,0,1,420,D,10,D,34,D,,A,,A,,A,,A
20214,04655144,42,0,1,400,D,09,D,26,D,,A,,A,,A,,A
20214,04655144,43,0,1,420,D,09,D,200,D,,A,,A,,A,,A
20214,04655214,29,0,1,405,D,09,D,110,D,,A,,A,,A,,A
20214,04655244,33,0,1,405,D,09,D,651,D,,A,,A,,A,,A
20214,04655334,68,0,1,410,D,08,D,35,D,,A,,A,,A,,A
20214,04655334,69,0,1,420,D,10,D,60,D,,A,,A,,A,,A
20214,04655534,23,0,1,430,D,09,D,,H,415,D,425,D,410,D,,A
20214,04655534,23,1,1,420,D,09,D,46,E,,A,,A,,A,,A
20214,04655534,23,2,1,420,D,09,D,131,E,,A,,A,,A,,A
20214,04655534,23,3,1,410,D,09,D,19,E,,A,,A,,A,,A
20214,04655704,51,0,1,420,D,09,D,375,D,,A,,A,,A,,A
20214,04655704,52,0,2,400,D,08,D,30,D,,A,,A,,A,,A
20214,04655784,66,0,1,410,D,08,D,26,D,,A,,A,,A,,A
20214,04655784,67,0,1,420,D,08,D,300,D,,A,,A,,A,,A
20214,04655884,46,0,1,400,D,10,D,30,D,,A,,A,,A,,A
20214,04655884,47,0,2,400,D,08,D,50,D,,A,,A,,A,,A
20214,04655884,48,0,2,420,D,08,D,89,D,,A,,A,,A,,A
20214,04656224,65,0,1,420,D,10,D,73,D,,A,,A,,A,,A
20214,04656224,66,0,1,420,D,09,D,113,D,,A,,A,,A,,A
20214,04656254,44,0,1,420,D,09,D,175,D,,A,,A,,A,,A
20214,04656254,45,0,2,400,D,08,D,18,D,,A,,A,,A,,A
20214,04656434,23,0,1,420,D,08,D,72,D,,A,,A,,A,,A
20214,04656484,31,0,1,410,D,08,D,35,D,,A,,A,,A,,A
20214,04656744,33,0,1,420,D,08,D,160,D,,A,,A,,A,,A
20214,04656764,29,0,1,400,D,09,D,90,F,,A,,A,,A,,A
20214,04657004,13,0,1,400,D,09,D,40,F,,A,,A,,A,,A
20214,04657004,14,0,1,420,D,09,D,215,F,,A,,A,,A,,A
20214,04657094,20,0,1,420,D,10,D,41,D,,A,,A,,A,,A
20214,04657314,16,0,1,420,D,10,D,224,D,,A,,A,,A,,A
20214,04657344,14,0,1,400,D,10,D,29,D,,A,,A,,A,,A
20214,04657624,24,0,1,420,D,10,D,63,D,,A,,A,,A,,A
20214,04657684,19,0,1,400,D,08,D,40,D,,A,,A,,A,,A
20214,04657684,20,0,1,410,D,08,D,14,D,,A,,A,,A,,A
20214,04657814,43,0,1,420,D,09,D,100,D,,A,,A,,A,,A
20214,04658094,27,0,1,400,D,10,D,25,D,,A,,A,,A,,A
20214,04658194,53,0,1,410,D,10,D,9,D,,A,,A,,A,,A
20214,04658194,54,0,1,420,D,10,D,22,D,,A,,A,,A,,A
20214,04658344,72,0,2,420,D,08,D,170,D,,A,,A,,A,,A
20214,04658604,38,0,1,420,D,09,D,376,D,,A,,A,,A,,A
20214,04658624,34,0,1,420,D,10,D,200,D,,A,,A,,A,,A
20214,04658644,62,0,2,400,D,08,D,25,D,,A,,A,,A,,A
20214,04658644,63,0,2,420,D,08,D,55,D,,A,,A,,A,,A
20214,04658744,34,0,1,410,D,09,D,30,D,,A,,A,,A,,A
20214,04658744,35,0,1,405,D,09,D,120,D,,A,,A,,A,,A
20214,04658904,32,0,1,420,D,10,D,130,D,,A,,A,,A,,A
20214,04658954,25,0,2,420,D,08,D,175,D,,A,,A,,A,,A
20214,04658994,30,0,1,420,D,09,D,180,D,,A,,A,,A,,A
20214,04659004,87,0,1,400,D,10,D,56,D,,A,,A,,A,,A
20214,04659004,88,0,1,400,D,10,D,62,D,,A,,A,,A,,A
20214,04659014,41,0,1,420,D,09,D,27,D,,A,,A,,A,,A
20214,04659014,42,0,1,405,D,09,D,450,D,,A,,A,,A,,A
20214,04659164,80,0,2,420,D,08,D,162,D,,A,,A,,A,,A
20214,04659184,34,0,1,410,D,08,D,26,D,,A,,A,,A,,A
20214,04659234,50,0,1,420,D,10,D,56,D,,A,,A,,A,,A
20214,04659584,20,0,1,410,D,08,D,20,D,,A,,A,,A,,A
20214,04659674,46,0,1,420,D,10,D,50,D,,A,,A,,A,,A
20214,04659694,46,0,1,420,D,10,D,76,D,,A,,A,,A,,A
20214,04660034,23,0,1,400,D,09,D,80,D,,A,,A,,A,,A
20214,04660034,24,0,1,430,D,09,D,,H,415,D,405,D,,A,,A
20214,04660034,24,1,1,420,D,09,D,800,E,,A,,A,,A,,A
20214,04660174,46,0,1,420,D,10,D,280,D,,A,,A,,A,,A
20214,04660304,44,0,1,400,D,08,D,29,D,,A,,A,,A,,A
20214,04660304,45,0,1,430,D,10,D,,H,425,D,405,D,415,D,,A
20214,04660304,45,1,1,420,D,10,D,566,E,,A,,A,,A,,A
20214,04660304,45,2,1,420,D,10,D,1934,E,,A,,A,,A,,A
20214,04660324,26,0,1,420,D,09,D,27,D,,A,,A,,A,,A
20214,04660414,50,0,1,420,D,09,D,80,D,,A,,A,,A,,A
20214,04660474,25,0,1,420,D,09,D,105,D,,A,,A,,A,,A
20214,04660604,58,0,1,420,D,10,D,207,D,,A,,A,,A,,A
20214,04660644,84,0,1,420,D,09,D,54,D,,A,,A,,A,,A
20214,04660674,29,0,2,420,D,08,D,200,D,,A,,A,,A,,A
20214,04660724,40,0,2,420,D,08,D,29,D,,A,,A,,A,,A
20214,04660754,82,0,2,420,D,08,D,209,D,,A,,A,,A,,A
20214,04660764,29,0,1,420,D,10,D,137,D,,A,,A,,A,,A
20214,04660924,24,0,1,420,D,10,D,300,D,,A,,A,,A,,A
20214,04660934,31,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20214,04660974,34,0,1,420,D,08,D,45,D,,A,,A,,A,,A
20214,04661054,40,0,1,420,D,10,D,143,F,,A,,A,,A,,A
20214,04661174,61,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20214,04661304,22,0,1,400,D,09,D,10,D,,A,,A,,A,,A
20214,04661304,23,0,1,420,D,09,D,75,D,,A,,A,,A,,A
20214,04661474,21,0,2,420,D,08,D,255,D,,A,,A,,A,,A
20214,04661554,49,0,1,405,D,09,D,158,D,,A,,A,,A,,A
20214,04661974,40,0,1,420,D,10,D,248,F,,A,,A,,A,,A
20214,04662004,36,0,1,420,D,09,D,97,D,,A,,A,,A,,A
20214,04662074,39,0,1,420,D,10,D,360,D,,A,,A,,A,,A
20214,04662154,12,0,1,420,D,10,D,350,D,,A,,A,,A,,A
20214,04662364,51,0,1,410,D,09,D,7,D,,A,,A,,A,,A
20214,04662364,52,0,1,420,D,09,D,87,D,,A,,A,,A,,A
20214,04662364,53,0,2,410,D,08,D,7,D,,A,,A,,A,,A
20214,04662364,54,0,2,420,D,08,D,87,D,,A,,A,,A,,A
20214,04662384,16,0,2,420,D,08,D,125,D,,A,,A,,A,,A
20214,04662414,59,0,1,405,D,10,D,73,D,,A,,A,,A,,A
20214,04662494,34,0,1,420,D,09,D,125,D,,A,,A,,A,,A
20214,04662514,19,0,1,400,D,08,D,27,D,,A,,A,,A,,A
20214,04662514,20,0,1,410,D,08,D,7,D,,A,,A,,A,,A
20214,04662514,21,0,1,420,D,08,D,75,D,,A,,A,,A,,A
20214,04662744,56,0,2,420,D,08,D,180,D,,A,,A,,A,,A
20214,04662764,34,0,1,410,D,10,D,27,D,,A,,A,,A,,A
20214,04662814,32,0,1,420,D,10,D,180,D,,A,,A,,A,,A
20214,04662904,34,0,1,420,D,08,D,26,D,,A,,A,,A,,A
20214,04663034,36,0,1,410,D,08,D,40,D,,A,,A,,A,,A
20214,04663094,21,0,2,420,D,08,D,190,D,,A,,A,,A,,A
20214,04663104,31,0,1,420,D,08,D,150,D,,A,,A,,A,,A
20214,04663214,17,0,1,410,D,08,D,9,D,,A,,A,,A,,A
20214,04663214,18,0,1,410,D,09,D,9,D,,A,,A,,A,,A
20214,04663214,19,0,1,410,D,10,D,9,D,,A,,A,,A,,A
20214,04663264,40,0,1,420,D,10,D,82,D,,A,,A,,A,,A
20214,04663364,39,0,1,410,D,08,D,75,D,,A,,A,,A,,A
20214,04679224,19,0,1,420,D,11,D,50,D,,A,,A,,A,,A
20214,04679244,21,0,1,420,D,10,D,28,D,,A,,A,,A,,A
20214,04679324,30,0,1,400,D,11,D,70,D,,A,,A,,A,,A
20214,04679934,26,0,1,420,D,09,D,39,D,,A,,A,,A,,A
20214,04680034,60,0,1,420,D,11,D,341,D,,A,,A,,A,,A
20214,04680254,39,0,2,420,D,09,D,155,D,,A,,A,,A,,A
20214,04680324,19,0,1,420,D,10,D,60,D,,A,,A,,A,,A
20214,04680334,39,0,1,420,D,09,D,73,D,,A,,A,,A,,A
20214,04680334,40,0,2,420,D,09,D,73,D,,A,,A,,A,,A
20214,04680364,49,0,1,420,D,11,D,135,D,,A,,A,,A,,A
20214,04680504,38,0,1,410,D,10,D,30,D,,A,,A,,A,,A
20214,04680504,39,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20214,04680504,39,1,1,405,D,10,D,80,E,,A,,A,,A,,A
20214,04680504,39,2,1,420,D,10,D,64,E,,A,,A,,A,,A
20214,04680684,37,0,1,420,D,09,D,159,D,,A,,A,,A,,A
20214,04680784,44,0,1,420,D,10,D,300,D,,A,,A,,A,,A
20214,04680844,38,0,1,420,D,10,D,25,D,,A,,A,,A,,A
20214,04680844,39,0,1,400,D,11,D,85,D,,A,,A,,A,,A
20214,04680854,42,0,1,400,D,10,D,60,D,,A,,A,,A,,A
20214,04680904,23,0,1,420,D,09,D,180,D,,A,,A,,A,,A
20214,04680904,24,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20214,04680904,24,1,1,405,D,10,D,126,E,,A,,A,,A,,A
20214,04680904,24,2,1,420,D,10,D,364,E,,A,,A,,A,,A
20214,04681044,32,0,1,420,D,10,D,225,D,,A,,A,,A,,A
20214,04681064,43,0,1,400,D,10,D,25,D,,A,,A,,A,,A
20214,04681064,44,0,1,410,D,10,D,24,D,,A,,A,,A,,A
20214,04681064,45,0,1,420,D,10,D,40,D,,A,,A,,A,,A
20214,04681124,31,0,1,410,D,11,D,32,D,,A,,A,,A,,A
20214,04681224,49,0,2,420,D,09,D,115,D,,A,,A,,A,,A
20214,04681504,51,0,1,420,D,10,D,135,D,,A,,A,,A,,A
20214,04681804,34,0,1,405,D,11,D,635,D,,A,,A,,A,,A
20214,04682114,45,0,1,420,D,11,D,75,D,,A,,A,,A,,A
20214,04682914,36,0,1,420,D,09,D,105,D,,A,,A,,A,,A
20214,04682954,29,0,1,420,D,10,D,103,D,,A,,A,,A,,A
20214,04683004,34,0,1,420,D,10,D,133,D,,A,,A,,A,,A
20214,04683004,35,0,2,420,D,09,D,133,D,,A,,A,,A,,A
20214,04683054,29,0,1,400,D,11,D,45,D,,A,,A,,A,,A
20214,04683084,31,0,1,420,D,10,D,176,D,,A,,A,,A,,A
20214,04683094,59,0,1,405,D,09,D,41,D,,A,,A,,A,,A
20214,04683244,43,0,1,400,D,10,D,29,D,,A,,A,,A,,A
20214,04683244,44,0,1,420,D,10,D,90,D,,A,,A,,A,,A
20214,04683284,25,0,1,420,D,10,D,130,D,,A,,A,,A,,A
20214,04683484,44,0,1,410,D,09,D,20,D,,A,,A,,A,,A
20214,04683514,28,0,1,410,D,09,D,7,D,,A,,A,,A,,A
20214,04683514,29,0,1,420,D,09,D,70,D,,A,,A,,A,,A
20214,04683584,33,0,1,400,D,10,D,18,D,,A,,A,,A,,A
20214,04683724,33,0,1,420,D,10,D,187,D,,A,,A,,A,,A
20214,04683734,41,0,1,400,D,09,D,40,D,,A,,A,,A,,A
20214,04683734,42,0,1,420,D,09,D,240,D,,A,,A,,A,,A
20214,04683734,43,0,2,420,D,09,D,80,D,,A,,A,,A,,A
20214,04683824,37,0,1,420,D,11,D,132,D,,A,,A,,A,,A
20214,04683824,38,0,1,410,D,11,D,18,D,,A,,A,,A,,A
20214,04683974,17,0,1,420,D,11,D,225,D,,A,,A,,A,,A
20214,04684154,38,0,1,405,D,11,D,120,D,,A,,A,,A,,A
20214,04684204,33,0,1,400,D,11,D,32,D,,A,,A,,A,,A
20214,04684214,79,0,1,400,D,11,D,43,D,,A,,A,,A,,A
20214,04684214,80,0,1,430,D,10,D,,H,410,D,415,D,,A,,A
20214,04684214,80,1,1,410,D,10,D,8,E,,A,,A,,A,,A
20214,04684214,80,2,1,420,D,10,D,88,E,,A,,A,,A,,A
20214,04684214,81,0,1,430,D,10,D,,H,410,D,415,D,,A,,A
20214,04684214,81,1,1,410,D,10,D,4,E,,A,,A,,A,,A
20214,04684214,81,2,1,420,D,10,D,46,E,,A,,A,,A,,A
20214,04684214,82,0,1,430,D,10,D,,H,410,D,415,D,,A,,A
20214,04684214,82,1,1,410,D,10,D,8,E,,A,,A,,A,,A
20214,04684214,82,2,1,420,D,10,D,88,E,,A,,A,,A,,A
20214,04684244,53,0,1,400,D,10,D,30,D,,A,,A,,A,,A
20214,04684244,54,0,1,400,D,11,D,30,D,,A,,A,,A,,A
20214,04684244,55,0,1,410,D,10,D,80,D,,A,,A,,A,,A
20214,04684244,56,0,1,410,D,10,D,80,D,,A,,A,,A,,A
20214,04684304,32,0,1,420,D,10,D,280,D,,A,,A,,A,,A
20214,04684444,30,0,1,420,D,11,D,84,D,,A,,A,,A,,A
20214,04684644,39,0,1,410,D,11,D,35,D,,A,,A,,A,,A
20214,04684694,39,0,1,420,D,09,D,105,D,,A,,A,,A,,A
20214,04684754,38,0,1,430,D,10,D,,H,425,D,405,D,415,D,,A
20214,04684754,38,1,1,405,D,10,D,476,E,,A,,A,,A,,A
20214,04684754,38,2,1,420,D,10,D,202,E,,A,,A,,A,,A
20214,04684754,38,3,1,420,D,10,D,308,E,,A,,A,,A,,A
20214,04684774,21,0,1,420,D,09,D,160,D,,A,,A,,A,,A
20214,04684834,27,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20214,04684834,27,1,1,405,D,10,D,42,E,,A,,A,,A,,A
20214,04684834,27,2,1,420,D,10,D,34,E,,A,,A,,A,,A
20214,04684834,28,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20214,04684834,28,1,1,405,D,11,D,55,E,,A,,A,,A,,A
20214,04684834,28,2,1,420,D,11,D,42,E,,A,,A,,A,,A
20214,04684844,38,0,1,400,D,11,D,37,D,,A,,A,,A,,A
20214,04684874,21,0,1,410,D,10,D,44,D,,A,,A,,A,,A
20214,04684904,48,0,1,400,D,11,D,45,D,,A,,A,,A,,A
20214,04684914,29,0,1,430,D,10,D,,H,425,D,405,D,415,D,,A
20214,04684914,29,1,1,405,D,10,D,386,E,,A,,A,,A,,A
20214,04684914,29,2,1,420,D,10,D,250,E,,A,,A,,A,,A
20214,04684914,29,3,1,420,D,10,D,164,E,,A,,A,,A,,A
20214,04685104,46,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20214,04685104,46,1,1,420,D,11,D,550,E,,A,,A,,A,,A
20214,04685124,37,0,1,410,D,11,D,30,F,,A,,A,,A,,A
20214,04685124,38,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20214,04685124,38,1,1,405,D,11,D,90,F,,A,,A,,A,,A
20214,04685124,38,2,1,410,D,11,D,30,F,,A,,A,,A,,A
20214,04685234,60,0,1,410,D,10,D,20,D,,A,,A,,A,,A
20214,04685284,48,0,2,410,D,09,D,35,D,,A,,A,,A,,A
20214,04685284,49,0,2,420,D,09,D,120,D,,A,,A,,A,,A
20214,04685304,38,0,1,400,D,10,D,192,D,,A,,A,,A,,A
20214,04685474,47,0,1,400,D,10,D,50,D,,A,,A,,A,,A
20214,04685584,30,0,1,410,D,10,D,45,D,,A,,A,,A,,A
20214,04685694,72,0,2,420,D,09,D,186,D,,A,,A,,A,,A
20214,04685724,13,0,1,420,D,09,D,190,D,,A,,A,,A,,A
20214,04685724,14,0,1,400,D,10,D,35,D,,A,,A,,A,,A
20214,04685724,15,0,1,410,D,09,D,35,D,,A,,A,,A,,A
20214,04685884,34,0,1,420,D,11,D,35,D,,A,,A,,A,,A
20214,04685894,49,0,1,430,D,09,D,,H,415,D,425,D,,A,,A
20214,04685894,49,1,1,420,D,09,D,181,E,,A,,A,,A,,A
