QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20212,04471694,58,0,1,03,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04471694,59,0,1,02,D,640,D,,A,640,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04471834,44,0,1,04,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04471974,24,0,1,03,D,1208,D,,A,,H,500,D,1,D,2,D,160,D,380,D,,A,,A,,A,,A,,A,,A,,A
20212,04471974,24,1,1,03,D,,B,,A,270,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04471974,24,2,1,03,D,,B,,A,938,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472004,23,0,1,04,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472104,38,0,1,04,D,54,D,,A,54,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472154,50,0,1,03,D,645,D,,A,,H,500,D,1,D,2,D,370,D,320,D,110,D,,A,,A,,A,,A,,A,,A
20212,04472154,50,1,1,03,D,,B,,A,162,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472154,50,2,1,03,D,,B,,A,322,E,320,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472154,50,3,1,03,D,,B,,A,161,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472174,23,0,1,03,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472194,81,0,1,02,D,780,D,,A,780,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472194,82,0,1,04,D,234,D,,A,234,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472194,83,0,1,03,D,805,D,,A,805,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472194,84,0,1,03,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472264,22,0,1,03,D,150,D,,A,150,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472384,59,0,1,04,D,3000,D,,A,,H,500,D,1,D,2,D,110,D,160,D,380,D,360,D,100,D,,A,,A,,A,,A
20212,04472384,59,1,1,04,D,,B,,A,762,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472384,59,2,1,04,D,,B,,A,364,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472384,59,3,1,04,D,,B,,A,1267,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472384,59,4,1,04,D,,B,,A,425,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472384,59,5,1,04,D,,B,,A,182,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472434,26,0,1,13,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472434,27,0,1,03,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472434,28,0,2,02,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472464,33,0,1,04,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472464,34,0,2,02,D,120,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20212,04472464,34,1,2,02,D,,B,,A,80,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472464,34,2,2,02,D,,B,,A,40,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472474,28,0,1,04,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472474,29,0,1,04,D,250,D,,A,250,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472474,30,0,1,13,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472474,31,0,1,04,D,65,D,,A,65,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472484,70,0,1,02,D,105,D,,A,105,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472484,71,0,1,02,D,175,D,,A,175,D,130,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472524,42,0,1,04,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472524,43,0,1,04,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04472634,39,0,1,04,D,7,D,,A,7,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04502994,18,0,1,04,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503164,42,0,1,04,D,600,D,,A,600,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503184,24,0,1,05,D,39,D,,A,39,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503184,25,0,1,13,D,7,D,,A,7,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503254,26,0,1,05,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503254,27,0,1,05,D,600,D,,A,600,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503264,42,0,1,05,D,700,D,,A,700,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503264,43,0,1,05,D,36,D,,A,36,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503264,44,0,1,13,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503304,48,0,1,05,D,210,D,,A,210,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503304,49,0,1,13,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503344,23,0,1,04,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503364,35,0,1,05,D,80,D,,A,80,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503364,36,0,1,03,D,60,D,,A,60,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503394,44,0,1,05,D,36,D,,A,36,D,150,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503484,45,0,1,05,D,900,D,,A,900,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503484,46,0,1,05,D,900,D,,A,900,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503534,38,0,1,05,D,193,D,,A,193,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503534,39,0,1,04,D,374,D,,A,374,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503534,40,0,1,04,D,428,D,,A,428,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503784,22,0,1,04,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503974,33,0,1,05,D,533,D,,A,533,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503984,45,0,1,04,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04503984,46,0,1,05,D,11,D,,A,11,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504054,30,0,1,13,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504054,31,0,2,03,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504194,32,0,1,03,D,59,D,,A,59,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504224,22,0,1,04,D,98,D,,A,98,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504224,23,0,1,03,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504284,39,0,1,04,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504344,46,0,1,03,D,40,D,,A,40,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504394,39,0,1,05,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504434,20,0,1,04,D,120,D,,A,,H,500,D,1,D,2,D,367,D,100,D,,A,,A,,A,,A,,A,,A,,A
20212,04504434,20,1,1,04,D,,B,,A,30,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504434,20,2,1,04,D,,B,,A,90,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504434,21,0,1,13,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504444,30,0,1,05,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504444,31,0,1,05,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504504,42,0,1,03,D,210,D,,A,210,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504524,30,0,1,03,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504534,32,0,1,03,D,1605,D,,A,1605,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504534,33,0,1,13,D,27,D,,A,27,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504544,41,0,1,04,D,250,D,,A,250,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504544,42,0,1,04,D,259,D,,A,259,D,150,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504544,43,0,1,13,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504554,57,0,1,05,D,140,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20212,04504554,57,1,1,05,D,,B,,A,113,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504554,57,2,1,05,D,,B,,A,27,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504564,36,0,1,03,D,80,D,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20212,04504564,36,1,1,03,D,,B,,A,60,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504564,36,2,1,03,D,,B,,A,20,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504634,38,0,2,03,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504634,39,0,2,03,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504634,40,0,2,03,D,500,D,,A,500,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504644,44,0,1,13,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504664,27,0,1,03,D,70,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20212,04504664,27,1,1,03,D,,B,,A,56,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504664,27,2,1,03,D,,B,,A,14,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504664,28,0,2,03,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504764,51,0,1,05,D,32,D,,A,32,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504774,31,0,1,04,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504894,32,0,1,03,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504894,33,0,1,04,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504894,34,0,1,03,D,400,D,,A,400,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504964,25,0,1,05,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504964,26,0,1,05,D,40,D,,A,40,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504994,23,0,1,05,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04504994,24,0,1,05,D,752,D,,A,752,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505004,84,0,1,03,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505004,85,0,1,04,D,5,D,,A,5,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505034,35,0,1,03,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505094,28,0,1,04,D,324,D,,A,,H,115,D,1,D,2,D,100,D,110,D,,A,,A,,A,,A,,A,,A,,A
20212,04505094,28,1,1,04,D,,B,,A,62,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505094,28,2,1,04,D,,B,,A,262,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505154,27,0,1,04,D,180,D,,A,180,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505324,47,0,1,13,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505324,48,0,1,05,D,40,D,,A,40,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505444,41,0,1,13,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505464,79,0,1,05,D,131,D,,A,,H,500,D,1,D,2,D,360,D,100,D,,A,,A,,A,,A,,A,,A,,A
20212,04505464,79,1,1,05,D,,B,,A,92,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505464,79,2,1,05,D,,B,,A,39,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505464,80,0,1,05,D,85,D,,A,85,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505464,81,0,1,04,D,223,D,,A,223,D,360,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505494,46,0,1,05,D,1500,D,,A,1500,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505534,24,0,1,05,D,700,D,,A,700,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505534,25,0,1,04,D,20,D,,A,20,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505614,33,0,1,05,D,32,D,,A,32,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505614,34,0,2,03,D,54,D,,A,54,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505624,31,0,1,04,D,1200,D,,A,,H,500,D,1,D,2,D,110,D,140,D,360,D,367,D,100,D,,A,,A,,A,,A
20212,04505624,31,1,1,04,D,,B,,A,335,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505624,31,2,1,04,D,,B,,A,572,E,140,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505624,31,3,1,04,D,,B,,A,187,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505624,31,4,1,04,D,,B,,A,26,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505624,31,5,1,04,D,,B,,A,80,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505694,55,0,1,05,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505694,56,0,1,05,D,470,D,,A,470,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505704,55,0,1,04,D,1448,D,,A,1448,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505854,32,0,1,05,D,2033,D,,A,,H,500,D,,A,2,D,100,D,110,D,140,D,,A,,A,,A,,A,,A,,A
20212,04505854,32,1,1,05,D,,B,,A,165,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505854,32,2,1,05,D,,B,,A,691,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505854,32,3,1,05,D,,B,,A,1177,E,140,D,,A,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505854,33,0,1,05,D,375,D,,A,375,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505904,21,0,1,04,D,521,D,,A,521,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505904,22,0,1,05,D,52,D,,A,52,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04505924,24,0,1,03,D,120,D,,A,120,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506014,27,0,1,04,D,390,D,,A,390,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506064,75,0,2,03,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506084,66,0,1,03,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506084,67,0,1,05,D,96,D,,A,96,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506154,24,0,1,05,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506174,70,0,1,05,D,100,D,,A,100,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506174,71,0,2,03,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506274,15,0,1,13,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506334,45,0,1,05,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506344,64,0,1,05,D,298,D,,A,298,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506354,34,0,1,04,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506354,35,0,1,03,D,300,D,,A,300,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506384,48,0,1,13,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506384,49,0,2,03,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506534,27,0,1,04,D,120,D,,A,120,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506574,27,0,1,05,D,94,D,,A,94,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506574,28,0,1,05,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506574,29,0,2,03,D,120,D,,A,120,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506694,65,0,1,03,D,91,D,,A,91,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506694,66,0,1,03,D,214,D,,A,214,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506694,67,0,1,03,D,588,D,,A,588,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506694,68,0,1,13,D,55,D,,A,55,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506824,25,0,2,03,D,110,D,,A,110,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506844,20,0,1,05,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506884,23,0,1,04,D,84,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20212,04506884,23,1,1,04,D,,B,,A,56,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506884,23,2,1,04,D,,B,,A,28,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506914,58,0,1,13,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506984,37,0,1,13,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04506984,38,0,2,03,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507044,38,0,2,03,D,1133,D,,A,1133,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507164,27,0,1,05,D,39,D,,A,39,D,130,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507164,28,0,1,05,D,140,D,,A,140,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507244,41,0,1,03,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507294,65,0,1,05,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507294,66,0,1,05,D,550,D,,A,550,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507324,17,0,1,05,D,46,D,,A,46,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507384,67,0,1,05,D,257,D,,A,257,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507384,68,0,1,05,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507384,69,0,1,04,D,16,D,,A,16,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507414,34,0,1,05,D,500,D,,A,500,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507474,39,0,1,04,D,85,D,,A,85,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507474,40,0,1,05,D,300,D,,A,300,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507504,39,0,1,03,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507534,20,0,1,05,D,120,D,,A,120,D,130,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507554,24,0,1,04,D,46,D,,A,46,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507554,25,0,1,05,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507574,16,0,1,05,D,98,D,,A,98,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507584,23,0,1,03,D,85,D,,A,85,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507594,39,0,2,03,D,32,D,,A,32,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507614,26,0,1,04,D,260,D,,A,260,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507614,27,0,1,13,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507814,20,0,1,05,D,23,D,,A,23,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507874,31,0,1,05,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507954,47,0,1,13,D,30,D,,A,30,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507984,54,0,1,04,D,33,D,,A,33,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507984,55,0,1,05,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04507984,56,0,1,04,D,99,D,,A,99,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04508024,48,0,1,03,D,840,D,,A,840,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04508024,49,0,2,03,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
