QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20213,04818941,4,0,1,355,D,1,D,2,D,05,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04818991,7,0,1,200,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04818991,8,0,1,200,D,1,D,,A,04,D,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819011,2,0,1,300,D,1,D,1,D,05,D,,A,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819111,2,0,1,200,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819151,8,0,1,100,D,1,D,,A,06,D,,A,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819201,2,0,1,200,D,1,D,,A,13,D,,A,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819241,7,0,1,100,D,1,D,,A,06,D,,A,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819241,8,0,1,100,D,1,D,,A,06,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819241,9,0,1,100,D,1,D,,A,06,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819301,3,0,1,200,D,1,D,,A,04,D,,A,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819301,4,0,1,200,D,1,D,,A,05,D,,A,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819391,5,0,1,300,D,1,D,2,D,06,D,125,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819581,4,0,1,300,D,1,D,5,D,13,D,150,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819731,5,0,1,100,D,1,D,,A,13,D,,A,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819891,9,0,1,345,D,1,D,,A,04,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819891,10,0,1,345,D,1,D,,A,05,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04819891,11,0,1,345,D,1,D,,A,06,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820091,5,0,1,100,D,1,D,,A,13,D,,A,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820091,6,0,1,200,D,1,D,,A,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820091,7,0,1,300,D,1,D,2,D,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820211,18,0,1,100,D,1,D,,A,06,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820211,19,0,1,100,D,1,D,,A,13,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820361,9,0,1,100,D,1,D,,A,05,D,,A,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820841,9,0,1,100,D,1,D,,A,13,D,,A,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820841,10,0,1,200,D,1,D,,A,13,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820941,11,0,1,355,D,1,D,6,D,04,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04820941,12,0,1,355,D,1,D,6,D,05,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04821191,8,0,1,100,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04821191,9,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04821471,6,0,1,345,D,1,D,,A,05,D,,A,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04821861,12,0,1,200,D,1,D,,A,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04821861,13,0,1,200,D,1,D,,A,05,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04821861,14,0,1,200,D,1,D,,A,06,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04821861,15,0,1,300,D,1,D,1,D,04,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04821861,16,0,1,300,D,1,D,1,D,05,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822181,4,0,1,300,D,1,D,1,D,05,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822291,11,0,1,300,D,1,D,1,D,05,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822291,12,0,1,300,D,1,D,1,D,06,D,,A,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822291,13,0,1,300,D,1,D,1,D,06,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822291,14,0,1,355,D,1,D,1,D,06,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822351,3,0,1,300,D,1,D,2,D,13,D,,A,3670,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822351,4,0,1,340,D,1,D,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822484,7,0,1,300,D,1,D,1,D,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822484,8,0,1,300,D,1,D,1,D,06,D,,A,10661,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822484,9,0,1,355,D,1,D,1,D,06,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822711,6,0,1,100,D,1,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,0,1,380,D,1,D,1,D,04,D,,A,,H,380,D,300,D,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,1,1,100,D,1,D,1,D,04,D,,A,454,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,2,1,200,D,1,D,1,D,04,D,,A,1729,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,3,1,300,D,1,D,1,D,04,D,,A,3750,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,4,1,310,D,1,D,1,D,04,D,,A,1837,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,5,1,320,D,1,D,1,D,04,D,,A,592,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,6,1,345,D,1,D,1,D,04,D,,A,592,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,7,1,355,D,1,D,1,D,04,D,,A,454,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,8,1,358,D,1,D,1,D,04,D,,A,296,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822861,6,9,1,360,D,1,D,1,D,04,D,,A,296,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04822991,7,0,1,200,D,1,D,,A,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04823081,5,0,1,300,D,1,D,1,D,06,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04823081,6,0,1,355,D,1,D,1,D,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04823571,3,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04823571,4,0,1,300,D,1,D,2,D,04,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04823571,5,0,1,300,D,1,D,2,D,05,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04823571,6,0,1,358,D,1,D,,A,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04823801,2,0,1,300,D,1,D,1,D,05,D,,A,4863,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04823801,3,0,1,355,D,1,D,1,D,06,D,,A,252,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824491,9,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824501,12,0,1,300,D,1,D,2,D,06,D,,A,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824591,12,0,1,300,D,2,D,1,D,05,D,,A,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824591,13,0,1,380,D,2,D,,A,06,D,,A,,H,380,D,320,D,,A,,A,,A,,A,,A,,A,,A
20213,04824591,13,1,1,100,D,2,D,,A,06,D,,A,129,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824591,13,2,1,300,D,2,D,6,D,06,D,,A,1071,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824591,13,3,1,320,D,2,D,,A,06,D,,A,169,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824591,13,4,1,355,D,2,D,6,D,06,D,,A,131,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824691,5,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824691,6,0,1,100,D,1,D,,A,06,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824691,7,0,1,100,D,1,D,,A,06,D,,A,369,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04824961,7,0,1,300,D,1,D,1,D,13,D,,A,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04825631,8,0,1,100,D,1,D,,A,13,D,,A,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04825631,9,0,1,100,D,1,D,,A,04,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04825631,10,0,1,100,D,1,D,,A,04,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04825631,11,0,1,100,D,1,D,,A,06,D,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04825841,13,0,1,100,D,1,D,,A,13,D,,A,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04825841,14,0,1,345,D,1,D,,A,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04825841,58,0,1,100,D,1,D,,A,05,D,,A,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826021,4,0,1,100,D,1,D,,A,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826101,9,0,1,300,D,1,D,1,D,04,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826101,10,0,1,300,D,1,D,1,D,05,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826101,11,0,1,300,D,1,D,1,D,06,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826101,12,0,1,358,D,1,D,,A,04,D,,A,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826121,2,0,1,360,D,1,D,6,D,06,D,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826161,5,0,1,300,D,1,D,5,D,04,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826191,5,0,1,200,D,1,D,,A,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826381,8,0,1,360,D,1,D,2,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826381,9,0,1,100,D,1,D,,A,05,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826431,10,0,1,200,D,1,D,,A,13,D,,A,1058,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826541,7,0,1,380,D,1,D,,A,13,D,,A,,H,300,D,200,D,,A,,A,,A,,A,,A,,A,,A
20213,04826541,7,1,1,300,D,1,D,4,D,13,D,,A,2868,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04826541,7,2,1,200,D,1,D,,A,13,D,,A,1322,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827211,12,0,1,100,D,1,D,,A,07,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827211,13,0,1,100,D,1,D,,A,07,D,,A,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827231,21,0,1,100,D,1,D,,A,07,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827441,4,0,1,380,D,1,D,,A,07,D,,A,,H,380,D,200,D,,A,,A,,A,,A,,A,,A,,A
20213,04827441,4,1,1,200,D,1,D,,A,07,D,,A,713,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827441,4,2,1,360,D,1,D,,A,07,D,,A,107,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827541,11,0,1,300,D,2,D,1,D,05,D,,A,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827541,12,0,1,310,D,2,D,,A,13,D,,A,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827551,3,0,1,358,D,1,D,,A,07,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827681,4,0,1,358,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827841,3,0,1,300,D,1,D,1,D,05,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827841,4,0,1,300,D,1,D,1,D,06,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827841,5,0,1,300,D,1,D,1,D,07,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827871,12,0,1,300,D,1,D,2,D,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827871,13,0,1,355,D,1,D,2,D,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827961,4,0,1,200,D,1,D,,A,13,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827961,5,0,1,100,D,1,D,,A,07,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04827971,5,0,1,300,D,1,D,1,D,07,D,,A,2311,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04828011,3,0,1,300,D,1,D,1,D,05,D,,A,352,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04828132,2,0,1,300,D,1,D,2,D,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04828321,8,0,1,100,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04828571,6,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04828701,5,0,1,355,D,2,D,1,D,07,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829051,19,0,1,200,D,1,D,,A,13,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829091,10,0,1,300,D,1,D,1,D,07,D,960,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829681,6,0,1,300,D,1,D,1,D,05,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829681,7,0,1,300,D,1,D,1,D,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829911,8,0,1,100,D,1,D,,A,06,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04829911,9,0,1,300,D,1,D,4,D,13,D,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04830101,605,0,1,100,D,1,D,,A,06,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04830491,5,0,1,358,D,1,D,,A,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04830971,4,0,1,355,D,1,D,1,D,06,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04830991,4,0,1,300,D,1,D,2,D,13,D,,A,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04831251,10,0,1,300,D,1,D,1,D,05,D,,A,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04831421,7,0,1,200,D,1,D,,A,07,D,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04831471,3,0,1,300,D,1,D,1,D,05,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04831761,9,0,1,200,D,1,D,,A,13,D,,A,1620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832011,5,0,1,300,D,1,D,1,D,07,D,,A,443,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832281,5,0,1,200,D,1,D,,A,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832311,3,0,1,300,D,1,D,1,D,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832541,4,0,1,300,D,1,D,1,D,06,D,,A,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832591,2,0,1,200,D,1,D,,A,13,D,,A,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832811,12,0,1,100,D,1,D,,A,07,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832811,13,0,1,200,D,1,D,,A,06,D,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832811,14,0,1,200,D,1,D,,A,07,D,,A,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832811,15,0,1,360,D,1,D,2,D,06,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04832811,16,0,1,300,D,1,D,1,D,13,D,,A,456,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04833361,4,0,1,355,D,1,D,1,D,06,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04833361,5,0,1,300,D,1,D,1,D,05,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04833511,3,0,1,200,D,1,D,,A,05,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04833521,2,0,1,355,D,1,D,2,D,07,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04833521,3,0,1,358,D,1,D,,A,07,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04833601,7,0,1,360,D,1,D,2,D,06,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04833611,3,0,1,355,D,1,D,2,D,06,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04833801,5,0,1,100,D,1,D,,A,06,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04833981,6,0,1,200,D,1,D,,A,05,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834081,7,0,1,100,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834091,2,0,1,300,D,1,D,4,D,07,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834211,7,0,1,360,D,1,D,2,D,05,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834401,7,0,1,358,D,1,D,,A,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834501,6,0,1,100,D,1,D,,A,05,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834501,7,0,1,300,D,1,D,2,D,05,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834501,8,0,1,300,D,1,D,2,D,06,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834501,9,0,1,200,D,1,D,,A,13,D,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834801,8,0,1,360,D,1,D,6,D,13,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04834801,9,0,1,300,D,1,D,2,D,05,D,,A,385,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04835581,3,0,1,200,D,1,D,,A,13,D,,A,1760,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04835931,5,0,1,300,D,1,D,2,D,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04836101,3,0,1,100,D,1,D,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04836211,2,0,1,360,D,1,D,5,D,07,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04836391,5,0,1,100,D,1,D,,A,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04836391,6,0,1,100,D,1,D,,A,13,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04836391,7,0,1,358,D,1,D,,A,07,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04836391,8,0,1,100,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04836701,5,0,1,300,D,1,D,1,D,06,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04836801,5,0,1,355,D,1,D,1,D,05,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04836801,6,0,1,358,D,1,D,,A,05,D,,A,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04837201,3,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838101,9,0,1,300,D,1,D,2,D,05,D,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838171,8,0,1,200,D,1,D,,A,05,D,,A,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838171,9,0,1,200,D,1,D,,A,06,D,,A,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838171,10,0,1,200,D,1,D,,A,07,D,,A,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838181,5,0,1,358,D,1,D,,A,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838291,5,0,1,300,D,1,D,1,D,08,D,,A,5271,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838291,6,0,1,300,D,1,D,1,D,07,D,,A,7365,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838291,7,0,1,355,D,1,D,1,D,08,D,,A,264,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838741,3,0,1,358,D,1,D,,A,07,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838831,3,0,1,380,D,1,D,,A,08,D,,A,,H,360,D,358,D,,A,,A,,A,,A,,A,,A,,A
20213,04838831,3,1,1,360,D,1,D,,A,08,D,,A,136,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838831,3,2,1,358,D,1,D,,A,08,D,,A,164,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04838901,14,0,1,100,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839021,9,0,1,100,D,1,D,,A,07,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839031,9,0,1,358,D,1,D,,A,08,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839031,10,0,1,358,D,1,D,,A,07,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839311,3,0,1,358,D,1,D,,A,08,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839311,4,0,1,100,D,1,D,,A,08,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839331,6,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839341,4,0,1,300,D,1,D,1,D,07,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839491,2,0,1,300,D,1,D,2,D,07,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839651,2,0,1,300,D,1,D,6,D,07,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839742,5,0,1,355,D,1,D,1,D,08,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839861,4,0,1,358,D,2,D,,A,08,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839931,2,0,1,300,D,1,D,3,D,13,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04839931,3,0,1,300,D,1,D,3,D,06,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840092,6,0,1,300,D,1,D,1,D,08,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840092,7,0,1,355,D,1,D,1,D,08,D,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840151,3,0,1,100,D,1,D,,A,06,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840381,2,0,1,360,D,1,D,1,D,08,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840581,4,0,1,200,D,1,D,,A,13,D,,A,773,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840651,12,0,1,358,D,1,D,,A,08,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840651,13,0,1,360,D,1,D,2,D,08,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840694,9,0,1,355,D,1,D,2,D,08,D,,A,428,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840694,10,0,1,358,D,1,D,,A,08,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840751,6,0,1,360,D,1,D,2,D,08,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840771,4,0,1,300,D,1,D,1,D,13,D,,A,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840771,5,0,1,355,D,1,D,1,D,08,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840861,9,0,1,360,D,1,D,2,D,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840861,10,0,1,355,D,1,D,2,D,08,D,,A,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04840901,8,0,1,300,D,1,D,1,D,13,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
