QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20213,04566994,35,9,1,,A,26,E,190,D
20213,04567144,17,0,1,1,D,,H,,A
20213,04567144,17,1,1,,A,77,E,100,D
20213,04567144,17,2,1,,A,23,E,110,D
20213,04567594,23,0,1,2,D,,H,,A
20213,04567594,23,1,1,,A,304,E,100,D
20213,04567594,23,2,1,,A,125,E,110,D
20213,04567594,23,3,1,,A,194,E,120,D
20213,04567594,23,4,1,,A,912,E,130,D
20213,04567594,23,5,1,,A,31,E,140,D
20213,04567594,23,6,1,,A,1234,E,150,D
20213,04568484,28,0,1,1,D,,H,,A
20213,04568484,28,1,1,,A,16,E,100,D
20213,04568484,28,2,1,,A,9,E,110,D
20213,04569164,18,0,1,1,D,,H,,A
20213,04569164,18,1,1,,A,63,E,100,D
20213,04569164,18,2,1,,A,20,E,110,D
20213,04569164,18,3,1,,A,32,E,120,D
20213,04569164,18,4,1,,A,12,E,140,D
20213,04569164,18,5,1,,A,306,E,150,D
20213,04569164,18,6,1,,A,27,E,220,D
20213,04570034,36,0,1,1,D,,H,,A
20213,04570034,36,1,1,,A,58,E,100,D
20213,04570034,36,2,1,,A,27,E,110,D
20213,04570034,36,3,1,,A,36,E,120,D
20213,04570034,36,4,1,,A,9,E,140,D
20213,04570034,36,5,1,,A,108,E,150,D
20213,04570034,36,6,1,,A,21,E,190,D
20213,04570034,36,7,1,,A,9,E,210,D
20213,04570034,36,8,1,,A,12,E,220,D
20213,04570874,88,0,1,1,D,,H,,A
20213,04570874,88,1,1,,A,20,E,100,D
20213,04570874,88,2,1,,A,10,E,110,D
20213,04571074,27,0,1,1,D,,H,,A
20213,04571074,27,1,1,,A,373,E,100,D
20213,04571074,27,2,1,,A,188,E,110,D
20213,04571074,27,3,1,,A,939,E,130,D
20213,04571634,22,0,1,1,D,,H,,A
20213,04571634,22,1,1,,A,143,E,100,D
20213,04571634,22,2,1,,A,57,E,110,D
20213,04572494,38,0,1,2,D,,H,,A
20213,04572494,38,1,1,,A,13,E,120,D
20213,04572494,38,2,1,,A,88,E,130,D
20213,04572494,38,3,1,,A,1,E,140,D
20213,04572494,38,4,1,,A,162,E,150,D
20213,04572494,38,5,1,,A,87,E,180,D
20213,04572494,38,6,1,,A,10,E,190,D
20213,04573194,26,0,1,1,D,,H,,A
20213,04573194,26,1,1,,A,443,E,100,D
20213,04573194,26,2,1,,A,220,E,110,D
20213,04573194,26,3,1,,A,250,E,120,D
20213,04573194,26,4,1,,A,44,E,140,D
20213,04573194,26,5,1,,A,1632,E,150,D
20213,04573194,26,6,1,,A,205,E,160,D
20213,04573194,26,7,1,,A,206,E,190,D
20213,04575934,29,0,1,1,D,,H,,A
20213,04575934,29,1,1,,A,643,E,100,D
20213,04575934,29,2,1,,A,116,E,110,D
20213,04575934,29,3,1,,A,143,E,120,D
20213,04575934,29,4,1,,A,1279,E,130,D
20213,04575934,29,5,1,,A,20,E,140,D
20213,04575934,29,6,1,,A,2361,E,150,D
20213,04575934,29,7,1,,A,10,E,170,D
20213,04575934,29,8,1,,A,1272,E,180,D
20213,04575934,29,9,1,,A,156,E,190,D
20213,04576964,28,0,1,1,D,,H,,A
20213,04576964,28,1,1,,A,11,E,100,D
20213,04576964,28,2,1,,A,4,E,110,D
20213,04578364,36,0,1,1,D,,H,,A
20213,04578364,36,1,1,,A,84,E,100,D
20213,04578364,36,2,1,,A,33,E,110,D
20213,04578364,36,3,1,,A,57,E,120,D
20213,04578364,36,4,1,,A,5,E,140,D
20213,04578364,36,5,1,,A,171,E,150,D
20213,04578874,42,0,1,3,D,,H,,A
20213,04578874,42,1,1,,A,235,E,100,D
20213,04578874,42,2,1,,A,42,E,110,D
20213,04578874,42,3,1,,A,50,E,120,D
20213,04578874,42,4,1,,A,475,E,130,D
20213,04578874,42,5,1,,A,7,E,140,D
20213,04578874,42,6,1,,A,865,E,150,D
20213,04578874,42,7,1,,A,3,E,170,D
20213,04578874,42,8,1,,A,466,E,180,D
20213,04578874,42,9,1,,A,57,E,190,D
20213,04610033,30,0,1,1,D,,H,,A
20213,04610033,30,1,1,,A,8,E,100,D
20213,04610033,30,2,1,,A,4,E,110,D
20213,04610533,19,0,1,1,D,,H,,A
20213,04610533,19,1,1,,A,42,E,100,D
20213,04610533,19,2,1,,A,8,E,110,D
20213,04610703,34,0,1,3,D,,H,,A
20213,04610703,34,1,1,,A,750,E,100,D
20213,04610703,34,2,1,,A,136,E,110,D
20213,04610703,34,3,1,,A,161,E,120,D
20213,04610703,34,4,1,,A,1496,E,130,D
20213,04610703,34,5,1,,A,24,E,140,D
20213,04610703,34,6,1,,A,2755,E,150,D
20213,04610703,34,7,1,,A,12,E,170,D
20213,04610703,34,8,1,,A,1484,E,180,D
20213,04610703,34,9,1,,A,182,E,190,D
20213,04611473,17,0,1,1,D,,H,,A
20213,04611473,17,1,1,,A,28,E,100,D
20213,04611473,17,2,1,,A,9,E,110,D
20213,04611473,17,3,1,,A,17,E,120,D
20213,04611473,17,4,1,,A,5,E,140,D
20213,04611473,17,5,1,,A,141,E,150,D
20213,04612273,28,0,1,2,D,,H,,A
20213,04612273,28,1,1,,A,1132,E,100,D
20213,04612273,28,2,1,,A,537,E,110,D
20213,04612273,28,3,1,,A,642,E,120,D
20213,04612273,28,4,1,,A,179,E,140,D
20213,04612273,28,5,1,,A,2100,E,150,D
20213,04612273,28,6,1,,A,410,E,190,D
20213,04613043,27,0,1,2,D,,H,,A
20213,04613043,27,1,1,,A,235,E,120,D
20213,04613043,27,2,1,,A,1053,E,130,D
20213,04613043,27,3,1,,A,42,E,140,D
20213,04613043,27,4,1,,A,1534,E,150,D
20213,04613043,27,5,1,,A,193,E,160,D
20213,04613043,27,6,1,,A,194,E,190,D
20213,04613633,28,0,1,1,D,,H,,A
20213,04613633,28,1,1,,A,182,E,100,D
20213,04613633,28,2,1,,A,57,E,110,D
20213,04613633,28,3,1,,A,61,E,210,D
20213,04613893,24,0,1,2,D,,H,,A
20213,04613893,24,1,1,,A,408,E,100,D
20213,04613893,24,2,1,,A,74,E,110,D
20213,04613893,24,3,1,,A,92,E,120,D
20213,04613893,24,4,1,,A,13,E,140,D
20213,04613893,24,5,1,,A,1500,E,150,D
20213,04613893,24,6,1,,A,6,E,170,D
20213,04613893,24,7,1,,A,808,E,180,D
20213,04613893,24,8,1,,A,99,E,190,D
20213,04614083,31,0,1,2,D,,H,,A
20213,04614083,31,1,1,,A,516,E,100,D
20213,04614083,31,2,1,,A,257,E,110,D
20213,04614083,31,3,1,,A,294,E,120,D
20213,04614083,31,4,1,,A,52,E,140,D
20213,04614083,31,5,1,,A,1900,E,150,D
20213,04614083,31,6,1,,A,240,E,160,D
20213,04614083,31,7,1,,A,241,E,190,D
20213,04614263,21,0,1,1,D,,H,,A
20213,04614263,21,1,1,,A,323,E,100,D
20213,04614263,21,2,1,,A,160,E,110,D
20213,04614263,21,3,1,,A,186,E,120,D
20213,04614263,21,4,1,,A,812,E,130,D
20213,04614263,21,5,1,,A,32,E,140,D
20213,04614263,21,6,1,,A,1187,E,150,D
20213,04614263,21,7,1,,A,150,E,160,D
20213,04614263,21,8,1,,A,150,E,190,D
20213,04614473,38,0,1,2,D,,H,,A
20213,04614473,38,1,1,,A,457,E,100,D
20213,04614473,38,2,1,,A,143,E,110,D
20213,04616943,44,0,1,1,D,,H,,A
20213,04616943,44,1,1,,A,134,E,210,D
20213,04616943,44,2,1,,A,66,E,220,D
20213,04618893,30,0,1,1,D,,H,,A
20213,04618893,30,1,1,,A,273,E,100,D
20213,04618893,30,2,1,,A,48,E,110,D
20213,04618893,30,3,1,,A,57,E,120,D
20213,04618893,30,4,1,,A,532,E,130,D
20213,04618893,30,5,1,,A,8,E,140,D
20213,04618893,30,6,1,,A,983,E,150,D
20213,04618893,30,7,1,,A,4,E,170,D
20213,04618893,30,8,1,,A,530,E,180,D
20213,04618893,30,9,1,,A,65,E,190,D
20213,04619173,24,0,1,1,D,,H,,A
20213,04619173,24,1,1,,A,133,E,100,D
20213,04619173,24,2,1,,A,67,E,110,D
20213,04619403,22,0,1,1,D,,H,,A
20213,04619403,22,1,1,,A,102,E,100,D
20213,04619403,22,2,1,,A,48,E,110,D
20213,04652353,94,0,1,1,D,,H,,A
20213,04652353,94,1,1,,A,42,E,100,D
20213,04652353,94,2,1,,A,7,E,110,D
20213,04652353,94,3,1,,A,14,E,120,D
20213,04652353,94,4,1,,A,1,E,140,D
20213,04652353,94,5,1,,A,157,E,150,D
20213,04652353,94,6,1,,A,84,E,180,D
20213,04652353,94,7,1,,A,10,E,190,D
20213,04652353,94,8,1,,A,37,E,210,D
20213,04652353,94,9,1,,A,18,E,220,D
20213,04655233,17,0,1,4,D,,H,,A
20213,04655233,17,1,1,,A,434,E,100,D
20213,04655233,17,2,1,,A,214,E,110,D
20213,04655233,17,3,1,,A,243,E,120,D
20213,04655233,17,4,1,,A,1083,E,130,D
20213,04655233,17,5,1,,A,43,E,140,D
20213,04655233,17,6,1,,A,1583,E,150,D
20213,04655233,17,7,1,,A,200,E,160,D
20213,04655233,17,8,1,,A,200,E,190,D
20213,04658193,58,0,1,1,D,,H,,A
20213,04658193,58,1,1,,A,20,E,100,D
20213,04658193,58,2,1,,A,3,E,110,D
20213,04658193,58,3,1,,A,8,E,120,D
20213,04658193,58,4,1,,A,75,E,150,D
20213,04658193,58,5,1,,A,40,E,180,D
20213,04658193,58,6,1,,A,4,E,190,D
20213,04659163,58,0,1,1,D,,H,,A
20213,04659163,58,1,1,,A,136,E,100,D
20213,04659163,58,2,1,,A,64,E,110,D
20213,04660173,38,0,1,1,D,,H,,A
20213,04660173,38,1,1,,A,27,E,100,D
20213,04660173,38,2,1,,A,4,E,110,D
20213,04660173,38,3,1,,A,10,E,120,D
20213,04660173,38,4,1,,A,100,E,150,D
20213,04660173,38,5,1,,A,53,E,180,D
20213,04660173,38,6,1,,A,6,E,190,D
20213,04661153,6,0,1,1,D,,H,,A
20213,04661153,6,1,1,,A,134,G,100,D
20213,04661153,6,2,1,,A,66,G,110,D
20213,04662423,31,0,1,1,D,,H,,A
20213,04662423,31,1,1,,A,71,E,100,D
20213,04662423,31,2,1,,A,29,E,110,D
20213,04662603,14,0,1,1,D,,H,,A
20213,04662603,14,1,1,,A,10,E,120,D
20213,04662603,14,2,1,,A,5,E,140,D
20213,04662603,14,3,1,,A,97,E,150,D
20213,04662603,14,4,1,,A,8,E,220,D
20213,04680683,23,0,1,1,D,,H,,A
20213,04680683,23,1,1,,A,59,E,100,D
20213,04680683,23,2,1,,A,24,E,110,D
20213,04680683,23,3,1,,A,40,E,120,D
20213,04680683,23,4,1,,A,179,E,130,D
20213,04680683,23,5,1,,A,6,E,140,D
20213,04680683,23,6,1,,A,242,E,150,D
20213,04681473,51,0,1,2,D,,H,,A
20213,04681473,51,1,1,,A,12,E,100,D
20213,04681473,51,2,1,,A,3,E,110,D
20213,04682373,42,0,1,1,D,,H,,A
20213,04682373,42,1,1,,A,339,E,100,D
20213,04682373,42,2,1,,A,61,E,110,D
20213,04682503,14,0,1,1,D,,H,,A
20213,04682503,14,1,1,,A,167,E,100,D
20213,04682503,14,2,1,,A,82,E,110,D
20213,04682503,14,3,1,,A,95,E,120,D
20213,04682503,14,4,1,,A,237,E,130,D
20213,04682503,14,5,1,,A,26,E,140,D
20213,04682503,14,6,1,,A,312,E,150,D
20213,04682503,14,7,1,,A,61,E,190,D
20213,04684213,81,0,1,1,D,,H,,A
20213,04684213,81,1,1,,A,26,E,100,D
20213,04684213,81,2,1,,A,17,E,110,D
20213,04684213,81,3,1,,A,15,E,120,D
20213,04684213,81,4,1,,A,67,E,130,D
20213,04684213,81,5,1,,A,2,E,140,D
20213,04684213,81,6,1,,A,98,E,150,D
20213,04684213,81,7,1,,A,12,E,160,D
20213,04684213,81,8,1,,A,12,E,190,D
20213,04684213,81,9,1,,A,23,E,210,D
20213,04684213,81,10,1,,A,28,E,220,D
20213,04684303,28,0,1,1,D,,H,,A
20213,04684303,28,1,1,,A,169,E,100,D
20213,04684303,28,2,1,,A,31,E,110,D
20213,04684613,31,0,1,1,D,,H,,A
20213,04684613,31,1,1,,A,43,E,100,D
20213,04684613,31,2,1,,A,7,E,110,D
20213,04685863,24,0,1,1,D,,H,,A
20213,04685863,24,1,1,,A,111,E,100,D
20213,04685863,24,2,1,,A,49,E,110,D
20213,04685863,24,3,1,,A,72,E,120,D
20213,04685863,24,4,1,,A,11,E,140,D
20213,04685863,24,5,1,,A,457,E,150,D
20213,04687523,28,0,1,1,D,,H,,A
20213,04687523,28,1,1,,A,34,E,120,D
20213,04687523,28,2,1,,A,9,E,140,D
20213,04687523,28,3,1,,A,107,E,150,D
20213,04687523,28,4,1,,A,20,E,190,D
20213,04688053,25,0,1,1,D,,H,,A
20213,04688053,25,1,1,,A,11,E,120,D
20213,04688053,25,2,1,,A,1,E,140,D
20213,04688053,25,3,1,,A,56,E,150,D
20213,04688053,25,4,1,,A,17,E,210,D
20213,04688053,25,5,1,,A,5,E,220,D
20213,04689633,14,0,1,1,D,,H,,A
20213,04689633,14,1,1,,A,72,E,100,D
20213,04689633,14,2,1,,A,28,E,110,D
20213,04689653,25,0,1,1,D,,H,,A
20213,04689653,25,1,1,,A,14,E,120,D
20213,04689653,25,2,1,,A,99,E,150,D
20213,04689653,25,3,1,,A,10,E,170,D
20213,04689653,25,4,1,,A,27,E,190,D
20213,04690033,36,0,1,1,D,,H,,A
20213,04690033,36,1,1,,A,29,E,100,D
20213,04690033,36,2,1,,A,14,E,110,D
20213,04690033,36,3,1,,A,21,E,120,D
20213,04690033,36,4,1,,A,2,E,140,D
20213,04690033,36,5,1,,A,108,E,150,D
20213,04690033,36,6,1,,A,13,E,160,D
20213,04690033,36,7,1,,A,13,E,190,D
20213,04737002,28,0,1,1,D,,H,,A
20213,04737002,28,1,1,,A,180,E,100,D
20213,04737002,28,2,1,,A,88,E,110,D
20213,04737002,28,3,1,,A,100,E,120,D
20213,04737002,28,4,1,,A,17,E,140,D
20213,04737002,28,5,1,,A,651,E,150,D
20213,04737002,28,6,1,,A,82,E,160,D
20213,04737002,28,7,1,,A,82,E,190,D
20213,04738092,45,0,1,1,D,,H,,A
20213,04738092,45,1,1,,A,715,E,100,D
20213,04738092,45,2,1,,A,285,E,110,D
20213,04738252,16,0,1,5,D,,H,,A
20213,04738252,16,1,1,,A,376,E,100,D
20213,04738252,16,2,1,,A,192,E,110,D
20213,04738252,16,3,1,,A,212,E,120,D
20213,04738252,16,4,1,,A,947,E,130,D
20213,04738252,16,5,1,,A,38,E,140,D
20213,04738252,16,6,1,,A,1385,E,150,D
20213,04738252,16,7,1,,A,175,E,160,D
20213,04738252,16,8,1,,A,175,E,190,D
20213,04739062,22,0,1,1,D,,H,,A
20213,04739062,22,1,1,,A,118,E,100,D
20213,04739062,22,2,1,,A,49,E,110,D
20213,04739062,22,3,1,,A,82,E,120,D
20213,04739062,22,4,1,,A,7,E,140,D
20213,04739062,22,5,1,,A,244,E,150,D
20213,04741032,31,0,1,4,D,,H,,A
20213,04741032,31,1,1,,A,303,E,100,D
20213,04741032,31,2,1,,A,121,E,110,D
20213,04741032,31,3,1,,A,212,E,120,D
20213,04741032,31,4,1,,A,18,E,140,D
20213,04741032,31,5,1,,A,626,E,150,D
20213,04741292,16,0,1,1,D,,H,,A
20213,04741292,16,1,1,,A,26,E,100,D
20213,04741292,16,2,1,,A,13,E,110,D
20213,04741292,16,3,1,,A,15,E,120,D
20213,04741292,16,4,1,,A,67,E,130,D
20213,04741292,16,5,1,,A,2,E,140,D
20213,04741292,16,6,1,,A,102,E,150,D
20213,04741292,16,7,1,,A,12,E,160,D
20213,04741292,16,8,1,,A,12,E,190,D
20213,04741292,16,9,1,,A,23,E,210,D
20213,04741292,16,10,1,,A,28,E,220,D
20213,04741852,28,0,1,1,D,,H,,A
20213,04741852,28,1,1,,A,142,E,100,D
20213,04741852,28,2,1,,A,49,E,110,D
20213,04741852,28,3,1,,A,74,E,120,D
20213,04741852,28,4,1,,A,28,E,140,D
20213,04741852,28,5,1,,A,707,E,150,D
20213,04742132,26,0,1,1,D,,H,,A
20213,04742132,26,1,1,,A,362,E,100,D
20213,04742132,26,2,1,,A,65,E,110,D
20213,04742132,26,3,1,,A,78,E,120,D
20213,04742132,26,4,1,,A,725,E,130,D
20213,04742132,26,5,1,,A,11,E,140,D
20213,04742132,26,6,1,,A,1330,E,150,D
20213,04742132,26,7,1,,A,5,E,170,D
20213,04742132,26,8,1,,A,716,E,180,D
20213,04742132,26,9,1,,A,88,E,190,D
20213,04743322,31,0,1,2,D,,H,,A
20213,04743322,31,1,1,,A,7,E,100,D
20213,04743322,31,2,1,,A,3,E,110,D
20213,04743322,31,3,1,,A,7,E,120,D
20213,04743322,31,4,1,,A,28,E,130,D
20213,04743322,31,5,1,,A,15,E,150,D
20213,04744322,33,0,1,1,D,,H,,A
20213,04744322,33,1,1,,A,424,E,100,D
20213,04744322,33,2,1,,A,76,E,110,D
20213,04745052,19,0,1,1,D,,H,,A
20213,04745052,19,1,1,,A,18,E,120,D
20213,04745052,19,2,1,,A,8,E,140,D
20213,04745052,19,3,1,,A,174,E,150,D
20213,04745622,24,0,1,1,D,,H,,A
20213,04745622,24,1,1,,A,1630,E,100,D
20213,04745622,24,2,1,,A,773,E,110,D
20213,04745622,24,3,1,,A,925,E,120,D
20213,04745622,24,4,1,,A,2809,U,130,D
20213,04745622,24,5,1,,A,258,E,140,D
20213,04745622,24,6,1,,A,3025,E,150,D
20213,04745622,24,7,1,,A,591,E,190,D
20213,04746512,33,0,1,1,D,,H,,A
20213,04746512,33,1,1,,A,197,E,100,D
20213,04746512,33,2,1,,A,78,E,110,D
20213,04747852,28,0,1,1,D,,H,,A
20213,04747852,28,1,1,,A,69,E,100,D
20213,04747852,28,2,1,,A,22,E,110,D
20213,04747852,28,3,1,,A,34,E,120,D
20213,04747852,28,4,1,,A,13,E,140,D
20213,04747852,28,5,1,,A,332,E,150,D
20213,04750252,33,0,1,1,D,,H,,A
20213,04750252,33,1,1,,A,65,E,100,D
20213,04750252,33,2,1,,A,27,E,110,D
20213,04750252,33,3,1,,A,84,E,210,D
20213,04750252,33,4,1,,A,24,E,220,D
20213,04750712,41,0,1,1,D,,H,,A
20213,04750712,41,1,1,,A,75,E,100,D
20213,04750712,41,2,1,,A,13,E,110,D
20213,04750712,41,3,1,,A,16,E,120,D
20213,04750712,41,4,1,,A,154,E,130,D
20213,04750712,41,5,1,,A,2,E,140,D
20213,04750712,41,6,1,,A,276,E,150,D
20213,04750712,41,7,1,,A,1,E,170,D
20213,04750712,41,8,1,,A,149,E,180,D
20213,04750712,41,9,1,,A,18,E,190,D
20213,04750712,41,10,1,,A,65,E,210,D
20213,04750712,41,11,1,,A,31,E,220,D
20213,04753252,43,0,1,2,D,,H,,A
20213,04753252,43,1,1,,A,59,E,100,D
20213,04753252,43,2,1,,A,29,E,110,D
20213,04753252,43,3,1,,A,50,E,210,D
20213,04753252,43,4,1,,A,62,E,220,D
20213,04754002,24,0,1,1,D,,H,,A
20213,04754002,24,1,1,,A,229,E,100,D
20213,04754002,24,2,1,,A,71,E,110,D
20213,04755022,10,0,1,1,D,,H,,A
20213,04755022,10,1,1,,A,282,E,100,D
20213,04755022,10,2,1,,A,118,E,110,D
20213,04755182,18,0,1,1,D,,H,,A
20213,04755182,18,1,1,,A,11,E,100,D
20213,04755182,18,2,1,,A,4,E,110,D
20213,04756382,50,0,1,1,D,,H,,A
20213,04756382,50,1,1,,A,597,E,100,D
20213,04756382,50,2,1,,A,109,E,110,D
20213,04757442,13,0,1,2,D,,H,,A
20213,04757442,13,1,1,,A,34,E,100,D
20213,04757442,13,2,1,,A,10,E,110,D
20213,04757442,13,3,1,,A,15,E,120,D
20213,04757442,13,4,1,,A,74,E,130,D
20213,04757442,13,5,1,,A,5,E,140,D
20213,04757442,13,6,1,,A,149,E,150,D
20213,04757442,13,7,1,,A,13,E,220,D
20213,04757472,55,0,1,1,D,,H,,A
20213,04757472,55,1,1,,A,3,E,100,D
20213,04757472,55,2,1,,A,1,E,110,D
20213,04757472,55,3,1,,A,1,E,120,D
20213,04757472,55,4,1,,A,8,E,130,D
20213,04757472,55,5,1,,A,15,E,150,D
20213,04757472,55,6,1,,A,1,E,160,D
20213,04757472,55,7,1,,A,1,E,190,D
20213,04758332,53,0,1,1,D,,H,,A
20213,04758332,53,1,1,,A,455,E,100,D
20213,04758332,53,2,1,,A,82,E,110,D
20213,04758332,53,3,1,,A,98,E,120,D
20213,04758332,53,4,1,,A,906,E,130,D
20213,04758332,53,5,1,,A,14,E,140,D
20213,04758332,53,6,1,,A,1676,E,150,D
20213,04758332,53,7,1,,A,7,E,170,D
20213,04758332,53,8,1,,A,901,E,180,D
20213,04758332,53,9,1,,A,111,E,190,D
20213,04758572,54,0,1,1,D,,H,,A
20213,04758572,54,1,1,,A,123,E,100,D
20213,04758572,54,2,1,,A,22,E,110,D
20213,04758572,54,3,1,,A,104,E,210,D
20213,04758572,54,4,1,,A,51,E,220,D
20213,04760592,27,0,1,2,D,,H,,A
20213,04760592,27,1,1,,A,214,E,100,D
20213,04760592,27,2,1,,A,86,E,110,D
20213,04761372,39,0,1,1,D,,H,,A
20213,04761372,39,1,1,,A,30,E,210,D
20213,04761372,39,2,1,,A,10,E,220,D
20213,04761452,16,0,1,2,D,,H,,A
20213,04761452,16,1,1,,A,408,G,100,D
20213,04761452,16,2,1,,A,74,G,110,D
20213,04761452,16,3,1,,A,92,G,120,D
20213,04761452,16,4,1,,A,13,G,140,D
20213,04761452,16,5,1,,A,1500,G,150,D
20213,04761452,16,6,1,,A,6,G,170,D
20213,04761452,16,7,1,,A,808,G,180,D
20213,04761452,16,8,1,,A,99,G,190,D
20213,04761572,50,0,1,7,D,,H,,A
20213,04761572,50,1,1,,A,14,E,100,D
20213,04761572,50,2,1,,A,2,E,110,D
20213,04761572,50,3,1,,A,2,E,120,D
20213,04761572,50,4,1,,A,42,E,150,D
20213,04761572,50,5,1,,A,22,E,180,D
20213,04761572,50,6,1,,A,2,E,190,D
20213,04764432,25,0,1,8,D,,H,,A
20213,04764432,25,1,1,,A,535,E,100,D
20213,04764432,25,2,1,,A,265,E,110,D
20213,04765422,18,0,1,1,D,,H,,A
20213,04765422,18,1,1,,A,295,E,100,D
20213,04765422,18,2,1,,A,147,E,110,D
20213,04765422,18,3,1,,A,170,E,120,D
20213,04765422,18,4,1,,A,29,E,140,D
20213,04765422,18,5,1,,A,1085,E,150,D
20213,04765422,18,6,1,,A,137,E,160,D
20213,04765422,18,7,1,,A,137,E,190,D
20213,04765892,14,0,1,2,D,,H,,A
20213,04765892,14,1,1,,A,214,E,100,D
20213,04765892,14,2,1,,A,88,E,110,D
20213,04765892,14,3,1,,A,149,E,120,D
20213,04765892,14,4,1,,A,793,E,130,D
20213,04765892,14,5,1,,A,13,E,140,D
20213,04765892,14,6,1,,A,443,E,150,D
20213,04766022,36,0,1,2,D,,H,,A
20213,04766022,36,1,1,,A,49,E,100,D
20213,04766022,36,2,1,,A,15,E,110,D
20213,04766022,36,3,1,,A,21,E,220,D
20213,04766642,18,0,1,1,D,,H,,A
20213,04766642,18,1,1,,A,203,E,100,D
20213,04766642,18,2,1,,A,97,E,110,D
20213,04767112,77,0,1,1,D,,H,,A
20213,04767112,77,1,1,,A,34,E,100,D
20213,04767112,77,2,1,,A,16,E,110,D
20213,04767892,36,0,1,1,D,,H,,A
20213,04767892,36,1,1,,A,122,E,100,D
20213,04767892,36,2,1,,A,22,E,110,D
20213,04767892,36,3,1,,A,31,E,120,D
20213,04767892,36,4,1,,A,3,E,140,D
20213,04767892,36,5,1,,A,450,E,150,D
20213,04767892,36,6,1,,A,1,E,170,D
20213,04767892,36,7,1,,A,242,E,180,D
20213,04767892,36,8,1,,A,29,E,190,D
20213,04768272,22,0,1,2,D,,H,,A
20213,04768272,22,1,1,,A,570,E,100,D
20213,04768272,22,2,1,,A,102,E,110,D
20213,04768272,22,3,1,,A,122,E,120,D
20213,04768272,22,4,1,,A,1124,E,130,D
20213,04768272,22,5,1,,A,18,E,140,D
20213,04768272,22,6,1,,A,2075,E,150,D
20213,04768272,22,7,1,,A,9,E,170,D
20213,04768272,22,8,1,,A,1118,E,180,D
20213,04768272,22,9,1,,A,137,E,190,D
20213,04768272,22,10,1,,A,487,E,210,D
20213,04768272,22,11,1,,A,238,E,220,D
20213,04768642,14,0,1,1,D,,H,,A
20213,04768642,14,1,1,,A,22,E,100,D
20213,04768642,14,2,1,,A,9,E,110,D
20213,04768642,14,3,1,,A,14,E,120,D
20213,04768642,14,4,1,,A,2,E,140,D
20213,04768642,14,5,1,,A,90,E,150,D
20213,04768642,14,6,1,,A,30,E,210,D
20213,04768642,14,7,1,,A,8,E,220,D
20213,04768922,21,0,1,1,D,,H,,A
20213,04768922,21,1,1,,A,117,E,100,D
20213,04768922,21,2,1,,A,48,E,110,D
20213,04768922,21,3,1,,A,74,E,120,D
20213,04768922,21,4,1,,A,12,E,140,D
20213,04768922,21,5,1,,A,474,E,150,D
20213,04815751,26,0,1,1,D,,H,,A
20213,04815751,26,1,1,,A,15,E,100,D
20213,04815751,26,2,1,,A,7,E,110,D
20213,04815751,26,3,1,,A,12,E,120,D
20213,04815751,26,4,1,,A,2,E,140,D
20213,04815751,26,5,1,,A,29,E,150,D
20213,04815751,26,6,1,,A,5,E,190,D
20213,04816691,55,0,1,16,D,,H,,A
20213,04816691,55,1,1,,A,1712,E,100,D
20213,04816691,55,2,1,,A,814,E,110,D
20213,04816691,55,3,1,,A,977,E,120,D
20213,04816691,55,4,1,,A,2809,U,130,D
20213,04816691,55,5,1,,A,272,E,140,D
20213,04816691,55,6,1,,A,3184,E,150,D
20213,04816691,55,7,1,,A,622,E,190,D
20213,04816791,6,0,1,1,D,,H,,A
20213,04816791,6,1,1,,A,127,E,120,D
20213,04816791,6,2,1,,A,609,E,130,D
20213,04816791,6,3,1,,A,48,E,140,D
20213,04816791,6,4,1,,A,1216,E,150,D
20213,04818151,29,0,1,1,D,,H,,A
20213,04818151,29,1,1,,A,79,E,100,D
20213,04818151,29,2,1,,A,33,E,110,D
20213,04818151,29,3,1,,A,53,E,120,D
20213,04818151,29,4,1,,A,8,E,140,D
20213,04818151,29,5,1,,A,327,E,150,D
20213,04818191,16,0,1,1,D,,H,,A
20213,04818191,16,1,1,,A,43,E,100,D
20213,04818191,16,2,1,,A,17,E,110,D
20213,04822671,20,0,1,1,D,,H,,A
20213,04822671,20,1,1,,A,43,E,100,D
20213,04822671,20,2,1,,A,7,E,110,D
20213,04823081,21,0,1,1,D,,H,,A
20213,04823081,21,1,1,,A,269,E,100,D
20213,04823081,21,2,1,,A,138,E,110,D
20213,04823081,21,3,1,,A,151,E,120,D
20213,04823081,21,4,1,,A,676,E,130,D
20213,04823081,21,5,1,,A,27,E,140,D
20213,04823081,21,6,1,,A,989,E,150,D
20213,04823081,21,7,1,,A,125,E,160,D
20213,04823081,21,8,1,,A,125,E,190,D
20213,04823831,30,0,1,1,D,,H,,A
20213,04823831,30,1,1,,A,6,E,100,D
20213,04823831,30,2,1,,A,4,E,110,D
20213,04825221,23,0,1,2,D,,H,,A
20213,04825221,23,1,1,,A,221,E,100,D
20213,04825221,23,2,1,,A,110,E,110,D
20213,04825221,23,3,1,,A,559,E,130,D
20213,04826021,21,0,1,3,D,,H,,A
20213,04826021,21,1,1,,A,14,E,100,D
20213,04826021,21,2,1,,A,1,E,110,D
20213,04826021,21,3,1,,A,2,E,120,D
20213,04826021,21,4,1,,A,40,E,150,D
