QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISCDE9_
20213,04751602,17,0,1,260,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751602,18,0,1,260,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751642,6,0,1,240,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751672,8,0,1,380,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751732,12,0,1,140,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751732,13,0,2,330,D,06,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751744,7,0,1,390,D,13,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751792,14,0,1,170,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751792,15,0,1,180,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751832,10,0,1,240,D,13,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751852,7,0,1,330,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751852,8,0,2,160,D,06,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751852,9,0,2,330,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751872,11,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751872,12,0,1,260,D,06,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751922,23,0,1,380,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751922,24,0,1,380,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751922,25,0,1,140,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751922,26,0,1,260,D,08,D,1,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751922,27,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751922,28,0,1,240,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751962,21,0,1,170,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751962,22,0,1,250,D,08,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04751982,20,0,2,140,D,06,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752022,17,0,1,230,D,13,D,1,D,173,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752062,19,0,1,380,D,08,D,1,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752062,20,0,1,170,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752093,10,0,1,370,D,13,D,1,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752093,11,0,1,340,D,06,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752142,17,0,2,240,D,06,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752142,18,0,2,260,D,06,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752222,11,0,1,140,D,06,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752222,12,0,1,170,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752222,13,0,1,170,D,07,D,1,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752232,14,0,1,390,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752352,12,0,1,140,D,07,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752352,13,0,1,260,D,08,D,1,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752364,11,0,1,170,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752422,36,0,1,160,D,07,D,1,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752422,37,0,1,460,D,07,D,1,D,288,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752422,38,0,1,260,D,06,D,1,D,154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752442,13,0,1,170,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752534,20,0,1,260,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752552,10,0,1,330,D,06,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752552,11,0,1,330,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752552,12,0,1,330,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752552,13,0,1,240,D,06,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752552,14,0,1,240,D,07,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752552,15,0,1,240,D,08,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752572,12,0,1,140,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752572,13,0,1,390,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752592,30,0,1,170,D,06,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752592,31,0,1,170,D,08,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752592,32,0,1,330,D,07,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752622,11,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752632,8,0,1,380,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752702,5,0,1,180,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752772,9,0,1,140,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752862,12,0,1,140,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752862,13,0,1,180,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752922,8,0,1,330,D,06,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752922,9,0,1,330,D,07,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752922,10,0,1,330,D,08,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752942,10,0,1,170,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04752942,11,0,1,370,D,13,D,1,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753032,16,0,1,140,D,13,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753032,17,0,1,250,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753032,18,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753132,15,0,1,140,D,07,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753132,16,0,1,330,D,07,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753153,18,0,1,140,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753153,19,0,1,230,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753153,20,0,1,265,D,08,D,1,D,,H,260,D,250,D,,A,,A,,A,,A,,A,,A,,A
20213,04753153,20,1,1,260,D,08,D,1,D,195,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753153,20,2,1,250,D,08,D,1,D,65,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753153,21,0,1,265,D,07,D,1,D,,H,240,D,260,D,,A,,A,,A,,A,,A,,A,,A
20213,04753153,21,1,1,240,D,07,D,1,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753153,21,2,1,260,D,07,D,1,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753153,22,0,1,240,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753153,23,0,2,265,D,06,D,1,D,,H,240,D,250,D,,A,,A,,A,,A,,A,,A,,A
20213,04753153,23,1,2,240,D,06,D,1,D,114,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753153,23,2,2,250,D,06,D,1,D,146,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753192,24,0,1,180,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753192,25,0,1,240,D,07,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753222,10,0,1,380,D,13,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753222,11,0,1,260,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753252,26,0,1,330,D,07,D,2,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753252,27,0,1,240,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753252,28,0,1,240,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753252,29,0,1,260,D,07,D,1,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753252,30,0,1,260,D,08,D,1,D,438,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753272,12,0,1,140,D,07,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753272,13,0,1,340,D,06,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753272,14,0,2,140,D,06,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753342,14,0,1,140,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753342,15,0,1,170,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753362,18,0,1,150,D,06,D,1,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753362,19,0,1,260,D,08,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753362,20,0,1,240,D,08,D,1,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753362,22,0,1,240,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753412,10,0,1,240,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753412,11,0,2,260,D,06,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753422,18,0,1,240,D,08,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753442,19,0,1,370,D,13,D,1,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753452,21,0,1,140,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753452,22,0,1,240,D,07,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753452,23,0,1,260,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753452,24,0,2,140,D,06,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753482,17,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753502,15,0,1,140,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753502,16,0,1,180,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753502,17,0,1,370,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753502,18,0,1,330,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753502,19,0,1,260,D,08,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753522,11,0,1,260,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753542,16,0,1,260,D,08,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753542,17,0,1,330,D,07,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753552,14,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753552,15,0,1,260,D,07,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753612,25,0,1,140,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753612,26,0,1,380,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753612,27,0,1,390,D,13,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753612,28,0,1,225,D,13,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753612,29,0,1,250,D,06,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753652,40,0,1,380,D,07,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753652,41,0,1,170,D,08,D,1,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753652,42,0,1,265,D,06,D,1,D,,H,240,D,250,D,260,D,,A,,A,,A,,A,,A,,A
20213,04753652,42,1,1,240,D,06,D,1,D,114,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753652,42,2,1,250,D,06,D,1,D,132,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753652,42,3,1,260,D,06,D,1,D,354,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753652,43,0,1,265,D,06,D,1,D,,H,240,D,250,D,260,D,,A,,A,,A,,A,,A,,A
20213,04753652,43,1,1,240,D,06,D,1,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753652,43,2,1,250,D,06,D,1,D,66,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753652,43,3,1,260,D,06,D,1,D,177,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753722,12,0,1,170,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753802,22,0,1,150,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753802,23,0,1,170,D,08,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753882,7,0,1,170,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753942,18,0,1,140,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753942,19,0,1,160,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753942,20,0,1,180,D,13,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04753962,14,0,1,390,D,13,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754052,14,0,2,140,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754072,12,0,1,140,D,07,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754112,13,0,1,260,D,07,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754122,19,0,1,140,D,07,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754122,20,0,1,170,D,13,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754122,21,0,1,180,D,08,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754122,22,0,1,230,D,08,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754152,11,0,1,240,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754172,8,0,1,180,D,08,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754282,6,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754302,16,0,1,170,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754302,17,0,1,330,D,08,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754342,9,0,1,170,D,06,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754342,10,0,1,170,D,07,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754342,11,0,1,170,D,08,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754342,12,0,1,460,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754342,13,0,1,460,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754342,14,0,1,340,D,08,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754372,13,0,1,380,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754392,17,0,1,380,D,07,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754392,18,0,1,240,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754402,5,0,1,140,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754402,6,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754442,14,0,1,170,D,07,D,1,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754462,24,0,1,170,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754462,25,0,1,240,D,13,D,1,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754462,26,0,1,250,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754462,27,0,2,260,D,06,D,1,D,441,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754472,20,0,1,240,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754512,21,0,1,260,D,06,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754542,10,0,1,180,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754602,10,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754602,11,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754632,13,0,1,170,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754632,14,0,1,250,D,08,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754692,12,0,1,140,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754692,13,0,1,370,D,08,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754692,14,0,1,260,D,08,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754702,16,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754712,16,0,1,170,D,13,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754712,17,0,1,180,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754742,22,0,1,380,D,06,D,1,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754752,14,0,1,170,D,13,D,1,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754752,15,0,1,370,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754752,16,0,1,260,D,06,D,1,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754752,17,0,1,260,D,08,D,1,D,133,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754772,15,0,1,180,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754772,16,0,1,225,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754772,17,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754772,18,0,1,260,D,07,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754792,11,0,1,260,D,13,D,1,D,333,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754802,5,0,1,210,D,08,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754852,23,0,1,140,D,07,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754852,24,0,1,140,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754852,25,0,1,170,D,13,D,1,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754852,26,0,1,330,D,07,D,1,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754852,27,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754852,28,0,1,250,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754852,29,0,1,260,D,06,D,1,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754852,30,0,1,260,D,07,D,1,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754852,31,0,1,260,D,08,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04754932,20,0,1,240,D,07,D,1,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755012,9,0,1,140,D,07,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755012,10,0,1,400,D,06,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755022,6,0,1,250,D,08,D,1,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755092,21,0,1,380,D,06,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755092,22,0,1,380,D,07,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755092,23,0,1,380,D,08,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755152,6,0,1,170,D,13,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755162,19,0,1,170,D,13,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755162,20,0,1,370,D,13,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755182,8,0,1,370,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755204,16,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755282,10,0,1,260,D,13,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755282,11,0,1,240,D,13,D,1,D,570,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,25,0,1,250,D,06,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,26,0,1,250,D,07,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,27,0,1,250,D,08,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,28,0,1,460,D,06,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,29,0,1,460,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,30,0,1,460,D,08,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,31,0,1,240,D,06,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,32,0,1,240,D,07,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,33,0,1,240,D,08,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,34,0,1,260,D,06,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755302,35,0,1,260,D,06,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755342,16,0,1,170,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755382,13,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755472,14,0,1,370,D,13,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755472,15,0,1,260,D,08,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755572,5,0,1,260,D,06,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755612,4,0,1,140,D,06,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755692,7,0,1,140,D,08,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755692,8,0,1,400,D,08,D,1,D,97,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755732,11,0,1,380,D,13,D,1,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755772,9,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755832,42,0,2,170,D,06,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755852,10,0,1,240,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755872,9,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755942,12,0,1,390,D,08,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755942,13,0,1,140,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755942,14,0,1,140,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04755982,25,0,1,170,D,08,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
