QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOH,PROP0NOH,OWNYH,OWNYH_,PAIDLOAN,PAID_OAN,PRIMPLUS,PRIM_LUS,JINTPDX,JINTPDX_,JLCPRINX,JLCP_INX,LOAN_NOH,LOAN0NOH,TOTOWED,TOTOWED_
20213,04757732,22,0,5,01,D,100,D,1,D,0.0475,D,11,D,289,D,01,D,930,D
20213,04758852,14,0,5,01,D,100,D,1,D,0.0475,D,404,D,691,D,01,D,34000,D
20213,04758882,11,0,1,01,D,100,D,1,D,0.0475,D,653,D,-143,D,01,D,55000,D
20213,04759182,16,0,5,01,D,100,D,1,D,0.0475,D,1366,D,7634,D,01,D,115000,D
20213,04759272,23,0,5,01,D,100,D,1,D,0.0475,D,546,F,1160,F,01,D,46000,F
20213,04761952,28,0,5,01,D,100,D,1,D,0.0475,D,261,D,744,D,01,D,22000,D
20213,04762792,31,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20213,04765292,25,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20213,04765752,31,0,5,01,D,100,D,1,D,0.0475,D,594,D,-144,D,01,D,50000,D
20213,04766232,21,0,1,01,D,100,D,1,D,0.0475,D,297,D,253,D,01,D,25000,D
20213,04766412,58,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,8000,D
20213,04767482,26,0,5,01,D,100,D,1,D,0.0475,D,197,D,313,D,01,D,16600,D
20213,04816941,9,0,1,01,D,100,D,1,D,0.0475,D,14,D,286,D,01,D,1200,D
20213,04817711,14,0,1,01,D,100,D,1,D,0.0475,D,1663,D,2837,D,01,D,140000,D
20213,04818111,9,0,1,01,D,100,D,1,D,0.0475,D,546,D,1160,D,01,D,46000,D
20213,04818761,17,0,1,01,D,100,D,2,D,0.0475,D,165,F,414,F,01,D,13900,F
20213,04818971,15,0,1,01,D,100,D,1,D,0.0475,D,40,D,560,D,01,D,3400,D
20213,04819551,8,0,1,01,D,100,D,1,D,0.0475,D,190,D,335,D,01,D,16000,D
20213,04819901,16,0,1,01,D,100,D,1,D,0.0475,D,1781,D,-281,D,01,D,150000,D
20213,04820091,26,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20213,04820361,29,0,1,01,D,100,D,1,D,0.0475,D,317,D,1243,D,01,D,26700,D
20213,04820881,21,0,1,01,D,100,D,1,D,0.0475,D,8,D,442,D,01,D,700,D
20213,04821161,18,0,1,01,D,100,D,1,D,0.0475,D,511,D,689,D,01,D,43000,D
20213,04821561,9,0,1,01,D,100,D,1,D,0.0475,D,701,D,6299,D,01,D,59000,D
20213,04822991,19,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20213,04823091,22,0,1,01,D,100,D,1,D,0.0475,D,285,D,1515,D,01,D,24000,D
20213,04823181,8,0,1,01,D,100,D,1,D,0.0475,D,30,D,120,D,01,D,2500,D
20213,04823671,11,0,1,01,D,100,D,1,D,0.0475,D,534,D,2466,D,01,D,45000,D
20213,04824001,18,0,1,01,D,100,D,1,D,0.0475,D,166,D,1484,D,01,D,14000,D
20213,04826491,30,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20213,04828331,21,0,1,01,D,100,D,1,D,0.0475,D,119,D,23476,T,01,D,10000,D
20213,04828571,31,0,1,01,D,100,D,1,D,0.0475,D,475,D,125,D,01,D,40000,D
20213,04829101,14,0,1,01,D,100,D,1,D,0.0475,D,226,D,482,D,01,D,19000,D
20213,04829381,10,0,1,01,D,100,D,1,D,0.0475,D,1093,D,407,D,01,D,92000,D
20213,04832181,26,0,1,01,D,100,D,1,D,0.0475,D,1247,F,-738,V,01,D,105000,F
20213,04832351,29,0,1,01,D,100,D,1,D,0.0475,D,1579,F,1979,F,01,D,133000,F
20213,04833241,30,0,1,01,D,100,D,1,D,0.0475,D,222,D,378,D,01,D,18700,D
20213,04835101,9,0,1,01,D,100,D,1,D,0.0475,D,1028,D,7672,D,01,D,86575,D
20213,04836041,27,0,1,01,D,100,D,1,D,0.0475,D,69,D,321,D,01,D,5787,D
20213,04836411,20,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20213,04837911,15,0,1,01,D,100,D,1,D,0.0475,D,428,D,214,D,01,D,36000,D
20213,04838861,9,0,1,01,D,300,D,1,D,0.0475,D,451,D,,T,01,D,,T
20213,04838921,12,0,1,01,D,100,D,1,D,0.0475,D,1579,D,1979,D,01,D,133000,D
20213,04840631,34,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20213,04840694,34,0,1,01,D,100,D,1,D,0.0475,D,380,F,670,F,01,D,32000,F
20213,04840961,16,0,1,01,D,100,D,1,D,0.0475,D,938,D,247,D,01,D,79000,D
20213,04841611,41,0,1,01,D,100,D,1,D,0.0475,D,3,D,12,D,01,D,230,D
20213,04842871,21,0,1,01,D,100,D,1,D,0.0475,D,867,F,2133,F,01,D,73000,F
20213,04843101,13,0,1,01,D,100,D,1,D,0.0475,D,356,D,94,D,01,D,30000,D
20213,04843351,16,0,1,01,D,100,D,1,D,0.0475,D,831,D,669,D,01,D,70000,D
20213,04844731,12,0,1,01,D,100,D,1,D,0.0475,D,238,D,332,D,01,D,20000,D
20213,04845111,29,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,100000,D
20213,04846031,17,0,1,01,D,100,D,1,D,0.0475,D,475,D,125,D,01,D,40000,D
20213,04846201,22,0,1,01,D,100,D,1,D,0.0475,D,226,D,1532,D,01,D,19000,D
20213,04846271,30,0,1,01,D,100,D,1,D,0.0475,D,3,F,12,F,01,D,230,F
20213,04847381,21,0,1,01,D,100,D,1,D,0.0475,D,1247,D,-738,T,01,D,105000,D
20213,04848621,35,0,1,01,D,100,D,1,D,0.0475,D,1425,D,375,D,01,D,120000,D
20213,04848621,36,0,1,01,D,100,D,1,D,0.0475,D,772,D,578,D,02,D,65000,D
20213,04848621,37,0,1,01,D,100,D,1,D,0.0475,D,831,D,519,D,03,D,70000,D
20214,04610104,24,0,5,01,D,100,D,1,D,0.0475,D,1663,D,737,D,01,D,140000,D
20214,04610244,28,0,5,01,D,100,D,1,D,0.0475,D,302,D,91,D,01,D,25446,D
20214,04611494,36,0,1,01,D,100,D,1,D,0.0475,D,765,D,32304,T,01,D,64434,D
20214,04612734,26,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04613554,52,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04616284,25,0,5,01,D,100,D,1,D,0.0475,D,364,D,1342,D,01,D,30627,D
20214,04617044,20,0,5,01,D,100,D,1,D,0.0475,D,463,D,137,D,01,D,39000,D
20214,04618404,48,0,5,01,D,100,D,1,D,0.0475,D,297,D,32304,T,01,D,25000,D
20214,04619094,21,0,5,01,D,100,D,1,D,0.0475,D,463,F,137,F,01,D,39000,F
20214,04619854,35,0,5,01,D,100,D,1,D,0.0475,D,356,D,694,D,01,D,30000,D
20214,04620804,17,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,92000,D
20214,04653004,28,0,5,01,D,100,D,1,D,0.0475,D,1176,D,3624,D,01,D,99000,D
20214,04653974,29,0,5,01,D,100,D,1,D,0.0475,D,665,D,2335,D,01,D,56000,D
20214,04655704,34,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,32700,D
20214,04657744,22,0,5,01,D,100,D,1,D,0.0475,D,843,D,2907,D,01,D,71000,D
20214,04658644,38,0,5,01,D,100,D,1,D,0.0475,D,849,D,1551,D,01,D,71500,D
20214,04659004,50,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04662024,22,0,5,01,D,100,D,1,D,0.0475,D,433,F,1767,F,01,D,36500,F
20214,04679414,23,0,5,01,D,100,D,1,D,0.0475,D,451,F,1139,F,01,D,38000,F
20214,04679814,17,0,5,01,D,100,D,1,D,0.0475,D,297,D,498,D,01,D,25000,D
20214,04681694,17,0,1,01,D,100,D,1,D,0.0475,D,119,F,781,F,01,D,10000,F
20214,04683134,15,0,5,01,D,100,D,1,D,0.0475,D,59,D,991,D,01,D,5000,D
20214,04683484,29,0,5,01,D,100,D,1,D,0.0475,D,72,D,82,D,01,D,6100,D
20214,04683784,21,0,5,01,D,100,D,1,D,0.0475,D,653,F,5347,F,01,D,55000,F
20214,04683824,21,0,5,01,D,100,D,2,D,0.0475,D,82,F,229,F,01,D,6900,F
20214,04683924,33,0,5,01,D,100,D,1,D,0.0475,D,238,D,834,D,01,D,20000,D
20214,04684694,22,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,3700,D
20214,04685694,48,0,5,01,D,100,D,1,D,0.0475,D,509,D,1202,D,01,D,42849,D
20214,04686094,32,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,100000,D
20214,04686484,20,0,5,01,D,100,D,1,D,0.0475,D,843,F,2907,F,01,D,71000,F
20214,04687424,31,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04687784,72,0,5,01,D,100,D,1,D,0.0475,D,4,D,32304,T,01,D,31349,D
20214,04688094,21,0,1,01,D,100,D,1,D,0.0475,D,285,D,-14,D,01,D,24000,D
20214,04688094,22,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,02,D,0,D
20214,04688114,32,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04688394,16,0,5,01,D,100,D,2,D,0.0475,D,238,F,-29,F,01,D,20000,F
20214,04689104,41,0,5,01,D,100,D,1,D,0.0475,D,52,D,1448,D,01,D,4400,D
20214,04689264,13,0,5,01,D,100,D,1,D,0.0475,D,166,D,204,D,01,D,14000,D
20214,04689394,21,0,5,01,D,100,D,1,D,0.0475,D,95,D,1423,D,01,D,8000,D
20214,04689894,35,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04690074,40,0,5,01,D,100,D,1,D,0.0475,D,582,D,843,D,01,D,49000,D
20214,04690584,26,0,5,01,D,100,D,1,D,0.0475,D,77,D,6423,D,01,D,6500,D
20214,04735753,25,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,50000,D
20214,04737323,44,0,5,01,D,100,D,1,D,0.0475,D,451,D,1139,D,01,D,38000,D
20214,04739573,11,0,1,01,D,100,D,1,D,0.0475,D,119,D,2881,D,01,D,10000,D
20214,04741573,43,0,5,01,D,100,D,1,D,0.0475,D,238,D,302,D,01,D,20000,D
20214,04742123,36,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,3500,D
20214,04742343,30,0,5,01,D,100,D,1,D,0.0475,D,118,D,482,D,01,D,9954,D
20214,04744153,17,0,5,01,D,100,D,1,D,0.0475,D,82,D,229,D,01,D,6900,D
20214,04745593,39,0,5,01,D,100,D,1,D,0.0475,D,356,D,1144,D,01,D,30000,D
20214,04745943,23,0,5,01,D,100,D,1,D,0.0475,D,713,D,937,D,01,D,60000,D
20214,04746283,18,0,5,01,D,100,D,1,D,0.0475,D,1663,D,437,D,01,D,140000,D
20214,04748513,30,0,5,01,D,100,D,1,D,0.0475,D,249,D,1251,D,01,D,21000,D
20214,04751013,28,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,37000,D
20214,04751223,29,0,5,01,D,100,D,1,D,0.0475,D,214,D,7784,D,01,D,18000,D
20214,04752963,24,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,21000,D
20214,04753103,11,0,1,01,D,100,D,1,D,0.0475,D,79,D,788,D,01,D,6640,D
20214,04756383,29,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04757173,23,0,5,01,D,100,D,1,D,0.0475,D,950,F,250,F,01,D,80000,F
20214,04757733,35,0,5,01,D,100,D,1,D,0.0475,D,95,D,205,D,01,D,8000,D
20214,04758853,13,0,5,01,D,100,D,1,D,0.0475,D,397,D,611,D,01,D,33398,D
20214,04758883,16,0,5,01,D,100,D,1,D,0.0475,D,713,D,-173,D,01,D,60000,D
20214,04759183,18,0,5,01,D,100,D,1,D,0.0475,D,1294,D,506,D,01,D,109000,D
20214,04761953,26,0,5,01,D,100,D,1,D,0.0475,D,249,D,756,D,01,D,21000,D
20214,04762793,31,0,5,01,D,100,D,1,D,0.0475,D,83,D,1933,D,01,D,7000,D
20214,04765293,29,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04765753,35,0,5,01,D,100,D,1,D,0.0475,D,534,D,966,D,01,D,45000,D
20214,04766233,26,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,110000,D
20214,04766413,63,0,5,01,D,100,D,1,D,0.0475,D,187,D,1813,D,01,D,15739,D
20214,04767483,20,0,5,01,D,100,D,1,D,0.0475,D,197,D,313,D,01,D,16600,D
20214,04816942,16,0,5,01,D,100,D,2,D,0.0475,D,713,F,1687,F,01,D,60000,F
20214,04817712,17,0,5,01,D,100,D,1,D,0.0475,D,1722,D,2428,D,01,D,145000,D
20214,04818112,14,0,5,01,D,100,D,1,D,0.0475,D,523,D,2477,D,01,D,44000,D
20214,04818972,18,0,5,01,D,100,D,1,D,0.0475,D,34,D,566,D,01,D,2900,D
20214,04819162,13,0,1,01,D,100,D,1,D,0.0475,D,2969,D,-1127,T,01,D,276100,T
20214,04819902,19,0,5,01,D,100,D,1,D,0.0475,D,1069,D,431,D,01,D,90000,D
20214,04820092,27,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04820362,36,0,5,01,D,100,D,1,D,0.0475,D,307,D,1253,D,01,D,25811,D
20214,04820882,24,0,5,01,D,100,D,1,D,0.0475,D,13,D,437,D,01,D,1100,D
20214,04821132,19,0,1,01,D,100,D,1,D,0.0475,D,439,D,1166,D,01,D,37000,D
20214,04821162,21,0,5,01,D,100,D,1,D,0.0475,D,546,D,32304,T,01,D,46000,D
20214,04821562,8,0,5,01,D,100,D,1,D,0.0475,D,594,D,7406,D,01,D,50000,D
20214,04822722,21,0,1,01,D,100,D,1,D,0.0475,D,796,F,1154,F,01,D,67000,F
20214,04823092,21,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,600,D
20214,04823182,8,0,5,01,D,100,D,2,D,0.0475,D,154,F,1496,F,01,D,13000,F
20214,04823672,14,0,5,01,D,100,D,,C,0.0475,D,1247,F,32304,V,01,D,42000,D
20214,04824002,21,0,5,01,D,100,D,1,D,0.0475,D,154,D,1496,D,01,D,13000,D
20214,04825792,20,0,1,01,D,100,D,1,D,0.0475,D,1235,F,1765,F,01,D,104000,F
20214,04826492,39,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04828332,39,0,5,01,D,100,D,1,D,0.0475,D,107,D,32304,T,01,D,9000,D
20214,04828572,33,0,5,01,D,100,D,1,D,0.0475,D,0,D,0,D,01,D,70000,D
20214,04832182,28,0,5,01,D,100,D,1,D,0.0475,D,344,D,-44,D,01,D,29000,D
20214,04832352,36,0,5,01,D,100,D,1,D,0.0475,D,151,D,8599,D,01,D,12750,D
20214,04833242,31,0,5,01,D,100,D,1,D,0.0475,D,259,D,401,D,01,D,21800,D
20214,04835102,15,0,5,01,D,100,D,1,D,0.0475,D,95,D,655,D,01,D,8000,D
20214,04836042,41,0,5,01,D,100,D,1,D,0.0475,D,63,D,312,D,01,D,5344,D
20214,04836412,31,0,5,01,D,100,D,2,D,0.0475,D,83,F,1933,F,01,D,7000,F
20214,04838862,13,0,5,01,D,300,D,1,D,0.0475,D,433,D,,T,01,D,,T
20214,04838922,17,0,5,01,D,100,D,1,D,0.0475,D,1366,D,1634,D,01,D,115000,D
20214,04839872,16,0,1,01,D,100,D,1,D,0.0475,D,24,D,426,D,01,D,2033,D
20214,04840632,42,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04840962,27,0,5,01,D,100,D,1,D,0.0475,D,2969,F,-1127,V,01,D,276100,V
20214,04841612,39,0,5,01,D,100,D,2,D,0.0475,D,214,F,7784,F,01,D,18000,F
20214,04842482,24,0,1,01,D,100,D,1,D,0.0475,D,416,F,484,F,01,D,35000,F
20214,04842872,57,0,5,01,D,100,D,,C,0.0475,D,356,F,1144,F,01,D,30000,F
20214,04843102,17,0,5,01,D,100,D,1,D,0.0475,D,475,D,-79,D,01,D,40000,D
20214,04843352,25,0,5,01,D,100,D,1,D,0.0475,D,831,D,1569,D,01,D,70000,D
20214,04845112,37,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04846032,19,0,5,01,D,100,D,1,D,0.0475,D,475,D,3125,D,01,D,40000,D
20214,04846202,26,0,5,01,D,100,D,1,D,0.0475,D,154,D,1559,D,01,D,13000,D
20214,04846272,32,0,5,01,D,100,D,1,D,0.0475,D,546,F,32304,V,01,D,46000,F
20214,04846372,15,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04847382,30,0,5,01,D,100,D,1,D,0.0475,D,1247,D,32304,T,01,D,105000,D
20214,04848622,34,0,5,01,D,100,D,1,D,0.0475,D,119,F,2881,F,01,D,10000,F
20214,04848622,35,0,5,01,D,100,D,1,D,0.0475,D,297,F,32304,V,02,D,25000,F
20214,04848622,36,0,5,01,D,100,D,2,D,0.0475,D,,A,,A,03,D,0,D
20214,04849722,13,0,1,01,D,100,D,1,D,0.0475,D,343,D,305,D,01,D,28844,D
20214,04895631,8,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04897031,28,0,1,01,D,100,D,1,D,0.0475,D,950,D,250,D,01,D,80000,D
20214,04897761,20,0,1,01,D,100,D,1,D,0.0475,D,523,F,2477,F,01,D,44000,F
20214,04897811,16,0,1,01,D,100,D,1,D,0.0475,D,119,D,781,D,01,D,10000,D
20214,04898761,45,0,1,01,D,100,D,1,D,0.0475,D,333,D,912,D,01,D,28000,D
20214,04899031,26,0,1,01,D,100,D,1,D,0.0475,D,187,F,1813,F,01,D,15739,F
20214,04899071,32,0,1,01,D,100,D,1,D,0.0475,D,641,D,859,D,01,D,54000,D
20214,04899421,14,0,1,01,D,100,D,1,D,0.0475,D,653,D,547,D,01,D,55000,D
20214,04900751,11,0,1,01,D,100,D,1,D,0.0475,D,356,D,2644,D,01,D,30000,D
20214,04903071,41,0,1,01,D,100,D,1,D,0.0475,D,83,D,5917,D,01,D,7000,D
20214,04903341,19,0,1,01,D,100,D,1,D,0.0475,D,71,D,229,D,01,D,6000,D
20214,04904681,12,0,1,01,D,100,D,1,D,0.0475,D,356,D,904,D,01,D,30000,D
20214,04904711,31,0,1,01,D,100,D,1,D,0.0475,D,653,F,-53,F,01,D,55000,F
20214,04904861,17,0,1,01,D,100,D,1,D,0.0475,D,475,F,761,F,01,D,40000,F
20214,04905251,20,0,1,01,D,100,D,1,D,0.0475,D,1049,D,907,D,01,D,88333,D
20214,04906201,16,0,1,01,D,100,D,1,D,0.0475,D,238,D,-29,D,01,D,20000,D
20214,04906311,19,0,1,01,D,100,D,1,D,0.0475,D,7,D,561,D,01,D,568,D
20214,04908731,13,0,1,01,D,100,D,1,D,0.0475,D,796,D,1154,D,01,D,67000,D
20214,04909961,33,0,1,01,D,100,D,1,D,0.0475,D,416,D,484,D,01,D,35000,D
20214,04910591,22,0,1,01,D,100,D,1,D,0.0475,D,713,D,997,D,01,D,60000,D
20214,04911311,21,0,1,01,D,100,D,1,D,0.0475,D,1176,F,3624,F,01,D,99000,F
20214,04912451,9,0,1,01,D,100,D,1,D,0.0475,D,1781,D,1419,D,01,D,150000,D
20214,04912601,20,0,1,01,D,100,D,1,D,0.0475,D,653,D,5347,D,01,D,55000,D
20214,04912661,12,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04912981,22,0,1,01,D,100,D,1,D,0.0475,D,499,D,401,D,01,D,42000,D
20214,04913421,22,0,1,01,D,100,D,1,D,0.0475,D,119,D,1381,D,01,D,10000,D
20214,04914031,13,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,7000,D
20214,04914651,34,0,1,01,D,100,D,1,D,0.0475,D,297,D,453,D,01,D,24999,D
20214,04914651,35,0,1,02,D,400,D,1,D,0.0475,D,12,D,,T,01,D,,T
20214,04914811,12,0,1,01,D,100,D,1,D,0.0475,D,713,D,1687,D,01,D,60000,D
20214,04916261,14,0,1,01,D,100,D,1,D,0.0475,D,475,D,761,D,01,D,40000,D
20214,04916571,13,0,1,01,D,100,D,1,D,0.0475,D,356,D,7,D,01,D,30000,D
20214,04916571,14,0,1,01,D,100,D,1,D,0.0475,D,724,D,245,D,02,D,61000,D
20214,04916861,17,0,1,01,D,100,D,1,D,0.0475,D,49,D,299,D,01,D,4100,D
20214,04917531,13,0,1,01,D,100,D,1,D,0.0475,D,356,D,544,D,01,D,30000,D
20214,04918401,13,0,1,01,D,100,D,1,D,0.0475,D,653,D,-53,D,01,D,55000,D
20214,04919521,17,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04920641,17,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04920661,14,0,1,01,D,100,D,1,D,0.0475,D,1128,D,1872,D,01,D,95000,D
20214,04920831,24,0,1,01,D,100,D,1,D,0.0475,D,4,F,32304,V,01,D,60000,D
20214,04921291,16,0,1,01,D,100,D,1,D,0.0475,D,238,D,-13,D,01,D,20000,D
20214,04922701,13,0,1,01,D,100,D,1,D,0.0475,D,16,D,3134,D,01,D,1384,D
20214,04922901,23,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04923001,13,0,1,01,D,100,D,1,D,0.0475,D,475,D,575,D,01,D,40000,D
20214,04923411,35,0,1,01,D,100,D,1,D,0.0475,D,214,D,986,D,01,D,18000,D
20214,04924381,18,0,1,01,D,100,D,1,D,0.0475,D,270,D,21,D,01,D,22700,D
20214,04925131,14,0,1,01,D,100,D,1,D,0.0475,D,1686,F,264,F,01,D,142000,F
20214,04926971,15,0,1,01,D,100,D,1,D,0.0475,D,1686,D,264,D,01,D,142000,D
20214,04928031,16,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,0,D
20214,04928581,11,0,1,01,D,100,D,1,D,0.0475,D,1663,F,437,F,01,D,140000,F
20214,04928841,23,0,1,01,D,100,D,1,D,0.0475,D,1235,D,1765,D,01,D,104000,D
20214,04929121,25,0,1,01,D,100,D,2,D,0.0475,D,,A,,A,01,D,85339,D
20214,04929291,15,0,1,01,D,100,D,1,D,0.0475,D,594,D,586,D,01,D,50000,D
20221,04735754,27,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,5000,D
20221,04737324,21,0,5,01,D,100,D,1,D,0.0479,D,421,D,929,D,01,D,35138,D
20221,04739574,18,0,5,01,D,100,D,1,D,0.0479,D,108,D,1392,D,01,D,9000,D
20221,04740344,16,0,5,01,D,100,D,1,D,0.0479,D,240,D,1260,D,01,D,20000,D
20221,04741574,38,0,5,01,D,100,D,1,D,0.0479,D,214,D,335,D,01,D,17900,D
20221,04742124,36,0,5,01,D,100,D,1,D,0.0479,D,121,D,32304,T,01,D,10131,D
20221,04742344,39,0,5,01,D,100,D,1,D,0.0479,D,107,D,493,D,01,D,8941,D
20221,04743074,55,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04745594,43,0,5,01,D,100,D,1,D,0.0479,D,479,D,121,D,01,D,40000,D
20221,04745944,33,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04746284,24,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,276100,T
20221,04746904,17,0,5,01,D,100,D,1,D,0.0479,D,144,D,606,D,01,D,12000,D
20221,04748514,30,0,5,01,D,100,D,1,D,0.0479,D,289,D,1661,D,01,D,24100,D
20221,04751014,27,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,35000,D
20221,04751224,27,0,5,01,D,100,D,1,D,0.0479,D,72,D,1926,D,01,D,6000,D
20221,04752964,22,0,5,01,D,100,D,1,D,0.0479,D,228,D,1272,D,01,D,19000,D
20221,04753104,22,0,5,01,D,100,D,1,D,0.0479,D,79,D,116,D,01,D,6594,D
20221,04753504,17,0,5,01,D,100,D,1,D,0.0479,D,419,D,-329,D,01,D,35000,D
20221,04753964,14,0,5,01,D,100,D,1,D,0.0479,D,1172,D,139,D,01,D,97900,D
20221,04756384,30,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04757174,25,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,276100,T
20221,04757734,30,0,5,01,D,100,D,1,D,0.0479,D,95,D,205,D,01,D,7900,D
20221,04758854,12,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,33000,D
20221,04759184,21,0,5,01,D,100,D,1,D,0.0479,D,1186,D,4814,D,01,D,99000,D
20221,04761954,24,0,5,01,D,100,D,1,D,0.0479,D,263,D,742,D,01,D,22000,D
20221,04762794,43,0,5,01,D,100,D,1,D,0.0479,D,120,D,1896,D,01,D,10000,D
20221,04765294,35,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04766234,29,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,35000,D
20221,04766414,75,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,02,D,12700,D
20221,04766414,76,0,5,01,D,100,D,1,D,0.0479,D,132,D,1868,D,01,D,11000,D
20221,04767484,23,0,5,01,D,100,D,1,D,0.0479,D,195,D,315,D,01,D,16300,D
20221,04817713,19,0,5,01,D,100,D,1,D,0.0479,D,1688,D,2349,D,01,D,141000,D
20221,04818113,19,0,5,01,D,100,D,1,D,0.0479,D,503,D,2497,D,01,D,42000,D
20221,04818973,23,0,5,01,D,100,D,1,D,0.0479,D,22,D,578,D,01,D,1800,D
20221,04819293,37,0,1,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,70000,D
20221,04819903,19,0,5,01,D,100,D,1,D,0.0479,D,4371,F,-1127,V,01,D,276100,V
20221,04820363,52,0,5,01,D,100,D,1,D,0.0479,D,282,D,1281,D,01,D,23512,D
20221,04820883,20,0,5,01,D,100,D,1,D,0.0479,D,60,D,840,D,01,D,5000,D
20221,04821563,9,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,60000,D
20221,04822993,22,0,5,01,D,100,D,2,D,0.0479,D,129,F,3021,F,01,D,10785,F
20221,04823093,27,0,5,01,D,100,D,1,D,0.0479,D,2407,D,-1127,T,01,D,276100,T
20221,04823183,9,0,5,01,D,100,D,2,D,0.0479,D,10,F,790,F,01,D,800,F
20221,04823673,18,0,5,01,D,100,D,1,D,0.0479,D,527,D,473,D,01,D,44000,D
20221,04824003,25,0,5,01,D,100,D,1,D,0.0479,D,144,D,1467,D,01,D,12000,D
20221,04825793,29,0,5,01,D,100,D,1,D,0.0479,D,7065,D,2235,D,01,D,276100,T
20221,04825873,24,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04826493,42,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04828573,39,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04829103,33,0,5,01,D,100,D,1,D,0.0479,D,228,D,624,D,01,D,19000,D
20221,04832183,31,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,30000,D
20221,04832353,37,0,5,01,D,100,D,1,D,0.0479,D,48,D,2072,D,01,D,4000,D
20221,04833243,27,0,5,01,D,100,D,1,D,0.0479,D,503,D,643,D,01,D,42000,D
20221,04835103,20,0,5,01,D,100,D,1,D,0.0479,D,53,F,547,F,01,D,4400,F
