QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOG,PROP0NOG,OWNYG,OWNYG_,NEWMRTG,NEWMRTG_,ORGMRTG,ORGMRTG_,QMRTTRMG,QMRT_RMG,MRTPMTG,MRTPMTG_,PAYPRTXG,PAYP_TXG,PAYPRING,PAYP_ING,PAYMRING,PAYM_ING,PAYOTHRG,PAYO_HRG,QESCROWG,QESC_OWG,QPRINM1G,QPRI_M1G,QPRINM2G,QPRI_M2G,QPRINM3G,QPRI_M3G,QADINT1G,QADI_T1G,QADINT2G,QADI_T2G,QADINT3G,QADI_T3G,QRFINDTG,QRFI_DTG,FRSTPYMG,FRST_YMG,FRSTPYRG,FRST_YRG,FIXDRTEG,FIXD_TEG,QNEWDATG,QNEW_ATG,QBLNCM1G,QBLN_M1G,QBLNCM2G,QBLN_M2G,QBLNCM3G,QBLN_M3G,LOAN_NOG,LOAN0NOG,VARRTEG,VARRTEG_,INTONLYG,INTO_LYG,OTHRTEG,OTHRTEG_,PAYMT1G,PAYMT1G_,PAYMT2G,PAYMT2G_,PAYMT3G,PAYMT3G_,PAYPRNPG,PAYP_NPG,PAYINTG,PAYINTG_
20214,04738583,45,0,1,01,D,100,D,.0800,F,25000,F,15,F,400,F,,B,,B,,B,,B,161,F,172,F,173,F,174,F,67,F,66,F,65,F,,A,11,F,2010,F,1,F,,A,10112,F,9941,F,9768,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04742663,14,0,5,01,D,100,D,.0400,F,150000,F,30,F,1519,F,,A,,A,,A,,A,0,F,1227,F,1231,F,1236,F,291,F,287,F,283,F,,A,11,F,2016,F,2,F,,A,86169,F,84938,F,83702,F,01,D,,A,,A,,A,500,F,500,F,500,F,1,D,2,D
20214,04745943,22,0,5,01,D,100,D,.0400,D,39508,D,10,D,400,D,,A,,A,,A,,A,0,D,284,D,285,D,286,D,116,D,115,D,114,D,,A,02,D,2020,D,1,D,,A,34823,D,34539,D,34254,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04748513,29,0,5,01,D,100,D,.0367,F,45143,F,10,F,450,F,,A,,A,,A,,A,0,F,313,F,314,F,315,F,137,F,136,F,135,F,,A,06,F,2021,F,1,F,,A,44831,F,44518,F,44204,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04749863,29,0,5,01,D,100,D,.0472,D,20000,D,15,D,225,D,,B,,B,,B,,B,70,D,84,D,84,D,84,D,71,D,71,D,71,D,,A,10,D,2019,D,1,D,,A,18166,D,18083,D,17999,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04749883,14,0,5,01,D,100,D,.0367,D,111000,D,10,D,1106,D,,A,,A,,A,,A,0,D,781,D,783,D,785,D,325,D,323,D,321,D,,A,03,D,2021,D,2,D,,A,106366,D,105585,D,104802,D,01,D,,A,2,D,,A,5598,T,5598,T,5598,T,1,D,2,D
20214,04757173,22,0,5,01,D,100,D,.0425,F,175000,F,30,F,861,F,3,F,4,F,5,F,,A,0,F,462,F,464,F,465,F,399,F,397,F,396,F,,A,12,F,2019,F,1,F,,A,112144,F,111680,F,111215,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04758333,46,0,5,01,D,100,D,.0367,D,75000,D,15,D,542,D,,A,,A,,A,,A,0,D,117,D,118,D,118,D,86,D,85,D,85,D,,A,09,D,2021,D,2,D,,A,75000,D,74687,D,74373,D,01,D,1,D,,A,,A,203,D,203,D,203,D,1,D,2,D
20214,04758853,12,0,5,01,D,100,D,.0440,D,40000,D,15,D,365,D,,B,,B,,B,,B,61,D,195,D,195,D,196,D,109,D,109,D,108,D,,A,10,D,2016,D,1,D,,A,29852,D,29658,D,29463,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20214,04760693,12,0,5,01,D,100,D,.0492,D,25000,D,15,D,230,D,3,D,4,D,5,D,,A,33,D,134,D,135,D,135,D,63,D,62,D,62,D,,A,06,D,2014,D,1,D,,A,15279,D,15145,D,15010,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04765843,34,0,5,01,D,100,D,.0367,D,300000,D,33,D,1300,D,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,11,D,2021,D,1,D,112021,D,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04765843,44,0,5,01,D,100,D,.0440,D,100000,D,5,D,1860,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,,A,,A,,A,112021,D,10,D,2016,D,2,D,,A,100000,D,100000,D,100000,D,01,D,1,D,,A,,A,446,D,469,D,469,D,,A,2,D
20214,04767793,26,0,5,01,D,100,D,.0500,D,30000,D,15,D,250,D,,B,,B,,B,,B,13,D,114,D,115,D,115,D,123,D,122,D,122,D,,A,03,D,2021,D,1,D,,A,29435,D,29321,D,29206,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04819872,21,0,5,01,D,100,D,.0472,D,22000,D,5,D,468,D,,B,,B,,B,,B,56,D,358,D,359,D,360,D,54,D,53,D,52,D,,A,07,D,2019,D,1,D,,A,13825,D,13467,D,13108,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04819902,18,0,5,01,D,100,D,.0400,D,150000,D,30,D,1519,D,,A,,A,,A,,A,0,D,1227,D,1231,D,1236,D,291,D,287,D,283,D,,A,11,D,2016,D,2,D,,A,86169,D,84938,D,83702,D,01,D,1,D,,A,,A,500,D,500,D,500,D,1,D,2,D
20214,04821252,29,0,5,01,D,100,D,.0399,F,448889,V,30,F,1764,F,,C,,C,,C,,C,0,F,984,F,987,F,990,F,781,F,777,F,774,F,,A,03,F,2006,F,1,F,,A,233796,F,232809,F,231819,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A
20214,04823092,20,0,5,01,D,100,D,.0472,D,30000,D,15,D,600,D,,B,,B,,B,,B,367,D,0,D,0,D,0,D,233,D,233,D,233,D,,A,06,D,2019,D,1,D,,A,30000,D,30000,D,30000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04825722,24,0,5,01,D,100,D,.0367,D,100000,D,15,D,1435,D,,B,,B,,B,,B,712,D,0,D,0,D,0,D,723,D,723,D,723,D,,A,02,D,2021,D,1,D,,A,100000,D,100000,D,100000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04825752,11,0,1,01,D,100,D,.0400,D,448889,T,30,D,1800,D,,B,,B,,B,,B,0,D,600,D,602,D,604,D,1200,D,1198,D,1196,D,,A,12,D,2018,D,1,D,,A,457333,T,455395,T,461208,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04825792,19,0,1,01,D,100,D,.0400,F,448889,V,30,F,1800,F,,B,,B,,B,,B,0,F,600,F,602,F,604,F,1200,F,1198,F,1196,F,,A,12,F,2018,F,1,F,,A,457333,V,455395,V,461208,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04829102,21,0,5,01,D,100,D,.0600,D,20000,D,20,D,260,D,,B,,B,,B,,B,117,D,46,D,46,D,47,D,97,D,97,D,96,D,,A,06,D,2020,D,1,D,,A,19378,D,19332,D,19286,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04829852,25,0,1,01,D,100,D,.0450,D,50000,D,15,D,382,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,08,D,2019,D,2,D,,A,45113,D,44899,D,44685,D,01,D,1,D,,A,,A,500,D,500,D,300,D,1,D,2,D
20214,04829932,18,0,5,01,D,100,D,.0430,D,55000,D,15,D,427,D,,B,,B,,B,,B,12,D,,A,218,D,219,D,,A,197,D,196,D,,A,09,D,2021,D,1,D,,A,,A,55000,D,54782,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04833032,14,0,5,01,D,100,D,.0500,D,50000,D,20,D,330,D,,A,,A,,A,,A,0,D,,A,122,D,122,D,,A,208,D,208,D,,A,09,D,2021,D,1,D,,A,,A,50000,D,49878,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04833222,12,0,5,01,D,100,D,.0367,F,75000,F,15,F,542,F,,A,,A,,A,,A,0,F,117,F,118,F,118,F,86,F,85,F,85,F,,A,09,F,2021,F,2,F,,A,75000,F,74687,F,74373,F,01,D,,A,,A,,A,203,F,203,F,203,F,1,D,2,D
20214,04834082,41,0,5,01,D,100,D,.0438,D,38500,D,30,D,200,D,,A,,A,,A,,A,0,D,130,D,130,D,130,D,70,D,70,D,70,D,,A,01,D,2017,D,1,D,,A,17491,D,17361,D,17231,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04837602,20,0,5,01,D,100,D,.0529,D,26000,D,10,D,279,D,,A,,A,,A,,A,0,D,193,D,193,D,194,D,86,D,86,D,85,D,,A,08,D,2018,D,1,D,,A,19602,D,19409,D,19216,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04842482,22,0,1,01,D,100,D,.0367,D,230000,D,15,D,1700,D,,B,,B,,B,,B,37,D,968,D,971,D,974,D,695,D,692,D,689,D,,A,06,D,2021,D,1,D,,A,227112,D,226144,D,225173,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04842712,21,0,5,01,D,100,D,.0367,D,32000,D,15,D,377,D,,B,,B,,B,,B,146,D,134,D,134,D,134,D,97,D,97,D,97,D,,A,08,D,2021,D,1,D,,A,31867,D,31733,D,31599,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04845582,22,0,5,01,D,200,D,.0367,D,53000,D,8,D,638,D,,A,,A,,A,,A,0,D,485,D,486,D,488,D,153,D,152,D,150,D,,A,03,D,2021,D,1,D,,A,50123,D,49638,D,49152,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04845652,21,0,5,01,D,100,D,.0404,F,250000,F,15,F,2523,F,,B,,B,,B,,B,669,F,1567,F,1572,F,1578,F,287,F,282,F,276,F,,A,09,F,2010,F,1,F,,A,85235,F,83668,F,82096,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20214,04897761,19,0,1,01,D,100,D,.0800,D,24000,D,15,D,277,D,,B,,B,,B,,B,48,D,89,D,89,D,90,D,140,D,140,D,139,D,,A,05,D,2018,D,1,D,,A,21027,D,20938,D,20849,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04897811,15,0,1,01,D,100,D,.0475,D,135000,D,10,D,1415,D,3,D,4,D,,A,,A,0,D,1081,D,1086,D,1090,D,334,D,329,D,325,D,,A,03,D,2017,D,1,D,,A,84265,D,83184,D,82098,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04898812,11,0,1,01,D,100,D,.0420,D,77000,D,15,D,1000,D,,B,,B,,B,,B,423,D,336,D,337,D,338,D,241,D,240,D,239,D,,A,06,D,2019,D,1,D,,A,68981,D,68645,D,68308,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20214,04899311,15,0,1,01,D,100,D,.0367,D,45143,D,10,D,450,D,,A,,A,,A,,A,0,D,313,D,314,D,315,D,137,D,136,D,135,D,,A,06,D,2021,D,1,D,,A,44831,D,44518,D,44204,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04899821,6,0,1,01,D,100,D,.0404,D,250000,D,15,D,2523,D,,B,,B,,B,,B,669,D,1567,D,1572,D,1578,D,287,D,282,D,276,D,,A,09,D,2010,D,1,D,,A,85235,D,83668,D,82096,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04902331,10,0,1,01,D,100,D,.0550,D,203500,D,20,D,1400,D,,B,,B,,B,,B,0,D,1079,D,1084,D,1089,D,321,D,316,D,311,D,,A,06,D,2003,D,1,D,,A,69001,D,67917,D,66829,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04904171,18,0,1,01,D,100,D,.0386,D,50000,D,15,D,722,D,,B,,B,,B,,B,356,D,216,D,217,D,217,D,150,D,149,D,149,D,,A,03,D,2020,D,1,D,,A,46637,D,46421,D,46204,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20214,04904861,16,0,1,01,D,100,D,.0440,D,43000,D,15,D,355,D,,B,,B,,B,,B,28,D,247,D,248,D,249,D,80,D,79,D,78,D,,A,12,D,2012,D,1,D,,A,21855,D,21608,D,21360,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04905251,19,0,1,01,D,100,D,.0367,D,90147,D,15,D,652,D,,A,,A,,A,,A,0,D,382,D,383,D,384,D,270,D,269,D,268,D,,A,02,D,2021,D,1,D,,A,88254,D,87872,D,87489,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04907561,12,0,1,01,D,100,D,.0440,F,35000,F,10,F,361,F,,A,,A,,A,,A,0,F,99,F,99,F,100,F,24,F,24,F,23,F,,A,06,F,2016,F,2,F,,A,19124,F,18833,F,18541,F,01,D,,A,,A,,A,124,F,127,F,123,F,1,D,2,D
20214,04909051,10,0,1,01,D,100,D,.0425,D,175000,D,30,D,861,D,3,D,4,D,5,D,,A,0,D,462,D,464,D,465,D,399,D,397,D,396,D,,A,12,D,2019,D,1,D,,A,112144,D,111680,D,111215,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04912661,11,0,1,01,D,100,D,.0399,D,448889,T,30,D,1764,D,,C,,C,,C,,C,0,D,984,D,987,D,990,D,781,D,777,D,774,D,,A,03,D,2006,D,1,D,,A,233796,D,232809,D,231819,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20214,04913301,14,0,1,01,D,100,D,.0679,D,60000,D,20,D,458,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,07,D,2008,D,2,D,,A,30245,D,29958,D,29670,D,01,D,1,D,,A,,A,300,D,300,D,300,D,1,D,2,D
20214,04918761,14,0,1,01,D,100,D,.0400,F,52000,F,10,F,526,F,,A,,A,,A,,A,0,F,373,F,374,F,376,F,153,F,152,F,150,F,,A,04,F,2020,F,1,F,,A,45842,F,45469,F,45094,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D
20214,04925621,8,0,1,01,D,100,D,.0367,F,75000,F,15,F,542,F,,A,,A,,A,,A,0,F,117,F,118,F,118,F,86,F,85,F,85,F,,A,09,F,2021,F,2,F,,A,75000,F,74687,F,74373,F,01,D,,A,,A,,A,203,F,203,F,203,F,1,D,2,D
20214,04929121,24,0,1,01,D,100,D,.0529,D,129233,D,5,D,2456,D,,A,,A,,A,,A,0,D,2289,D,2299,D,2309,D,167,D,157,D,147,D,,A,01,D,2018,D,1,D,,A,37861,D,35572,D,33273,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04929411,20,0,1,01,D,100,D,.0367,F,75000,F,15,F,542,F,,A,,A,,A,,A,0,F,117,F,118,F,118,F,86,F,85,F,85,F,,A,09,F,2021,F,2,F,,A,75000,F,74687,F,74373,F,01,D,,A,,A,,A,203,F,203,F,203,F,1,D,2,D
20221,04738174,61,0,5,01,D,100,D,.0544,D,40000,D,15,D,326,D,,A,,A,,A,6,D,0,D,265,D,266,D,268,D,61,D,60,D,58,D,,A,08,D,2010,D,1,D,,A,13409,D,13144,D,12878,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A
20221,04738794,16,0,5,01,D,100,D,.0400,D,50000,D,14,D,390,D,,B,,B,,B,,B,1,D,238,D,239,D,240,D,151,D,150,D,149,D,,A,01,D,2020,D,1,D,,A,45172,D,44934,D,44694,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04742664,16,0,5,01,D,100,D,.0400,F,150000,F,10,F,1519,F,,A,,A,,A,,A,0,F,0,F,0,F,0,F,0,F,0,F,0,F,,A,11,F,2016,F,2,F,,A,83702,F,82463,F,81219,F,01,D,,A,,A,,A,0,F,0,F,0,F,1,D,2,D
20221,04748514,29,0,5,01,D,100,D,.0367,F,45143,F,10,F,450,F,,A,,A,,A,,A,0,F,313,F,314,F,315,F,137,F,136,F,135,F,,A,11,F,2021,F,1,F,,A,44831,F,44518,F,44204,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04748714,29,0,5,01,D,100,D,.0529,F,75000,F,20,F,507,F,,A,,A,,A,,A,0,F,206,F,207,F,208,F,301,F,300,F,299,F,,A,11,F,2018,F,1,F,,A,68341,F,68135,F,67929,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04749864,38,0,5,01,D,100,D,.0472,D,20000,D,15,D,225,D,,B,,B,,B,,B,70,D,85,D,85,D,85,D,70,D,70,D,70,D,,A,10,D,2019,D,1,D,,A,17915,D,17830,D,17745,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04749884,16,0,5,01,D,100,D,.0371,D,111000,D,10,D,1109,D,,A,,A,,A,,A,0,D,3767,T,3779,T,4275,T,1739,D,1726,D,1713,D,,A,03,D,2021,D,2,D,,A,104025,D,103239,D,102449,D,01,D,,A,2,D,,A,5598,T,5598,T,5598,T,1,D,2,D
20221,04750884,16,0,5,01,D,100,D,.0386,F,50000,F,15,F,722,F,,B,,B,,B,,B,356,F,217,F,218,F,219,F,149,F,148,F,147,F,,A,04,F,2020,F,1,F,,A,46204,F,45987,F,45769,F,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20221,04752164,28,0,5,01,D,100,D,.0386,D,30000,D,3,D,1050,D,,B,,B,,B,,B,166,D,818,D,821,D,824,D,66,D,63,D,60,D,,A,12,D,2020,D,1,D,,A,20381,D,19563,D,18741,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04757174,24,0,5,01,D,100,D,.0400,F,150000,F,10,F,1519,F,,A,,A,,A,,A,0,F,0,F,0,F,0,F,0,F,0,F,0,F,,A,11,F,2016,F,2,F,,A,83702,F,82463,F,81219,F,01,D,,A,,A,,A,0,F,0,F,0,F,1,D,2,D
20221,04758334,51,0,5,01,D,100,D,.0371,D,75000,D,15,D,544,D,,A,,A,,A,,A,0,D,115,D,116,D,116,D,84,D,83,D,83,D,,A,09,D,2021,D,2,D,,A,74061,D,73746,D,73430,D,01,D,1,D,,A,,A,192,D,199,D,199,D,1,D,2,D
20221,04758854,11,0,5,01,D,100,D,.0440,D,40000,D,15,D,365,D,,B,,B,,B,,B,61,D,197,D,197,D,198,D,107,D,107,D,106,D,,A,10,D,2016,D,1,D,,A,29267,D,29070,D,28873,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20221,04760694,16,0,5,01,D,100,D,.0492,D,25000,D,15,D,230,D,3,D,4,D,5,D,,A,33,D,137,D,138,D,138,D,60,D,59,D,59,D,,A,04,D,2014,D,1,D,,A,14602,D,14465,D,14327,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04765844,33,0,5,01,D,100,D,.0525,F,50000,F,10,F,536,F,,A,,A,,A,,A,0,F,,A,318,F,319,F,,A,219,F,217,F,,A,01,F,2022,F,1,F,,A,,A,49682,F,49363,F,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04819873,18,0,5,01,D,100,D,.0472,D,22000,D,5,D,468,D,,B,,B,,B,,B,56,D,368,D,369,D,370,D,44,D,43,D,42,D,,A,03,D,2019,D,1,D,,A,11292,D,10924,D,10555,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04819903,18,0,5,01,D,100,D,.0400,D,150000,D,10,D,1519,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,0,D,0,D,0,D,,A,11,D,2016,D,2,D,,A,83702,D,82463,D,81219,D,01,D,1,D,,A,,A,0,D,0,D,0,D,1,D,2,D
20221,04823093,26,0,5,01,D,100,D,.0472,D,30000,D,15,D,600,D,,B,,B,,B,,B,367,D,0,D,0,D,0,D,233,D,233,D,233,D,,A,06,D,2019,D,1,D,,A,30000,D,30000,D,30000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04823303,23,0,5,01,D,100,D,.0367,D,30000,D,3,D,973,D,,B,,B,,B,,B,92,D,797,D,799,D,801,D,84,D,82,D,80,D,,A,01,D,2021,D,1,D,,A,27625,D,26828,D,26030,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04825723,27,0,5,01,D,100,D,.0371,D,100000,D,15,D,1435,D,,B,,B,,B,,B,710,D,0,D,0,D,0,D,725,D,725,D,725,D,,A,02,D,2021,D,1,D,,A,100000,D,100000,D,100000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04825793,28,0,5,01,D,100,D,.0386,F,448889,V,10,F,5985,V,,A,,A,,A,,A,0,F,3767,V,3779,V,4275,V,1740,F,1727,F,1713,F,,A,10,F,2020,F,1,F,,A,457333,V,455395,V,461208,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04829103,32,0,5,01,D,100,D,.0600,D,20000,D,20,D,260,D,,B,,B,,B,,B,117,D,47,D,47,D,47,D,96,D,96,D,96,D,,A,06,D,2020,D,1,D,,A,19239,D,19192,D,19145,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04829853,27,0,5,01,D,100,D,.0450,D,50000,D,15,D,382,D,,A,,A,,A,,A,0,D,169,D,170,D,170,D,131,D,130,D,130,D,,A,08,D,2019,D,2,D,,A,44470,D,44254,D,44038,D,01,D,1,D,,A,,A,300,D,300,D,300,D,1,D,2,D
20221,04829933,16,0,5,01,D,100,D,.0430,D,55000,D,15,D,427,D,,B,,B,,B,,B,12,D,219,D,220,D,221,D,196,D,195,D,194,D,,A,09,D,2021,D,1,D,,A,54563,D,54344,D,54124,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04833033,15,0,5,01,D,100,D,.0500,D,50000,D,20,D,330,D,,A,,A,,A,,A,0,D,123,D,123,D,124,D,207,D,207,D,206,D,,A,09,D,2021,D,1,D,,A,49756,D,49633,D,49510,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04833223,12,0,5,01,D,100,D,.0371,F,40000,F,20,F,288,F,,B,,B,,B,,B,52,F,,A,,A,112,F,,A,,A,124,F,,A,12,F,2021,F,1,F,,A,,A,,A,40000,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04834083,33,0,5,01,D,100,D,.0475,D,12399,D,10,D,130,D,,A,,A,,A,,A,0,D,102,D,102,D,103,D,28,D,28,D,27,D,,A,01,D,2017,D,1,D,,A,7135,D,7033,D,6931,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04841333,41,0,5,01,D,100,D,.0525,D,50000,D,10,D,536,D,,A,,A,,A,,A,0,D,,A,318,D,319,D,,A,219,D,217,D,,A,01,D,2022,D,1,D,,A,,A,49682,D,49363,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04842483,26,0,5,01,D,100,D,.0371,D,230000,D,15,D,1700,D,,B,,B,,B,,B,32,D,984,D,987,D,990,D,684,D,681,D,678,D,,A,03,D,2021,D,1,D,,A,221280,D,220297,D,219310,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04842483,27,0,5,02,D,400,D,.0490,F,,V,5,F,94,F,,A,,A,,A,,A,0,F,,V,,V,,V,49,F,48,F,48,F,,A,11,F,2021,F,2,F,,A,5000,F,4926,F,4852,F,01,D,,A,,A,,A,,V,,V,,V,1,D,2,D
20221,04842713,23,0,5,01,D,100,D,.0371,D,32000,D,15,D,377,D,,B,,B,,B,,B,145,D,135,D,135,D,136,D,97,D,97,D,96,D,,A,08,D,2021,D,1,D,,A,31465,D,31331,D,31195,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04845583,41,0,5,01,D,200,D,.0371,D,53000,D,8,D,639,D,,A,,A,,A,,A,0,D,489,D,490,D,492,D,150,D,149,D,147,D,,A,03,D,2021,D,1,D,,A,48670,D,48182,D,47692,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04845653,19,0,5,01,D,100,D,.0371,F,230000,F,15,F,1700,F,,B,,B,,B,,B,32,F,984,F,987,F,990,F,684,F,681,F,678,F,,A,03,F,2021,F,1,F,,A,221280,F,220297,F,219310,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20221,04846153,21,0,1,01,D,100,D,.0729,D,25000,D,20,D,200,D,,B,,B,,B,,B,2,D,196,D,,A,,A,2,D,,A,,A,,A,01,D,2002,D,1,D,,A,304,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04897762,24,0,5,01,D,100,D,.0800,D,24000,D,15,D,277,D,,B,,B,,B,,B,48,D,91,D,91,D,92,D,138,D,138,D,137,D,,A,05,D,2018,D,1,D,,A,20759,D,20668,D,20577,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04898813,13,0,5,01,D,100,D,.0420,D,77000,D,15,D,1000,D,,B,,B,,B,,B,423,D,339,D,340,D,341,D,238,D,237,D,236,D,,A,06,D,2019,D,1,D,,A,67971,D,67631,D,67291,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20221,04898872,9,0,1,01,D,100,D,.0371,D,32000,D,10,D,500,D,,B,,B,,B,,B,180,D,,A,221,D,222,D,,A,99,D,98,D,,A,11,D,2021,D,1,D,,A,,A,32000,D,31779,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04899312,19,0,5,01,D,100,D,.0367,D,45143,D,10,D,450,D,,A,,A,,A,,A,0,D,313,D,314,D,315,D,137,D,136,D,135,D,,A,11,D,2021,D,1,D,,A,44831,D,44518,D,44204,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04904172,14,0,5,01,D,100,D,.0386,D,50000,D,15,D,722,D,,B,,B,,B,,B,356,D,217,D,218,D,219,D,149,D,148,D,147,D,,A,04,D,2020,D,1,D,,A,46204,D,45987,D,45769,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20221,04905932,24,0,5,01,D,100,D,.0371,D,40000,D,20,D,288,D,,B,,B,,B,,B,52,D,,A,,A,112,D,,A,,A,124,D,,A,12,D,2021,D,1,D,,A,,A,,A,40000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04907562,18,0,5,01,D,100,D,.0371,F,32000,F,15,F,377,F,,B,,B,,B,,B,145,F,135,F,135,F,136,F,97,F,97,F,96,F,,A,08,F,2021,F,1,F,,A,31465,F,31331,F,31195,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04912662,27,0,5,01,D,100,D,.0525,D,448889,T,15,D,4019,D,,C,,C,,C,,C,0,D,,A,,A,1831,D,,A,,A,2188,D,,A,01,D,2022,D,2,D,012022,D,,A,,A,461208,T,01,D,1,D,,A,,A,0,D,0,D,0,D,,C,,A
20221,04912662,54,0,5,01,D,100,D,.0399,D,448889,T,30,D,1764,D,,C,,C,,C,,C,0,D,984,D,987,D,990,D,781,D,777,D,774,D,012022,D,03,D,2006,D,1,D,,A,233796,D,232809,D,231819,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20221,04914342,29,0,1,01,D,100,D,.0386,D,448889,T,10,D,5985,T,,A,,A,,A,,A,0,D,3767,T,3779,T,4275,T,1740,D,1727,D,1713,D,,A,10,D,2020,D,1,D,,A,457333,T,455395,T,461208,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04914652,24,0,5,01,D,100,D,.0490,D,25000,D,10,D,264,D,,A,,A,,A,,A,0,D,153,D,154,D,155,D,87,D,86,D,86,D,,A,11,D,2021,D,2,D,,A,25000,D,24838,D,24676,D,01,D,1,D,,A,,A,250,D,250,D,250,D,1,D,2,D
