QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYC,VEHICYC_,VEHDISP,VEHDISP_,VDISPMO,VDISPMO_,SALEX,SALEX_,REIMBURX,REIM_URX,EXREIMBX,EXRE_MBX,LOANSTAT,LOAN_TAT,FINPAYMX,FINP_YMX,VEHICIC,VEHICIC_
20214,04823442,13,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20214,04825212,25,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,01,D
20214,04825922,29,0,1,100,D,1,D,09,D,31000,D,,A,,A,1,D,30000,D,02,D
20214,04826332,18,0,1,100,D,2,D,07,D,,A,,A,,A,1,D,,A,01,D
20214,04826372,47,0,1,100,D,4,D,09,D,,A,4700,D,,A,1,D,600,D,02,D
20214,04826702,22,0,1,100,D,4,D,09,D,,A,2000,D,,A,2,D,,A,03,D
20214,04827252,53,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20214,04827712,26,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20214,04827862,13,0,1,100,D,1,D,09,D,500,D,,A,,A,2,D,,A,02,D
20214,04828802,17,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20214,04829932,26,0,1,110,D,2,D,10,D,,A,,A,,A,1,D,13000,D,01,D
20214,04829962,32,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,02,D
20214,04832152,29,0,1,100,D,1,D,10,D,2500,D,,A,,A,2,D,,A,04,D
20214,04832702,22,0,1,100,D,1,D,09,D,800,D,,A,,A,2,D,,A,01,D
20214,04834212,48,0,1,100,D,1,D,10,D,16000,D,,A,,A,1,D,10000,D,04,D
20214,04834302,30,0,1,100,D,1,D,08,D,2800,D,,A,,A,2,D,,A,03,D
20214,04834532,13,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20214,04834692,36,0,1,150,D,1,D,10,D,7000,D,,A,,A,2,D,,A,04,D
20214,04836102,40,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20214,04836202,16,0,1,110,D,4,D,09,D,,A,,A,,A,2,D,,A,01,D
20214,04836512,31,0,1,110,D,1,D,09,D,11000,F,,A,,A,2,D,,A,02,D
20214,04836942,24,0,1,100,D,1,D,09,D,400,D,,A,,A,2,D,,A,01,D
20214,04837602,29,0,1,110,D,1,D,09,D,10000,D,,A,,A,2,D,,A,01,D
20214,04837772,14,0,1,110,D,6,D,09,D,,A,,A,,A,,C,,A,01,D
20214,04837912,22,0,1,100,D,1,D,09,D,120,D,,A,,A,2,D,,A,01,D
20214,04838022,35,0,1,110,D,3,D,08,D,,A,,A,,A,2,D,,A,03,D
20214,04839743,11,0,1,110,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20214,04839862,24,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20214,04839922,31,0,1,110,D,1,D,10,D,3500,D,,A,,A,2,D,,A,03,D
20214,04840402,17,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20214,04840632,57,0,1,150,D,1,D,09,D,3500,D,,A,,A,2,D,,A,05,D
20214,04840752,42,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,05,D
20214,04842092,37,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,04,D
20214,04843482,32,0,1,150,D,2,D,11,D,,A,,A,,A,2,D,,A,03,D
20214,04844662,22,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20214,04845352,14,0,1,100,D,4,D,09,D,,A,4700,D,,A,2,D,,A,01,D
20214,04845602,25,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,02,D
20214,04848182,24,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20214,04849502,27,0,1,110,D,1,D,11,D,11000,D,,A,,A,2,D,,A,01,D
20214,04849832,38,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20214,04895151,16,0,1,110,D,2,D,08,D,,A,,A,,A,1,D,13000,D,02,D
20214,04896053,14,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,02,D
20214,04896641,28,0,1,100,D,1,D,07,D,4000,D,,A,,A,2,D,,A,03,D
20214,04898201,26,0,1,110,D,1,D,09,D,7500,D,,A,,A,2,D,,A,01,D
20214,04898501,19,0,1,110,D,1,D,09,D,4000,D,,A,,A,2,D,,A,02,D
20214,04898521,11,0,1,200,D,1,D,09,D,200,D,,A,,A,2,D,,A,02,D
20214,04898761,52,0,1,100,D,1,D,08,D,2000,D,,A,,A,2,D,,A,05,D
20214,04899851,13,0,1,200,D,,C,08,D,,A,,A,,A,,C,,A,02,D
20214,04903841,18,0,1,110,D,1,D,08,D,2021,D,,A,,A,2,D,,A,06,D
20214,04907611,15,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20214,04913191,6,0,1,100,D,4,D,10,D,,A,,A,,A,2,D,,A,01,D
20214,04913771,24,0,1,100,D,1,D,08,D,2000,D,,A,,A,2,D,,A,03,D
20214,04915823,19,0,1,100,D,1,D,09,D,24000,D,,A,,A,1,D,24000,D,04,D
20214,04916241,22,0,1,100,D,1,D,10,D,250,D,,A,,A,2,D,,A,04,D
20214,04923211,24,0,1,110,D,6,D,10,D,,A,,A,,A,2,D,,A,06,D
20214,04924171,20,0,1,200,D,6,D,09,D,,A,,A,,A,2,D,,A,03,D
20214,04924283,25,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,03,D
20214,04927691,13,0,1,110,D,1,D,11,D,600,D,,A,,A,2,D,,A,02,D
20214,04930121,14,0,1,100,D,4,D,10,D,,A,7300,D,,A,2,D,,A,03,D
20214,04930121,15,0,1,110,D,1,D,10,D,6500,D,,A,,A,2,D,,A,04,D
20221,04735554,35,0,1,100,D,4,D,12,D,,A,,A,,A,2,D,,A,03,D
20221,04735974,31,0,1,110,D,1,D,11,D,19000,D,,A,,A,2,D,,A,01,D
20221,04736984,13,0,1,110,D,4,D,10,D,,A,5800,D,,A,2,D,,A,01,D
20221,04736994,40,0,1,150,D,1,D,11,D,8000,D,,A,,A,1,D,5200,D,03,D
20221,04737244,37,0,1,100,D,1,D,12,D,24400,D,,A,,A,2,D,,A,01,D
20221,04737274,6,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,02,D
20221,04737724,20,0,1,110,D,4,D,11,D,,A,175,D,,A,2,D,,A,02,D
20221,04737774,24,0,1,110,D,3,D,10,D,,A,,A,,A,2,D,,A,02,D
20221,04738604,36,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,03,D
20221,04738664,19,0,2,110,D,1,D,10,D,300,D,,A,,A,2,D,,A,02,D
20221,04739404,29,0,1,100,D,4,D,12,D,,A,6500,D,,A,2,D,,A,01,D
20221,04739644,36,0,1,110,D,6,D,12,D,,A,,A,,A,1,D,,A,02,D
20221,04740054,21,0,1,100,D,1,D,12,D,3500,D,,A,,A,2,D,,A,03,D
20221,04740104,26,0,1,100,D,4,D,10,D,,A,3700,D,,A,2,D,,A,03,D
20221,04740424,17,0,1,100,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20221,04740934,19,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20221,04741464,22,0,1,100,D,1,D,11,D,1200,D,,A,,A,2,D,,A,01,D
20221,04742114,34,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,05,D
20221,04742904,21,0,1,110,D,1,D,10,D,1500,D,,A,,A,2,D,,A,02,D
20221,04745714,31,0,1,100,D,1,D,12,D,25700,D,,A,,A,2,D,,A,01,D
20221,04745924,17,0,1,110,D,6,D,10,D,,A,,A,,A,2,D,,A,02,D
20221,04746144,24,0,1,100,D,1,D,12,D,6000,D,,A,,A,2,D,,A,02,D
20221,04746484,43,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04746654,31,0,2,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20221,04746674,17,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04746674,18,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,02,D
20221,04747354,69,0,2,110,D,2,D,12,D,,A,,A,,A,1,D,45000,D,06,D
20221,04747354,70,0,1,110,D,4,D,02,D,,A,53400,D,,A,1,D,,A,07,D
20221,04748474,27,0,1,100,D,6,D,02,D,,A,,A,,A,2,D,,A,02,D
20221,04749074,11,0,1,110,D,6,D,12,D,,A,,A,,A,,C,,A,01,D
20221,04749864,46,0,1,100,D,1,D,01,D,300,D,,A,,A,2,D,,A,02,D
20221,04750514,61,0,1,110,D,1,D,02,D,100,D,,A,,A,2,D,,A,02,D
20221,04750714,36,0,1,110,D,1,D,02,D,8000,D,,A,,A,2,D,,A,03,D
20221,04751504,32,0,1,100,D,3,D,02,D,,A,,A,,A,2,D,,A,03,D
20221,04751894,9,0,1,110,D,4,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04752864,37,0,1,110,D,1,D,01,D,17500,D,,A,,A,2,D,,A,01,D
20221,04752884,16,0,1,110,D,6,D,02,D,,A,,A,,A,2,D,,A,02,D
20221,04753084,13,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04753524,17,0,1,110,D,2,D,12,D,,A,,A,,A,1,D,619,D,02,D
20221,04754334,51,0,2,100,D,3,D,12,D,,A,,A,,A,2,D,,A,03,D
20221,04754334,52,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,04,D
20221,04754424,16,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04755954,42,0,1,100,D,6,D,01,D,,A,,A,,A,2,D,,A,03,D
20221,04755954,43,0,1,100,D,4,D,01,D,,A,,A,,A,2,D,,A,04,D
20221,04756874,18,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04757514,37,0,1,200,D,6,D,02,D,,A,,A,,A,2,D,,A,03,D
20221,04758164,21,0,1,135,D,1,D,12,D,23000,D,,A,,A,1,D,21000,D,03,D
20221,04758704,11,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20221,04759134,28,0,1,110,D,1,D,11,D,21600,D,,A,,A,2,D,,A,01,D
20221,04759854,16,0,1,100,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20221,04760144,17,0,2,100,D,4,D,11,D,,A,,A,2100,D,2,D,,A,01,D
20221,04762164,21,0,1,100,D,1,D,01,D,1700,D,,A,,A,2,D,,A,01,D
20221,04763044,26,0,1,110,D,1,D,01,D,2000,D,,A,,A,2,D,,A,04,D
20221,04763044,27,0,1,170,D,1,D,11,D,100,D,,A,,A,2,D,,A,05,D
20221,04764604,22,0,1,110,D,6,D,11,D,,A,,A,,A,2,D,,A,01,D
20221,04765034,15,0,1,110,D,6,D,11,D,,A,,A,,A,2,D,,A,01,D
20221,04765344,23,0,1,110,D,2,D,01,D,,A,,A,,A,1,D,,A,01,D
20221,04765524,37,0,1,100,D,1,D,01,D,4000,D,,A,,A,2,D,,A,01,D
20221,04765534,57,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,04,D
20221,04766714,19,0,1,110,D,1,D,01,D,400,D,,A,,A,2,D,,A,02,D
20221,04769314,12,0,1,100,D,4,D,12,D,,A,4200,D,,A,2,D,,A,01,D
20221,04769584,36,0,1,180,D,6,D,12,D,,A,,A,,A,2,D,,A,05,D
20221,04769724,27,0,1,100,D,1,D,01,D,2500,D,,A,,A,2,D,,A,01,D
20221,04817023,26,0,1,100,D,1,D,12,D,5200,F,,A,,A,2,D,,A,01,D
20221,04817713,28,0,1,135,D,2,D,12,D,,A,,A,,A,1,D,,A,03,D
20221,04818853,18,0,1,135,D,1,D,11,D,1000,D,,A,,A,2,D,,A,03,D
20221,04819813,34,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20221,04820603,15,0,1,100,D,4,D,10,D,,A,6900,D,,A,2,D,,A,02,D
20221,04821193,23,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,02,D
20221,04821743,25,0,1,110,D,1,D,10,D,4500,D,,A,,A,2,D,,A,01,D
20221,04821743,26,0,1,110,D,1,D,11,D,3800,D,,A,,A,2,D,,A,02,D
20221,04821803,31,0,1,110,D,6,D,12,D,,A,,A,,A,1,D,16100,D,01,D
20221,04822053,22,0,1,100,D,1,D,11,D,300,D,,A,,A,2,D,,A,01,D
20221,04822053,23,0,1,100,D,1,D,11,D,300,D,,A,,A,2,D,,A,02,D
20221,04823673,26,0,1,150,D,1,D,10,D,9500,D,,A,,A,2,D,,A,03,D
20221,04824263,18,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,04,D
20221,04824703,15,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,02,D
20221,04825203,34,0,1,100,D,1,D,11,D,1000,D,,A,,A,2,D,,A,02,D
20221,04825923,27,0,1,110,D,2,D,12,D,,A,,A,,A,1,D,13500,D,01,D
20221,04827493,9,0,1,100,D,1,D,12,D,850,D,,A,,A,2,D,,A,01,D
20221,04827903,14,0,1,110,D,4,D,11,D,,A,,A,,A,2,D,,A,02,D
20221,04829633,22,0,1,150,D,1,D,01,D,35000,D,,A,,A,2,D,,A,05,D
20221,04830253,42,0,1,110,D,2,D,01,D,,A,,A,,A,1,D,20000,D,02,D
20221,04830493,23,0,1,110,D,1,D,01,D,18500,D,,A,,A,2,D,,A,02,D
20221,04830573,14,0,1,110,D,1,D,01,D,6000,D,,A,,A,2,D,,A,01,D
20221,04832343,32,0,1,110,D,1,D,11,D,3000,D,,A,,A,2,D,,A,01,D
20221,04832343,33,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,03,D
20221,04832353,44,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20221,04833103,29,0,1,100,D,1,D,12,D,14000,D,,A,,A,1,D,5600,D,01,D
20221,04833363,16,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,02,D
20221,04835613,27,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,01,D
20221,04837513,17,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04837573,15,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04838423,28,0,1,110,D,1,D,02,D,26000,D,,A,,A,2,D,,A,01,D
20221,04839073,44,0,1,100,D,2,D,02,D,,A,,A,,A,2,D,,A,01,D
20221,04839123,41,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04839213,17,0,1,110,D,1,D,02,D,6400,D,,A,,A,2,D,,A,01,D
20221,04839213,18,0,1,100,D,1,D,02,D,1050,D,,A,,A,2,D,,A,02,D
20221,04840094,14,0,1,100,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04840383,24,0,1,100,D,6,D,02,D,,A,,A,,A,2,D,,A,01,D
20221,04840583,28,0,1,110,D,1,D,02,D,500,D,,A,,A,2,D,,A,02,D
20221,04840863,32,0,1,110,D,6,D,02,D,,A,,A,,A,1,D,,A,01,D
20221,04841303,29,0,1,110,D,3,D,02,D,,A,,A,,A,2,D,,A,02,D
20221,04841523,28,0,1,100,D,1,D,01,D,6700,D,,A,,A,2,D,,A,01,D
20221,04841523,29,0,1,100,D,1,D,01,D,3300,D,,A,,A,2,D,,A,02,D
20221,04841853,44,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,02,D
20221,04841853,45,0,1,135,D,1,D,12,D,17000,D,,A,,A,2,D,,A,03,D
20221,04841913,33,0,1,110,D,2,D,01,D,,A,,A,,A,1,D,13068,D,02,D
20221,04842093,40,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,03,D
20221,04842713,30,0,1,100,D,3,D,01,D,,A,,A,,A,2,D,,A,02,D
20221,04843483,33,0,1,150,D,2,D,12,D,,A,,A,,A,2,D,,A,04,D
20221,04844333,21,0,1,100,D,4,D,02,D,,A,16400,D,,A,2,D,,A,02,D
20221,04844843,26,0,1,110,D,6,D,12,D,,A,,A,,A,1,D,,A,01,D
20221,04845413,17,0,1,100,D,1,D,12,D,140,D,,A,,A,2,D,,A,02,D
20221,04849293,34,0,1,100,D,4,D,01,D,,A,8000,D,,A,2,D,,A,02,D
20221,04849944,40,0,1,100,D,2,D,01,D,,A,,A,,A,1,D,12336,D,02,D
20221,04895302,19,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20221,04895582,9,0,1,110,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20221,04896352,15,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20221,04898392,34,0,1,100,D,4,D,12,D,,A,,A,9700,D,1,D,,A,01,D
20221,04898532,17,0,1,110,D,1,D,11,D,20600,D,,A,,A,1,D,15587,D,01,D
20221,04898782,35,0,1,100,D,1,D,12,D,18000,D,,A,,A,2,D,,A,02,D
20221,04899362,24,0,1,110,D,4,D,11,D,,A,34000,D,,A,2,D,,A,01,D
20221,04901022,51,0,1,180,D,6,D,12,D,,A,,A,,A,2,D,,A,07,D
20221,04901482,31,0,1,110,D,1,D,12,D,400,D,,A,,A,2,D,,A,02,D
20221,04902992,27,0,2,100,D,1,D,10,D,5200,D,,A,,A,2,D,,A,03,D
20221,04903212,16,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04904094,21,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,03,D
20221,04905972,18,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20221,04906842,28,0,1,110,D,4,D,12,D,,A,5600,D,,A,1,D,27000,D,03,D
20221,04907842,29,0,1,100,D,1,D,12,D,8000,D,,A,,A,2,D,,A,03,D
20221,04908812,31,0,1,100,D,1,D,11,D,6000,D,,A,,A,2,D,,A,02,D
20221,04908912,43,0,1,100,D,1,D,01,D,300,D,,A,,A,2,D,,A,02,D
20221,04909402,12,0,1,100,D,4,D,01,D,,A,,A,9700,F,1,D,,A,02,D
20221,04910792,22,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20221,04911042,10,0,1,100,D,1,D,12,D,500,D,,A,,A,2,D,,A,01,D
20221,04911462,19,0,1,110,D,1,D,01,D,62500,D,,A,,A,1,D,36000,D,04,D
20221,04912144,59,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04912144,60,0,1,110,D,2,D,12,D,,A,,A,,A,1,D,,A,02,D
20221,04912194,30,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,01,D
20221,04912992,28,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,02,D
20221,04914032,22,0,1,100,D,2,D,12,D,,A,,A,,A,1,D,,A,02,D
20221,04914182,8,0,1,110,D,1,D,12,D,5000,D,,A,,A,2,D,,A,01,D
20221,04914972,16,0,1,200,D,6,D,12,D,,A,,A,,A,2,D,,A,02,D
20221,04915832,46,0,1,110,D,4,D,01,D,,A,29000,D,,A,1,D,4000,D,02,D
20221,04915902,34,0,1,100,D,2,D,01,D,,A,,A,,A,1,D,30300,D,01,D
20221,04916632,29,0,1,100,D,1,D,12,D,3200,D,,A,,A,2,D,,A,01,D
20221,04917212,12,0,1,100,D,6,D,01,D,,A,,A,,A,2,D,,A,02,D
20221,04917512,26,0,1,100,D,6,D,11,D,,A,,A,,A,2,D,,A,01,D
20221,04917512,27,0,1,110,D,6,D,11,D,,A,,A,,A,2,D,,A,02,D
20221,04917632,31,0,1,180,D,5,D,12,D,,A,,A,,A,2,D,,A,07,D
20221,04917772,38,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20221,04918032,24,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,02,D
20221,04918392,21,0,1,100,D,1,D,01,D,300,D,,A,,A,2,D,,A,03,D
20221,04918392,22,0,1,100,D,1,D,01,D,300,D,,A,,A,2,D,,A,04,D
20221,04918402,29,0,1,110,D,4,D,12,D,,A,14000,D,,A,2,D,,A,02,D
20221,04918522,26,0,1,100,D,3,D,01,D,,A,,A,,A,2,D,,A,01,D
20221,04920462,57,0,1,200,D,3,D,01,D,,A,,A,,A,2,D,,A,12,D
20221,04920462,58,0,1,200,D,3,D,01,D,,A,,A,,A,2,D,,A,13,D
20221,04922662,29,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20221,04922962,22,0,1,110,D,6,D,01,D,,A,,A,,A,2,D,,A,02,D
20221,04923702,17,0,1,110,D,1,D,02,D,3000,D,,A,,A,2,D,,A,01,D
20221,04924412,26,0,1,100,D,3,D,02,D,,A,,A,,A,2,D,,A,01,D
20221,04924722,21,0,1,110,D,1,D,01,D,200,D,,A,,A,2,D,,A,01,D
20221,04924932,22,0,1,100,D,6,D,02,D,,A,,A,,A,2,D,,A,01,D
20221,04925272,13,0,1,110,D,1,D,02,D,1000,D,,A,,A,2,D,,A,03,D
20221,04925592,28,0,1,110,D,6,D,01,D,,A,,A,,A,2,D,,A,01,D
20221,04925722,27,0,1,100,D,4,D,01,D,,A,,A,,A,2,D,,A,01,D
20221,04925992,44,0,1,100,D,6,D,01,D,,A,,A,,A,2,D,,A,04,D
20221,04926242,15,0,1,100,D,1,D,12,D,500,D,,A,,A,2,D,,A,02,D
20221,04926802,22,0,1,100,D,3,D,01,D,,A,,A,,A,2,D,,A,01,D
20221,04928792,13,0,1,110,D,1,D,12,D,1800,D,,A,,A,2,D,,A,01,D
20221,04928832,37,0,1,110,D,2,D,12,D,,A,,A,,A,1,D,45000,F,03,D
20221,04928832,38,0,1,100,D,2,D,12,D,,A,,A,,A,2,D,,A,04,D
20221,04929102,40,0,1,100,D,1,D,01,D,7000,D,,A,,A,2,D,,A,02,D
20221,04930531,20,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20221,04931141,35,0,1,150,D,1,D,11,D,5000,D,,A,,A,2,D,,A,05,D
20221,04932851,22,0,1,100,D,1,D,12,D,1300,D,,A,,A,2,D,,A,04,D
20221,04933931,21,0,1,100,D,1,D,12,D,1800,D,,A,,A,2,D,,A,03,D
20221,04939401,42,0,1,110,D,1,D,10,D,2000,D,,A,,A,1,D,8000,D,02,D
20221,04939781,12,0,1,100,D,4,D,10,D,,A,3700,D,,A,2,D,,A,02,D
20221,04940541,12,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,02,D
20221,04942051,17,0,1,100,D,1,D,11,D,500,D,,A,,A,2,D,,A,03,D
20221,04942791,13,0,1,110,D,1,D,11,D,2100,D,,A,,A,2,D,,A,03,D
20221,04943801,5,0,1,100,D,1,D,12,D,300,D,,A,,A,2,D,,A,02,D
20221,04944011,22,0,1,110,D,4,D,11,D,,A,200,D,,A,2,D,,A,05,D
20221,04947841,11,0,1,110,D,,C,01,D,,A,,A,,A,,C,,A,01,D
20221,04950101,36,0,1,110,D,1,D,12,D,14000,D,,A,,A,1,D,8000,D,02,D
20221,04950941,15,0,1,100,D,1,D,01,D,200,D,,A,,A,2,D,,A,03,D
20221,04952271,27,0,1,100,D,1,D,11,D,32000,D,,A,,A,2,D,,A,03,D
20221,04953501,21,0,1,110,D,3,D,11,D,,A,,A,,A,2,D,,A,08,D
20221,04954791,22,0,1,180,D,6,D,02,D,,A,,A,,A,2,D,,A,02,D
20221,04955261,29,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,03,D
20221,04957041,31,0,1,100,D,1,D,12,D,2000,D,,A,,A,2,D,,A,02,D
20221,04957131,28,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,03,D
20221,04959531,23,0,1,100,D,2,D,03,D,,A,,A,,A,2,D,,A,03,D
20221,04961631,18,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,04,D
20221,04961971,5,0,1,100,D,1,D,02,D,300,F,,A,,A,2,D,,A,01,D
20221,04964601,22,0,1,100,D,1,D,02,D,40000,D,,A,,A,2,D,,A,04,D
