QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CRMCODEA,CRMC_DEA,ADVMATX,ADVMATX_,MATNSPCX,MATN_PCX,CRMCDA1,CRMCDA1_,CRMCDA2,CRMCDA2_,CRMCDA3,CRMCDA3_,CRMCDA4,CRMCDA4_,CRMCDA5,CRMCDA5_,CRMCDA6,CRMCDA6_,CRMCDA7,CRMCDA7_,CRMCDA8,CRMCDA8_,CRMCDA9,CRMCDA9_
20221,04946561,9,0,1,130,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949312,9,0,1,175,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950311,3,0,1,100,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950641,3,0,1,200,D,50,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950751,2,0,1,235,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04951191,2,0,1,130,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04951401,3,0,1,130,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04951421,6,0,1,260,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04951691,6,0,1,130,D,444,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04952201,10,0,1,300,D,470,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04952271,5,0,1,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04952471,5,0,1,160,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04953151,7,0,1,300,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04953521,8,0,1,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04954171,8,0,1,300,D,200,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04954711,2,0,1,280,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04955121,6,0,1,300,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04957221,3,0,1,300,D,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04957981,5,0,1,300,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04958181,2,0,1,175,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04958381,7,0,1,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04959271,2,0,1,150,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04959551,4,0,1,300,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04959631,3,0,1,300,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04960371,8,0,1,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04960401,11,0,1,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04961601,5,0,1,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04963661,3,0,1,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04964361,8,0,1,300,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04964421,4,0,1,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04964601,2,0,1,160,D,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
