QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20214,04655214,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D
20214,04655244,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20214,04655294,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,243,D,243,D,243,D,,A,1,D
20214,04655294,40,0,1,,A,,A,,A,1,D,1,D,,A,43,E,43,E,47,E,87,E,87,E,83,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04655304,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20214,04655304,41,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04655304,42,0,1,,A,,A,,A,1,D,2,D,,A,79,D,79,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04655334,56,0,1,,A,1,D,,A,1,D,1,D,,A,32,E,32,E,32,E,65,E,64,E,65,E,39,E,40,E,39,E,,A,,A,,A,1,D,1,D
20214,04655334,57,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,77,D,77,D,77,D,,A,1,D
20214,04655334,58,0,1,,A,1,D,,A,1,D,1,D,,A,42,E,42,E,42,E,84,E,83,E,83,E,51,E,52,E,52,E,,A,,A,,A,1,D,1,D
20214,04655344,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20214,04655344,13,0,1,,A,,A,,A,1,D,1,D,,A,81,E,80,E,81,E,149,E,150,E,149,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04655374,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,37,D,37,D,37,D,,A,1,D
20214,04655374,8,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,1,D
20214,04655374,9,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,149,D,149,D,149,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04655424,36,0,1,,A,1,D,,A,1,D,1,D,,A,71,E,71,E,70,E,113,E,113,E,113,E,66,E,66,E,67,E,,A,,A,,A,2,D,1,D
20214,04655424,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20214,04655524,38,0,1,,A,1,D,,A,1,D,2,D,,A,83,E,83,E,82,E,,A,,A,,A,46,E,46,E,47,E,,A,,A,,A,2,D,1,D
20214,04655524,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20214,04655524,40,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,72,D,72,D,72,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04655534,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20214,04655534,18,0,1,,A,,A,,A,1,D,2,D,,A,79,D,79,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04655644,9,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,26,D,26,D,26,D,,A,,A,,A,,A,1,D
20214,04655644,10,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,134,D,133,D,134,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04655654,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,1,D
20214,04655694,32,0,1,,A,,A,,A,1,D,2,D,,A,72,D,72,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04655694,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,270,D,270,D,270,D,,A,1,D
20214,04655704,45,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,55,E,55,E,55,E,137,E,137,E,137,E,,A,,A,,A,2,D,1,D
20214,04655704,46,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,375,D,375,D,375,D,,A,1,D
20214,04655734,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20214,04655734,32,0,1,,A,,A,,A,1,D,2,D,,A,37,D,37,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04655744,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20214,04655744,31,0,1,,A,,A,,A,1,D,1,D,,A,74,E,74,E,79,E,146,E,146,E,141,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04655754,31,0,1,,A,,A,2,D,1,D,1,D,,A,33,E,32,E,33,E,62,E,63,E,62,E,,A,,A,,A,75,E,75,E,75,E,2,D,1,D
20214,04655754,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20214,04655764,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,27,D,27,D,27,D,,A,1,D
20214,04655784,54,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,416,D,416,D,416,D,,A,1,D
20214,04655784,55,0,1,,A,1,D,,A,1,D,2,D,,A,172,E,172,E,172,E,,A,,A,,A,66,E,66,E,66,E,,A,,A,,A,2,D,1,D
20214,04655804,19,0,1,,A,,A,,A,1,D,1,D,,A,54,E,54,E,57,E,106,E,106,E,103,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04655804,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20214,04655854,25,0,1,,A,1,D,,A,1,D,1,D,,A,81,E,81,E,83,E,105,E,103,E,103,E,34,E,36,E,34,E,,A,,A,,A,2,D,1,D
20214,04655874,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20214,04655884,39,0,1,,A,1,D,,A,1,D,2,D,,A,26,E,26,E,26,E,,A,,A,,A,94,E,94,E,94,E,,A,,A,,A,2,D,1,D
20214,04655884,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20214,04655964,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20214,04655974,13,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04655974,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,130,D,130,D,130,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656014,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D
20214,04656014,9,0,1,,A,,A,,A,1,D,2,D,,A,173,D,173,D,173,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656044,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,410,D,400,D,,A,1,D
20214,04656044,23,0,1,,A,,A,,A,1,D,2,D,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656044,24,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,175,D,175,D,175,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656154,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20214,04656154,24,0,1,,A,,A,,A,1,D,1,D,,A,96,E,97,E,97,E,146,E,145,E,145,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04656224,53,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,448,D,437,D,550,T,,A,1,D
20214,04656254,37,0,1,,A,,A,2,D,1,D,2,D,,A,56,E,57,E,56,E,,A,,A,,A,,A,,A,,A,94,E,93,E,94,E,2,D,1,D
20214,04656254,38,0,1,,A,,A,,A,1,D,2,D,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656274,28,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,,A,,A,,A,1,D
20214,04656274,29,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,141,D,141,D,141,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656294,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20214,04656294,18,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656304,5,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656384,16,0,1,,A,1,D,,A,1,D,1,D,,A,35,E,35,E,37,E,72,E,72,E,70,E,43,E,43,E,43,E,,A,,A,,A,2,D,1,D
20214,04656434,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,34,D,34,D,,A,1,D
20214,04656434,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656434,18,0,1,,A,,A,,A,1,D,2,D,,A,53,D,53,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656484,26,0,1,,A,,A,2,D,2,D,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,25,D,,A,1,D
20214,04656484,27,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656534,29,0,1,0.50,D,1,D,2,D,1,D,1,D,,A,30,E,31,E,30,E,38,E,38,E,38,E,38,E,37,E,38,E,57,E,57,E,57,E,2,D,1,D
20214,04656534,30,0,1,0.50,D,1,D,,A,1,D,2,D,,A,51,E,50,E,51,E,,A,,A,,A,62,E,63,E,62,E,,A,,A,,A,2,D,1,D
20214,04656544,26,0,1,0.50,D,,A,2,D,1,D,2,D,,A,22,E,22,E,21,E,,A,,A,,A,,A,,A,,A,28,E,28,E,29,E,2,D,1,D
20214,04656544,27,0,1,0.50,D,,A,,A,1,D,2,D,,A,33,D,33,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656584,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,173,D,173,D,173,D,,A,1,D
20214,04656584,19,0,1,,A,,A,,A,1,D,2,D,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656624,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,48,D,48,D,,A,1,D
20214,04656624,33,0,1,,A,,A,,A,1,D,1,D,,A,33,E,33,E,40,E,78,E,78,E,95,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04656634,29,0,1,,A,,A,,A,1,D,2,D,,A,58,D,58,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656634,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20214,04656644,21,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656644,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,98,D,98,D,98,D,,A,1,D
20214,04656744,26,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656744,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,1,D
20214,04656764,23,0,1,,A,,A,,A,1,D,2,D,,A,132,D,132,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656764,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,77,D,77,D,77,D,,A,1,D
20214,04656774,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,59,D,59,D,59,D,,A,1,D
20214,04656774,40,0,1,,A,,A,,A,1,D,2,D,,A,81,D,81,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656804,41,0,1,0.50,D,1,D,,A,1,D,2,D,,A,19,E,19,E,18,E,,A,,A,,A,35,E,35,E,36,E,,A,,A,,A,2,D,1,D
20214,04656804,42,0,1,0.50,D,,A,,A,2,D,1,D,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656804,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D
20214,04656864,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D
20214,04656874,57,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,,A,,A,,A,1,D
20214,04656874,58,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,63,D,63,D,63,D,,A,1,D
20214,04656874,59,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656874,60,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656904,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,28,D,28,D,28,D,,A,1,D
20214,04656904,23,0,1,,A,,A,,A,1,D,1,D,,A,60,E,60,E,60,E,83,E,83,E,83,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04656924,63,0,1,,A,1,D,,A,1,D,2,D,,A,44,E,44,E,44,E,,A,,A,,A,64,E,64,E,64,E,,A,,A,,A,2,D,1,D
20214,04656924,64,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,116,D,116,D,116,D,,A,1,D
20214,04656924,65,0,1,,A,1,D,,A,1,D,2,D,,A,39,E,39,E,39,E,,A,,A,,A,56,E,56,E,56,E,,A,,A,,A,2,D,1,D
20214,04656934,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,54,D,54,D,,A,1,D
20214,04656934,15,0,1,,A,1,D,,A,1,D,2,D,,A,58,E,62,E,60,E,,A,,A,,A,56,E,52,E,54,E,,A,,A,,A,2,D,1,D
20214,04656944,9,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04656944,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,15,D,,A,1,D
20214,04656964,17,0,1,,A,,A,2,D,1,D,2,D,,A,69,E,69,E,69,E,,A,,A,,A,,A,,A,,A,71,E,71,E,71,E,2,D,1,D
20214,04656984,26,0,1,,A,,A,,A,1,D,1,D,,A,102,E,102,E,103,E,208,E,208,E,207,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04656984,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20214,04657004,10,0,1,,A,,A,2,D,1,D,2,D,,A,32,E,34,E,33,E,,A,,A,,A,,A,,A,,A,48,E,46,E,47,E,2,D,1,D
20214,04657024,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,158,D,127,D,204,D,,A,1,D
20214,04657024,37,0,1,,A,,A,,A,1,D,1,D,,A,69,E,68,E,68,E,97,E,98,E,98,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04657034,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20214,04657034,32,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657074,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20214,04657074,26,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657094,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,1,D
20214,04657094,17,0,1,,A,,A,,A,1,D,2,D,,A,106,D,106,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657174,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20214,04657174,41,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657234,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20214,04657234,32,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,158,E,157,E,154,E,62,E,63,E,66,E,,A,,A,,A,2,D,1,D
20214,04657244,20,0,1,,A,1,D,2,D,1,D,1,D,,A,77,G,77,G,83,G,80,G,80,G,80,G,46,G,46,G,46,G,111,G,111,G,111,G,2,D,1,D
20214,04657254,27,0,1,,A,,A,,A,1,D,2,D,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657274,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20214,04657274,41,0,1,,A,1,D,,A,1,D,1,D,,A,41,E,41,E,41,E,59,E,59,E,59,E,148,E,148,E,148,E,,A,,A,,A,2,D,1,D
20214,04657284,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,145,D,145,D,145,D,,A,1,D
20214,04657284,42,0,1,,A,,A,,A,1,D,1,D,,A,53,E,53,E,53,E,102,E,102,E,102,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04657314,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20214,04657344,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20214,04657344,11,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657384,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,147,D,147,D,147,D,,A,1,D
20214,04657384,24,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657384,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,125,D,125,D,85,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657624,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20214,04657624,20,0,1,,A,,A,,A,1,D,2,D,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657634,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20214,04657634,23,0,1,,A,,A,,A,1,D,1,D,,A,34,G,34,G,34,G,46,G,46,G,46,G,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04657664,28,0,1,,A,,A,,A,1,D,1,D,,A,40,E,40,E,42,E,77,E,77,E,75,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04657664,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20214,04657664,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,190,D,190,D,190,D,,A,1,D
20214,04657684,15,0,1,,A,1,D,,A,1,D,1,D,,A,55,E,59,E,56,E,76,E,79,E,79,E,55,E,48,E,51,E,,A,,A,,A,2,D,1,D
20214,04657684,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,32,D,32,D,32,D,,A,1,D
20214,04657694,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D
20214,04657694,30,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657694,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657744,34,0,1,,A,1,D,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,1,D,1,D
20214,04657744,35,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657744,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,190,D,190,D,190,D,,A,1,D
20214,04657754,15,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,109,E,110,E,110,E,41,E,40,E,40,E,,A,,A,,A,2,D,1,D
20214,04657784,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,137,D,137,D,137,D,,A,1,D
20214,04657784,26,0,1,,A,,A,,A,1,D,1,D,,A,61,E,62,E,61,E,84,E,83,E,84,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04657814,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20214,04657914,17,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04657914,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,D,89,D,89,D,,A,1,D
20214,04657924,43,0,1,,A,1,D,,A,1,D,1,D,,A,43,E,43,E,43,E,70,E,72,E,72,E,27,E,25,E,25,E,,A,,A,,A,2,D,1,D
20214,04657924,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20214,04657944,21,0,1,,A,1,D,,A,1,D,1,D,,A,50,E,50,E,50,E,117,E,116,E,117,E,33,E,34,E,33,E,,A,,A,,A,2,D,1,D
20214,04657944,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,1,D
20214,04658024,26,0,1,,A,,A,,A,1,D,1,D,,A,68,E,69,E,68,E,74,E,73,E,74,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20214,04658024,27,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,,A,,A,1,D
20214,04658024,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,D,29,D,29,D,,A,1,D
20214,04658074,55,0,1,,A,1,D,,A,1,D,1,D,,A,41,E,40,E,41,E,65,E,65,E,65,E,24,E,25,E,24,E,,A,,A,,A,2,D,1,D
20214,04658074,56,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20214,04658094,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20214,04658094,21,0,1,,A,,A,,A,1,D,2,D,,A,284,T,277,T,290,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20214,04658144,20,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,317,T,315,T,250,D,,A,,A,,A,,A,1,D
20214,04658174,27,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,162,D,162,D,162,D,,A,,A,,A,,A,1,D
20214,04658174,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,42,D,42,D,,A,1,D
20214,04658174,29,0,1,,A,,A,,A,1,D,1,D,,A,45,D,45,D,45,D,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20214,04658184,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,68,D,68,D,68,D,,A,1,D
