NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
03891944,1,0,68,2018,2017,0,.00000,.00000,2,.22200,.27750,0,T,.00000,.00000,0,D,0,D,0,D,40000,D,32892,D,0,D,0,D,7740,D,74,D,0,D,0,D,0,D,0,D,19628,D,4998,0,4998,5344,0,0,0,0,75079,75079,0,0,0,0,0,0,0,0,0,0,55451,55525,0,0,4998,5344,4998,5344,0,0,0,0,0,0,0,0,0,0,0
03891974,1,0,46,2018,2017,2,.15300,.15300,2,.12000,.15000,05,D,.06000,.06000,80000,D,0,D,0,D,0,D,0,D,0,D,0,D,4100,D,102,D,0,D,2,D,2,D,2,D,5880,D,4733,1086,4733,2339,1086,1014,12240,12240,80000,80000,80000,78049,2000,4000,0,0,0,0,0,0,80000,80000,0,0,6733,6339,6733,6339,8472,8472,10082,9737,0,0,0,0,0,0,0
03892024,1,0,36,2018,2017,1,.15300,.15300,2,.25980,.25980,06,D,.06230,.06230,20000,D,13000,D,0,D,0,D,0,D,0,D,10800,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-2136,182,-2136,-3179,182,209,5049,5049,33000,33000,33000,32195,815,900,185,1100,0,0,1951,2079,33000,33000,0,0,815,900,815,900,0,0,0,0,0,0,0,0,195,203,0
03892034,1,0,0,2018,2017,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,650,D,17226,D,0,D,6704,D,0,D,417,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,650,650,0,0,0,0,0,0,0,0,0,0,650,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03892044,1,29,0,2018,2017,3,.15300,.15300,2,.00000,.00000,0,T,.00000,.00000,2400,D,20000,D,0,D,0,D,0,D,900,D,0,D,500,D,53,D,0,D,2,D,2,D,3,D,0,D,-8318,0,-8318,-9231,0,0,3427,3427,22400,22400,0,0,0,0,2000,2800,0,0,6318,6431,22400,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03892054,1,0,0,2018,2017,2,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,6500,D,0,D,0,D,0,D,2000,D,128,D,0,D,0,D,0,D,0,D,16656,D,0,0,0,0,0,0,0,0,6500,6500,0,0,0,0,0,0,0,0,0,0,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03892064,1,0,0,2018,2017,0,.03800,.03800,1,.35000,.35000,34,D,.05500,.05500,262313,D,0,D,0,D,0,D,0,D,0,D,0,D,4400,D,465,D,0,D,0,D,0,D,0,D,6912,D,55506,12785,55506,55105,12785,12785,23941,24089,243813,243813,243813,237866,0,0,0,0,0,0,0,0,236901,237366,1091,0,54416,55105,54416,55105,8750,8750,11312,11036,0,0,0,0,0,0,0
03892084,1,42,0,2018,2017,2,.15300,.15300,2,.22000,.23390,33,D,.06450,.06450,82000,D,85000,D,0,D,0,D,0,D,0,D,0,D,9000,D,5384,D,0,D,1,D,2,D,2,D,5324,D,21908,9371,21908,19339,9371,9578,25551,25551,167000,167000,167000,162927,0,4000,0,0,0,0,0,0,161676,167000,0,0,21908,23339,21908,23339,16050,16050,19708,0,0,0,0,0,0,0,0
03892084,2,0,0,2018,2017,0,.00000,.00000,1,.24000,.28000,33,D,.06650,.06650,0,D,0,D,0,D,96956,D,18899,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,21715,5414,21715,18534,5414,5388,0,0,113020,113020,96956,94591,0,0,0,0,0,0,0,0,113020,113020,0,0,21715,18534,21715,18534,8000,8000,0,0,0,0,0,0,0,0,0
03892104,1,0,0,2018,2017,6,.00000,.00000,1,-.4500,-.4500,29,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,8400,D,0,D,0,D,0,D,3,D,3,D,3,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
