QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,SUBPURCH
20194,04275231,20,0,1,355,D,1,D,15,D,13,D,
20194,04275251,32,0,1,210,D,1,D,30,D,08,D,
20194,04275251,33,0,1,330,D,1,D,20,D,13,D,
20194,04275251,34,0,1,355,D,1,D,15,D,13,D,
20194,04275441,21,0,1,520,D,1,D,15,D,08,D,
20194,04275461,38,0,1,800,D,1,D,34,D,07,D,
20194,04275461,39,0,1,610,D,1,D,240,D,07,D,
20194,04275461,40,0,1,610,D,1,D,240,D,08,D,
20194,04275461,41,0,1,610,D,1,D,240,D,09,D,
20194,04275461,42,0,1,520,D,1,D,40,D,07,D,
20194,04275461,700,0,1,520,D,1,D,40,D,08,D,
20194,04275461,701,0,1,520,D,1,D,40,D,09,D,
20194,04275471,39,0,1,610,D,1,D,111,D,08,D,
20194,04275471,40,0,1,500,D,1,D,100,D,09,D,
20194,04275471,41,0,1,355,D,1,D,8,D,13,D,
20194,04275471,42,0,1,310,D,1,D,6,D,08,D,
20194,04275471,43,0,1,330,D,1,D,10,D,13,D,
20194,04275483,78,0,1,830,D,1,D,35,D,07,D,
20194,04275483,79,0,1,830,D,1,D,300,D,09,D,
20194,04275483,80,0,1,610,D,1,D,150,D,07,D,
20194,04275483,81,0,1,610,D,1,D,400,D,07,D,
20194,04275483,82,0,1,840,D,1,D,119,D,09,D,
20194,04275483,83,0,1,520,D,1,D,25,D,08,D,
20194,04275531,25,0,1,840,D,1,D,100,D,07,D,
20194,04275531,26,0,1,500,D,1,D,150,D,08,D,
20194,04275531,27,0,1,355,D,1,D,11,D,13,D,
20194,04275541,53,0,1,500,D,1,D,200,D,09,D,
20194,04275541,54,0,1,500,D,1,D,300,D,08,D,
20194,04275541,55,0,1,520,D,1,D,14,D,09,D,
20194,04275541,56,0,1,330,D,1,D,15,D,13,D,
20194,04275541,57,0,1,355,D,1,D,20,D,13,D,
20194,04275541,58,0,1,355,D,1,D,15,D,13,D,
20194,04275551,23,0,1,830,D,1,D,60,D,13,D,
20194,04275551,24,0,1,330,D,1,D,10,D,13,D,
20194,04275571,27,0,1,830,D,1,D,10,D,13,D,
20194,04275571,28,0,1,830,D,1,D,50,D,13,D,
20194,04275571,29,0,1,840,D,1,D,75,D,08,D,
20194,04275571,30,0,1,610,D,1,D,100,D,07,D,
20194,04275571,31,0,1,610,D,1,D,100,D,08,D,
20194,04275571,32,0,1,610,D,1,D,100,D,09,D,
20194,04275571,33,0,1,520,D,1,D,200,D,07,D,
20194,04275571,34,0,1,520,D,1,D,200,D,08,D,
20194,04275571,35,0,1,520,D,1,D,200,D,09,D,
20194,04275571,36,0,1,320,D,1,D,12,D,07,D,
20194,04275571,37,0,1,320,D,1,D,12,D,08,D,
20194,04275571,38,0,1,320,D,1,D,12,D,09,D,
20194,04275571,39,0,1,355,D,1,D,12,D,13,D,
20194,04275571,40,0,1,355,D,1,D,10,D,13,D,
20194,04275571,41,0,1,410,D,1,D,12,D,07,D,
20194,04275571,42,0,1,410,D,1,D,12,D,08,D,
20194,04275571,43,0,1,410,D,1,D,12,D,09,D,
20194,04275591,41,0,1,150,D,1,D,10,D,07,D,
20194,04275591,42,0,1,150,D,1,D,10,D,08,D,
20194,04275591,43,0,1,150,D,1,D,10,D,09,D,
20194,04275611,24,0,1,830,D,1,D,30,D,13,D,
20194,04275611,25,0,1,355,D,1,D,7,D,13,D,
20194,04275631,12,0,1,150,D,1,D,13,D,08,D,
20194,04275631,13,0,1,160,D,1,D,16,D,09,D,
20194,04275654,7,0,1,355,D,1,D,14,D,13,D,
20194,04275654,8,0,1,355,D,1,D,8,D,13,D,
20194,04275721,20,0,1,830,D,1,D,10,F,08,D,
20194,04275721,21,0,1,520,D,1,D,60,D,08,D,
20194,04275721,22,0,1,150,D,1,D,40,D,07,D,
20194,04275721,23,0,1,150,D,1,D,40,D,08,D,
20194,04275721,24,0,1,150,D,1,D,40,D,09,D,
20194,04275771,20,0,1,830,D,1,D,55,D,13,D,
20194,04275771,21,0,1,520,D,1,D,15,D,07,D,
20194,04275771,22,0,1,520,D,1,D,15,D,08,D,
20194,04275771,23,0,1,520,D,1,D,15,D,09,D,
20194,04275771,24,0,1,210,D,1,D,75,D,13,D,
20194,04275771,25,0,1,340,D,1,D,15,D,09,D,
20194,04275811,46,0,1,520,D,1,D,43,D,07,D,
20194,04275811,47,0,1,210,D,1,D,10,D,13,D,
20194,04275811,48,0,1,210,D,1,D,15,D,08,D,
20194,04275811,49,0,1,530,D,1,D,18,D,07,D,
20194,04275811,50,0,1,355,D,1,D,4,D,09,D,
20194,04275831,44,0,1,830,D,1,D,40,D,13,D,
20194,04275831,45,0,1,600,D,1,D,400,D,08,D,
20194,04275831,46,0,1,150,D,1,D,75,D,07,D,
20194,04275831,47,0,1,210,D,1,D,50,D,08,D,
20194,04275831,48,0,1,320,D,1,D,5,D,07,D,
20194,04275831,49,0,1,320,D,1,D,5,D,08,D,
20194,04275831,50,0,1,320,D,1,D,5,D,09,D,
20194,04275831,51,0,1,355,D,1,D,40,D,13,D,
20194,04275831,52,0,1,355,D,1,D,15,D,13,D,
20194,04275841,24,0,1,520,D,1,D,20,F,09,D,
20194,04275841,25,0,1,210,D,1,D,10,F,09,D,
20194,04275851,19,0,1,150,D,1,D,57,D,09,D,
20194,04275941,18,0,1,930,D,1,D,15,D,13,D,
20194,04275941,19,0,1,520,D,1,D,30,D,09,D,
20194,04276001,11,0,1,830,D,1,D,90,D,13,D,
20194,04276001,12,0,1,830,D,1,D,18,D,13,D,
20194,04276001,13,0,1,830,D,1,D,60,D,13,D,
20194,04276001,14,0,1,500,D,1,D,215,D,09,D,
20194,04276001,15,0,1,520,D,1,D,25,D,09,D,
20194,04276011,29,0,1,830,D,1,D,76,D,13,D,
20194,04276011,30,0,1,500,D,1,D,124,D,09,D,
20194,04276011,31,0,1,150,D,1,D,160,D,08,D,
20194,04276011,32,0,1,355,D,1,D,13,D,13,D,
20194,04276041,32,0,1,830,D,1,D,49,D,13,D,
20194,04276041,33,0,1,150,D,1,D,84,D,13,D,
20194,04276041,34,0,1,310,D,1,D,150,D,07,D,
20194,04276084,16,0,1,930,D,1,D,5,D,13,D,
20194,04276084,17,0,1,520,D,1,D,20,D,07,D,
20194,04276084,18,0,1,530,D,1,D,25,D,07,D,
20194,04276084,19,0,1,530,D,1,D,25,D,08,D,
20194,04276084,20,0,1,370,D,1,D,60,D,08,D,
20194,04276111,22,0,1,610,D,1,D,60,D,07,D,
20194,04276111,23,0,1,610,D,1,D,60,D,08,D,
20194,04276111,24,0,1,610,D,1,D,60,D,09,D,
20194,04276111,25,0,1,210,D,1,D,40,D,09,D,
20194,04276111,26,0,1,355,D,1,D,13,D,13,D,
20194,04276111,27,0,1,370,D,1,D,60,D,07,D,
20194,04276111,28,0,1,410,D,1,D,60,D,09,D,
20194,04276121,30,0,1,830,D,1,D,22,D,13,D,
20194,04276121,31,0,1,830,D,1,D,199,D,07,D,
20194,04276121,32,0,1,355,D,1,D,45,D,13,D,
20194,04276121,33,0,1,355,D,1,D,18,D,13,D,
20194,04276121,34,0,1,700,D,1,D,20,D,13,D,
20194,04276161,35,0,1,840,D,1,D,25,D,08,D,
20194,04276161,36,0,1,600,D,1,D,50,F,07,D,
20194,04276161,37,0,1,530,D,1,D,18,D,09,D,
20194,04276161,38,0,1,210,D,1,D,55,D,08,D,
20194,04276161,39,0,1,210,D,1,D,55,D,09,D,
20194,04276161,40,0,1,700,D,1,D,10,D,13,D,
20194,04276161,41,0,1,355,D,1,D,13,F,13,D,
20194,04276181,29,0,1,830,D,1,D,38,D,13,D,
20194,04276181,30,0,1,210,D,1,D,7,D,13,D,
20194,04276191,7,0,1,355,D,1,D,13,D,13,D,
20194,04276211,13,0,1,830,D,1,D,60,D,13,D,
20194,04276211,14,0,1,210,D,1,D,100,D,13,D,
20194,04276211,15,0,1,340,D,1,D,45,D,07,D,
20194,04276211,16,0,1,340,D,1,D,45,D,08,D,
20194,04276211,17,0,1,340,D,1,D,45,D,09,D,
20194,04276211,18,0,1,320,D,1,D,60,D,07,D,
20194,04276211,19,0,1,320,D,1,D,60,D,08,D,
20194,04276211,20,0,1,320,D,1,D,60,D,09,D,
20194,04276221,25,0,1,820,D,1,D,95,D,09,D,
20194,04276221,26,0,1,210,D,1,D,13,D,13,D,
20194,04276221,27,0,1,210,D,1,D,7,D,09,D,
20194,04276243,15,0,1,355,D,1,D,15,D,13,D,
20194,04276243,16,0,1,355,D,1,D,12,D,13,D,
20194,04276271,26,0,1,830,D,1,D,160,D,13,D,
20194,04276271,27,0,1,620,D,1,D,20,D,13,D,
20194,04276271,28,0,1,500,D,1,D,150,D,09,D,
20194,04276271,29,0,1,530,D,1,D,30,D,08,D,
20194,04276271,30,0,1,150,D,1,D,10,D,07,D,
20194,04276271,31,0,1,150,D,1,D,10,D,08,D,
20194,04276271,32,0,1,150,D,1,D,10,D,09,D,
20194,04276271,33,0,1,330,D,1,D,10,D,13,D,
20194,04276271,34,0,1,340,D,1,D,15,D,07,D,
20194,04276271,35,0,1,340,D,1,D,15,D,08,D,
20194,04276271,36,0,1,340,D,1,D,15,D,09,D,
20194,04276271,37,0,1,355,D,1,D,10,D,13,D,
20194,04276311,51,0,1,610,D,1,D,600,D,08,D,
20194,04276311,52,0,1,830,D,1,D,70,D,13,D,
20194,04276311,53,0,1,600,D,1,D,90,D,09,D,
20194,04276311,54,0,1,520,D,1,D,50,D,07,D,
20194,04276311,55,0,1,520,D,1,D,50,D,08,D,
20194,04276311,56,0,1,520,D,1,D,50,D,09,D,
20194,04276311,57,0,1,355,D,1,D,20,D,13,D,
20194,04276311,58,0,1,355,D,1,D,20,D,13,D,
20194,04276401,12,0,1,355,D,1,D,6,D,13,D,
20194,04276411,18,0,1,840,D,1,D,35,D,08,D,
20194,04276421,21,0,1,700,D,1,D,10,D,13,D,
20194,04276421,22,0,1,355,D,1,D,12,D,13,D,
20194,04276431,7,0,1,355,D,1,D,20,D,07,D,
20194,04276431,8,0,1,355,D,1,D,20,D,08,D,
20194,04276481,22,0,1,520,D,1,D,86,D,08,D,
20194,04276702,18,0,1,600,D,1,D,30,D,09,D,
20194,04276702,19,0,1,520,D,1,D,15,D,07,D,
20194,04276702,20,0,1,330,D,1,D,6,D,13,D,
20194,04276721,22,0,1,840,D,1,D,120,D,07,D,
20194,04276731,17,0,1,520,D,1,D,20,D,09,D,
20194,04276751,17,0,1,600,D,1,D,30,D,08,D,
20194,04276771,31,0,1,950,D,1,D,100,D,07,D,
20194,04276771,32,0,1,160,D,1,D,100,D,08,D,
20194,04276891,10,0,1,830,D,1,D,10,D,13,D,
20194,04276901,25,0,1,840,D,1,D,119,D,09,D,
20194,04276901,26,0,1,330,D,1,D,15,D,13,D,
20194,04276901,27,0,1,355,D,1,D,15,D,13,D,
20194,04276901,28,0,1,355,D,1,D,30,D,13,D,
20194,04276974,35,0,1,150,D,1,D,12,D,07,D,
20194,04276974,36,0,1,355,D,1,D,30,D,13,D,
20194,04276991,9,0,1,160,D,1,D,45,D,09,D,
20194,04277001,9,0,1,355,D,1,D,8,D,13,D,
20194,04277022,4,0,1,520,D,1,D,15,D,08,D,
20194,04277022,5,0,1,410,D,1,D,15,D,07,D,
20194,04277022,6,0,1,410,D,1,D,15,D,08,D,
20194,04277022,7,0,1,410,D,1,D,15,D,09,D,
20194,04277041,11,0,1,530,D,1,D,4,D,07,D,
20194,04277041,12,0,1,530,D,1,D,4,D,09,D,
20194,04277041,13,0,1,355,D,1,D,10,D,13,D,
20194,04277061,13,0,1,700,D,1,D,20,D,13,D,
20194,04277071,14,0,1,530,D,1,D,120,D,09,D,
20194,04277071,15,0,1,330,D,1,D,14,D,13,D,
20194,04277071,16,0,1,355,D,1,D,13,D,13,D,
20194,04277091,24,0,1,840,D,1,D,119,D,09,D,
20194,04277101,12,0,1,355,D,1,D,13,D,13,D,
20194,04277131,26,0,1,830,D,1,D,150,D,13,D,
20194,04277131,27,0,1,355,D,1,D,12,D,13,D,
20194,04277161,6,0,1,830,D,1,D,215,D,13,D,
20194,04277161,7,0,1,520,D,1,D,30,D,08,D,
20194,04277181,14,0,1,355,D,1,D,20,D,13,D,
20194,04277201,19,0,1,930,D,1,D,50,D,09,D,
20194,04277201,20,0,1,530,D,1,D,5,D,07,D,
20194,04277201,21,0,1,330,D,1,D,10,D,13,D,
20194,04277201,22,0,1,355,D,1,D,13,D,13,D,
20194,04277201,23,0,1,340,D,1,D,15,D,08,D,
20194,04277201,24,0,1,370,D,1,D,11,D,07,D,
20194,04277201,25,0,1,370,D,1,D,16,D,08,D,
20194,04277201,26,0,1,370,D,1,D,11,D,09,D,
20194,04277201,27,0,1,340,D,1,D,12,D,09,D,
20194,04277211,17,0,1,150,D,1,D,10,D,09,D,
20194,04277221,29,0,1,210,D,1,D,6,D,07,D,
20194,04277261,21,0,1,610,D,1,D,300,D,09,D,
20194,04277261,22,0,1,520,D,1,D,25,D,08,D,
20194,04277261,23,0,1,160,D,1,D,5,D,07,D,
20194,04277261,24,0,1,160,D,1,D,5,D,08,D,
20194,04277261,25,0,1,160,D,1,D,5,D,09,D,
20194,04277261,26,0,1,355,D,1,D,9,D,13,D,
20194,04277281,10,0,1,830,D,1,D,20,D,13,D,
20194,04277301,29,0,1,610,D,1,D,200,D,07,D,
20194,04277301,30,0,1,610,D,1,D,200,D,08,D,
20194,04277301,31,0,1,610,D,1,D,200,D,09,D,
20194,04277351,8,0,1,520,D,1,D,12,D,08,D,
20194,04277401,13,0,1,355,D,1,D,14,D,13,D,
20194,04277421,10,0,1,600,D,1,D,46,D,08,D,
20194,04277421,11,0,1,370,D,1,D,58,D,08,D,
20194,04277461,9,0,1,370,D,1,D,55,D,09,D,
20194,04277501,25,0,1,610,D,1,D,80,D,09,D,
20194,04277501,26,0,1,610,D,1,D,80,D,07,D,
20194,04277501,27,0,1,610,D,1,D,80,D,08,D,
20194,04277501,28,0,1,600,D,1,D,130,D,07,D,
20194,04277501,29,0,1,600,D,1,D,180,D,09,D,
20194,04277501,30,0,1,520,D,1,D,60,D,09,D,
20194,04277541,22,0,1,810,D,1,D,80,D,09,D,
20194,04277541,23,0,1,150,D,1,D,29,D,07,D,
20194,04277541,24,0,1,150,D,1,D,29,D,08,D,
20194,04277541,25,0,1,150,D,1,D,29,D,09,D,
20194,04277541,26,0,1,700,D,1,D,21,D,13,D,
20194,04277581,27,0,1,800,D,1,D,800,D,13,D,
20194,04277581,28,0,1,830,D,1,D,110,D,13,D,
20194,04277581,29,0,1,355,D,1,D,9,D,13,D,
20194,04277621,13,0,1,520,D,1,D,40,D,09,D,
20194,04277661,16,0,1,840,D,1,D,120,D,09,D,
20194,04277661,17,0,1,355,D,1,D,10,D,13,D,
20194,04277731,25,0,1,830,D,1,D,45,D,13,D,
20194,04277731,26,0,1,840,D,1,D,15,D,07,D,
20194,04277731,27,0,1,840,D,1,D,15,D,08,D,
20194,04277731,28,0,1,840,D,1,D,15,D,09,D,
20194,04277731,29,0,1,500,D,1,D,30,D,09,D,
20194,04277731,30,0,1,520,D,1,D,15,D,07,D,
20194,04277731,31,0,1,520,D,1,D,15,D,08,D,
20194,04277731,32,0,1,520,D,1,D,15,D,09,D,
20194,04277731,33,0,1,330,D,1,D,10,D,13,D,
20194,04277761,18,0,1,355,D,1,D,15,D,13,D,
20194,04277834,15,0,1,355,D,1,D,13,D,13,D,
20194,04277841,37,0,1,830,D,1,D,35,D,13,D,
20194,04277841,38,0,1,530,D,1,D,50,D,10,D,
20194,04277841,39,0,1,520,D,1,D,20,D,08,D,
20194,04277841,40,0,1,520,D,1,D,20,D,09,D,
20194,04277841,41,0,1,520,D,1,D,20,D,10,D,
20194,04277841,42,0,1,700,D,1,D,17,D,13,D,
20194,04277841,43,0,1,700,D,1,D,8,D,13,D,
20194,04277891,29,0,1,600,D,1,D,170,D,10,D,
20194,04277891,30,0,1,500,D,1,D,700,D,10,D,
20194,04277891,31,0,1,330,D,1,D,15,D,13,D,
20194,04277891,32,0,1,320,D,1,D,150,D,09,D,
20194,04277891,33,0,1,320,D,1,D,150,D,10,D,
20194,04277901,19,0,1,840,D,1,D,110,D,09,D,
20194,04277901,20,0,1,355,D,1,D,13,D,13,D,
20194,04277931,31,0,1,610,D,1,D,60,D,09,D,
20194,04277931,32,0,1,840,D,1,D,130,D,09,D,
20194,04277931,33,0,1,355,D,1,D,12,D,13,D,
20194,04277951,14,0,1,520,D,1,D,20,D,10,D,
20194,04277951,15,0,1,530,D,1,D,18,D,10,D,
20194,04277951,16,0,1,330,D,1,D,10,D,13,D,
20194,04277971,14,0,1,355,D,1,D,10,D,13,D,
20194,04277991,41,0,1,210,D,1,D,15,D,13,D,
20194,04277991,42,0,1,330,D,1,D,22,D,13,D,
20194,04277991,43,0,1,355,D,1,D,13,D,10,D,
20194,04277991,44,0,1,340,D,1,D,16,D,08,D,
20194,04278001,14,0,1,830,D,1,D,97,D,13,D,
20194,04278001,15,0,1,355,D,1,D,14,D,13,D,
20194,04278061,28,0,1,610,D,1,D,100,D,08,D,
20194,04278061,29,0,1,610,D,1,D,75,D,09,D,
20194,04278061,30,0,1,840,D,1,D,15,D,08,D,
20194,04278061,31,0,1,840,D,1,D,15,D,09,D,
20194,04278061,32,0,1,840,D,1,D,15,D,10,D,
20194,04278061,33,0,1,210,D,1,D,20,D,10,D,
20194,04278061,34,0,1,355,D,1,D,16,D,13,D,
20194,04278061,35,0,1,330,D,1,D,20,D,13,D,
20194,04278121,32,0,1,830,D,1,D,300,D,13,D,
20194,04278121,33,0,1,355,D,1,D,25,D,13,D,
20194,04278141,10,0,1,355,D,1,D,9,D,13,D,
20194,04278171,44,0,1,820,D,1,D,99,D,08,D,
20194,04278171,45,0,1,500,D,1,D,25,D,10,D,
20194,04278171,46,0,1,210,D,1,D,15,D,13,D,
20194,04278171,47,0,1,700,D,1,D,20,D,13,D,
20194,04278191,17,0,1,520,D,1,D,60,D,08,D,
20194,04278191,18,0,1,355,D,1,D,20,D,13,D,
20194,04278201,14,0,1,830,D,1,D,52,D,13,D,
20194,04278201,15,0,1,520,D,1,D,45,D,10,D,
20194,04278201,16,0,1,210,D,1,D,16,D,13,D,
20194,04278293,9,0,1,610,D,1,D,40,D,09,D,
20194,04278301,25,0,1,830,D,1,D,40,D,13,D,
20194,04278301,26,0,1,520,D,1,D,30,D,10,D,
20194,04278411,30,0,1,830,D,1,D,150,D,13,D,
20194,04278411,31,0,1,520,D,1,D,50,D,08,D,
20194,04278411,32,0,1,150,D,1,D,5,D,09,D,
20194,04278411,33,0,1,150,D,1,D,5,D,09,D,
20194,04278411,34,0,1,150,D,1,D,5,D,10,D,
20194,04278411,35,0,1,355,D,1,D,15,D,13,D,
20194,04278411,36,0,1,355,D,1,D,16,D,13,D,
20194,04278431,26,0,1,530,D,1,D,15,D,10,D,
20194,04278431,27,0,1,355,D,1,D,13,D,13,D,
20194,04278431,28,0,1,370,D,1,D,60,D,08,D,
20194,04278481,33,0,1,500,D,1,D,900,D,09,D,
20194,04278481,34,0,1,355,D,1,D,25,D,13,D,
20194,04278491,22,0,1,500,D,1,D,80,D,08,D,
20194,04278491,23,0,1,400,D,1,D,2,D,08,D,
20194,04278491,24,0,1,400,D,1,D,2,D,09,D,
20194,04278491,25,0,1,400,D,1,D,2,D,10,D,
20194,04278491,26,0,1,400,D,1,D,2,D,08,D,
20194,04278571,26,0,1,355,D,1,D,19,D,13,D,
20194,04278601,30,0,1,520,D,1,D,20,D,08,D,
20194,04278601,31,0,1,210,D,1,D,16,D,13,D,
20194,04278601,32,0,1,150,D,1,D,192,D,09,D,
20194,04278601,33,0,1,210,D,1,D,20,D,13,D,
20194,04278601,34,0,1,320,D,2,D,20,D,10,D,
20194,04278601,35,0,1,355,D,1,D,17,D,13,D,
20194,04278651,27,0,1,530,D,1,D,320,D,08,D,
20194,04278651,28,0,1,355,D,1,D,9,D,13,D,
20194,04278681,20,0,1,410,D,1,D,19,D,08,D,
20194,04278681,21,0,1,410,D,1,D,19,D,09,D,
20194,04278681,22,0,1,410,D,1,D,19,D,10,D,
20194,04278721,22,0,1,320,D,1,D,21,D,08,D,
20194,04278721,23,0,1,700,D,1,D,2,D,08,D,
20194,04278721,24,0,1,355,D,1,D,60,D,13,D,
20194,04278731,7,0,1,520,D,1,D,37,D,08,D,
20194,04278731,8,0,1,520,D,1,D,37,D,09,D,
20194,04278731,9,0,1,520,D,1,D,37,D,10,D,
20194,04278731,10,0,1,210,D,1,D,20,D,10,D,
20194,04278731,11,0,1,340,D,1,D,30,D,10,D,
20194,04278731,12,0,1,340,D,1,D,40,D,09,D,
20194,04278731,13,0,1,340,D,1,D,30,D,08,D,
20194,04278791,30,0,1,830,D,1,D,10,D,13,D,
20194,04278911,16,0,1,830,D,1,D,25,D,13,D,
20194,04278941,15,0,1,830,D,1,D,70,D,13,D,
20194,04278941,16,0,1,840,D,1,D,40,D,10,D,
20194,04278961,22,0,1,840,D,1,D,20,D,10,D,
20194,04278961,23,0,1,600,D,1,D,500,D,08,D,
20194,04278961,24,0,1,210,D,1,D,17,D,13,D,
20194,04278961,25,0,1,210,D,1,D,66,D,09,D,
20194,04278961,700,0,1,210,D,1,D,67,D,10,D,
20194,04278961,701,0,1,210,D,1,D,67,D,11,D,
20194,04278971,31,0,1,520,D,1,D,30,D,09,D,
20194,04278971,32,0,1,355,D,1,D,13,D,13,D,
20194,04278971,33,0,1,355,D,1,D,56,D,13,D,
20194,04278971,34,0,1,355,D,1,D,5,D,13,D,
20194,04278971,35,0,1,355,D,1,D,6,D,10,D,
20194,04278981,17,0,1,830,D,1,D,26,D,13,D,
20194,04278981,18,0,1,500,D,1,D,120,D,08,D,
20194,04278981,19,0,1,500,D,1,D,50,D,09,D,
20194,04278981,20,0,1,500,D,1,D,60,D,10,D,
20194,04278981,21,0,1,520,D,1,D,25,D,08,D,
20194,04278981,22,0,1,520,D,1,D,30,D,09,D,
20194,04278981,23,0,1,520,D,1,D,30,D,10,D,
20194,04278981,24,0,1,355,D,1,D,130,D,10,D,
20194,04279001,20,0,1,150,D,1,D,33,D,08,D,
20194,04279001,21,0,1,355,D,1,D,13,D,13,D,
20194,04279021,31,0,1,610,D,1,D,1400,D,09,D,
20194,04279021,32,0,1,610,D,1,D,300,D,08,D,
20194,04279021,33,0,1,520,D,1,D,44,D,10,D,
20194,04279021,34,0,1,320,D,1,D,4,D,08,D,
20194,04279021,35,0,1,320,D,1,D,4,D,09,D,
20194,04279021,36,0,1,320,D,1,D,4,D,10,D,
20194,04279021,37,0,1,355,D,1,D,21,D,13,D,
20194,04279031,12,0,1,355,D,1,D,2,D,13,D,
20194,04279151,34,0,1,355,D,1,D,12,D,13,D,
20194,04279161,39,0,1,500,D,1,D,1200,D,08,D,
20194,04279161,40,0,1,150,D,1,D,242,D,09,D,
20194,04279161,41,0,1,150,D,1,D,137,D,10,D,
20194,04279161,42,0,1,340,D,1,D,175,D,10,D,
20194,04279161,43,0,1,355,D,1,D,6,D,13,D,
20194,04279161,44,0,1,355,D,1,D,6,D,13,D,
20194,04279161,45,0,1,355,D,1,D,14,D,13,D,
20194,04279161,46,0,1,330,D,1,D,1,D,13,D,
20194,04279161,47,0,1,355,D,1,D,11,D,13,D,
20194,04279191,12,0,1,830,D,1,D,80,D,13,D,
20194,04279191,13,0,1,355,D,1,D,13,D,13,D,
20194,04279191,14,0,1,410,D,1,D,60,D,09,D,
20194,04279201,30,0,1,840,D,1,D,13,D,08,D,
20194,04279201,31,0,1,840,D,1,D,13,D,09,D,
20194,04279201,32,0,1,840,D,1,D,13,D,10,D,
20194,04279201,33,0,1,840,D,1,D,45,D,10,D,
20194,04279201,34,0,1,520,D,1,D,40,D,08,D,
20194,04279201,35,0,1,520,D,1,D,40,D,09,D,
20194,04279201,36,0,1,355,D,1,D,12,D,13,D,
20194,04279201,37,0,1,410,D,1,D,50,D,10,D,
20194,04279221,32,0,1,810,D,1,D,40,D,08,D,
20194,04279221,33,0,1,810,D,1,D,40,D,09,D,
20194,04279221,34,0,1,810,D,1,D,40,D,10,D,
20194,04279221,35,0,1,600,D,1,D,150,D,10,D,
20194,04279221,36,0,1,330,D,1,D,15,D,13,D,
20194,04279221,37,0,1,370,D,1,D,40,D,09,D,
20194,04279341,36,0,1,830,D,1,D,65,D,13,D,
20194,04279341,37,0,1,500,D,1,D,50,D,10,D,
20194,04279401,21,0,1,830,D,1,D,45,D,13,D,
20194,04279501,25,0,1,820,D,1,D,95,D,08,D,
20194,04279501,26,0,1,840,D,1,D,120,D,08,D,
20194,04279511,26,0,1,150,D,1,D,32,D,08,D,
20194,04279511,27,0,1,150,D,1,D,32,D,09,D,
20194,04279511,28,0,1,150,D,1,D,32,D,10,D,
20194,04279581,19,0,1,600,D,1,D,25,D,09,D,
20194,04279581,20,0,1,600,D,1,D,25,D,10,D,
20194,04279581,21,0,1,355,D,1,D,13,D,13,D,
20194,04279631,30,0,1,840,D,1,D,65,D,10,D,
20194,04279631,31,0,1,840,D,1,D,65,D,10,D,
20194,04279631,32,0,1,840,D,1,D,45,D,10,D,
20194,04279631,33,0,1,150,D,1,D,63,D,10,D,
20194,04279641,22,0,1,830,D,1,D,10,D,13,D,
20194,04279681,24,0,1,830,D,1,D,25,D,13,D,
20194,04279681,25,0,1,530,D,1,D,125,D,08,D,
20194,04279681,26,0,1,700,D,1,D,20,D,13,D,
20194,04279691,32,0,1,820,D,1,D,450,D,10,D,
20194,04279691,33,0,1,700,D,1,D,58,D,13,D,
20194,04279691,34,0,1,330,D,1,D,10,D,13,D,
20194,04279691,35,0,1,355,D,1,D,95,D,13,D,
20194,04279751,23,0,1,355,D,1,D,9,D,13,D,
20194,04279791,20,0,1,520,D,1,D,20,D,08,D,
20194,04279791,21,0,1,520,D,1,D,20,D,09,D,
20194,04279791,22,0,1,500,D,1,D,40,D,09,D,
20194,04279791,23,0,1,150,D,1,D,39,D,08,D,
20194,04279791,24,0,1,150,D,1,D,39,D,09,D,
20194,04279791,25,0,1,150,D,1,D,39,D,10,D,
20194,04279841,35,0,1,830,D,1,D,70,D,13,D,
20194,04279841,36,0,1,610,D,1,D,200,D,08,D,
20194,04279841,37,0,1,310,D,1,D,50,D,08,D,
20194,04279841,38,0,1,310,D,1,D,50,D,09,D,
20194,04279841,39,0,1,355,D,1,D,16,D,13,D,
20194,04279841,40,0,1,355,D,1,D,25,D,13,D,
20194,04279871,25,0,1,830,D,1,D,30,D,13,D,
20194,04279871,26,0,1,520,D,1,D,27,D,10,D,
20194,04279871,27,0,1,355,D,1,D,15,D,13,D,
20194,04279871,28,0,1,340,D,1,D,40,D,10,D,
20194,04279881,20,0,1,830,D,1,D,24,D,13,D,
20194,04279881,21,0,1,355,D,1,D,36,D,13,D,
20194,04279951,22,0,1,320,D,1,D,10,D,08,D,
20194,04279951,23,0,1,320,D,1,D,10,D,09,D,
20194,04279951,24,0,1,320,D,1,D,10,D,10,D,
20194,04279951,25,0,1,700,D,1,D,6,D,13,D,
20194,04279951,26,0,1,355,D,1,D,15,D,13,D,
20194,04279961,30,0,1,800,D,1,D,160,D,13,D,
20194,04279961,31,0,1,830,D,1,D,40,D,13,D,
20194,04279961,32,0,1,810,D,1,D,45,D,08,D,
20194,04279961,33,0,1,810,D,1,D,45,D,09,D,
20194,04279961,34,0,1,810,D,1,D,45,D,10,D,
20194,04279961,35,0,1,150,D,1,D,60,D,08,D,
20194,04279961,36,0,1,150,D,1,D,60,D,09,D,
20194,04279961,37,0,1,150,D,1,D,60,D,10,D,
20194,04279961,38,0,1,600,D,1,D,150,D,08,D,
