QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20201,04323601,26,0,1,1,D,2,D,2,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,160,D,170,D
20201,04323641,37,0,1,1,D,1,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04323641,38,0,1,1,D,2,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04323781,26,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,430,D,200,D,,A,,A,,A,,A,,A,400,D,,A
20201,04323781,27,0,1,1,D,2,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,150,D,,A,,A,,A,,A,,A,450,D,,A
20201,04323811,29,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,100,D,40,D,,A,200,D,,A,,A,,A,,A,,A,,A,100,D,,A
20201,04323911,44,0,1,1,D,1,D,1,D,11,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,40,D,,A,150,D,,A,125,D,20,D,60,D
20201,04323911,45,0,1,1,D,2,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,420,D,20,D,10,D,,A,100,D,,A,100,D,180,D,40,D
20201,04323971,19,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,,A,,A,,A,,A,300,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,20,D
20201,04324011,47,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,570,D,50,D,,A,,A,30,D,,A,,A,250,D,,A
20201,04324021,63,0,1,1,D,1,D,2,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,6,D,,A,,A,24,D,,A,,A,,A,,A,,A,51,D,,A
20201,04324101,23,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,82,D,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,10,D
20201,04324151,16,0,1,1,D,1,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,250,D,,A,,A,,A,,A,,A,,A,200,D,,A
20201,04324261,58,0,1,2,D,1,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,36,D,,A,,A,20,D,,A
20201,04324261,59,0,1,1,D,2,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04324291,21,0,1,1,D,1,D,1,D,11,D,5,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,156,G,870,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,618,G,291,G,,A,,A,,A,,A,,A,965,G,25,D
20201,04324331,38,0,1,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,676,D,30,D,,A,250,D,,A,,A,,A,370,D,50,D
20201,04324341,16,0,1,2,D,1,D,1,D,12,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04324341,17,0,1,2,D,2,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04324381,15,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,60,D,,A,,A,,A,,A,,A,340,D,,A
20201,04324401,39,0,1,1,D,1,D,1,D,12,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,80,D,,A,,A,,A,,A,25,D,,A,25,D,40,D,40,D
20201,04324511,34,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,40,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,,A,,A,,A,,A,36,D,,A,160,D,200,D,,A
20201,04324561,57,0,1,1,D,2,D,1,D,01,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A
20201,04324611,15,0,1,2,D,1,D,1,D,01,D,5,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1201,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1837,G,18,G,,A,,A,,A,,A,,A,444,G,,A
20201,04324611,16,0,1,1,D,2,D,1,D,11,D,3,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,G,150,G,4,G,5,G,306,G,,A,,A,,A,,A,,A,,A,,A,,A,128,G,23,G,,A,,A,,A,,A,,A,64,G,,A
20201,04324611,17,0,1,1,D,3,D,1,D,12,D,4,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,28,G,211,G,6,G,7,G,437,G,,A,,A,,A,,A,,A,,A,,A,,A,183,G,32,G,,A,,A,,A,,A,,A,96,G,,A
20201,04324611,18,0,1,1,D,4,D,7,D,11,D,0,D,1,D,2,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,37,G,271,G,8,G,9,G,562,G,,A,,A,,A,,A,,A,250,D,,A,,A,,A,42,G,,A,,A,,A,,A,,A,121,G,,A
20201,04324631,19,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,12,D
20201,04324791,27,0,1,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,20,D,,A,,A,,A,30,D,,A,,A,,A,40,D,15,D,70,D
20201,04324891,32,0,1,1,D,1,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,280,F,,A,,A,,A,13,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A
20201,04324891,33,0,1,1,D,2,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,280,F,,A,,A,,A,13,F,,A,,A,,A,,A,35,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,300,D,,A
20201,04324981,43,0,1,1,D,1,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,200,D,,A,,A,,A,40,D,,A,,A,100,D,50,D
20201,04324981,44,0,1,1,D,2,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,75,D,,A,,A,,A,,A,,A,,A,40,D,,A
20201,04325011,45,0,1,1,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,10,D,600,D,,A,,A,,A,20,D,,A,,A,100,D,,A
20201,04325011,46,0,1,1,D,2,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,500,D,0,D,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,80,D,,A,,A,,A,,A,,A,,A,50,D,100,D
20201,04325011,47,0,1,1,D,3,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,200,D,,A,,A,,A,45,D,,A,,A,60,D,,A
20201,04325091,16,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A
20201,04325421,18,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20201,04325431,49,0,1,1,D,1,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,1000,D,150,D,,A,,A,670,D,,A,,A,,A,15,D,,A,400,D,1000,D,400,D
20201,04325431,50,0,1,1,D,2,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,26,D,,A,,A,,A,,A,,A,54,D,,A
20201,04325431,51,0,1,1,D,3,D,1,D,01,D,14,D,1,D,1,D,1,D,1,D,,A,02,D,,A,,A,05,D,06,D,,A,,A,,A,,A,,A,,A,,A,569,G,3696,G,105,G,198,G,0,D,0,D,,A,,A,,A,,A,50,D,,A,100,D,2078,G,317,G,,A,557,G,665,G,,A,,A,1333,G,,A
20201,04325591,13,0,1,2,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A
20201,04325591,14,0,1,1,D,2,D,1,D,12,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A
20201,04325601,27,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,60,D,,A,,A,200,D,,A,,A,60,D,,A
20201,04325681,13,0,1,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,400,D,,A,,A,,A,,A,,A,,A,100,D,100,D
20201,04325801,28,0,1,1,D,1,D,1,D,12,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,200,D,,A
20201,04325911,52,0,1,1,D,1,D,2,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,20,D,800,D,50,D,,A,,A,80,D,,A,360,D,0,D,50,D
20201,04325991,24,0,1,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,75,D,,A,,A,,A,,A,,A,225,D,,A
20201,04326111,20,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,52,G,30,G,,A,,A,,A,,A,428,G,75,G
20201,04326111,21,0,1,1,D,2,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,5,D,,A,,A,75,D,30,D,,A,,A,,A,150,D,125,D,0,D
20201,04326151,38,0,1,1,D,1,D,1,D,12,D,6,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,50,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,50,D,,A,,A,55,D,,A,,A,150,D,,A
20201,04326151,39,0,1,1,D,2,D,1,D,11,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,50,D,600,D,,A,,A,,A,200,D,,A,,A,,A,,A,20,D,,A,,A,1000,D,50,D,,A,,A,100,D,,A,,A,250,D,,A
20201,04326191,29,0,1,1,D,1,D,1,D,01,D,8,D,1,D,1,D,2,D,1,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,553,G,99,G,,A,347,G,448,G,,A,,A,277,G,,A
20201,04326191,30,0,1,1,D,2,D,1,D,11,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,50,D,75,D,,A,,A,200,D,,A
20201,04326331,40,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,1300,D,100,D,,A,,A,,A,,A,,A,300,D,,A
20201,04327021,39,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,55,D,,A,,A,,A,,A,99,D,84,D
20201,04327021,40,0,1,1,D,2,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,60,D
20201,04327061,43,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A
20201,04327181,24,0,1,1,D,1,D,1,D,01,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,20,D,,A,50,D,600,D,,A,,A,180,D,,A
20201,04327181,25,0,1,1,D,2,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,300,D,100,D,,A,,A,,A,,A,,A,400,D,,A
20201,04327361,28,0,1,1,D,1,D,1,D,01,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,D,,A,,A,750,D,25,D,,A,,A,,A,,A,,A,75,D,,A
20201,04327491,46,0,1,1,D,1,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04327541,38,0,1,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,440,D,,A,,A,,A,,A,,A,,A,,A,30,D
20201,04327551,14,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04327591,18,0,1,2,D,1,D,2,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20201,04327611,36,0,1,1,D,1,D,1,D,12,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A
20201,04327761,19,0,1,1,D,1,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04327881,68,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,224,D,,A,,A,,A,,A,,A,,A,,A,,A,180,D,250,D,125,D
20201,04327901,19,0,1,1,D,1,D,1,D,12,D,9,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,50,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,175,D,20,D
20201,04327901,20,0,1,1,D,2,D,1,D,11,D,0,D,1,D,2,D,1,D,1,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,4,G,38,G,1,G,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,G,,A,,A,4,G,,A,,A,10,G,,A
20201,04327981,32,0,1,1,D,2,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,50,D,50,D,395,D,100,F,,A,,A,30,D,,A,,A,900,F,,A
20201,04328031,15,0,1,1,D,1,D,1,D,12,D,5,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,103,G,1215,G,10,G,86,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,333,G,52,G,,A,,A,,A,,A,,A,201,G,,A
20201,04328121,14,0,1,1,D,1,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04328301,35,0,1,1,D,1,D,4,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04328301,36,0,1,1,D,2,D,4,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04328371,30,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,25,D,60,D,436,D,80,D,,A,,A,45,D,,A,80,D,246,D,,A
20201,04328401,16,0,1,1,D,1,D,1,D,01,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,350,D,,A
20201,04328651,23,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,110,D,125,D,,A,,A,,A,,A,,A,125,D,,A
20201,04328681,37,0,1,1,D,1,D,1,D,12,D,,C,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,369,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04328721,26,0,1,1,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,50,D,600,D,,A,,A,,A,150,D,,A,,A,,A,,A,100,D,,A,,A,,A,50,D,,A,,A,100,D,,A,,A,100,D,50,D
20201,04328733,27,0,1,2,D,1,D,2,D,12,D,10,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,98,G,1417,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,488,G,166,G,,A,,A,,A,,A,,A,582,G,,A
20201,04328821,31,0,1,1,D,1,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20201,04328901,49,0,1,1,D,1,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,20,D,20,D,,A,,A,,A,,A,40,D,0,D
20201,04328901,50,0,1,1,D,2,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,100,D,40,D,40,D,,A,20,D,,A,,A,60,D,20,D
