QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,SAMP_UN,SAMP_UN_,RTELECT,RTELECT_,RTGAS,RTGAS_,RTWATER,RTWATER_,RTHEAT,RTHEAT_,RTTRASH,RTTRASH_,RTASPAY,RTASPAY_,RTCOMPX,RTCOMPX_,RTBSNSZ,RTBSNSZ_,JRTPAYQV,JRTP_YQV,QRT3MCMX,RTTELEPH,QRT3_CMX,RTTE_EPH,RTTVCABL,RTTV_ABL,RTINTRNT,RTIN_RNT,RTFUNSH,RTFUNSH_,GOVTCOST,GOVT_OST,INCLBDS,INCLBDS_,INCLDRYR,INCL_RYR,INCLFRIG,INCL_RIG,INCLPDS,INCLPDS_,INCLSTOV,INCL_TOV,INCLWSHR,INCL_SHR,PUBLHOUS,PUBL_OUS,OWNED,OWNED_,RTPARK,RTPARK_
20192,04016473,11,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4035,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04016593,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1854,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20192,04016643,13,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,1320,2,F,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04016673,16,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2700,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04016773,40,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4467,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20192,04016813,37,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2598,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04016953,7,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,774,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20192,04017053,21,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,1050,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04017093,13,0,1,2,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1800,2,D,D,1,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,1,D
20192,04017113,34,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2625,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04017193,17,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2850,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04017333,23,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1350,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04027653,17,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,6225,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04027753,9,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04027943,90,0,6,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,0,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,2,D,2,D
20192,04027973,10,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04028033,7,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,6300,2,D,D,1,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04028113,17,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D,2,D,1,D
20192,04028163,18,0,1,1,D,2,D,1,D,1,D,1,D,1,D,1,D,1000,D,,A,2385,D,615,2,D,D,2,D,2,D,2,D,,C,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04028233,10,0,1,1,D,1,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,2001,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04028373,15,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20192,04028383,5,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04028463,9,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,0.20,D,,A,3840,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04028503,16,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,6600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04028523,5,0,1,1,D,2,D,2,D,1,D,1,D,2,D,2,D,,A,,A,,A,1800,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04028553,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,,A
20192,04028573,22,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20192,04028653,10,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3675,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04028873,18,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,0.20,D,,A,3960,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04028943,18,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1350,2,D,D,2,D,2,D,1,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04029003,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2685,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04029013,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,,A
20192,04029103,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,948,2,D,D,2,D,2,D,2,D,,A,1,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,2,D
20192,04029173,19,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04029213,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,11474,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,2,D,1,D,1,D,2,D,2,D,2,D
20192,04029233,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A
20192,04029423,6,0,1,1,D,,C,,C,,C,,C,,C,,C,,A,,A,,A,2700,,F,C,,C,,C,,C,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,,C
20192,04029453,19,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3225,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04029533,18,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2700,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04029543,16,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04029723,11,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,11474,2,T,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04029923,3,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1320,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04030033,48,0,1,2,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,860,2,D,D,2,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,1,D,1,D
20192,04030043,7,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1500,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20192,04030133,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A
20192,04030163,22,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5100,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20192,04030183,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4267,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,1,D,1,D,2,D,2,D,2,D,1,D
20192,04030193,6,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,1800,2,D,D,2,D,2,D,2,D,,A,1,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D
20192,04030293,7,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,1800,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04030353,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,900,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20192,04030383,15,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1401,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20192,04030393,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1947,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20192,04030423,6,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,1,D,1,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D,2,D,2,D
20192,04030433,7,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,930,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D
20192,04030493,7,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1350,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04030523,29,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04030673,10,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,0,2,D,D,2,D,1,D,2,D,1,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04030823,9,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04030853,15,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04030874,42,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2400,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04030943,20,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,7800,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04031003,49,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04031083,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2955,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20192,04031093,11,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,1485,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04031123,7,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04031193,14,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3300,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20192,04031203,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,,A
20192,04031213,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,750,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04031233,36,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4040,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20192,04031243,4,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3300,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04031263,9,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2625,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04031503,33,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4557,2,D,D,2,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04031553,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20192,04031803,9,0,1,1,D,1,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3310,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04031823,5,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,645,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20192,04031933,9,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,357,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04031963,7,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04031973,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3900,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04032023,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2162,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04032133,5,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5100,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04032193,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20192,04032263,13,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,1.00,D,,A,0,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04032293,16,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,6450,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20192,04032373,11,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2400,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04032443,18,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5653,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04032623,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,,A
20192,04032633,30,0,1,2,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2680,2,D,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,B,1,D,1,D
20192,04032793,15,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3000,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04032873,20,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3900,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033003,39,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,2700,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04033043,5,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1500,2,D,D,1,D,1,D,1,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033253,17,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,1350,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033283,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3450,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033393,13,0,1,1,D,1,D,1,D,2,D,1,D,2,D,2,D,,A,,A,,A,1710,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033553,18,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04033573,14,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2670,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033633,11,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2775,2,D,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033773,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,984,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033783,11,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1695,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033933,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4485,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04033953,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2415,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04034033,13,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2700,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04034103,18,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4500,2,D,D,1,D,1,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04034143,17,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D,2,D,1,D
20192,04034163,19,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,11474,2,T,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04034283,13,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3150,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04034353,25,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3585,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20192,04034463,6,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,1605,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04034523,10,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,1500,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04034543,16,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1800,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04034713,42,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04034743,37,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4350,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20192,04034763,13,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1650,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20192,04034783,16,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1647,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D
20192,04034883,13,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1533,2,D,D,1,D,1,D,1,D,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,1,D
20192,04034903,7,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D
20192,04034963,4,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,900,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04035073,90,0,6,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,7800,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,2,D,2,D
20192,04035123,4,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2385,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,1,D,1,D,2,D,2,D,2,D,1,D
20192,04035134,9,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20192,04035193,20,0,1,1,D,1,D,1,D,2,D,2,D,2,D,2,D,,A,,A,,A,2730,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04035433,4,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2400,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20192,04035483,3,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,1275,1,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
