QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20193,04223521,34,1,1,06,D,,B,,A,117,E,100,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223521,34,2,1,06,D,,B,,A,1399,E,330,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223521,34,3,1,06,D,,B,,A,583,E,140,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223701,41,0,1,04,D,25,D,,A,25,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223701,42,0,1,04,D,1000,D,,A,1000,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223701,43,0,1,04,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223701,44,0,1,05,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223701,45,0,1,06,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223731,42,0,1,06,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223731,43,0,1,06,D,195,D,,A,195,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223791,26,0,1,05,D,77,D,,A,77,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223801,73,0,1,04,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223801,74,0,1,06,D,500,D,,A,500,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223811,17,0,1,04,D,64,D,,A,64,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223811,18,0,1,05,D,225,D,,A,225,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223811,19,0,1,06,D,54,D,,A,54,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223841,29,0,1,06,D,50,D,,A,50,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223841,30,0,1,05,D,100,D,,A,100,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223861,25,0,1,05,D,130,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20193,04223861,25,1,1,05,D,,B,,A,108,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223861,25,2,1,05,D,,B,,A,22,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223891,57,0,1,05,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223891,58,0,1,05,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223891,59,0,1,06,D,500,D,,A,500,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04223941,43,0,1,05,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224001,28,0,1,05,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224021,33,0,1,06,D,40,D,,A,40,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224021,34,0,1,04,D,527,D,,A,527,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224031,42,0,1,04,D,64,D,,A,64,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224031,43,0,1,06,D,69,D,,A,69,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224031,44,0,1,04,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224031,45,0,1,05,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224031,46,0,1,06,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224041,25,0,1,05,D,800,D,,A,800,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224081,57,0,1,04,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224081,58,0,1,05,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224081,59,0,1,06,D,250,D,,A,250,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224131,20,0,1,04,D,84,D,,A,84,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224161,18,0,1,06,D,185,D,,A,185,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224161,19,0,1,06,D,25,D,,A,25,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224171,23,0,1,06,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224201,49,0,1,06,D,1100,D,,A,1100,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224211,25,0,1,06,D,150,D,,A,150,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224261,10,0,1,04,D,79,D,,A,79,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224281,12,0,1,04,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224301,22,0,1,04,D,900,D,,A,,H,500,D,1,D,2,D,110,D,160,D,100,D,,A,,A,,A,,A,,A,,A
20193,04224301,22,1,1,04,D,,B,,A,569,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224301,22,2,1,04,D,,B,,A,213,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224301,22,3,1,04,D,,B,,A,118,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224311,34,0,1,06,D,66,D,,A,66,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224371,24,0,1,04,D,1000,D,,A,1000,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224391,20,0,1,04,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224421,29,0,1,06,D,100,D,,A,100,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224431,19,0,1,06,D,160,D,,A,160,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224481,36,0,1,06,D,24,D,,A,24,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224481,37,0,1,06,D,32,D,,A,32,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224481,38,0,1,06,D,130,D,,A,130,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224501,16,0,1,06,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224521,20,0,1,04,D,75,D,,A,75,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224531,18,0,1,04,D,39,D,,A,39,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224611,33,0,1,06,D,59,D,,A,59,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224611,34,0,1,04,D,45,D,,A,45,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224641,19,0,1,06,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224731,27,0,1,05,D,400,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20193,04224731,27,1,1,05,D,,B,,A,356,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224731,27,2,1,05,D,,B,,A,44,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224741,15,0,1,05,D,250,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20193,04224741,15,1,1,05,D,,B,,A,208,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224741,15,2,1,05,D,,B,,A,42,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224871,23,0,1,04,D,100,D,,A,100,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224911,25,0,1,05,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224911,26,0,1,04,D,600,D,,A,600,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224911,27,0,1,06,D,600,D,,A,600,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224921,27,0,1,05,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224951,63,0,1,06,D,1,D,,A,1,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224981,65,0,1,05,D,1200,D,,A,,H,500,D,1,F,2,D,380,D,140,D,,A,,A,,A,,A,,A,,A,,A
20193,04224981,65,1,1,05,D,,B,,A,738,E,380,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224981,65,2,1,05,D,,B,,A,462,E,140,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224981,66,0,1,06,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224981,67,0,1,06,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224981,68,0,1,05,D,136,D,,A,136,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04224981,69,0,1,06,D,144,D,,A,144,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225051,60,0,1,05,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225051,61,0,1,04,D,80,D,,A,80,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225091,29,0,1,06,D,54,D,,A,54,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225111,63,0,1,04,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225111,64,0,1,05,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225111,65,0,1,06,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225141,12,0,1,06,D,26,D,,A,26,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225161,20,0,1,06,D,26,D,,A,26,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225191,26,0,1,06,D,86,D,,A,86,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225191,27,0,1,05,D,450,D,,A,450,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225201,20,0,1,06,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225221,21,0,1,04,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225231,46,0,1,06,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225321,34,0,1,05,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225321,35,0,1,06,D,110,D,,A,110,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225321,36,0,1,06,D,80,D,,A,80,D,150,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225321,37,0,1,04,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225321,38,0,1,05,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225371,30,0,1,04,D,68,D,,A,68,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225371,31,0,1,05,D,68,D,,A,68,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225371,32,0,1,06,D,68,D,,A,68,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225441,41,0,1,04,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225441,42,0,1,06,D,232,D,,A,232,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225463,38,0,1,05,D,2300,D,,A,,H,500,D,1,D,2,D,320,D,370,D,,A,,A,,A,,A,,A,,A,,A
20193,04225463,38,1,1,05,D,,B,,A,1533,E,320,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225463,38,2,1,05,D,,B,,A,767,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225463,39,0,1,06,D,700,D,,A,700,D,330,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225463,40,0,1,06,D,445,D,,A,445,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225571,47,0,1,05,D,250,D,,A,250,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225571,48,0,1,05,D,2000,D,,A,2000,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225601,14,0,1,06,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225601,15,0,1,07,D,670,D,,A,,H,500,D,1,F,2,D,380,D,140,D,,A,,A,,A,,A,,A,,A,,A
20193,04225601,15,1,1,07,D,,B,,A,412,E,380,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225601,15,2,1,07,D,,B,,A,258,E,140,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225631,39,0,1,06,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225631,40,0,1,05,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225631,41,0,1,06,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225631,42,0,1,07,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225671,26,0,1,07,D,65,D,,A,65,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225723,20,0,1,06,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225723,21,0,1,06,D,650,D,,A,650,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225723,22,0,1,06,D,400,D,,A,400,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225741,42,0,1,05,D,400,D,,A,400,D,110,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225741,43,0,1,05,D,50,D,,A,50,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225771,12,0,1,05,D,170,D,,A,170,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225801,57,0,1,06,D,26,D,,A,26,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225811,48,0,1,06,D,115,D,,A,115,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04225811,49,0,1,06,D,25,D,,A,25,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226021,24,0,1,06,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226021,25,0,1,05,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226051,47,0,1,05,D,350,D,,A,350,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226082,35,0,1,06,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226101,28,0,1,07,D,147,D,,A,147,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226171,47,0,1,07,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226171,48,0,1,07,D,10,D,,A,10,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226221,28,0,1,06,D,900,D,,A,,H,500,D,1,D,2,D,160,D,380,D,100,D,,A,,A,,A,,A,,A,,A
20193,04226221,28,1,1,06,D,,B,,A,150,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226221,28,2,1,06,D,,B,,A,666,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226221,28,3,1,06,D,,B,,A,84,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226231,9,0,1,07,D,300,D,,A,300,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226294,22,0,1,07,D,1200,D,,A,,H,500,D,1,D,2,D,370,D,360,D,110,D,100,D,160,D,,A,,A,,A,,A
20193,04226294,22,1,1,07,D,,B,,A,411,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226294,22,2,1,07,D,,B,,A,164,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226294,22,3,1,07,D,,B,,A,395,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226294,22,4,1,07,D,,B,,A,82,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226294,22,5,1,07,D,,B,,A,148,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226321,29,0,1,06,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226331,14,0,1,06,D,324,D,,A,324,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226451,29,0,1,07,D,30,D,,A,30,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226561,38,0,1,07,D,29,D,,A,29,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226561,39,0,1,07,D,240,D,,A,240,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226601,20,0,1,06,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226621,17,0,1,06,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226641,19,0,1,07,D,62,D,,A,62,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226641,20,0,1,06,D,35,D,,A,35,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226801,48,0,1,07,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226831,22,0,1,05,D,38,D,,A,38,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226831,23,0,1,05,D,400,D,,A,400,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226861,30,0,1,07,D,230,D,,A,230,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226891,29,0,1,05,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226901,37,0,1,06,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226901,38,0,1,05,D,60,D,,A,60,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226901,39,0,1,05,D,1200,D,,A,,H,500,D,1,D,2,D,370,D,380,D,,A,,A,,A,,A,,A,,A,,A
20193,04226901,39,1,1,05,D,,B,,A,461,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04226901,39,2,1,05,D,,B,,A,739,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227001,16,0,1,07,D,10,D,,A,10,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227031,12,0,1,07,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227041,12,0,1,06,D,39,D,,A,39,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227061,22,0,1,05,D,20,D,,A,20,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227101,25,0,1,07,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227131,47,0,1,05,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227131,48,0,1,06,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227131,49,0,1,07,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227161,46,0,1,05,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227161,47,0,1,06,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227161,48,0,1,07,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227171,20,0,1,06,D,500,D,,A,500,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227171,21,0,1,06,D,30,D,,A,30,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227201,34,0,1,07,D,110,D,,A,110,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227241,9,0,1,07,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227241,10,0,1,07,D,60,D,,A,60,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227261,28,0,1,05,D,1700,D,,A,1700,D,360,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227271,23,0,1,07,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227281,24,0,1,06,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227331,34,0,1,05,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227331,35,0,1,05,D,75,D,,A,75,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227371,10,0,1,05,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227371,11,0,1,05,D,300,D,,A,300,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227431,13,0,1,06,D,45,D,,A,45,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227441,33,0,1,06,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227441,34,0,1,05,D,65,D,,A,65,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227481,39,0,1,07,D,2202,D,,A,2202,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227481,40,0,1,05,D,130,D,,A,130,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227501,26,0,1,07,D,41,D,,A,41,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227501,27,0,1,06,D,1049,D,,A,1049,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227521,24,0,1,05,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227521,25,0,1,07,D,12,D,,A,12,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227541,34,0,1,05,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227571,24,0,1,07,D,64,D,,A,64,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227721,60,0,1,07,D,500,D,,A,500,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227721,61,0,1,07,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04227761,31,0,1,05,D,84,D,,A,84,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
