QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20191,04105031,8,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105041,8,0,1,01,D,100,D,,A,1,D,02,F,2004,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105051,15,0,1,01,D,100,D,0.25,D,3,D,02,F,1999,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04105051,16,0,1,02,D,400,D,,A,3,D,01,F,1999,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04105091,30,0,1,01,D,100,D,0.07,D,3,D,,B,2014,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04105101,25,0,1,01,D,100,D,,A,3,D,02,F,2015,D,,A,,A,,A,3100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105131,23,0,1,01,D,100,D,,A,3,D,01,F,1972,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105151,12,0,1,01,D,100,D,,A,3,D,12,F,2003,D,,A,,A,,A,1000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105151,13,0,1,02,D,600,D,,A,,A,12,F,2018,D,,A,,A,,A,2200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04105161,18,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105201,14,0,1,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,240,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105221,11,0,1,01,D,100,D,,A,3,D,05,D,2018,D,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105241,8,0,1,01,D,100,D,,A,3,D,02,F,1973,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105261,16,0,1,01,D,100,D,,A,3,D,12,F,1980,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105271,12,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105281,4,0,1,01,D,100,D,,A,3,D,,B,1960,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105301,10,0,1,01,D,100,D,,A,3,D,01,F,2017,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105321,10,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105321,11,0,1,02,D,600,D,,A,,A,12,F,2018,D,,A,,A,,A,5000,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04105391,10,0,1,01,D,100,D,,A,3,D,02,F,2019,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105391,11,0,1,02,D,400,D,,A,3,D,,B,1993,D,,A,,A,,A,150,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04105391,12,0,1,03,D,400,D,,A,3,D,,B,1993,D,,A,,A,,A,150,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04105421,27,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,5100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105471,34,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105471,35,0,1,02,D,300,D,,A,3,D,,B,1970,D,,A,,A,,A,3600,F,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20191,04105481,23,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,5900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105541,20,0,1,01,D,200,D,,A,3,D,02,F,1999,D,,A,,A,,A,1100,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04105691,12,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,1400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105711,36,0,1,01,D,100,D,,A,3,D,01,F,2005,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105721,18,0,1,01,D,100,D,,A,3,D,01,F,2007,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105721,19,0,1,02,D,300,D,,A,3,D,,B,2013,D,,A,,A,,A,1700,F,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20191,04105731,8,0,1,01,D,100,D,,A,3,D,,B,1954,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105861,22,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04105991,26,0,1,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,6800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106011,12,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106021,24,0,1,01,D,100,D,,A,3,D,05,D,2018,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106021,25,0,1,02,D,600,D,,A,,A,02,F,2019,D,,A,,A,,A,3800,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106021,26,0,1,03,D,600,D,,A,,A,01,F,2019,D,,A,,A,,A,3800,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106041,11,0,1,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106041,12,0,1,02,D,300,D,,A,1,D,,B,2009,D,,A,,A,,A,200,D,1,D,1,D,2,D,,A,2,D,,A,,A,,A,1,D
20191,04106041,13,0,1,03,D,300,D,,A,1,D,,B,2001,D,,A,,A,,A,150,D,1,D,1,D,2,D,,A,2,D,,A,,A,,A,1,D
20191,04106081,7,0,1,01,D,100,D,,A,3,D,02,F,2003,D,,A,,A,,A,10500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106131,10,0,1,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106171,20,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106193,6,0,1,01,D,600,D,,A,,A,01,F,2019,D,,A,,A,,A,2300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106201,15,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106231,8,0,1,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106331,34,0,1,01,D,100,D,0.06,D,3,D,,B,2010,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106331,35,0,1,02,D,600,D,,A,,A,02,F,2019,D,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106391,8,0,1,01,D,300,D,,A,3,D,01,F,2011,D,,A,,A,,A,3900,F,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20191,04106391,9,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,10400,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106401,10,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106401,11,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106421,14,0,1,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106444,13,0,1,01,D,200,D,,A,3,D,12,F,2003,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106471,23,0,1,01,D,100,D,,A,3,D,01,F,1979,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106533,10,0,1,01,D,300,D,,A,3,D,,B,2017,D,,A,,A,,A,8000,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106533,11,0,1,02,D,300,D,,A,3,D,,B,2016,D,,A,,A,,A,700,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106541,6,0,1,01,D,100,D,,A,3,D,02,F,2014,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106571,10,0,1,01,D,100,D,,A,3,D,01,F,2008,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106611,19,0,1,01,D,100,D,,A,3,D,02,F,2003,D,,A,,A,,A,2600,F,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20191,04106621,10,0,1,01,D,100,D,,A,3,D,,B,1968,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106631,6,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106661,15,0,1,01,D,100,D,,A,3,D,01,F,2012,D,,A,,A,,A,950,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106701,24,0,1,01,D,100,D,,A,3,D,02,F,1958,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106711,5,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,3100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106711,6,0,1,02,D,300,D,,A,3,D,01,F,1998,D,,A,,A,,A,1300,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04106741,6,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106811,10,0,1,01,D,100,D,,A,3,D,02,F,2010,D,,A,,A,,A,120,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106831,14,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106831,15,0,1,02,D,300,D,,A,3,D,,B,1999,D,,A,,A,,A,400,D,1,D,1,D,2,D,,A,2,D,,A,,A,,A,1,D
20191,04106891,12,0,1,01,D,100,D,,A,1,D,,B,2016,D,,A,,A,,A,3700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106901,39,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106921,13,0,1,01,D,100,D,,A,3,D,02,F,1984,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106931,16,0,1,01,D,100,D,,A,3,D,02,F,2016,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106981,17,0,1,01,D,100,D,,A,3,D,,B,1968,D,,A,,A,,A,11000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04106991,12,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107021,25,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,8500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107071,17,0,1,01,D,100,D,,A,3,D,02,F,1980,D,,A,,A,,A,890,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107111,36,0,1,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107111,37,0,1,02,D,200,D,,A,3,D,,B,2013,D,,A,,A,,A,6000,D,,A,,A,,A,,A,1,D,0,D,,A,,A,,A
20191,04107171,18,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107181,8,0,1,01,D,100,D,,A,3,D,,B,1988,D,,A,,A,,A,2000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107241,9,0,1,01,D,100,D,,A,1,D,,B,2017,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107261,24,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,7500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107291,18,0,1,01,D,100,D,,A,3,D,12,F,2001,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107291,19,0,1,02,D,300,D,,A,3,D,,B,2013,D,,A,,A,,A,4000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04107291,20,0,1,03,D,400,D,,A,3,D,,B,2004,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04107291,22,0,1,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,4500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04107321,5,0,1,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,18333,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107341,37,0,1,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107371,23,0,1,01,D,100,D,,A,3,D,07,D,2018,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107371,24,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,6300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04107401,12,0,1,01,D,100,D,,A,3,D,02,F,2017,D,,A,,A,,A,440,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107431,20,0,1,01,D,100,D,,A,3,D,01,F,1960,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107441,10,0,1,01,D,100,D,,A,3,D,02,F,2012,D,,A,,A,,A,100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107451,47,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107482,8,0,1,01,D,300,D,,A,1,D,,B,1996,D,,A,,A,,A,15990,T,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20191,04107501,10,0,1,01,D,100,D,,A,3,D,02,F,2001,D,,A,,A,,A,7300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107511,11,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107531,15,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107621,5,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107641,5,0,1,01,D,100,D,,A,3,D,,B,1957,D,,A,,A,,A,800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107641,6,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,2100,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04107661,12,0,1,01,D,100,D,,A,3,D,01,F,2017,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107811,20,0,1,01,D,100,D,,A,3,D,12,F,1984,D,,A,,A,,A,790,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107831,4,0,1,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107871,7,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20191,04107871,8,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,6300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04107891,17,0,1,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107921,28,0,1,01,D,100,D,,A,3,D,,B,1983,D,,A,,A,,A,8700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04107981,7,0,1,01,D,100,D,,A,3,D,,B,1956,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108021,15,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108041,8,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,450,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108051,8,0,1,01,D,100,D,,A,3,D,12,F,1991,D,,A,,A,,A,3600,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20191,04108051,9,0,1,02,D,300,D,,A,3,D,,B,1975,D,,A,,A,,A,200,D,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20191,04108061,11,0,1,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,3700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108091,15,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108151,18,0,1,01,D,100,D,,A,3,D,02,F,2017,D,,A,,A,,A,3900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108171,33,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,8800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108201,7,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,2500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108211,18,0,1,01,D,100,D,,A,3,D,12,F,1997,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108241,7,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,5000,D,,A,,A,,A,,A,1,D,0,D,,A,2,D,,A
20191,04108251,9,0,1,01,D,100,D,,A,3,D,,B,1979,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108261,7,0,1,01,D,100,D,,A,3,D,04,D,2018,D,,A,,A,,A,3900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108291,13,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108331,5,0,1,01,D,100,D,,A,3,D,,B,1981,D,,A,,A,,A,190,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108361,9,0,1,01,D,100,D,,A,3,D,12,F,1995,D,,A,,A,,A,310,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108481,9,0,1,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108501,15,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,470,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108511,9,0,1,01,D,100,D,,A,3,D,02,F,2003,D,,A,,A,,A,310,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108571,25,0,1,01,D,100,D,,A,3,D,10,D,2018,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108611,19,0,1,01,D,100,D,,A,3,D,12,F,1998,D,,A,,A,,A,18333,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108661,8,0,1,01,D,100,D,,A,2,D,,B,1998,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108701,29,0,1,01,D,100,D,,A,3,D,12,F,2015,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108741,16,0,1,01,D,100,D,,A,3,D,02,F,2001,D,,A,,A,,A,1300,F,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20191,04108741,17,0,1,02,D,400,D,,A,3,D,,B,1994,D,,A,,A,,A,700,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04108771,31,0,1,01,D,100,D,,A,3,D,02,F,2016,D,,A,,A,,A,10500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108781,16,0,1,01,D,100,D,,A,3,D,,B,1968,D,,A,,A,,A,6100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108781,17,0,1,02,D,600,D,,A,,A,12,F,2018,D,,A,,A,,A,6200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04108781,18,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,6200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04108781,19,0,1,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,6200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04108791,17,0,1,01,D,100,D,,A,3,D,01,F,2017,D,,A,,A,,A,5300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108821,27,0,1,01,D,100,D,0.25,D,3,D,12,F,2012,D,,A,,A,,A,5300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04108861,12,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108881,10,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04108991,8,0,1,01,D,100,D,,A,3,D,12,F,2006,D,,A,,A,,A,100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109031,12,0,1,01,D,100,D,,A,3,D,02,F,1967,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109051,47,0,1,01,D,100,D,,A,3,D,,B,1977,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109081,29,0,1,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109081,30,0,1,02,D,300,D,,A,3,D,,B,,C,,A,,A,,A,1100,D,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20191,04109091,15,0,1,01,D,100,D,,A,3,D,05,D,2018,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109131,26,0,1,01,D,100,D,,A,3,D,01,F,1998,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109151,25,0,1,01,D,100,D,,A,3,D,,B,1967,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109161,20,0,1,01,D,100,D,,A,3,D,02,F,2011,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109161,21,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,2000,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04109221,26,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109281,30,0,1,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,18333,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109281,31,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,6300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20191,04109301,5,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1600,F,,A,,A,,A,,A,,C,,A,,A,,C,,A
20191,04109311,41,0,1,01,D,100,D,,A,3,D,12,F,2012,D,,A,,A,,A,4,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109331,11,0,1,01,D,100,D,,A,3,D,02,F,2000,D,,A,,A,,A,6000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109371,31,0,1,01,D,100,D,,A,3,D,12,F,2016,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109381,33,0,1,01,D,100,D,,A,3,D,12,F,2007,D,,A,,A,,A,18333,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109391,23,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109531,27,0,1,01,D,100,D,,A,3,D,01,F,2015,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109541,14,0,1,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,420,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109551,16,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109561,9,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109571,18,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109601,8,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,130,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109631,15,0,1,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20191,04109701,7,0,1,01,D,100,D,,A,3,D,01,F,2016,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
