QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBPURCH,APBP_RCH
20193,04199942,1,0,1,230,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,1,0,1,800,D,1,D,07,D,,H,,A,260,D,230,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,1,1,1,260,D,1,D,07,D,119,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,1,2,1,230,D,1,D,07,D,42,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,1,3,1,240,D,1,D,07,D,39,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,2,0,1,655,D,1,D,08,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,3,0,1,660,D,1,D,08,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,4,0,1,320,D,1,D,08,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,5,0,1,350,D,1,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,6,0,1,390,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,7,0,1,820,D,1,D,06,D,,H,,A,480,D,470,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,7,1,1,480,D,1,D,06,D,50,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,7,2,1,470,D,1,D,06,D,50,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,8,0,1,470,D,1,D,06,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,9,0,1,490,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,10,0,1,540,D,1,D,07,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200022,11,0,1,520,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200032,1,0,1,660,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200142,1,0,2,490,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200172,1,0,2,640,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04200252,1,0,1,270,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200252,2,0,2,300,D,1,D,06,D,367,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200252,3,0,2,540,D,1,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200294,2,0,1,620,D,1,D,08,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200342,1,0,1,620,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200342,2,0,1,460,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200342,3,0,1,310,D,1,D,08,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200342,4,0,1,470,D,1,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200342,5,0,1,470,D,1,D,08,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200572,1,0,1,640,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04200592,1,0,1,660,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200622,1,0,1,700,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200662,3,0,1,240,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200662,4,0,1,640,D,2,D,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04200662,5,0,1,350,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200662,6,0,1,440,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04200662,7,0,1,440,D,1,D,08,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04200662,8,0,1,480,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200702,2,0,1,310,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200702,3,0,1,520,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200712,3,0,1,230,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200712,4,0,1,230,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200712,5,0,1,270,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200712,6,0,1,270,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200712,7,0,1,350,D,1,D,07,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200712,8,0,1,460,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200712,9,0,1,460,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200812,1,0,1,260,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200812,2,0,1,660,D,1,D,08,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200832,1,0,1,340,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200882,1,0,1,660,D,1,D,08,D,795,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200882,2,0,1,660,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200882,700,0,1,650,D,1,D,06,D,20,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04200882,701,0,1,650,D,1,D,07,D,20,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04200882,702,0,1,650,D,1,D,08,D,20,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04200922,1,0,1,330,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200922,2,0,1,330,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200922,3,0,1,330,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200922,4,0,1,470,D,1,D,06,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200932,1,0,1,650,D,1,D,08,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200932,2,0,1,440,D,1,D,08,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04200962,1,0,1,260,D,1,D,08,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04200962,2,0,1,310,D,1,D,08,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201022,2,0,2,660,D,1,D,06,D,287,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201042,2,0,2,310,D,1,D,06,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201112,1,0,1,230,D,1,D,08,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201202,1,0,1,260,D,1,D,08,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201202,2,0,1,660,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201202,3,0,2,655,D,1,D,06,D,312,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201322,1,0,1,750,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201322,2,0,1,300,D,1,D,07,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201322,3,0,1,490,D,1,D,07,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201322,4,0,1,480,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201422,1,0,1,640,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04201422,2,0,2,310,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201442,1,0,1,350,D,1,D,07,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201522,1,0,2,660,D,1,D,06,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201532,1,0,1,440,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04201742,2,0,1,660,D,1,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201742,3,0,1,310,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201742,4,0,1,425,D,1,D,07,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04201742,5,0,1,480,D,1,D,06,D,197,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201742,6,0,1,480,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201742,7,0,1,520,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201772,2,0,1,365,D,1,D,07,D,345,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04201772,3,0,1,390,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201812,1,0,1,260,D,1,D,08,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201872,1,0,1,660,D,1,D,06,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201872,2,0,1,320,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201872,3,0,1,460,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04201902,1,0,1,640,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04201902,2,0,1,365,D,1,D,07,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04202022,1,0,1,240,D,1,D,07,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202072,1,0,1,240,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202072,2,0,1,460,D,1,D,07,D,12000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202112,2,0,1,365,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04202122,1,0,1,640,D,1,D,08,D,599,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04202122,2,0,1,650,D,1,D,07,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202122,3,0,1,480,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202142,1,0,1,300,D,1,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202172,2,0,1,900,D,1,D,08,D,,H,,A,900,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202172,2,1,1,230,D,1,D,08,D,21,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202172,2,2,1,470,D,1,D,08,D,36,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202172,2,3,1,540,D,1,D,08,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202252,1,0,1,320,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202252,2,0,1,520,D,1,D,07,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202342,1,0,2,750,D,1,D,06,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202352,1,0,1,240,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202352,2,0,1,820,D,1,D,06,D,,H,,A,480,D,470,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202352,2,1,1,480,D,1,D,06,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202352,2,2,1,470,D,1,D,06,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202382,1,0,1,645,D,1,D,06,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202382,2,0,2,560,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202442,1,0,1,645,D,1,D,06,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202542,1,0,1,645,D,1,D,06,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202542,2,0,1,310,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202542,3,0,1,500,D,1,D,08,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202542,4,0,1,520,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202542,5,0,1,540,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202542,6,0,1,540,D,1,D,08,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202632,1,0,1,240,D,1,D,08,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202632,2,0,1,365,D,1,D,08,D,281,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04202632,3,0,1,540,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202762,1,0,1,260,D,1,D,08,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202762,2,0,1,750,D,1,D,08,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202762,3,0,1,700,D,1,D,08,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202762,4,0,1,540,D,1,D,08,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202932,1,0,1,470,D,1,D,08,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202932,2,0,2,470,D,1,D,06,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202942,2,0,2,645,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202942,3,0,2,645,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04202942,40,0,1,270,D,1,D,08,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203132,1,0,1,230,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203142,1,0,1,660,D,1,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203142,2,0,1,310,D,1,D,08,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203152,1,0,1,700,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203232,1,0,1,470,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203392,1,0,1,230,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203402,1,0,1,640,D,1,D,08,D,1579,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04203412,1,0,1,660,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203412,2,0,1,340,D,1,D,07,D,274,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203412,3,0,1,470,D,1,D,06,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203412,4,0,1,470,D,1,D,08,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203412,5,0,2,270,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203492,1,0,1,650,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203492,2,0,1,650,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203492,3,0,1,650,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203492,4,0,1,300,D,1,D,08,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203492,5,0,2,645,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203532,1,0,1,640,D,1,D,08,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04203532,2,0,2,260,D,1,D,06,D,329,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203532,3,0,2,470,D,1,D,06,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,1,0,1,800,D,1,D,06,D,,H,,A,660,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,1,1,1,660,D,1,D,06,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,1,2,1,230,D,1,D,06,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,0,1,900,D,1,D,07,D,,H,,A,900,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,1,1,230,D,1,D,07,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,2,1,240,D,1,D,07,D,39,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,3,1,270,D,1,D,07,D,66,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,4,1,310,D,1,D,07,D,131,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,5,1,320,D,1,D,07,D,111,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,6,1,330,D,1,D,07,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,7,1,470,D,1,D,07,D,76,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,8,1,520,D,1,D,07,D,50,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,9,1,540,D,1,D,07,D,87,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,10,1,570,D,1,D,07,D,86,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,11,1,645,D,1,D,07,D,50,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203642,2,12,1,660,D,1,D,07,D,121,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203882,7,0,1,270,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203952,1,0,1,660,D,1,D,07,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203962,1,0,1,310,D,1,D,06,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203962,2,0,1,440,D,1,D,07,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04203962,3,0,1,540,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203992,2,0,1,800,D,1,D,07,D,,H,,A,645,D,640,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04203992,2,1,1,640,D,1,D,07,D,536,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04203992,3,0,2,230,D,1,D,06,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204012,1,0,2,645,D,1,D,06,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204022,1,0,1,540,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204032,1,0,1,270,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204172,1,0,1,540,D,1,D,08,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204202,1,0,1,230,D,1,D,07,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204222,1,0,1,320,D,1,D,08,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204242,1,0,1,230,D,1,D,08,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204242,2,0,1,820,D,1,D,06,D,,H,,A,500,D,490,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204242,2,1,1,500,D,1,D,06,D,311,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204242,2,2,1,490,D,1,D,06,D,204,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204242,3,0,1,540,D,1,D,06,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204242,4,0,2,540,D,1,D,06,D,334,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204312,1,0,1,230,D,1,D,08,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204312,2,0,1,660,D,1,D,08,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204312,3,0,1,470,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204312,4,0,1,470,D,1,D,08,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204312,5,0,1,500,D,1,D,07,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204312,6,0,1,540,D,1,D,07,D,268,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204312,7,0,2,310,D,1,D,06,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204312,8,0,2,560,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204352,1,0,1,645,D,1,D,07,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204402,1,0,1,310,D,1,D,06,D,381,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04204402,2,0,1,440,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20193,04204402,3,0,1,560,D,1,D,07,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
