ALCNO,FSA,FSA_,HHIANYPD,HHIA_YPD,HHIBCBS,HHIBCBS_,HHICOVQ,HHICOVQ_,HHIGROUP,HHIG_OUP,HHIIRGXB,HHII_GXB,HHILSTTM,HHIL_TTM,HHIPDLIB,HHIPRDED,HHIPROUT,HHIPRYOU,HHIP_DED,HHIP_LIB,HHIP_OUT,HHIP_YOU,HHIRPMPD,HHIRPMXB,HHIR_MPD,HHIR_MXB,HHISTILL,HHISUBPD,HHIS_BPD,HHIS_ILL,HSAHRA,HSAHRA_,MEDIGAP,MEDIGAP_,NEWID,PLNMGD,PLNMGD_,PORTAL,PORTAL_,PORTPLAN,PORT_LAN,PREMSUBS,PREM_UBS,QHHP3MX,QHHP3MX_,RECTYPE,REC_ORIG,REC_STAT,SEQNO,SSTYPE,SSTYPE_,QYEAR
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,01,4,D,D,1,,A,D,,A,,A,04031672,,A,,A,,A,,A,52,D,HHP,5,1,13,4,D,20191
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,01,16,D,D,1,,A,D,2,D,,A,04031672,2,D,,A,,A,,A,208,D,HHP,5,1,14,,A,20191
0,,A,1,D,,A,5,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,18,D,D,1,,A,D,,A,,A,04031712,,A,,A,,A,,A,117,D,HHP,5,1,4,1,D,20191
0,,A,1,D,,A,5,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,10,D,D,1,,A,D,,A,,A,04031712,,A,,A,,A,,A,65,D,HHP,5,1,5,4,D,20191
0,2,D,1,D,,A,5,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,339,D,D,1,,A,D,2,D,,A,04031712,2,D,,A,,A,,A,2204,D,HHP,5,1,6,,A,20191
0,2,D,1,D,,A,1,D,2,D,,A,,C,1,1,,1,D,D,A,D,02,,D,C,1,,A,D,2,D,,A,04031762,2,D,,A,,A,,A,260,F,HHP,5,1,2,,A,20191
0,2,D,1,D,,A,1,D,2,D,,A,,C,2,1,,1,D,D,A,D,04,,D,C,1,,A,D,1,D,,A,04031762,2,D,,A,,A,,A,442,F,HHP,5,1,3,,A,20191
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,10,D,D,1,,A,D,,A,,A,04031812,,A,,A,,A,,A,30,D,HHP,5,1,16,1,D,20191
0,2,D,,A,1,D,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04031812,2,D,,A,,A,,A,,A,HHP,5,1,17,,A,20191
0,2,D,1,D,,A,1,D,1,D,,A,1,D,3,2,,1,D,D,A,D,04,10,D,D,1,1,D,D,,A,,A,04031812,1,D,1,D,4,D,1,D,30,D,HHP,5,1,18,,A,20191
0,,A,1,D,,A,5,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,15,D,D,1,,A,D,,A,,A,04031952,,A,,A,,A,,A,98,D,HHP,5,1,12,1,D,20191
0,,A,1,D,,A,5,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,5,D,D,1,,A,D,,A,,A,04031952,,A,,A,,A,,A,33,D,HHP,5,1,13,4,D,20191
0,2,D,1,D,,A,5,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,84,D,D,1,,A,D,1,D,,A,04031952,2,D,,A,,A,,A,546,D,HHP,5,1,14,,A,20191
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,80,D,D,1,,A,D,2,D,,A,04032032,2,D,,A,,A,,A,520,D,HHP,5,1,11,,A,20191
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,18,D,D,1,,A,D,,A,,A,04032052,,A,,A,,A,,A,117,D,HHP,5,1,17,1,D,20191
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,163,D,D,1,,A,D,2,D,,A,04032052,2,D,,A,,A,,A,1060,D,HHP,5,1,18,,A,20191
0,,A,,A,,A,,A,,A,,A,,A,1,,,,A,D,A,A,06,117,D,D,,,A,A,,A,,A,04032122,,A,,A,,A,,A,117,D,HHP,1,,10,5,D,20191
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,200,D,D,1,,A,D,,A,,A,04032132,1,D,,A,,A,,A,600,D,HHP,5,1,3,,A,20191
0,2,D,1,D,,A,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,04,,D,C,1,,C,D,,A,,A,04032132,1,D,1,D,,C,1,D,375,F,HHP,5,1,4,,A,20191
0,,A,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,90,D,D,1,,A,D,,A,,A,04032152,,A,,A,,A,,A,270,D,HHP,5,1,9,1,D,20191
0,2,D,1,D,1,D,3,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,160,D,D,1,,A,D,1,D,,A,04032152,2,D,,A,,A,,A,1040,D,HHP,5,1,10,,A,20191
0,2,D,,A,,A,1,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,160,D,D,,,A,A,2,D,,A,04032152,2,D,,A,,A,,A,1040,D,HHP,1,1,11,,A,20191
0,,A,1,D,1,D,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,81,D,D,1,,A,D,,A,,A,04032162,,A,,A,,A,,A,243,D,HHP,5,1,28,1,D,20191
0,,A,1,D,,A,3,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,25,D,D,1,,A,D,,A,,A,04032162,,A,,A,,A,,A,75,D,HHP,5,1,29,4,D,20191
0,,A,1,D,,A,3,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,22,D,D,1,,A,D,,A,,A,04032162,,A,,A,,A,,A,66,D,HHP,5,1,30,5,D,20191
0,1,D,1,D,1,D,2,D,2,D,,A,1,D,4,1,,1,D,D,A,D,04,1205,D,D,1,,A,D,2,D,,A,04032162,2,D,,A,,A,,A,3615,D,HHP,5,1,31,,A,20191
0,2,D,1,D,,A,5,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,562,D,D,1,,A,D,,A,,A,04032272,1,D,,A,,A,,A,3372,D,HHP,5,1,12,,A,20191
0,2,D,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,142,D,D,1,,A,D,,A,,A,04032282,1,D,,A,,A,,A,923,D,HHP,5,1,5,,A,20191
0,2,D,,A,,A,2,D,1,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04032292,1,D,2,D,,A,,A,,A,HHP,5,1,4,,A,20191
0,2,D,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,400,D,D,,,A,A,,A,,A,04032352,1,D,,A,,A,,A,2600,D,HHP,1,1,4,,A,20191
0,,A,1,D,,A,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,110,D,D,1,,A,D,,A,,A,04032392,,A,,A,,A,,A,330,D,HHP,5,1,39,1,D,20191
0,1,D,1,D,,A,4,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,420,D,D,1,,A,D,1,D,,A,04032392,2,D,,A,,A,,A,1260,D,HHP,5,1,40,,A,20191
0,2,D,,A,,A,2,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04032432,1,D,,A,,A,,A,,A,HHP,5,1,13,,A,20191
0,,A,,A,,A,2,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,391,D,D,,,A,A,,A,,A,04032432,,A,,A,,A,,A,1173,D,HHP,1,1,14,2,D,20191
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,100,D,D,1,,A,D,,A,,A,04032442,1,D,,A,,A,,A,600,D,HHP,5,1,18,,A,20191
0,2,D,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,100,D,D,1,,A,D,,A,,A,04032442,1,D,,A,,A,,A,300,D,HHP,5,1,19,,A,20191
0,2,D,1,D,,A,1,D,3,D,,A,1,D,3,2,,1,D,D,A,D,04,181,D,D,1,1,D,D,,A,,A,04032442,1,D,1,D,,C,1,D,543,D,HHP,5,1,20,,A,20191
0,2,D,1,D,,A,2,D,1,D,,A,1,D,1,2,,1,D,D,A,D,06,1214,D,D,1,,A,D,2,D,,A,04032472,2,D,2,D,,A,,A,1214,D,HHP,5,1,12,,A,20191
0,,A,,A,,A,2,D,1,D,,A,,A,2,2,,1,D,D,A,D,09,65,D,D,,,A,A,,A,,A,04032472,,A,,A,,A,,A,16,D,HHP,1,1,13,5,D,20191
0,2,D,1,D,1,D,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,50,D,D,1,,A,D,2,D,,A,04032552,2,D,,A,,A,,A,325,D,HHP,5,1,9,,A,20191
0,2,D,,A,1,D,2,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04032552,2,D,,A,,A,,A,,A,HHP,5,1,10,,A,20191
0,,A,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04032562,,A,,A,,A,,A,,A,HHP,5,1,11,1,D,20191
0,,A,,A,1,D,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04032562,,A,,A,,A,,A,,A,HHP,5,1,12,4,D,20191
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,25,D,D,1,,A,D,2,D,,A,04032562,2,D,,A,,A,,A,163,D,HHP,5,1,13,,A,20191
0,,A,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,60,D,D,1,,A,D,,A,,A,04032582,,A,,A,,A,,A,180,D,HHP,5,1,6,1,D,20191
0,,A,1,D,1,D,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,40,D,D,1,,A,D,,A,,A,04032582,,A,,A,,A,,A,120,D,HHP,5,1,7,4,D,20191
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,320,D,D,1,,A,D,,A,,A,04032582,1,D,,A,,A,,A,960,D,HHP,5,1,8,,A,20191
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,34,D,D,1,,A,D,2,D,,A,04032612,2,D,,A,,A,,A,102,D,HHP,5,1,23,,A,20191
0,2,D,,A,1,D,2,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04032702,2,D,,A,,A,,A,,A,HHP,5,1,10,,A,20191
0,2,D,,A,1,D,2,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04032752,2,D,,A,,A,,A,,A,HHP,5,1,2,,A,20191
0,,A,,A,1,D,1,D,1,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,,A,,A,04032802,,A,,A,,A,,A,,A,HHP,1,1,3,1,D,20191
0,,A,,A,1,D,1,D,1,D,,A,,A,2,,2,2,A,D,D,D,,,A,A,,,A,A,,A,,A,04032802,,A,,A,,A,,A,,A,HHP,1,1,4,4,D,20191
0,,C,,A,1,D,1,D,1,D,,A,,A,3,,2,2,A,D,D,D,,,A,A,,,A,A,,C,,A,04032802,2,D,2,D,,A,,A,,A,HHP,1,1,5,,A,20191
0,2,D,,A,,A,1,D,2,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,,A,,A,04032842,1,D,,A,,A,,A,,A,HHP,1,1,2,,A,20191
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,119,D,D,1,,A,D,,A,,A,04032942,1,D,,A,,A,,A,357,D,HHP,5,1,7,,A,20191
0,2,D,,A,,A,1,D,3,D,,A,,A,2,,2,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04032942,1,D,2,D,,A,,A,,A,HHP,5,1,8,,A,20191
0,2,D,,A,,A,1,D,1,D,,A,,A,3,2,,1,D,D,A,D,04,25,D,D,,,A,A,,A,,A,04032942,1,D,2,D,,A,,A,75,D,HHP,1,1,9,,A,20191
0,,A,2,D,,A,1,D,2,D,,A,,A,1,2,,1,D,D,A,D,04,,D,A,2,,A,D,,A,,A,04032952,,A,,A,,A,,A,,A,HHP,5,1,7,1,D,20191
0,2,D,1,D,,A,1,D,3,D,,A,1,D,2,2,,1,D,D,A,D,04,125,D,D,1,,A,D,2,D,,A,04032952,2,D,2,D,,A,,A,375,D,HHP,5,1,8,,A,20191
0,2,D,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,115,D,D,1,,A,D,2,D,,A,04033002,2,D,,A,,A,,A,690,D,HHP,5,1,9,,A,20191
0,,A,,A,,A,2,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,20,D,D,,,A,A,,A,,A,04033002,,A,,A,,A,,A,130,D,HHP,1,1,10,1,D,20191
0,,A,,A,,A,2,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,10,D,D,,,A,A,,A,,A,04033002,,A,,A,,A,,A,65,D,HHP,1,1,11,4,D,20191
0,,A,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,04033042,,A,,A,,A,,A,150,F,HHP,1,1,2,1,D,20191
0,2,D,,A,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,,D,C,,,A,A,2,D,,A,04033042,2,D,,A,,A,,A,676,F,HHP,1,1,3,,A,20191
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,94,D,D,1,,A,D,2,D,,A,04033072,2,D,,A,,A,,A,564,D,HHP,5,1,5,,A,20191
0,2,D,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,150,D,D,1,,A,D,,A,,A,04033182,1,D,,A,,A,,A,975,D,HHP,5,1,11,,A,20191
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,35,D,D,1,,A,D,,A,,A,04033212,,A,,A,,A,,A,105,D,HHP,5,1,3,3,D,20191
0,,A,1,D,,A,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,06,134,D,D,1,,A,D,,A,,A,04033212,,A,,A,,A,,A,134,D,HHP,5,1,4,2,D,20191
0,,A,1,D,,A,1,D,1,D,,A,1,D,3,2,,1,D,D,A,D,06,156,D,D,1,,A,D,,A,,A,04033212,,A,,A,,A,,A,156,D,HHP,5,1,5,2,D,20191
0,2,D,1,D,,A,1,D,1,D,,A,1,D,4,2,,1,D,D,A,D,04,174,D,D,1,,A,D,2,D,,A,04033212,2,D,2,D,,A,,A,522,D,HHP,5,1,6,,A,20191
0,2,D,1,D,,A,1,D,1,D,,A,1,D,5,2,,1,D,D,A,D,04,165,D,D,1,,A,D,2,D,,A,04033212,2,D,2,D,,A,,A,495,D,HHP,5,1,7,,A,20191
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,15,D,D,1,,A,D,,A,,A,04033222,,A,,A,,A,,A,45,D,HHP,5,1,18,1,D,20191
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,20,D,D,1,,A,D,,A,,A,04033222,,A,,A,,A,,A,60,D,HHP,5,1,19,5,D,20191
0,1,D,,A,1,D,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04033252,2,D,,A,,A,,A,,A,HHP,5,1,5,,A,20191
0,,A,1,D,1,D,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,18,D,D,1,,A,D,,A,,A,04033272,,A,,A,,A,,A,117,D,HHP,5,1,14,1,D,20191
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,12,D,D,1,,A,D,,A,,A,04033272,,A,,A,,A,,A,78,D,HHP,5,1,15,4,D,20191
0,2,D,1,D,,A,4,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,240,D,D,1,,A,D,2,D,,A,04033272,2,D,,A,,A,,A,1560,D,HHP,5,1,16,,A,20191
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,12,D,D,1,,A,D,,A,,A,04033292,,A,,A,,A,,A,78,D,HHP,5,1,12,1,D,20191
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,3,D,D,1,,A,D,,A,,A,04033292,,A,,A,,A,,A,20,D,HHP,5,1,13,4,D,20191
0,2,D,1,D,,A,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,208,D,D,1,,A,D,2,D,,A,04033292,2,D,,A,,A,,A,1352,D,HHP,5,1,14,,A,20191
0,2,D,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,,D,C,,,A,A,2,D,,A,04033402,1,D,,A,,A,,A,30,F,HHP,1,1,8,,A,20191
0,2,D,,A,,A,3,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,55,D,D,,,A,A,2,D,,A,04033402,2,D,2,D,,A,,A,165,D,HHP,1,1,9,,A,20191
0,,A,,A,,A,1,D,1,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04033412,,A,,A,,A,,A,,A,HHP,5,1,43,1,D,20191
0,,A,1,D,,A,4,D,2,D,,A,1,D,2,1,,1,D,D,A,D,01,13,D,D,1,,A,D,,A,,A,04033412,,A,,A,,A,,A,169,D,HHP,5,1,44,1,D,20191
0,,A,1,D,,A,4,D,2,D,,A,1,D,3,1,,1,D,D,A,D,01,3,D,D,1,,A,D,,A,,A,04033412,,A,,A,,A,,A,39,D,HHP,5,1,45,4,D,20191
0,2,D,1,D,,A,4,D,2,D,,A,1,D,4,1,,1,D,D,A,D,01,80,D,D,1,,A,D,2,D,,A,04033412,2,D,,A,,A,,A,1040,D,HHP,5,1,46,,A,20191
0,,A,,A,,A,1,D,2,D,,C,,A,1,1,,1,D,D,A,D,,,C,A,,,A,A,,A,,A,04033422,,A,,A,,A,,A,30,F,HHP,1,1,7,1,D,20191
0,,A,,A,,A,1,D,2,D,,C,,A,2,1,,1,D,D,A,D,,,C,A,,,A,A,,A,,A,04033422,,A,,A,,A,,A,39,F,HHP,1,1,8,4,D,20191
0,2,D,,A,,A,1,D,2,D,,C,,A,3,1,,1,D,D,A,D,,,C,A,,,A,A,2,D,,A,04033422,2,D,,A,,A,,A,130,F,HHP,1,1,9,,A,20191
0,,A,,A,,A,2,D,2,D,,A,,A,1,2,,1,D,D,A,D,04,75,D,D,,,A,A,,A,,A,04033432,,A,,A,,A,,A,225,D,HHP,1,1,5,1,D,20191
0,2,D,,A,1,D,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,04033432,1,D,,A,,A,,A,,A,HHP,1,1,6,,A,20191
0,1,D,1,D,1,D,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,160,D,D,1,,A,D,,A,,A,04033472,1,D,,A,,A,,A,2080,D,HHP,5,1,5,,A,20191
0,1,D,1,D,,A,4,D,2,D,,A,1,D,2,1,,1,D,D,A,D,03,45,D,D,1,,A,D,1,D,,A,04033472,2,D,,A,,A,,A,270,D,HHP,5,1,6,,A,20191
0,,A,,A,,A,2,D,3,D,,A,,A,3,2,,1,D,D,A,D,04,55,D,D,,,A,A,,A,,A,04033482,,A,,A,,A,,A,165,D,HHP,1,1,13,1,D,20191
0,,A,,A,,A,2,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04033492,,A,,A,,A,,A,,A,HHP,5,1,8,1,D,20191
0,2,D,,A,1,D,2,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04033492,1,D,,A,,A,,A,,A,HHP,5,1,9,,A,20191
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,63,D,D,1,,A,D,,A,,A,04033502,,A,,A,,A,,A,189,D,HHP,5,1,7,1,D,20191
0,,A,1,D,1,D,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,04,78,D,D,1,,A,D,,A,,A,04033502,,A,,A,,A,,A,234,D,HHP,5,1,8,3,D,20191
0,2,D,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,500,D,D,,,A,A,2,D,,A,04033534,2,D,,A,,A,,A,1500,D,HHP,1,1,24,,A,20191
0,2,D,,A,,A,1,D,2,D,,C,,A,1,1,,1,D,D,A,D,,,C,A,,,A,A,2,D,,A,04033542,1,D,,A,,A,,A,390,F,HHP,1,1,4,,A,20191
0,2,D,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,101,D,D,1,,A,D,2,D,1,D,04033562,2,D,2,D,,A,,A,303,D,HHP,5,1,4,,A,20191
0,,A,,A,,A,1,D,1,D,,A,,A,1,,,2,A,D,C,D,,,A,A,,,A,A,,A,,A,04033572,,A,,A,,A,,A,,A,HHP,1,1,4,1,D,20191
0,2,D,,A,,A,1,D,1,D,,A,,A,2,,,2,A,D,C,D,,,A,A,,1,D,A,2,D,,A,04033572,2,D,1,D,,C,1,D,,A,HHP,1,1,5,,A,20191
0,2,D,1,D,,A,3,D,2,D,,A,2,D,1,2,,1,D,D,A,D,02,50,D,D,1,,A,D,,C,,A,04033582,1,D,,A,,A,,A,325,D,HHP,5,1,15,,A,20191
0,,A,,A,,A,3,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,04033582,,A,,A,,A,,A,,A,HHP,1,1,16,1,D,20191
0,,A,,A,,A,3,D,2,D,,A,,A,3,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,04033582,,A,,A,,A,,A,,A,HHP,1,1,17,4,D,20191
0,2,D,,A,1,D,2,D,2,D,,A,,A,4,1,,1,D,D,A,D,02,85,D,D,,,A,A,2,D,,A,04033582,2,D,,A,,A,,A,553,D,HHP,1,1,18,,A,20191
0,2,D,,A,1,D,3,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,340,D,D,,1,D,A,,A,,A,04033632,1,D,1,D,3,D,1,D,1020,D,HHP,1,1,6,,A,20191
0,2,D,2,D,,A,2,D,1,D,,A,,A,1,1,,1,D,D,A,D,01,,D,A,2,,A,D,,A,,A,04033672,1,D,2,D,,A,,A,,A,HHP,5,1,5,,A,20191
0,2,D,,A,,A,2,D,2,D,,A,,A,2,1,,1,D,D,A,D,01,135,D,D,,,A,A,2,D,,A,04033672,2,D,,A,,A,,A,1755,D,HHP,1,1,6,,A,20191
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,34,D,D,1,,A,D,2,D,,A,04033682,2,D,,A,,A,,A,102,D,HHP,5,1,4,,A,20191
0,,A,2,D,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,06,,D,A,1,,A,D,,A,,A,04033732,,A,,A,,A,,A,,A,HHP,5,1,28,2,D,20191
0,,A,1,D,,A,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,06,78,D,D,1,,A,D,,A,,A,04033732,,A,,A,,A,,A,78,D,HHP,5,1,29,5,D,20191
0,,A,1,D,,A,1,D,1,D,,A,1,D,3,2,,1,D,D,A,D,06,25,D,D,1,,A,D,,A,,A,04033732,,A,,A,,A,,A,25,D,HHP,5,1,30,5,D,20191
0,,A,1,D,,A,1,D,1,D,,A,1,D,4,2,,1,D,D,A,D,06,53,D,D,1,,A,D,,A,,A,04033732,,A,,A,,A,,A,53,D,HHP,5,1,31,5,D,20191
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,7,D,D,1,,A,D,,A,,A,04033782,,A,,A,,A,,A,91,D,HHP,5,1,4,1,D,20191
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,01,2,D,D,1,,A,D,,A,,A,04033782,,A,,A,,A,,A,26,D,HHP,5,1,5,4,D,20191
0,2,D,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,01,24,D,D,1,,A,D,,A,,A,04033782,1,D,,A,,A,,A,312,D,HHP,5,1,6,,A,20191
0,2,D,,A,1,D,2,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04033972,2,D,,A,,A,,A,,A,HHP,5,1,5,,A,20191
0,2,D,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,23,D,D,1,,A,D,,A,,A,04033992,1,D,,A,,A,,A,150,D,HHP,5,1,6,,A,20191
0,,A,,A,,A,1,D,2,D,,A,,A,1,2,,1,D,D,A,D,09,250,D,D,,,A,A,,A,,A,04034002,,A,,A,,A,,A,63,D,HHP,1,1,3,1,D,20191
0,2,D,1,D,,A,3,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,C,1,,A,D,2,D,,A,04034032,2,D,,A,,A,,A,1040,F,HHP,5,1,5,,A,20191
0,1,D,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,288,D,D,1,,A,D,1,D,,A,04034072,2,D,,A,,A,,A,864,D,HHP,5,1,5,,A,20191
0,2,D,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,75,D,D,1,,A,D,2,D,,A,04034102,2,D,,A,,A,,A,488,D,HHP,5,1,5,,A,20191
0,1,D,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,250,D,D,1,,A,D,,A,,A,04034142,1,D,,A,,A,,A,1625,D,HHP,5,1,8,,A,20191
0,2,D,1,D,,A,2,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,1597,D,D,1,,A,D,,A,,A,04034172,1,D,2,D,,A,,A,4791,D,HHP,5,1,16,,A,20191
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,200,D,D,1,,A,D,2,D,,A,04034172,2,D,,A,,A,,A,600,D,HHP,5,1,17,,A,20191
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04034192,2,D,,A,,A,,A,,A,HHP,5,1,10,,A,20191
0,,A,1,D,,A,3,D,1,D,,A,1,D,1,1,,1,D,D,A,D,04,37,D,D,1,,A,D,,A,,A,04034202,,A,,A,,A,,A,111,D,HHP,5,1,6,1,D,20191
0,,A,1,D,,A,3,D,1,D,,A,1,D,2,1,,1,D,D,A,D,04,24,D,D,1,,A,D,,A,,A,04034202,,A,,A,,A,,A,72,D,HHP,5,1,7,4,D,20191
0,2,D,1,D,1,D,3,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,400,D,D,1,,A,D,2,D,,A,04034202,2,D,,A,,A,,A,1200,D,HHP,5,1,8,,A,20191
0,,A,,A,,A,1,D,2,D,,A,,A,4,1,,1,D,D,A,D,04,29,D,D,,,A,A,,A,,A,04034202,,A,,A,,A,,A,87,D,HHP,1,1,9,2,D,20191
0,,A,2,D,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,,D,A,2,,A,D,,A,,A,04034222,,A,,A,,A,,A,,A,HHP,5,1,11,1,D,20191
0,2,D,2,D,,A,1,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,,D,A,2,1,D,D,2,D,,A,04034222,1,D,1,D,4,D,1,D,,A,HHP,5,1,12,,A,20191
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,75,D,D,1,,A,D,,A,,A,04034292,,A,,A,,A,,A,225,D,HHP,5,1,9,1,D,20191
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,75,D,D,1,,A,D,,A,,A,04034292,,A,,A,,A,,A,225,D,HHP,5,1,10,3,D,20191
