QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_
20224,04940154,6,0,1,130,D,08,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04940234,23,0,1,190,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04940254,4,0,1,190,D,07,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04940254,5,0,1,190,D,09,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04940284,5,0,1,200,D,08,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04940304,9,0,1,190,D,09,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941034,4,0,1,190,D,13,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941234,3,0,1,190,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941324,4,0,1,220,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941374,7,0,1,190,D,07,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941664,4,0,1,190,D,13,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941734,4,0,1,190,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941814,3,0,1,130,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941814,4,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941904,7,0,1,110,D,08,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04941984,4,0,1,110,D,08,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04942074,7,0,1,190,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04942584,7,0,2,110,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04942954,6,0,1,200,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943204,6,0,1,190,D,08,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943204,7,0,1,190,D,10,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943264,5,0,1,190,D,13,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943604,5,0,1,190,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943724,3,0,1,190,D,13,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943784,11,0,1,190,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943784,12,0,1,190,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943874,7,0,1,190,D,10,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943874,8,0,1,200,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943884,8,0,1,200,D,08,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943894,4,0,1,190,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943984,11,0,1,190,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943984,12,0,1,190,D,09,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04943984,13,0,1,200,D,13,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944134,4,0,1,200,D,13,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944174,9,0,1,190,D,10,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944174,10,0,2,190,D,08,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944254,17,0,1,190,D,10,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944254,18,0,1,190,D,09,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944394,5,0,1,220,D,10,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944734,7,0,1,190,D,09,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944984,13,0,1,110,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944984,14,0,1,110,D,08,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04944984,15,0,1,120,D,08,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04945074,5,0,1,190,D,10,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04945604,15,0,1,110,D,08,D,1515,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04945724,13,0,1,200,D,13,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04945724,14,0,1,190,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04945754,3,0,1,190,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04946384,9,0,1,220,D,09,D,293,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04946384,10,0,1,190,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04946384,11,0,1,190,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04946384,12,0,1,190,D,08,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04946864,12,0,1,190,D,13,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04947014,3,0,1,130,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04947014,4,0,1,130,D,09,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04947694,2,0,1,190,D,09,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04947824,6,0,1,120,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04948014,3,0,1,190,D,09,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04948324,14,0,1,190,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04948394,7,0,1,190,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04948654,6,0,1,130,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04948694,5,0,1,190,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04948694,6,0,2,190,D,08,D,304,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04948824,7,0,1,140,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04948964,5,0,1,200,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04949034,3,0,1,160,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04949034,4,0,1,190,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04949554,2,0,1,110,D,10,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04949554,3,0,2,110,D,08,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04949774,3,0,1,190,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04949784,4,0,1,220,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04950004,3,0,1,190,D,08,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04950154,4,0,1,190,D,10,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04950234,10,0,1,190,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04950314,19,0,1,190,D,13,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04950634,3,0,1,100,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04950744,3,0,1,190,D,10,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04950774,3,0,1,190,D,09,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951084,8,0,1,220,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951214,13,0,1,200,D,09,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951664,5,0,1,190,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,7,0,1,130,D,13,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,8,0,1,130,D,09,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,9,0,1,210,D,09,D,,H,110,D,190,D,,A,,A,,A,,A,,A,,A,,A
20224,04951884,9,1,1,110,D,09,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,9,2,1,190,D,09,D,21,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,10,0,1,210,D,10,D,,H,110,D,190,D,,A,,A,,A,,A,,A,,A,,A
20224,04951884,10,1,1,110,D,10,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,10,2,1,190,D,10,D,21,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,11,0,1,210,D,10,D,,H,110,D,190,D,,A,,A,,A,,A,,A,,A,,A
20224,04951884,11,1,1,110,D,10,D,275,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,11,2,1,190,D,10,D,157,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,12,0,1,210,D,10,D,,H,210,D,200,D,,A,,A,,A,,A,,A,,A,,A
20224,04951884,12,1,1,190,D,10,D,87,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04951884,12,2,1,200,D,10,D,163,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04952274,4,0,1,130,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04952294,8,0,1,220,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04952294,9,0,1,220,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04952304,6,0,1,110,D,10,D,925,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04952444,3,0,1,200,D,08,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04952714,6,0,1,110,D,09,D,685,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04952854,8,0,1,190,D,10,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04952854,9,0,2,190,D,08,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04953084,3,0,1,190,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04953384,5,0,1,220,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04953504,8,0,1,110,D,10,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04953824,12,0,1,200,D,08,D,519,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04953824,13,0,1,190,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04953894,9,0,1,130,D,09,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04954794,10,0,1,190,D,09,D,164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04955044,3,0,1,110,D,10,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04955094,7,0,1,110,D,13,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04955914,6,0,1,190,D,11,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04956014,9,0,1,190,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04956014,23,0,5,115,D,09,D,,H,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04956014,23,1,5,100,D,09,D,71,G,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04956014,23,2,5,110,D,09,D,81,G,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04956044,4,0,1,190,D,09,D,176,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04956264,2,0,1,190,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04956574,4,0,2,200,D,09,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04956574,5,0,2,200,D,09,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04956704,8,0,1,110,D,11,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04957134,9,0,1,150,D,11,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04957444,5,0,1,190,D,11,D,302,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04957454,5,0,1,190,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04957614,10,0,1,190,D,09,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04957614,11,0,1,190,D,10,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04957914,4,0,1,200,D,10,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04957954,8,0,1,190,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04957984,4,0,1,200,D,10,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04958714,7,0,1,200,D,09,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04958754,3,0,2,200,D,09,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04958824,3,0,1,220,D,09,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04959114,8,0,2,190,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04959444,22,0,5,120,D,08,D,84,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04959554,7,0,1,130,D,09,D,288,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04959814,5,0,1,190,D,13,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04959814,6,0,1,200,D,13,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04960264,7,0,1,110,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04960344,5,0,1,190,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04960574,4,0,1,200,D,13,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04960814,8,0,1,200,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04961034,4,0,1,110,D,10,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04961154,2,0,1,110,D,09,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04961444,15,0,1,220,D,11,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04961604,10,0,1,200,D,10,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04961624,3,0,1,190,D,11,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04961634,6,0,1,110,D,09,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04961634,7,0,2,100,D,09,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962214,3,0,1,110,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962214,4,0,1,190,D,13,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962434,4,0,1,190,D,13,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962524,4,0,1,210,D,11,D,,H,210,D,200,D,,A,,A,,A,,A,,A,,A,,A
20224,04962524,4,1,1,110,D,11,D,135,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962524,4,2,1,200,D,11,D,148,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962524,4,3,1,220,D,11,D,67,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962644,6,0,1,200,D,13,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962684,3,0,1,110,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962694,5,0,1,190,D,10,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962904,5,0,1,110,D,11,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04962944,3,0,1,200,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04963454,19,0,1,220,D,09,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04963614,6,0,1,120,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04963884,7,0,1,110,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04964004,6,0,1,190,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04964064,6,0,2,190,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04964084,6,0,2,190,D,09,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04964144,10,0,1,190,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04964144,11,0,2,190,D,09,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04964304,2,0,1,190,D,13,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04964464,3,0,1,120,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04964934,6,0,1,190,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,04965154,6,0,1,190,D,09,D,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05011243,6,0,1,120,D,09,D,423,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05011243,7,0,1,190,D,07,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05011243,8,0,1,190,D,09,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05011863,12,0,1,110,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05012093,2,0,1,220,D,08,D,287,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05012113,9,0,1,200,D,08,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05012333,12,0,1,110,D,08,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05012383,7,0,1,190,D,09,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05012473,2,0,1,190,D,13,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05012473,3,0,2,190,D,07,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05012713,3,0,2,190,D,07,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05012793,6,0,1,190,D,08,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05012903,5,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05013043,5,0,1,130,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05013213,7,0,1,200,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05013453,4,0,1,190,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05013533,8,0,1,200,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05013533,9,0,1,190,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05013573,13,0,2,130,D,07,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05013573,14,0,2,190,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05013653,4,0,1,190,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05013893,2,0,1,190,D,08,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05014103,2,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05014253,4,0,1,200,D,09,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05014343,9,0,1,190,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05014433,10,0,1,190,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05014683,8,0,2,190,D,07,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05014853,4,0,1,200,D,09,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05014863,5,0,1,130,D,07,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05015283,6,0,1,190,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05015663,14,0,1,190,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05015773,9,0,1,220,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05015993,3,0,1,190,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05016093,4,0,1,200,D,09,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05016263,9,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05016573,8,0,1,190,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05016603,6,0,1,110,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05017123,5,0,1,200,D,07,D,297,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05017123,6,0,1,190,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05017503,3,0,1,110,D,13,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05017503,4,0,1,220,D,08,D,365,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05018023,4,0,1,190,D,09,D,141,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05018103,11,0,2,110,D,07,D,239,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05018103,12,0,2,130,D,07,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05018143,3,0,1,190,D,09,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05018193,3,0,1,190,D,08,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05018213,6,0,1,100,D,07,D,355,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05018213,7,0,1,220,D,13,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05018513,3,0,1,130,D,13,D,268,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05019503,2,0,1,110,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05019723,4,0,1,110,D,09,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05020113,9,0,1,130,D,13,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05020203,7,0,1,190,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05020493,3,0,1,190,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05020493,4,0,1,190,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05020543,2,0,1,200,D,09,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05020633,5,0,1,200,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05020823,5,0,1,190,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05021103,10,0,1,170,D,09,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05021223,7,0,1,190,D,13,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05021223,8,0,1,190,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05021283,17,0,1,190,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05021493,4,0,1,190,D,07,D,164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05021503,4,0,1,110,D,09,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05021753,5,0,1,110,D,08,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05022583,4,0,1,110,D,09,D,207,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05022653,2,0,1,190,D,13,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05022653,3,0,1,110,D,13,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05022873,9,0,1,220,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05022873,10,0,1,220,D,10,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05023373,7,0,1,190,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05023513,6,0,1,110,D,08,D,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05023553,2,0,1,130,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05023673,4,0,1,190,D,10,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05023853,5,0,1,190,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05023903,11,0,2,190,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05024303,8,0,1,190,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05024413,3,0,1,190,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05024443,9,0,1,190,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05024453,11,0,1,190,D,08,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05024453,12,0,1,190,D,09,D,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05024653,2,0,1,190,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05024803,5,0,1,200,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05024963,3,0,1,190,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05025243,6,0,1,110,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05025423,6,0,2,190,D,08,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05025483,6,0,1,190,D,09,D,1090,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05025543,8,0,1,190,D,09,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05025803,5,0,1,115,D,13,D,,H,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20224,05025803,5,1,1,110,D,13,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05025803,5,2,1,100,D,13,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
