QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20231,05016604,13,0,1,160,D,12,D,20,D
20231,05016664,2,0,1,160,D,12,D,1031,D
20231,05016724,5,0,1,170,D,12,D,100,D
20231,05016734,2,0,1,150,D,13,D,25,D
20231,05016774,6,0,1,170,D,11,D,100,D
20231,05016774,7,0,1,150,D,13,D,900,D
20231,05016834,2,0,1,170,D,12,D,100,D
20231,05016834,3,0,1,150,D,13,D,430,D
20231,05016874,2,0,1,170,D,11,D,150,D
20231,05017024,2,0,1,130,D,12,D,300,D
20231,05017024,3,0,1,140,D,13,D,25,D
20231,05017044,5,0,1,170,D,12,D,75,D
20231,05017064,4,0,1,100,D,11,D,100,D
20231,05017064,5,0,1,100,D,12,D,50,D
20231,05017064,6,0,1,160,D,11,D,75,D
20231,05017194,2,0,1,170,D,10,D,200,D
20231,05017194,3,0,1,160,D,10,D,50,D
20231,05017224,3,0,1,160,D,13,D,50,D
20231,05017234,10,0,1,170,D,12,D,250,D
20231,05017234,11,0,1,150,D,10,D,1112,D
20231,05017234,12,0,1,150,D,11,D,1102,D
20231,05017234,13,0,1,150,D,12,D,1600,D
20231,05017244,3,0,1,160,D,13,D,300,D
20231,05017244,4,0,1,160,D,13,D,300,D
20231,05017244,5,0,1,160,D,13,D,50,D
20231,05017354,2,0,1,150,D,13,D,544,D
20231,05017414,2,0,1,170,D,12,D,25,D
20231,05017414,3,0,1,150,D,12,D,40,D
20231,05017434,2,0,1,170,D,10,D,100,D
20231,05017434,3,0,1,170,D,12,D,100,D
20231,05017434,4,0,1,130,D,10,D,100,D
20231,05017464,2,0,1,170,D,12,D,15,D
20231,05017504,2,0,1,170,D,13,D,200,D
20231,05017774,3,0,1,170,D,10,D,300,D
20231,05017774,4,0,1,170,D,11,D,302,D
20231,05017784,2,0,1,170,D,12,D,414,F
20231,05017914,2,0,1,160,D,12,D,10,D
20231,05017944,9,0,1,150,D,13,D,150,D
20231,05018044,2,0,1,170,D,12,D,75,D
20231,05018064,4,0,1,140,D,11,D,100,D
20231,05018104,10,0,1,170,D,12,D,200,D
20231,05018104,11,0,1,110,D,13,D,433,D
20231,05018134,2,0,1,150,D,13,D,80,D
20231,05018144,2,0,1,150,D,12,D,7000,D
20231,05018144,3,0,1,160,D,12,D,2000,D
20231,05018214,5,0,1,150,D,13,D,200,D
20231,05018224,2,0,1,160,D,12,D,30,D
20231,05018224,3,0,1,160,D,11,D,30,D
20231,05018224,4,0,1,160,D,10,D,30,D
20231,05018244,4,0,2,160,D,10,D,200,D
20231,05018354,5,0,1,170,D,13,D,20,D
20231,05018354,6,0,1,160,D,12,D,100,D
20231,05018354,7,0,1,160,D,11,D,100,D
20231,05018364,14,0,1,170,D,12,D,6000,D
20231,05018364,15,0,1,160,D,13,D,50,D
20231,05018364,16,0,2,170,D,10,D,500,D
20231,05018434,2,0,1,170,D,12,D,50,D
20231,05018434,3,0,1,150,D,12,D,400,D
20231,05018504,3,0,1,150,D,13,D,2400,D
20231,05018514,2,0,1,150,D,13,D,80,D
20231,05018604,2,0,1,160,D,12,D,350,D
20231,05018604,3,0,2,160,D,10,D,100,D
20231,05018664,7,0,1,170,D,12,D,300,D
20231,05018664,8,0,1,160,D,12,D,50,D
20231,05018704,3,0,1,120,D,10,D,1200,D
20231,05018724,4,0,1,150,D,13,D,200,D
20231,05018744,2,0,1,110,D,13,D,480,D
20231,05018784,2,0,1,150,D,13,D,300,D
20231,05018784,3,0,1,150,D,13,D,350,D
20231,05018834,2,0,1,170,D,12,D,460,D
20231,05018834,3,0,1,150,D,13,D,240,D
20231,05018844,5,0,1,170,D,11,D,100,D
20231,05018914,3,0,1,170,D,12,D,300,D
20231,05018914,4,0,1,150,D,13,D,400,D
20231,05019154,4,0,1,170,D,12,D,500,D
20231,05019154,5,0,1,160,D,12,D,10,D
20231,05019184,8,0,1,170,D,11,D,100,D
20231,05019184,9,0,1,170,D,12,D,100,D
20231,05019184,10,0,1,110,D,13,D,327,D
20231,05019184,11,0,1,160,D,11,D,50,D
20231,05019204,2,0,1,170,D,12,D,10,D
20231,05019244,5,0,1,170,D,12,D,600,D
20231,05019244,6,0,1,170,D,12,D,150,D
20231,05019244,7,0,1,170,D,12,D,400,D
20231,05019244,8,0,1,150,D,13,D,80,D
20231,05019254,3,0,1,170,D,12,D,250,D
20231,05019254,4,0,1,170,D,12,D,200,D
20231,05019304,3,0,1,150,D,13,D,160,D
20231,05019354,2,0,1,150,D,13,D,15,D
20231,05019414,2,0,1,170,D,12,D,50,D
20231,05019414,3,0,1,160,D,12,D,150,D
20231,05019414,4,0,2,170,D,10,D,150,D
20231,05019444,2,0,1,160,D,13,D,1500,D
20231,05019534,3,0,1,170,D,12,D,300,D
20231,05019534,4,0,1,160,D,12,D,1400,D
20231,05019534,5,0,1,180,D,12,D,6500,D
20231,05019544,8,0,1,170,D,12,D,25,D
20231,05019544,9,0,1,100,D,12,D,200,D
20231,05019574,2,0,1,150,D,13,D,20,D
20231,05019584,6,0,1,160,D,12,D,75,D
20231,05019594,4,0,1,140,D,10,D,100,D
20231,05019624,2,0,1,150,D,13,D,80,D
20231,05019684,2,0,1,150,D,13,D,75,D
20231,05019714,5,0,1,150,D,13,D,890,D
20231,05019724,3,0,1,170,D,12,D,1100,D
20231,05019724,4,0,1,170,D,12,D,1350,D
20231,05019724,5,0,1,150,D,12,D,100,D
20231,05019754,2,0,1,170,D,13,D,300,D
20231,05019834,7,0,1,170,D,12,D,20,D
20231,05019834,8,0,1,170,D,12,D,80,D
20231,05019834,9,0,1,170,D,13,D,100,D
20231,05019834,10,0,2,170,D,10,D,15,D
20231,05020004,3,0,1,100,D,13,D,500,D
20231,05020004,4,0,1,100,D,13,D,50,D
20231,05020034,3,0,1,170,D,12,D,600,D
20231,05020034,4,0,1,160,D,12,D,25,D
20231,05020094,3,0,1,160,D,10,D,200,D
20231,05020104,2,0,1,170,D,12,D,375,D
20231,05020104,3,0,1,150,D,13,D,333,D
20231,05020254,4,0,1,150,D,13,D,400,D
20231,05020254,5,0,1,160,D,13,D,50,D
20231,05020254,6,0,1,160,D,13,D,50,D
20231,05020264,2,0,1,160,D,12,D,60,D
20231,05020264,3,0,1,160,D,10,D,25,D
20231,05020264,4,0,1,160,D,10,D,100,D
20231,05020264,5,0,1,160,D,11,D,100,D
20231,05020264,6,0,1,160,D,11,D,155,D
20231,05020264,7,0,1,160,D,12,D,258,D
20231,05020264,8,0,1,160,D,11,D,50,D
20231,05020264,9,0,1,160,D,11,D,80,D
20231,05020264,10,0,1,160,D,12,D,100,D
20231,05020264,11,0,1,160,D,10,D,72,D
20231,05020264,12,0,1,160,D,11,D,159,D
20231,05020264,13,0,1,160,D,11,D,200,D
20231,05020264,14,0,1,160,D,10,D,150,D
20231,05020264,15,0,1,160,D,12,D,150,D
20231,05020264,16,0,1,160,D,11,D,100,D
20231,05020264,17,0,1,160,D,12,D,100,D
20231,05020264,18,0,1,160,D,11,D,30,D
20231,05020264,19,0,1,160,D,10,D,50,D
20231,05020264,20,0,1,160,D,11,D,25,D
20231,05020264,21,0,1,160,D,12,D,65,D
20231,05020314,6,0,1,170,D,12,D,200,D
20231,05020364,2,0,1,160,D,12,D,50,D
20231,05020454,2,0,1,170,D,12,D,200,D
20231,05020454,3,0,1,160,D,13,D,10,D
20231,05020544,5,0,1,140,D,12,D,100,D
20231,05020624,2,0,1,160,D,11,D,100,D
20231,05020624,3,0,1,160,D,10,D,5,D
20231,05020624,4,0,2,160,D,10,D,5,D
20231,05020724,5,0,1,150,D,13,D,1180,F
20231,05020734,5,0,1,160,D,13,D,25,D
20231,05020744,2,0,1,150,D,13,D,214,F
20231,05020754,2,0,1,170,D,12,D,200,D
20231,05020824,2,0,1,150,D,13,D,200,D
20231,05020884,2,0,1,170,D,12,D,200,D
20231,05020884,3,0,1,170,D,12,D,25,D
20231,05020884,4,0,2,170,D,10,D,20,D
20231,05020894,2,0,1,140,D,13,D,100,D
20231,05020894,3,0,1,160,D,13,D,1000,D
20231,05020904,8,0,1,170,D,12,D,200,D
20231,05020904,9,0,1,140,D,10,D,250,D
20231,05020904,10,0,1,150,D,13,D,150,D
20231,05020904,11,0,1,160,D,13,D,100,D
20231,05020904,12,0,2,170,D,10,D,200,D
20231,05020914,6,0,1,160,D,10,D,130,D
20231,05020914,7,0,1,160,D,12,D,280,D
20231,05021094,9,0,1,170,D,12,D,100,D
20231,05021094,10,0,2,170,D,10,D,100,D
20231,05021104,6,0,1,150,D,11,D,300,D
20231,05021104,7,0,1,160,D,10,D,500,D
20231,05021224,4,0,1,170,D,12,D,100,D
20231,05021224,5,0,1,150,D,13,D,500,D
20231,05021254,4,0,1,170,D,12,D,400,D
20231,05021254,5,0,1,150,D,10,D,200,D
20231,05021284,3,0,1,150,D,13,D,160,D
20231,05021284,4,0,1,160,D,10,D,5,D
20231,05021284,5,0,1,160,D,11,D,5,D
20231,05021284,6,0,1,160,D,10,D,5,D
20231,05021284,7,0,1,160,D,12,D,5,D
20231,05021284,8,0,1,160,D,11,D,5,D
20231,05021284,9,0,1,160,D,10,D,20,D
20231,05021284,10,0,1,160,D,11,D,20,D
20231,05021284,11,0,1,160,D,11,D,10,D
20231,05021284,12,0,1,160,D,10,D,5,D
20231,05021284,13,0,1,160,D,11,D,5,D
20231,05021284,14,0,1,160,D,11,D,5,D
20231,05021284,15,0,1,160,D,12,D,5,D
20231,05021284,16,0,1,160,D,11,D,5,D
20231,05021284,17,0,1,160,D,11,D,5,D
20231,05021284,18,0,1,160,D,11,D,10,D
20231,05021284,19,0,1,160,D,10,D,5,D
20231,05021284,20,0,1,160,D,10,D,12,D
20231,05021284,21,0,1,160,D,11,D,5,D
20231,05021284,22,0,1,160,D,12,D,5,D
20231,05021284,23,0,1,160,D,10,D,5,D
20231,05021284,24,0,1,160,D,10,D,10,D
20231,05021284,25,0,1,160,D,10,D,5,D
20231,05021414,3,0,1,160,D,11,D,75,D
20231,05021414,4,0,1,160,D,11,D,100,D
20231,05021414,5,0,1,160,D,11,D,100,D
20231,05021414,6,0,1,160,D,11,D,100,D
20231,05021414,7,0,1,160,D,11,D,100,D
20231,05021474,5,0,1,160,D,12,D,500,D
20231,05021494,3,0,1,150,D,13,D,100,D
20231,05021494,4,0,2,150,D,10,D,200,D
20231,05021504,7,0,1,150,D,13,D,130,D
20231,05021504,8,0,1,160,D,13,D,100,D
20231,05021694,2,0,1,150,D,13,D,80,D
20231,05021694,3,0,1,160,D,13,D,25,D
20231,05021694,4,0,1,160,D,13,D,22,D
20231,05021864,3,0,1,160,D,12,D,20,D
20231,05021934,2,0,1,170,D,11,D,5,D
20231,05021994,3,0,1,170,D,11,D,200,D
20231,05021994,4,0,1,150,D,13,D,300,D
20231,05022024,2,0,1,100,D,13,D,300,D
20231,05022164,3,0,1,150,D,10,D,25,D
20231,05022164,4,0,1,150,D,12,D,18,D
20231,05022164,5,0,1,160,D,10,D,20,D
20231,05022164,6,0,1,160,D,10,D,20,D
20231,05022164,7,0,1,160,D,10,D,40,D
20231,05022164,8,0,1,160,D,11,D,20,D
20231,05022164,9,0,1,160,D,11,D,20,D
20231,05022164,10,0,1,160,D,11,D,20,D
20231,05022164,11,0,1,160,D,11,D,20,D
20231,05022164,12,0,1,160,D,11,D,20,D
20231,05022164,13,0,1,160,D,11,D,20,D
20231,05022164,14,0,1,160,D,11,D,20,D
20231,05022164,15,0,1,160,D,11,D,20,D
20231,05022164,16,0,1,160,D,12,D,20,D
20231,05022164,17,0,2,160,D,10,D,40,D
20231,05022164,18,0,2,160,D,10,D,20,D
20231,05022294,2,0,1,170,D,12,D,210,D
20231,05022294,3,0,1,150,D,13,D,15,D
20231,05022294,4,0,1,160,D,13,D,5,D
20231,05022294,5,0,1,160,D,13,D,5,D
20231,05022314,14,0,1,150,D,13,D,130,D
20231,05022314,15,0,1,150,D,12,D,950,D
20231,05022314,16,0,1,150,D,10,D,300,D
20231,05022314,17,0,1,160,D,11,D,258,D
20231,05022314,18,0,1,160,D,12,D,250,D
20231,05022334,3,0,1,170,D,11,D,100,D
20231,05022484,2,0,2,170,D,10,D,50,D
20231,05022514,2,0,1,170,D,12,D,750,D
20231,05022514,3,0,1,150,D,13,D,500,D
20231,05022514,4,0,1,160,D,12,D,500,D
20231,05022514,5,0,1,160,D,13,D,160,D
20231,05022534,2,0,1,160,D,12,D,100,D
20231,05022554,7,0,1,170,D,12,D,300,D
20231,05022554,8,0,1,170,D,13,D,10,D
20231,05022584,5,0,1,170,D,12,D,80,D
20231,05022634,4,0,1,160,D,13,D,65,D
20231,05022634,5,0,1,160,D,13,D,100,D
20231,05022634,6,0,1,160,D,12,D,65,D
20231,05022634,7,0,1,150,D,13,D,150,D
20231,05022764,6,0,1,170,D,12,D,50,D
20231,05022774,2,0,1,150,D,13,D,125,D
20231,05022874,7,0,1,170,D,12,D,250,D
20231,05022874,8,0,1,160,D,12,D,10,D
20231,05022934,2,0,1,150,D,12,D,15000,D
20231,05022964,4,0,1,100,D,11,D,50,D
20231,05022964,5,0,1,170,D,12,D,500,D
20231,05022964,6,0,1,160,D,01,D,1000,D
20231,05023114,5,0,1,170,D,01,D,540,D
20231,05023114,6,0,1,150,D,13,D,366,D
20231,05023114,7,0,1,160,D,13,D,52,D
20231,05023114,8,0,1,160,D,01,D,20,D
20231,05023114,9,0,1,160,D,13,D,30,D
20231,05023134,3,0,1,160,D,12,D,150,D
20231,05023364,4,0,1,130,D,13,D,10,D
20231,05023424,2,0,1,160,D,12,D,15000,D
20231,05023454,2,0,1,170,D,12,D,450,D
20231,05023454,3,0,1,160,D,12,D,50,D
20231,05023514,10,0,1,170,D,12,D,100,D
20231,05023514,11,0,1,160,D,13,D,20,D
20231,05023524,2,0,1,170,D,13,D,20,D
20231,05023524,3,0,1,110,D,13,D,400,D
20231,05023544,2,0,1,150,D,13,D,100,D
20231,05023584,8,0,1,170,D,12,D,7500,D
20231,05023584,9,0,2,170,D,11,D,100,D
20231,05023654,2,0,1,150,D,13,D,20,D
20231,05023664,6,0,1,170,D,13,D,5,D
20231,05023664,7,0,1,160,D,12,D,75,D
20231,05023754,3,0,1,170,D,11,D,50,D
20231,05023754,4,0,1,150,D,13,D,67,D
20231,05023814,4,0,1,150,D,13,D,60,D
20231,05023904,4,0,1,170,D,13,D,106,D
20231,05023904,5,0,1,170,D,13,D,100,D
20231,05023904,6,0,1,150,D,13,D,100,D
20231,05023904,7,0,1,160,D,12,D,50,D
20231,05023904,8,0,2,150,D,11,D,300,D
20231,05023934,4,0,1,170,D,13,D,75,D
20231,05023954,4,0,1,160,D,01,D,1500,D
20231,05024014,3,0,1,170,D,12,D,100,D
20231,05024054,2,0,1,160,D,13,D,10,D
20231,05024054,3,0,1,160,D,13,D,10,D
20231,05024234,3,0,1,150,D,13,D,800,D
20231,05024294,2,0,1,150,D,13,D,200,D
20231,05024294,3,0,1,130,D,11,D,100,D
20231,05024294,4,0,1,180,D,11,D,50,D
20231,05024394,6,0,1,170,D,11,D,1721,D
20231,05024394,7,0,1,170,D,01,D,70,D
20231,05024394,8,0,1,130,D,01,D,50,D
20231,05024394,9,0,1,150,D,13,D,700,D
20231,05024394,10,0,1,160,D,13,D,433,D
20231,05024424,2,0,1,160,D,13,D,60,D
20231,05024444,3,0,1,170,D,12,D,25,D
20231,05024444,4,0,1,150,D,13,D,800,D
20231,05024454,6,0,1,160,D,12,D,5000,D
20231,05024564,5,0,1,170,D,12,D,300,D
20231,05024564,6,0,1,170,D,12,D,300,D
20231,05024564,7,0,2,140,D,11,D,20,D
20231,05024614,3,0,1,150,D,12,D,214,F
20231,05024634,3,0,1,170,D,01,D,100,D
20231,05024634,4,0,1,150,D,13,D,420,D
20231,05024804,4,0,1,100,D,01,D,150,D
20231,05024804,5,0,1,150,D,13,D,25,D
20231,05024964,2,0,1,170,D,12,D,300,D
20231,05025074,2,0,1,150,D,13,D,100,D
20231,05025184,2,0,1,150,D,13,D,400,D
20231,05025194,4,0,1,100,D,13,D,500,D
20231,05025194,5,0,1,160,D,12,D,2200,D
20231,05025224,2,0,1,160,D,13,D,9,D
20231,05025224,3,0,1,160,D,13,D,12,D
20231,05025224,4,0,1,160,D,13,D,12,D
20231,05025224,5,0,1,160,D,13,D,16,D
20231,05025244,5,0,1,170,D,13,D,100,D
20231,05025444,2,0,2,170,D,11,D,50,D
20231,05025454,3,0,1,170,D,12,D,200,D
20231,05025484,2,0,1,160,D,13,D,325,D
20231,05025544,3,0,1,100,D,01,D,25,D
20231,05025544,4,0,1,150,D,01,D,2200,D
20231,05025544,5,0,2,170,D,11,D,10,D
20231,05025554,5,0,2,170,D,11,D,200,D
20231,05025604,2,0,1,150,D,13,D,100,D
20231,05025624,4,0,1,170,D,12,D,800,D
20231,05025624,5,0,1,150,D,13,D,1000,D
20231,05025754,3,0,1,170,D,12,D,600,D
20231,05025804,4,0,1,150,D,13,D,1500,D
20231,05025814,6,0,1,160,D,13,D,30,D
20231,05025854,4,0,1,170,D,12,D,300,D
20231,05025924,2,0,2,160,D,11,D,100,D
20231,05025974,3,0,1,170,D,13,D,40,D
20231,05026074,2,0,1,150,D,13,D,100,D
20231,05026084,2,0,1,150,D,13,D,1100,D
20231,05026114,7,0,1,100,D,13,D,100,D
20231,05026114,8,0,1,100,D,01,D,100,D
20231,05026114,9,0,1,160,D,12,D,120,D
20231,05026124,2,0,1,150,D,13,D,400,D
20231,05026144,4,0,1,170,D,12,D,250,D
20231,05026154,2,0,1,150,D,13,D,20,D
20231,05026384,2,0,1,170,D,12,D,80,D
20231,05026384,3,0,1,170,D,12,D,100,D
20231,05026434,4,0,1,160,D,12,D,100,D
20231,05026524,5,0,1,170,D,12,D,250,D
20231,05026524,6,0,1,160,D,12,D,200,D
20231,05026524,7,0,1,160,D,01,D,100,D
20231,05026564,2,0,1,170,D,12,D,400,D
20231,05026564,3,0,1,170,D,11,D,300,D
20231,05026564,4,0,1,150,D,11,D,100,D
20231,05026564,5,0,1,150,D,12,D,100,D
20231,05026564,6,0,1,150,D,01,D,50,D
20231,05026624,5,0,1,170,D,12,D,400,D
20231,05026624,6,0,1,160,D,13,D,100,D
20231,05026634,2,0,1,170,D,12,D,10400,D
20231,05026634,3,0,1,150,D,13,D,40,D
20231,05026634,4,0,1,150,D,11,D,100,D
20231,05026634,5,0,1,150,D,12,D,50,D
20231,05026694,3,0,1,170,D,12,D,400,D
20231,05026774,2,0,1,160,D,13,D,20,D
20231,05026784,6,0,1,170,D,12,D,700,D
20231,05026784,7,0,1,150,D,12,D,400,D
20231,05026784,8,0,1,160,D,11,D,900,D
20231,05026814,4,0,1,150,D,13,D,175,D
20231,05026894,4,0,1,130,D,12,D,2000,D
20231,05026894,5,0,1,160,D,13,D,100,D
20231,05027004,3,0,1,160,D,13,D,100,D
20231,05027004,4,0,1,160,D,13,D,400,D
20231,05027004,5,0,2,140,D,11,D,50,D
20231,05027014,2,0,1,150,D,13,D,100,D
20231,05027164,3,0,1,170,D,11,D,300,D
20231,05027164,4,0,1,130,D,11,D,100,D
20231,05027164,5,0,1,130,D,12,D,100,D
20231,05027214,2,0,1,150,D,13,D,80,D
20231,05027244,2,0,1,150,D,13,D,15,D
20231,05027264,3,0,1,100,D,13,D,120,D
20231,05027274,4,0,1,150,D,13,D,354,F
20231,05027284,6,0,1,170,D,12,D,150,D
20231,05027284,7,0,1,160,D,13,D,5,D
20231,05027284,8,0,1,160,D,13,D,15,D
20231,05027284,9,0,1,160,D,11,D,100,D
20231,05027404,5,0,1,100,D,12,D,500,D
20231,05027404,6,0,1,170,D,12,D,60,D
20231,05027524,4,0,1,170,D,13,D,100,D
20231,05027524,5,0,1,150,D,12,D,125,D
20231,05027524,6,0,1,160,D,12,D,200,D
20231,05027524,7,0,1,160,D,12,D,100,D
20231,05027524,8,0,1,130,D,01,D,100,D
20231,05027524,9,0,2,160,D,11,D,25,D
20231,05027534,4,0,1,110,D,13,D,537,F
20231,05027564,5,0,1,150,D,13,D,650,D
20231,05027654,3,0,1,170,D,11,D,100,D
20231,05027654,4,0,1,140,D,11,D,30,D
20231,05027654,5,0,1,160,D,12,D,100,D
20231,05027654,6,0,1,160,D,12,D,20,D
20231,05027654,7,0,1,160,D,13,D,16,D
20231,05027664,2,0,1,150,D,13,D,950,D
20231,05027754,6,0,1,150,D,12,D,76,D
20231,05027754,7,0,1,130,D,11,D,175,D
20231,05027764,2,0,1,100,D,13,D,200,D
20231,05027784,3,0,1,130,D,11,D,24,D
20231,05027784,4,0,1,130,D,12,D,55,D
20231,05027784,5,0,1,150,D,01,D,200,D
20231,05027784,6,0,1,150,D,11,D,400,D
20231,05027784,7,0,2,130,D,11,D,24,D
20231,05028304,4,0,1,150,D,01,D,1000,D
20231,05028304,5,0,1,160,D,01,D,180,D
20231,05028514,4,0,1,170,D,12,D,300,D
20231,05028514,5,0,1,150,D,13,D,550,D
20231,05028534,2,0,1,150,D,13,D,80,D
20231,05028584,5,0,1,170,D,12,D,314,D
20231,05028584,6,0,1,170,D,12,D,50,D
20231,05028634,5,0,1,170,D,13,D,150,D
20231,05028694,3,0,1,170,D,01,D,50,D
20231,05028694,4,0,1,170,D,01,D,150,D
20231,05028704,3,0,1,170,D,12,D,70000,D
20231,05028704,4,0,1,170,D,12,D,30000,D
20231,05028704,5,0,1,150,D,11,D,1000,D
20231,05028704,6,0,1,150,D,12,D,100,D
20231,05028704,7,0,2,150,D,11,D,2500,D
20231,05028744,2,0,1,170,D,12,D,200,D
20231,05028954,2,0,1,160,D,13,D,30,D
20231,05028974,3,0,1,170,D,12,D,100,D
20231,05028994,2,0,1,150,D,13,D,800,D
20231,05029024,2,0,1,150,D,13,D,214,F
20231,05029084,5,0,1,170,D,12,D,500,D
20231,05029184,13,0,1,150,D,13,D,275,D
20231,05029274,2,0,1,160,D,13,D,5,D
20231,05029274,3,0,1,160,D,13,D,10,D
20231,05029274,4,0,1,160,D,11,D,10,D
20231,05029304,4,0,1,170,D,12,D,20,D
20231,05029304,5,0,1,160,D,12,D,100,D
20231,05029334,2,0,1,150,D,13,D,140,D
20231,05029464,8,0,1,150,D,13,D,1180,F
20231,05029464,9,0,1,160,D,12,D,2200,F
20231,05029574,5,0,1,170,D,12,D,500,D
20231,05029594,2,0,1,170,D,12,D,220,D
20231,05029764,4,0,1,150,D,13,D,100,D
20231,05029764,5,0,1,160,D,13,D,60,D
20231,05029774,2,0,1,150,D,13,D,180,D
20231,05029774,3,0,1,150,D,12,D,974,D
20231,05029804,3,0,1,160,D,11,D,100,D
20231,05029804,4,0,1,160,D,11,D,100,D
20231,05029804,5,0,1,160,D,11,D,100,D
20231,05029804,6,0,1,160,D,11,D,100,D
20231,05029804,7,0,1,160,D,11,D,100,D
20231,05029844,7,0,1,170,D,12,D,250,D
20231,05029844,8,0,1,160,D,13,D,7,D
20231,05029894,3,0,1,150,D,01,D,1000,D
20231,05030124,2,0,1,150,D,13,D,100,D
20231,05030184,3,0,1,140,D,13,D,50,D
20231,05030234,3,0,1,150,D,13,D,50,D
20231,05030424,4,0,1,160,D,12,D,8000,D
20231,05030434,2,0,1,170,D,12,D,1000,D
20231,05030454,2,0,1,150,D,13,D,200,D
20231,05030624,9,0,1,150,D,13,D,50,D
20231,05030674,6,0,1,170,D,11,D,200,D
20231,05030704,2,0,1,170,D,01,D,700,D
20231,05030734,2,0,1,160,D,11,D,26,D
20231,05030754,3,0,1,100,D,13,D,1200,D
20231,05030754,4,0,1,150,D,13,D,4000,D
20231,05030754,5,0,1,130,D,13,D,1200,D
20231,05030774,3,0,1,150,D,13,D,140,D
20231,05030864,2,0,1,170,D,12,D,25,D
20231,05031144,4,0,1,150,D,13,D,40,D
20231,05031164,2,0,1,160,D,11,D,859,D
20231,05031164,3,0,1,160,D,12,D,350,D
20231,05031164,4,0,1,160,D,01,D,500,D
20231,05031164,5,0,1,160,D,13,D,102,D
20231,05031274,2,0,1,150,D,13,D,100,D
20231,05031274,3,0,1,130,D,12,D,50,D
20231,05031344,6,0,1,170,D,12,D,300,D
20231,05031344,7,0,2,170,D,11,D,50,D
20231,05031344,8,0,2,170,D,11,D,100,D
20231,05031354,4,0,1,170,D,13,D,500,D
20231,05031354,5,0,1,160,D,13,D,5,D
20231,05031474,2,0,1,170,D,11,D,600,D
20231,05031524,2,0,1,170,D,12,D,1400,D
20231,05031564,3,0,1,170,D,12,D,2000,D
20231,05031564,4,0,1,170,D,01,D,1300,D
20231,05031564,5,0,1,160,D,12,D,50,D
20231,05031594,2,0,1,160,D,13,D,30,D
20231,05031614,3,0,2,160,D,11,D,20,D
20231,05031694,2,0,1,150,D,13,D,40,D
20231,05031724,4,0,1,110,D,13,D,320,D
20231,05031934,3,0,1,170,D,12,D,12100,D
20231,05032134,3,0,1,160,D,12,D,130,D
20231,05032274,4,0,2,160,D,11,D,5,D
20231,05032404,5,0,1,170,D,11,D,100,D
20231,05032404,6,0,1,170,D,12,D,350,D
20231,05032404,7,0,1,160,D,01,D,2350,D
20231,05032444,6,0,1,130,D,01,D,60,D
20231,05032524,2,0,1,170,D,12,D,40,D
20231,05032694,2,0,1,170,D,13,D,10,D
20231,05032694,3,0,1,160,D,13,D,20,D
20231,05032754,2,0,1,170,D,12,D,600,D
20231,05032754,3,0,1,170,D,01,D,50,D
20231,05032764,3,0,1,170,D,12,D,300,D
20231,05032764,4,0,1,160,D,01,D,200,D
20231,05032764,5,0,2,170,D,11,D,200,D
20231,05032764,6,0,2,170,D,11,D,100,D
20231,05032864,3,0,2,160,D,11,D,7,D
20231,05032884,2,0,1,170,D,12,D,20000,D
20231,05032964,11,0,1,160,D,11,D,500,D
20231,05032994,3,0,1,170,D,12,D,1000,D
20231,05032994,4,0,1,160,D,12,D,200,D
20231,05033064,10,0,1,150,D,13,D,40,D
20231,05033134,3,0,1,170,D,12,D,2500,D
20231,05033134,4,0,1,150,D,13,D,10,D
20231,05033134,5,0,1,160,D,12,D,500,D
20231,05033144,6,0,1,170,D,01,D,100,D
20231,05033204,3,0,1,170,D,12,D,200,D
20231,05033204,4,0,1,150,D,13,D,40,D
20231,05033264,3,0,1,150,D,13,D,1265,D
20231,05033264,4,0,1,160,D,13,D,500,D
20231,05033274,3,0,1,150,D,13,D,80,D
20231,05033284,8,0,1,170,D,12,D,120,D
20231,05033294,2,0,1,150,D,13,D,150,D
20231,05033384,2,0,1,170,D,12,D,200,D
20231,05033434,2,0,1,150,D,12,D,70,D
20231,05033504,5,0,1,170,D,12,D,1000,D
20231,05033544,2,0,1,130,D,12,D,10,D
20231,05033554,2,0,1,160,D,12,D,2000,D
20231,05033554,3,0,1,160,D,12,D,200,D
20231,05033554,4,0,2,160,D,11,D,100,D
20231,05033574,7,0,1,170,D,13,D,300,D
20231,05033574,8,0,1,160,D,13,D,100,D
20231,05033604,8,0,1,170,D,01,D,10000,D
20231,05033604,9,0,1,170,D,13,D,600,D
20231,05033714,3,0,1,170,D,01,D,25,D
20231,05033734,11,0,1,170,D,11,D,100,D
20231,05033774,4,0,1,170,D,13,D,50,D
20231,05033784,2,0,1,110,D,13,D,400,D
20231,05033784,3,0,1,150,D,13,D,60,D
20231,05033824,3,0,1,170,D,13,D,13,D
20231,05033844,3,0,1,100,D,11,D,1300,D
20231,05033844,4,0,1,150,D,11,D,450,D
20231,05033844,5,0,1,150,D,12,D,250,D
20231,05033844,6,0,1,150,D,01,D,300,D
20231,05033894,4,0,1,170,D,11,D,300,D
20231,05033894,5,0,1,170,D,12,D,2400,D
20231,05033914,2,0,1,150,D,13,D,50,D
20231,05033914,3,0,1,160,D,13,D,500,D
20231,05033914,4,0,1,130,D,13,D,150,D
