QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOG,PROP0NOG,OWNYG,OWNYG_,NEWMRTG,NEWMRTG_,ORGMRTG,ORGMRTG_,QMRTTRMG,QMRT_RMG,MRTPMTG,MRTPMTG_,PAYPRTXG,PAYP_TXG,PAYPRING,PAYP_ING,PAYMRING,PAYM_ING,PAYOTHRG,PAYO_HRG,QESCROWG,QESC_OWG,QPRINM1G,QPRI_M1G,QPRINM2G,QPRI_M2G,QPRINM3G,QPRI_M3G,QADINT1G,QADI_T1G,QADINT2G,QADI_T2G,QADINT3G,QADI_T3G,QRFINDTG,QRFI_DTG,FRSTPYMG,FRST_YMG,FRSTPYRG,FRST_YRG,FIXDRTEG,FIXD_TEG,QNEWDATG,QNEW_ATG,QBLNCM1G,QBLN_M1G,QBLNCM2G,QBLN_M2G,QBLNCM3G,QBLN_M3G,LOAN_NOG,LOAN0NOG,VARRTEG,VARRTEG_,INTONLYG,INTO_LYG,OTHRTEG,OTHRTEG_,PAYMT1G,PAYMT1G_,PAYMT2G,PAYMT2G_,PAYMT3G,PAYMT3G_,PAYPRNPG,PAYP_NPG,PAYINTG,PAYINTG_
20224,05117082,14,0,5,01,D,100,D,.0475,D,60000,D,10,D,650,D,,B,,B,,B,,B,21,D,471,D,473,D,475,D,158,D,156,D,154,D,,A,09,D,2018,D,1,D,,A,39820,D,39349,D,38876,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05117292,24,0,5,01,D,100,D,.0371,D,60000,D,5,D,1097,D,,C,,C,,C,,C,0,D,940,D,943,D,946,D,157,D,154,D,151,D,,A,10,D,2021,D,1,D,,A,50757,D,49817,D,48874,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20224,05118162,48,0,5,01,D,100,D,.0620,D,25000,D,10,D,280,D,,A,,A,,A,,A,0,D,221,D,222,D,223,D,59,D,58,D,57,D,,A,06,D,2016,D,1,D,,A,11447,D,11226,D,11004,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05118802,23,0,5,01,D,100,D,.0400,D,28390,D,15,D,210,D,,A,,A,,A,,A,0,D,120,D,120,D,120,D,90,D,90,D,90,D,,A,09,D,2021,D,1,D,,A,27100,D,26980,D,26860,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05120072,41,0,5,01,D,100,D,.0625,D,14551,D,5,D,283,D,,A,,A,,A,,A,0,D,242,D,243,D,245,D,41,D,40,D,38,D,,A,02,D,2020,D,1,D,,A,7841,D,7599,D,7356,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05123162,27,0,5,01,D,100,D,.0440,D,30000,D,15,D,302,D,,B,,B,,B,,B,74,D,187,D,188,D,189,D,41,D,40,D,39,D,,A,02,D,2012,D,1,D,,A,11145,D,10957,D,10770,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05201371,10,0,1,01,D,100,D,.0609,F,50000,F,10,F,1000,F,,B,,B,,B,,B,443,F,311,F,313,F,314,F,246,F,244,F,243,F,,A,03,F,2022,F,1,F,,A,48468,F,48157,F,47845,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05204291,25,0,1,01,D,100,D,.0609,D,172000,D,15,D,1460,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,01,D,2022,D,2,D,,A,168434,D,167829,D,167220,D,01,D,1,D,,A,,A,2397,T,2426,T,2426,T,1,D,2,D
20224,05204791,15,0,1,01,D,100,D,.0800,F,45000,F,5,F,2000,F,,B,,B,,B,,B,1088,F,637,F,641,F,645,F,275,F,271,F,267,F,,A,03,F,2022,F,1,F,,A,41266,F,40629,F,39988,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D
20224,05205951,20,0,1,01,D,100,D,.0400,D,200000,D,10,D,2025,D,,C,,C,,C,,C,0,D,1381,D,1386,D,1569,T,644,D,639,D,635,D,,A,02,D,2022,D,2,D,,A,193163,D,191782,D,190396,D,01,D,1,D,,A,,A,950,D,1050,D,1050,D,,C,,A
20224,05206711,8,0,1,01,D,100,D,.0600,D,35000,D,15,D,300,D,,B,,B,,B,,B,5,D,163,D,163,D,164,D,132,D,132,D,131,D,,A,06,D,2017,D,1,D,,A,26466,D,26303,D,26140,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05212451,41,0,1,01,D,100,D,.0450,D,13072,D,15,D,100,D,,A,,A,,A,,A,0,D,58,D,59,D,59,D,42,D,41,D,41,D,,A,07,D,2019,D,1,D,,A,11111,D,11053,D,10994,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05213601,20,0,1,01,D,100,D,.0609,D,50000,D,10,D,1000,D,,B,,B,,B,,B,443,D,311,D,313,D,314,D,246,D,244,D,243,D,,A,03,D,2022,D,1,D,,A,48468,D,48157,D,47845,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05214161,24,0,1,01,D,100,D,.0400,D,35000,D,15,D,400,D,,B,,B,,B,,B,141,D,151,D,151,D,152,D,108,D,108,D,107,D,,A,03,D,2021,D,1,D,,A,32515,D,32364,D,32213,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05216991,24,0,1,01,D,100,D,.0725,D,19853,D,16,D,175,D,,A,,A,,A,,A,0,D,73,D,73,D,74,D,92,D,92,D,91,D,,A,10,D,2018,D,1,D,,A,16944,D,16871,D,16798,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05219471,15,0,1,01,D,100,D,.0529,D,20000,D,5,D,393,D,,B,,B,,B,,B,13,D,367,D,368,D,370,D,13,D,12,D,10,D,,A,04,D,2018,D,1,D,,A,2986,D,2620,D,2251,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05220551,18,0,1,01,D,100,D,.0440,F,40000,F,15,F,1000,F,3,F,4,F,5,F,,A,696,F,203,F,204,F,205,F,101,F,100,F,99,F,,A,11,F,2016,F,1,F,,A,27470,F,27267,F,27063,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20224,05226051,26,0,1,01,D,100,D,.0670,D,22000,D,10,D,252,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,10,D,2021,D,2,D,,A,20538,D,20401,D,20263,D,01,D,1,D,,A,,A,,C,,C,,C,1,D,2,D
20224,05233481,34,0,1,01,D,100,D,.0600,D,60000,D,10,D,666,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,,A,,A,,A,,A,08,D,2022,D,2,D,,A,60000,D,60000,D,60000,D,01,D,1,D,,A,,A,,C,,C,,C,,A,2,D
20224,05234561,16,0,1,01,D,100,D,.0440,D,40000,D,15,D,1000,D,3,D,4,D,5,D,,A,696,D,203,D,204,D,205,D,101,D,100,D,99,D,,A,11,D,2016,D,1,D,,A,27470,D,27267,D,27063,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05013194,25,0,5,01,D,300,D,.0609,D,105712,T,15,D,509,D,,A,,A,,A,,A,0,D,220,T,175,T,176,T,296,D,295,D,294,D,,A,02,D,2022,D,1,D,,A,58335,D,58122,D,57908,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05018744,19,0,5,01,D,100,D,.0386,F,198844,F,10,F,2000,F,,A,,A,,A,,A,0,F,1498,F,1503,F,1569,V,502,F,497,F,492,F,,A,06,F,2020,F,1,F,,A,156071,F,154573,F,153070,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05019544,33,0,5,02,D,300,D,.1140,D,7000,D,10,D,98,D,,A,,A,,A,,A,0,D,32,D,175,T,176,T,66,D,65,D,65,D,,A,07,D,2022,D,1,D,,A,6905,D,6872,D,6839,D,01,D,,A,,A,,A,,T,,T,,T,1,D,2,D
20231,05026434,26,0,5,01,D,100,D,.0400,D,20000,D,10,D,202,D,,A,,A,,A,,A,0,D,279,D,280,D,281,D,21,D,20,D,19,D,,A,09,D,2014,D,2,D,,A,4288,D,4100,D,3911,D,01,D,1,D,,A,,A,300,D,300,D,300,D,1,D,2,D
20231,05030534,19,0,5,01,D,100,D,.0600,D,15000,D,10,D,167,D,,A,,A,,A,,A,0,D,107,D,108,D,108,D,60,D,59,D,59,D,,A,04,D,2020,D,1,D,,A,11923,D,11816,D,11708,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05036694,9,0,5,01,D,100,D,.0386,F,25000,F,10,F,300,F,,B,,B,,B,,B,49,F,183,F,184,F,184,F,68,F,67,F,67,F,,A,12,F,2020,F,1,F,,A,21118,F,20935,F,20751,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05041074,21,0,5,01,D,100,D,.0529,F,145000,F,10,F,1559,F,,C,,C,,C,,C,0,F,1172,F,1177,F,1182,F,387,F,382,F,377,F,,A,03,F,2018,F,1,F,,A,87893,F,86722,F,85545,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A
20231,05042334,24,0,5,01,D,100,D,.0800,D,45000,D,5,D,2000,D,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,08,D,2023,D,1,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05090953,10,0,1,01,D,100,D,.0450,D,24701,D,10,D,256,D,,A,,A,,A,,A,0,D,171,D,172,D,172,D,85,D,84,D,84,D,,A,10,D,2021,D,1,D,,A,22700,D,22529,D,22357,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05091173,23,0,5,01,D,100,D,.0609,D,23565,D,15,D,200,D,,A,,A,,A,,A,0,D,81,D,81,D,82,D,119,D,119,D,118,D,,A,09,D,2022,D,1,D,,A,23485,D,23404,D,23323,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05092143,20,0,5,01,D,100,D,.0600,D,193000,D,10,D,2200,D,,B,,B,,B,,B,57,D,0,D,0,D,0,D,,A,,A,,A,,A,11,D,2022,D,2,D,112022,D,193000,D,193000,D,193000,D,01,D,,A,2,D,,A,500,D,500,D,500,D,,A,2,D
20231,05092143,47,0,5,01,D,100,D,.0450,D,193000,D,10,D,2200,D,,B,,B,,B,,B,200,D,0,D,0,D,0,D,2000,D,2000,D,2000,D,112022,D,04,D,2021,D,1,D,,A,193000,D,193000,D,193000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20231,05094733,20,0,5,01,D,100,D,.0609,D,118000,D,5,D,2286,D,,A,,A,,A,,A,0,D,1671,T,1679,T,1569,T,518,D,509,D,501,D,,A,03,D,2022,D,2,D,,A,106007,D,104259,D,102502,D,01,D,1,D,,A,,A,2397,T,2426,T,2426,T,1,D,2,D
20231,05095293,34,0,5,01,D,100,D,.0529,D,145000,D,10,D,1559,D,,C,,C,,C,,C,0,D,1172,D,1177,D,1182,D,387,D,382,D,377,D,,A,03,D,2018,D,1,D,,A,87893,D,86722,D,85545,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20231,05095873,14,0,5,01,D,100,D,.0550,D,120000,D,7,D,1800,D,,B,,B,,B,,B,76,D,1275,D,1281,D,1286,D,449,D,443,D,438,D,,A,04,D,2021,D,1,D,,A,98024,D,96750,D,95469,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05097553,22,0,5,01,D,100,D,.0700,D,37207,D,10,D,432,D,,A,,A,,A,,A,0,D,387,D,389,D,391,D,45,D,43,D,41,D,,A,05,D,2014,D,1,D,,A,7749,D,7362,D,6973,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05100443,11,0,1,01,D,100,D,.0470,F,40000,F,15,F,950,F,,A,4,F,,A,,A,640,F,177,F,178,F,179,F,133,F,132,F,131,F,,A,10,F,2019,F,1,F,,A,33908,F,33731,F,33553,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05103333,27,0,5,01,D,100,D,.0500,D,100000,D,10,D,1061,D,,A,,A,,A,,A,0,D,689,D,692,D,694,D,372,D,369,D,367,D,,A,08,D,2021,D,1,D,,A,89362,D,88673,D,87982,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05104353,14,0,5,01,D,100,D,.0400,F,30000,F,15,F,250,F,,B,,B,,B,,B,28,F,122,F,122,F,123,F,100,F,100,F,99,F,,A,10,F,2022,F,1,F,,A,30000,F,29878,F,29756,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05105093,10,0,1,01,D,100,D,.0529,D,12000,D,1,D,1200,D,,B,,B,,B,,B,171,D,,A,,A,,A,,A,,A,,A,,A,01,D,2018,D,1,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20231,05108913,25,0,1,02,D,300,D,.0712,D,105712,T,10,D,3481,T,3,D,4,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,03,D,2023,D,2,D,,A,,A,,A,,A,01,D,1,D,,A,,A,0,D,0,D,0,D,1,D,2,D
20231,05109063,43,0,5,01,D,100,D,.0900,D,147890,D,15,D,1500,D,,A,,A,,A,,A,0,D,,A,391,D,394,D,,A,1109,D,1106,D,,A,01,D,2023,D,1,D,,A,,A,147890,D,147499,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05110593,25,0,5,01,D,100,D,.0473,F,30000,F,15,F,302,F,,B,,B,,B,,B,69,F,182,F,183,F,183,F,51,F,50,F,50,F,,A,02,F,2013,F,1,F,,A,12984,F,12802,F,12620,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05114653,25,0,5,01,D,100,D,.0550,D,31412,D,5,D,600,D,,A,,A,,A,,A,0,D,473,D,475,D,477,D,127,D,125,D,123,D,,A,03,D,2022,D,1,D,,A,27705,D,27232,D,26757,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05115853,23,0,5,01,D,100,D,.0609,F,118000,F,5,F,2286,F,,A,,A,,A,,A,0,F,1671,V,1679,V,1569,V,518,F,509,F,501,F,,A,03,F,2022,F,2,F,,A,106007,F,104259,F,102502,F,01,D,,A,,A,,A,2397,V,2426,V,2426,V,1,D,2,D
20231,05117083,14,0,5,01,D,100,D,.0475,D,60000,D,10,D,650,D,,B,,B,,B,,B,21,D,481,D,483,D,485,D,148,D,146,D,144,D,,A,07,D,2018,D,1,D,,A,37445,D,36964,D,36481,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05117293,21,0,5,01,D,100,D,.0371,D,60000,D,5,D,1097,D,,C,,C,,C,,C,0,D,949,D,952,D,955,D,148,D,145,D,142,D,,A,10,D,2021,D,1,D,,A,47928,D,46979,D,46028,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A
20231,05120073,39,0,5,01,D,100,D,.0625,D,14551,D,5,D,283,D,,A,,A,,A,,A,0,D,262,D,263,D,265,D,21,D,20,D,18,D,,A,02,D,2019,D,1,D,,A,4074,D,3812,D,3549,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05123163,29,0,5,01,D,100,D,.0473,D,30000,D,15,D,302,D,,B,,B,,B,,B,69,D,182,D,183,D,183,D,51,D,50,D,50,D,,A,02,D,2013,D,1,D,,A,12984,D,12802,D,12620,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05201372,15,0,5,01,D,100,D,.0730,F,70000,F,10,F,957,F,,B,,B,,B,,B,133,F,398,F,401,F,403,F,426,F,423,F,421,F,,A,10,F,2022,F,1,F,,A,70000,F,69602,F,69201,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05204162,27,0,1,01,D,100,D,.0730,D,70000,D,10,D,957,D,,B,,B,,B,,B,133,D,398,D,401,D,403,D,426,D,423,D,421,D,,A,10,D,2022,D,1,D,,A,70000,D,69602,D,69201,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05204292,24,0,5,01,D,100,D,.0609,D,172000,D,15,D,1460,D,,A,,A,,A,,A,0,D,1262,D,1269,D,1275,D,1738,D,1731,D,1725,D,,A,01,D,2022,D,2,D,,A,166609,D,165995,D,165378,D,01,D,1,D,,A,,A,2397,T,2426,T,2426,T,1,D,2,D
20231,05205952,24,0,5,01,D,100,D,.0400,D,200000,D,10,D,2025,D,,C,,C,,C,,C,0,D,1395,D,1400,D,1569,T,630,D,625,D,621,D,,A,02,D,2022,D,2,D,,A,189006,D,187611,D,186211,D,01,D,1,D,,A,,A,1200,D,1300,D,1300,D,,C,,A
20231,05209192,10,0,1,01,D,100,D,.0880,D,40000,D,30,D,,A,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,06,D,2023,D,2,D,,A,,A,,A,,A,01,D,1,D,,A,,A,300,D,300,D,300,D,1,D,2,D
20231,05211192,11,0,1,01,D,100,D,.0386,D,25000,D,10,D,300,D,,B,,B,,B,,B,49,D,183,D,184,D,184,D,68,D,67,D,67,D,,A,12,D,2020,D,1,D,,A,21118,D,20935,D,20751,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05212452,46,0,5,01,D,100,D,.0450,D,13072,D,15,D,100,D,,A,,A,,A,,A,0,D,59,D,59,D,59,D,41,D,41,D,41,D,,A,08,D,2019,D,1,D,,A,10994,D,10935,D,10876,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05213602,27,0,5,01,D,100,D,.0609,D,50000,D,10,D,1000,D,,B,,B,,B,,B,443,D,316,D,317,D,319,D,241,D,240,D,238,D,,A,03,D,2022,D,1,D,,A,47530,D,47215,D,46897,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05216992,30,0,5,01,D,100,D,.0725,D,19853,D,16,D,175,D,,A,,A,,A,,A,0,D,74,D,74,D,75,D,101,D,101,D,100,D,,A,10,D,2018,D,1,D,,A,16724,D,16650,D,16576,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05217292,15,0,1,01,D,100,D,.0472,D,100000,D,15,D,920,D,,B,,B,,B,,B,144,D,442,D,444,D,446,D,334,D,332,D,330,D,,A,10,D,2019,D,1,D,,A,84791,D,84349,D,83905,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05217292,16,0,1,02,D,200,D,.0386,D,175000,D,15,D,2000,D,3,D,,A,,A,,A,718,D,774,D,777,D,779,D,508,D,505,D,503,D,,A,12,D,2020,D,1,D,,A,157862,D,157088,D,156312,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05220082,18,0,1,01,D,100,D,.0470,D,40000,D,15,D,950,D,,A,4,D,,A,,A,640,D,177,D,178,D,179,D,133,D,132,D,131,D,,A,10,D,2019,D,1,D,,A,33908,D,33731,D,33553,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05220552,30,0,5,01,D,100,D,.0470,F,40000,F,15,F,950,F,,A,4,F,,A,,A,640,F,177,F,178,F,179,F,133,F,132,F,131,F,,A,10,F,2019,F,1,F,,A,33908,F,33731,F,33553,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05226052,23,0,5,01,D,100,D,.0670,D,22000,D,5,D,433,D,,A,,A,,A,,A,0,D,116,D,117,D,117,D,34,D,33,D,33,D,,A,10,D,2021,D,2,D,,A,17503,D,17169,D,16832,D,01,D,1,D,,A,,A,140,D,140,D,150,D,1,D,2,D
20231,05232052,11,0,1,01,D,100,D,.0712,D,70000,D,15,D,634,D,3,D,4,D,5,D,,A,0,D,,A,219,D,220,D,,A,415,D,414,D,,A,01,D,2023,D,1,D,,A,,A,70000,D,69781,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05254111,16,0,1,01,D,100,D,.0386,F,10000,F,5,F,184,F,,A,,A,,A,,A,0,F,167,F,168,F,168,F,17,F,16,F,16,F,,A,06,F,2020,F,1,F,,A,5226,F,5059,F,4891,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05255561,22,0,1,01,D,100,D,.0400,D,30000,D,15,D,250,D,,B,,B,,B,,B,28,D,122,D,122,D,123,D,100,D,100,D,99,D,,A,10,D,2022,D,1,D,,A,30000,D,29878,D,29756,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05256101,16,0,1,01,D,100,D,.0609,D,62795,D,10,D,700,D,,A,,A,,A,,A,0,D,,A,,A,381,D,,A,,A,319,D,,A,12,D,2022,D,1,D,,A,,A,,A,62795,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05256141,32,0,1,01,D,100,D,.0700,D,120000,D,20,D,930,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,08,D,2003,D,2,D,,A,9012,D,8134,D,7251,D,01,D,1,D,,A,,A,800,D,900,D,900,D,1,D,2,D
20231,05259191,27,0,1,01,D,100,D,.0400,D,98300,D,15,D,885,D,,B,,B,,B,,B,158,D,,A,399,D,401,D,,A,328,D,326,D,,A,11,D,2022,D,1,D,,A,,A,98300,D,97901,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05265321,23,0,1,01,D,100,D,.0450,D,80000,D,16,D,590,D,,B,,B,,B,,B,5,D,384,D,386,D,387,D,201,D,199,D,198,D,,A,03,D,2016,D,1,D,,A,53468,D,53084,D,52698,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05266351,16,0,1,01,D,100,D,.0529,D,130000,D,15,D,1157,D,,B,,B,,B,,B,109,D,608,D,610,D,613,D,295,D,293,D,291,D,,A,03,D,2018,D,1,D,,A,99909,D,99301,D,98691,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05269691,18,0,1,01,D,100,D,.0371,F,60000,F,5,F,1097,F,,C,,C,,C,,C,0,F,949,F,952,F,955,F,148,F,145,F,142,F,,A,10,F,2021,F,1,F,,A,47928,F,46979,F,46028,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A
20231,05271851,25,0,1,01,D,100,D,.0450,D,20000,D,1,D,2000,D,,B,,B,,B,,B,292,D,1671,T,1679,T,1569,T,32,D,25,D,19,D,,A,04,D,2022,D,1,D,,A,8440,D,6763,D,5081,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05276961,35,0,1,01,D,100,D,.0386,F,25000,F,10,F,300,F,,B,,B,,B,,B,49,F,183,F,184,F,184,F,68,F,67,F,67,F,,A,12,F,2020,F,1,F,,A,21118,F,20935,F,20751,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05276971,14,0,1,01,D,100,D,.0386,D,198844,D,10,D,2000,D,,A,,A,,A,,A,0,D,1498,D,1503,D,1569,T,502,D,497,D,492,D,,A,06,D,2020,D,1,D,,A,156071,D,154573,D,153070,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05277221,19,0,1,01,D,100,D,.0609,F,50000,F,10,F,1000,F,,B,,B,,B,,B,443,F,316,F,317,F,319,F,241,F,240,F,238,F,,A,03,F,2022,F,1,F,,A,47530,F,47215,F,46897,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05277231,29,0,1,01,D,100,D,.0450,F,193000,F,10,F,2200,F,,B,,B,,B,,B,200,F,0,F,0,F,0,F,2000,F,2000,F,2000,F,112022,F,04,F,2021,F,1,F,,A,193000,F,193000,F,193000,F,01,D,1,D,,A,,A,,A,,A,,A,,A,2,D
20231,05278311,10,0,1,01,D,100,D,.0386,F,198844,F,10,F,2000,F,,A,,A,,A,,A,0,F,1498,F,1503,F,1569,V,502,F,497,F,492,F,,A,06,F,2020,F,1,F,,A,156071,F,154573,F,153070,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05279754,26,0,1,01,D,200,D,.0500,D,100000,D,24,D,640,D,,A,,A,5,D,,A,0,F,,A,,A,,A,,A,,A,,A,,A,01,F,2023,D,1,D,,A,,A,100000,F,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05280661,43,0,1,01,D,100,D,.0386,D,10000,D,5,D,184,D,,A,,A,,A,,A,0,D,167,D,168,D,168,D,17,D,16,D,16,D,,A,06,D,2020,D,1,D,,A,5226,D,5059,D,4891,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20231,05283521,20,0,1,01,D,100,D,.0386,F,198844,F,10,F,2000,F,,A,,A,,A,,A,0,F,1498,F,1503,F,1569,V,502,F,497,F,492,F,,A,06,F,2020,F,1,F,,A,156071,F,154573,F,153070,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
