QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JMKPURQV,JMKP_RQV,JNONFDQV,JNON_DQV,JOTHSTQV,JOTH_TQV,JDINEOQV,JDIN_OQV,JALOUTQV,JALO_TQV,JMLPAYQV,JMLP_YQV,JSCHMLQV,JSCH_LQV,JMKGRCQV,JMKG_CQV,JALHOMQV,JALH_MQV,CIGARETX,CIGA_ETX,JCIGARQV,JCIG_RQV,JOTBACQV,JOTB_CQV,OTHTBACX,OTHT_ACX
20222,04947152,31,0,1,1950,D,650,D,,A,780,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04947202,6,0,1,650,D,0,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20222,04947212,30,0,1,1495,D,195,D,,A,520,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04947222,41,0,1,1950,D,455,D,650,D,650,D,75,D,,A,,A,1495,D,120,D,,A,,A,,A,,A
20222,04947272,11,0,1,1040,D,0,D,1300,D,520,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04947282,33,0,1,2600,D,260,D,975,D,1300,D,75,D,,A,,A,2340,D,150,D,,A,,A,,A,,A
20222,04947322,37,0,1,1300,D,260,D,,A,325,D,0,D,,A,,A,1040,D,0,D,30,D,390,D,,A,,A
20222,04947332,33,0,1,1300,D,0,D,650,D,780,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04947342,11,0,1,1560,D,520,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04947352,16,0,1,1950,D,390,D,,A,2990,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04947362,27,0,1,2600,D,520,D,,A,0,D,0,D,,A,,A,2080,D,60,D,,A,,A,,A,,A
20222,04947402,29,0,1,2652,F,,A,,A,1067,F,169,F,,A,,A,2100,F,207,F,,A,,A,,A,,A
20222,04947422,16,0,1,520,D,130,D,,A,0,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20222,04947442,24,0,1,3250,D,975,D,325,D,0,D,0,D,,A,,A,2275,D,300,D,160,D,2080,D,,A,,A
20222,04947452,32,0,1,2600,D,650,D,715,D,715,D,0,D,,A,60,D,1950,D,0,D,,A,,A,,A,,A
20222,04947472,32,0,1,1560,D,440,F,130,D,0,D,0,D,,A,,A,1663,F,0,D,,A,,A,,A,,A
20222,04947482,37,0,1,702,D,52,D,,A,130,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20222,04947552,26,0,1,975,D,260,D,130,D,390,D,60,D,,A,,A,715,D,90,D,,A,,A,,A,,A
20222,04947562,38,0,1,1950,D,466,F,,A,0,D,0,D,,A,,A,1467,F,0,D,,A,,A,,A,,A
20222,04947572,23,0,1,3604,F,,A,,A,1413,F,169,F,,A,,A,2915,F,245,F,,A,,A,,A,,A
20222,04947622,33,0,1,650,D,260,D,,A,260,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20222,04947652,30,0,1,260,D,0,D,,A,0,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20222,04947692,32,0,1,1950,D,975,D,520,D,0,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04947712,23,0,1,650,D,65,D,130,D,260,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20222,04947752,61,0,1,1625,D,260,D,,A,650,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20222,04947792,26,0,1,1430,D,325,D,,A,0,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20222,04947822,24,0,1,3250,D,520,D,65,D,650,D,36,D,,A,,A,2730,D,60,D,,A,,A,,A,,A
20222,04947912,35,0,1,1820,D,260,D,,A,260,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04947922,16,0,1,1950,D,0,D,,A,780,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20222,04947932,14,0,1,1820,D,260,D,,A,0,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04947992,26,0,1,780,D,260,D,,A,650,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20222,04948042,19,0,1,1300,D,440,F,,A,962,F,208,F,,A,,A,1663,F,200,F,,A,,A,,A,,A
20222,04948092,12,0,1,1300,D,0,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04948102,50,0,1,6500,D,1300,D,,A,1300,D,0,D,,A,,A,5200,D,0,D,,A,,A,,A,,A
20222,04948112,12,0,1,1040,D,130,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20222,04948192,30,0,1,1560,D,390,D,,A,845,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20222,04948232,33,0,1,0,D,,A,,A,2600,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20222,04948302,39,0,1,1690,D,195,D,,A,1950,D,30,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20222,04948312,29,0,1,2080,D,520,D,,A,1105,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04948322,55,0,1,4550,D,1625,D,,A,1196,D,0,D,,A,,A,2925,D,24,D,,A,,A,,A,,A
20222,04948332,23,0,1,1300,D,260,D,,A,2600,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04948342,24,0,1,2600,D,520,D,520,D,650,D,120,D,450,D,,A,2080,D,60,D,,A,,A,,A,,A
20222,04948362,23,0,1,1950,D,130,D,,A,650,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20222,04948392,49,0,1,1950,D,650,D,,A,910,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04948402,41,0,1,1040,D,0,D,,A,520,D,60,D,,A,,A,1040,D,30,D,,A,,A,,A,,A
20222,04948412,31,0,1,1300,D,260,D,130,D,520,D,60,D,,A,,A,1040,D,60,D,,A,,A,,A,,A
20222,04948422,13,0,1,780,D,65,D,,A,650,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20222,04948432,17,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20222,04948442,32,0,1,1430,D,520,D,,A,520,D,30,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20222,04948482,19,0,1,1300,D,260,D,,A,390,D,0,D,,A,,A,1040,D,0,D,30,D,390,D,,A,,A
20222,04948502,13,0,1,390,D,0,D,,A,52,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20222,04948522,32,0,1,2340,D,260,D,,A,650,D,0,D,,A,,A,2080,D,0,D,,A,,A,,A,,A
20222,04948552,41,0,1,2925,D,325,D,,A,650,D,0,D,,A,,A,2600,D,360,D,20,D,260,D,,A,,A
20222,04948572,25,0,1,3250,D,780,D,,A,1300,D,0,D,,A,,A,2470,D,0,D,,A,,A,,A,,A
20222,04948592,19,0,1,1625,D,390,D,,A,715,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20222,04948652,40,0,1,975,D,91,D,,A,39,D,0,D,,A,,A,884,D,75,D,2,D,26,D,,A,,A
20222,04948662,22,0,1,1950,D,650,D,,A,0,D,0,D,,A,,A,1300,D,300,D,,A,,A,,A,,A
20222,04948682,12,0,1,0,D,,A,,A,1950,D,300,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20222,04948692,35,0,1,1430,D,195,D,,A,1950,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20222,04948702,21,0,1,3900,D,1755,D,,A,650,D,300,D,,A,,A,2145,D,240,D,,A,,A,,A,,A
20222,04948712,36,0,1,4550,D,1300,D,650,D,0,D,0,D,,A,,A,3250,D,150,D,,A,,A,,A,,A
20222,04948762,40,0,1,91,D,65,D,,A,721,F,0,D,,A,,A,26,D,0,D,,A,,A,,A,,A
20222,04948782,37,0,1,10400,D,3250,D,975,D,0,D,0,D,,A,,A,7150,D,150,D,,A,,A,,A,,A
20222,04948822,41,0,1,2275,D,1040,D,,A,1040,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20222,04948832,14,0,1,910,D,65,D,,A,390,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20222,04948842,34,0,1,2600,D,910,D,,A,325,D,0,D,,A,,A,1690,D,240,D,,A,,A,,A,,A
20222,04948892,55,0,1,3250,D,390,D,,A,1300,D,0,D,,A,,A,2860,D,0,D,,A,,A,,A,,A
20222,04948922,20,0,1,3900,D,650,D,260,D,520,D,0,D,,A,,A,3250,D,0,D,,A,,A,,A,,A
20222,04948942,46,0,1,780,D,0,D,,A,416,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20222,04948952,25,0,1,1950,D,650,D,260,D,0,D,0,D,,A,,A,1300,D,0,D,70,D,910,D,,A,,A
20222,04948962,41,0,1,455,D,195,D,,A,65,D,0,D,,A,,A,260,D,150,D,,A,,A,,A,,A
20222,04948982,26,0,1,1300,D,0,D,,A,1300,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04948992,20,0,1,975,D,91,D,,A,260,D,0,D,,A,,A,884,D,30,D,,A,,A,,A,,A
20222,04949032,46,0,1,5850,D,2600,D,650,D,2600,D,450,D,,A,,A,3250,D,450,D,,A,,A,,A,,A
20222,04949082,22,0,1,1950,D,0,D,130,D,130,D,0,D,,A,,A,1950,D,30,D,,A,,A,,A,,A
20222,04949092,26,0,1,2600,D,0,D,,A,1300,D,300,D,,A,,A,2600,D,300,D,,A,,A,,A,,A
20222,04949122,92,0,1,2834,D,390,D,,A,1300,D,0,D,,A,,A,2444,D,15,D,,A,,A,,A,,A
20222,04949192,42,0,1,5850,D,975,D,,A,3900,D,900,D,,A,,A,4875,D,450,D,,A,,A,,A,,A
20222,04949202,31,0,1,1625,D,390,D,1690,D,650,D,150,D,,A,,A,1235,D,360,D,,A,,A,,A,,A
20222,04949222,54,0,1,845,D,130,D,455,D,260,D,0,D,,A,,A,715,D,45,D,,A,,A,,A,,A
20222,04949272,32,0,1,5200,D,520,D,,A,0,D,0,D,,A,,A,4680,D,0,D,,A,,A,,A,,A
20222,04949282,24,0,1,2600,D,650,D,,A,390,D,0,D,,A,,A,1950,D,75,D,,A,,A,325,D,25,D
20222,04949292,52,0,1,2600,D,325,D,390,D,1300,D,198,F,,A,,A,2275,D,6,D,,A,,A,,A,,A
20222,04949313,74,0,1,2015,D,325,D,520,D,1560,D,0,D,,A,,A,1690,D,240,D,,A,,A,,A,,A
20222,04949322,26,0,1,1300,D,325,D,,A,390,D,0,D,,A,,A,975,D,36,D,,A,,A,,A,,A
20222,04949342,32,0,1,1495,D,156,D,,A,520,D,0,D,,A,,A,1339,D,0,D,,A,,A,,A,,A
20222,04949372,46,0,1,650,D,26,D,520,D,325,D,30,D,,A,,A,624,D,0,D,,A,,A,,A,,A
20222,04949392,38,0,1,3900,D,650,D,,A,390,D,18,D,,A,,A,3250,D,60,D,,A,,A,,A,,A
20222,04949402,27,0,1,390,D,0,D,,A,325,D,0,D,,A,,A,390,D,450,D,,A,,A,,A,,A
20222,04949412,29,0,1,1157,D,520,D,,A,845,D,0,D,,A,,A,637,D,0,D,,A,,A,,A,,A
20222,04949422,20,0,1,1300,D,284,F,650,D,650,D,0,D,,A,,A,967,F,0,D,30,D,390,D,,A,,A
20222,04949432,34,0,1,2600,D,260,D,,A,455,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20222,04949532,18,0,1,2600,D,325,D,,A,26,D,0,D,,A,,A,2275,D,0,D,,A,,A,,A,,A
20222,04949552,47,0,1,1755,D,650,D,,A,0,D,0,D,,A,,A,1105,D,300,D,,A,,A,,A,,A
20222,04949572,35,0,1,4550,D,260,D,,A,130,D,0,D,,A,,A,4290,D,0,D,,A,,A,,A,,A
20222,04949612,30,0,1,975,D,0,D,,A,91,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04949642,18,0,1,2600,D,975,D,,A,650,D,0,D,,A,,A,1625,D,0,D,160,D,2080,D,,A,,A
20222,04949652,35,0,1,1336,F,,A,388,F,693,F,0,D,,A,,A,1055,F,0,D,,A,,A,,A,,A
20222,04949722,39,0,1,520,D,104,D,,A,195,D,15,D,,A,,A,416,D,0,D,,A,,A,,A,,A
20222,04949762,18,0,1,2210,D,650,D,260,D,65,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04949792,27,0,1,2600,D,650,D,,A,390,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20222,04949862,42,0,1,1950,D,234,D,,A,195,D,0,D,,A,,A,1716,D,0,D,,A,,A,,A,,A
20222,04949872,24,0,1,2600,D,260,D,,A,0,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20222,04949912,16,0,1,975,D,390,D,650,D,260,D,75,D,,A,,A,585,D,75,D,,A,,A,,A,,A
20222,04949932,40,0,1,2404,F,,A,,A,0,D,0,D,,A,,A,1962,F,170,F,,A,,A,,A,,A
20222,04949952,30,0,1,650,D,260,D,,A,1950,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20222,04950002,40,0,1,780,D,65,D,,A,650,D,60,D,,A,,A,715,D,24,D,,A,,A,,A,,A
20222,04950022,32,0,1,650,D,325,D,260,D,390,D,0,D,,A,,A,325,D,150,D,,A,,A,130,D,10,D
20222,04950042,56,0,1,3900,D,1950,D,390,D,1690,D,60,D,,A,,A,1950,D,450,D,,A,,A,,A,,A
20222,04950052,42,0,1,1976,D,650,D,,A,0,D,0,D,,A,,A,1326,D,150,D,,A,,A,,A,,A
20222,04950112,47,0,1,1300,D,390,D,,A,1300,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20222,04950122,31,0,1,1144,D,195,D,,A,1196,D,144,D,,A,,A,949,D,0,D,,A,,A,,A,,A
20222,04950132,32,0,1,6500,D,390,D,,A,1300,D,0,D,,A,50,D,6110,D,0,D,,A,,A,,A,,A
20222,04950152,37,0,1,3900,D,1300,D,,A,2600,D,120,D,,A,,A,2600,D,75,D,,A,,A,,A,,A
20222,04950172,36,0,1,2119,D,325,D,,A,390,D,0,D,,A,,A,1794,D,12,D,,A,,A,,A,,A
20222,04950182,26,0,1,1950,D,260,D,,A,325,D,15,D,,A,,A,1690,D,75,D,,A,,A,,A,,A
20222,04950202,14,0,1,1040,D,351,D,,A,0,D,0,D,,A,,A,689,D,0,D,,A,,A,,A,,A
20222,04950232,78,0,1,2600,D,260,D,,A,650,D,300,D,,A,,A,2340,D,300,D,,A,,A,,A,,A
20222,04950282,37,0,1,3250,D,520,D,,A,1300,D,0,D,,A,,A,2730,D,0,D,,A,,A,,A,,A
20222,04950292,36,0,1,1625,D,325,D,,A,325,D,60,D,,A,,A,1300,D,300,D,,A,,A,,A,,A
20222,04950302,35,0,1,1300,D,325,D,,A,975,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04950312,31,0,1,7800,D,0,D,,A,0,D,0,D,,A,,A,7800,D,0,D,,A,,A,,A,,A
20222,04950322,18,0,1,2535,D,1040,D,,A,975,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20222,04950332,26,0,1,988,D,195,D,,A,403,D,0,D,,A,,A,793,D,0,D,,A,,A,,A,,A
20222,04950362,29,0,1,1300,D,195,D,,A,0,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20222,04950392,46,0,1,2340,D,260,D,,A,0,D,0,D,,A,,A,2080,D,0,D,,A,,A,,A,,A
20222,04950442,18,0,1,1040,D,65,D,130,D,390,D,75,D,,A,,A,975,D,60,D,,A,,A,,A,,A
20222,04950452,19,0,1,1950,D,325,D,,A,0,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20222,04950462,31,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04950522,18,0,1,2275,D,650,D,,A,260,D,0,D,,A,,A,1625,D,900,D,,A,,A,377,D,29,D
20222,04950532,25,0,1,1300,D,325,D,130,D,1040,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04950552,24,0,1,2600,D,260,D,,A,1560,D,60,D,,A,,A,2340,D,60,D,,A,,A,,A,,A
20222,04950572,30,0,1,2990,D,390,D,,A,780,D,225,D,,A,,A,2600,D,150,D,,A,,A,,A,,A
20222,04950592,43,0,1,1950,D,650,D,,A,130,D,0,D,,A,,A,1300,D,360,D,,A,,A,,A,,A
20222,04950612,26,0,1,1300,D,195,D,,A,0,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20222,04950622,28,0,1,2990,D,988,D,,A,585,D,0,D,,A,,A,2002,D,0,D,,A,,A,,A,,A
20222,04950632,38,0,1,2600,D,650,D,,A,520,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20222,04950642,22,0,1,1300,D,650,D,,A,260,D,60,D,,A,,A,650,D,0,D,35,D,455,D,,A,,A
20222,04950722,44,0,1,2600,D,650,D,130,D,0,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20222,04950733,35,0,1,1625,D,325,D,,A,390,D,120,D,,A,,A,1300,D,60,D,,A,,A,,A,,A
20222,04950742,52,0,1,1625,D,1300,D,,A,455,D,0,D,,A,,A,325,D,120,D,,A,,A,,A,,A
20222,04950752,31,0,1,2925,D,325,D,,A,520,D,0,D,,A,,A,2600,D,150,D,,A,,A,,A,,A
20222,04950792,44,0,1,4875,D,494,D,65,D,1300,D,90,D,,A,,A,4381,D,150,D,,A,,A,,A,,A
20222,04950862,16,0,1,1625,D,325,D,,A,390,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04950882,32,0,1,3900,D,520,D,1300,D,325,D,0,D,,A,,A,3380,D,150,D,,A,,A,,A,,A
20222,04950892,18,0,1,520,D,0,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20222,04950922,43,0,1,2340,D,455,D,,A,1950,D,120,D,,A,,A,1885,D,60,D,,A,,A,,A,,A
20222,04950962,32,0,1,1950,D,390,D,1300,D,975,D,75,D,,A,,A,1560,D,600,D,,A,,A,,A,,A
20222,04950982,32,0,1,1300,D,260,D,1105,D,650,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04951012,19,0,1,1625,D,390,D,455,D,0,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20222,04951032,40,0,1,1300,D,260,D,,A,65,D,0,D,,A,,A,1040,D,30,D,,A,,A,,A,,A
20222,04951042,40,0,1,1157,D,390,D,,A,1430,D,0,D,,A,,A,767,D,360,D,50,D,650,D,,A,,A
20222,04951062,30,0,1,3250,D,650,D,130,D,130,D,300,D,4810,D,,A,2600,D,600,D,,A,,A,,A,,A
20222,04951072,20,0,1,715,D,130,D,390,D,520,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20222,04951082,41,0,1,2600,D,650,D,,A,390,D,0,D,,A,,A,1950,D,0,D,20,D,260,D,,A,,A
20222,04951092,36,0,1,6305,D,0,D,,A,260,D,0,D,,A,,A,6305,D,0,D,,A,,A,,A,,A
20222,04951132,17,0,1,3900,D,260,D,,A,689,D,0,D,,A,,A,3640,D,0,D,,A,,A,,A,,A
20222,04951172,46,0,1,1170,D,130,D,,A,585,D,0,D,,A,,A,1040,D,21,D,,A,,A,,A,,A
20222,04951192,19,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04951212,52,0,1,2080,D,195,D,130,D,390,D,0,D,,A,,A,1885,D,0,D,,A,,A,,A,,A
20222,04951242,17,0,1,1950,D,260,D,,A,260,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20222,04951252,22,0,1,3900,D,650,D,,A,1300,D,0,D,,A,,A,3250,D,0,D,,A,,A,,A,,A
20222,04951282,51,0,1,2600,D,130,D,,A,1300,D,0,D,,A,,A,2470,D,150,D,,A,,A,,A,,A
20222,04951402,40,0,1,6500,D,1300,D,,A,1300,D,150,D,,A,,A,5200,D,150,D,,A,,A,,A,,A
20222,04951422,39,0,1,2600,D,195,D,130,D,338,D,0,D,,A,,A,2405,D,24,D,,A,,A,,A,,A
20222,04951442,12,0,1,260,D,0,D,,A,260,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20222,04951462,24,0,1,1430,D,0,D,,A,260,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20222,04951492,27,0,1,1690,D,650,D,,A,260,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04951502,6,0,1,1300,D,0,D,,A,0,D,0,D,,A,,A,1300,D,150,D,,A,,A,,A,,A
20222,04951552,24,0,1,650,D,91,D,,A,520,D,30,D,,A,,A,559,D,0,D,,A,,A,,A,,A
20222,04951572,28,0,1,1300,D,0,D,390,D,1950,D,1200,D,,A,,A,1300,D,270,D,,A,,A,,A,,A
20222,04951592,36,0,1,5200,D,520,D,,A,260,D,0,D,,A,,A,4680,D,120,D,,A,,A,,A,,A
20222,04951612,24,0,1,1300,D,325,D,,A,780,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04951622,24,0,1,1300,D,260,D,,A,390,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04951632,17,0,1,260,D,0,D,,A,260,D,0,D,156,D,,A,260,D,0,D,,A,,A,,A,,A
20222,04951662,38,0,1,1625,D,390,D,,A,0,D,0,D,,A,,A,1235,D,300,D,,A,,A,,A,,A
20222,04951672,16,0,1,975,D,65,D,,A,975,D,90,D,,A,,A,910,D,15,D,,A,,A,,A,,A
20222,04951682,25,0,1,1950,D,390,D,,A,0,D,75,D,,A,,A,1560,D,153,F,,A,,A,,A,,A
20222,04951692,43,0,1,2314,D,221,D,351,D,3250,D,300,D,,A,,A,2093,D,0,D,,A,,A,,A,,A
20222,04951712,42,0,1,325,D,0,D,,A,104,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20222,04951722,19,0,1,1690,D,390,D,,A,455,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04951732,30,0,1,1040,D,260,D,,A,130,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20222,04951752,47,0,1,1625,D,325,D,65,D,520,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04951782,22,0,1,26,D,195,D,,A,598,F,0,D,,A,,A,1005,F,0,D,,A,,A,,A,,A
20222,04951882,38,0,1,6760,D,1560,D,,A,1300,D,75,D,,A,,A,5200,D,900,D,,A,,A,,A,,A
20222,04952042,41,0,1,975,D,390,D,,A,650,D,600,D,,A,,A,585,D,300,D,,A,,A,,A,,A
20222,04952082,37,0,1,1560,D,390,D,260,D,1300,D,1200,D,,A,,A,1170,D,600,D,,A,,A,,A,,A
20222,04952092,12,0,1,1560,D,260,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04952102,26,0,1,975,D,260,D,,A,780,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20222,04952152,31,0,1,780,D,130,D,,A,650,D,150,D,,A,,A,650,D,150,D,,A,,A,,A,,A
20222,04952172,21,0,1,4225,D,390,D,,A,520,D,150,D,,A,,A,3835,D,150,D,,A,,A,,A,,A
20222,04952182,15,0,1,1300,D,260,D,,A,390,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04952272,40,0,1,1625,D,260,D,,A,975,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20222,04952292,34,0,1,910,D,0,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20222,04952302,34,0,1,3900,D,1300,D,,A,1300,D,0,D,,A,,A,2600,D,225,D,,A,,A,,A,,A
20222,04952362,25,0,1,2600,D,390,D,,A,1300,D,150,D,,A,,A,2210,D,0,D,,A,,A,,A,,A
20222,04952422,20,0,1,975,D,0,D,,A,1950,D,240,D,,A,,A,975,D,90,D,,A,,A,260,D,20,D
20222,04952432,33,0,1,1300,D,650,D,260,D,260,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20222,04952462,14,0,1,650,D,0,D,,A,390,D,0,D,,A,,A,650,D,0,D,20,D,260,D,,A,,A
20222,04952472,34,0,1,2600,D,650,D,,A,650,D,0,D,,A,,A,1950,D,90,D,,A,,A,,A,,A
20222,04952512,33,0,1,2210,D,390,D,,A,520,D,45,D,,A,,A,1820,D,45,D,,A,,A,,A,,A
20222,04952522,28,0,1,0,D,,A,130,D,325,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20222,04952552,30,0,1,780,D,130,D,,A,455,D,300,D,,A,,A,650,D,90,D,,A,,A,,A,,A
20222,04952602,26,0,1,3250,D,650,D,325,D,650,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20222,04952712,35,0,1,2600,D,390,D,,A,130,D,0,D,,A,,A,2210,D,300,D,,A,,A,279,F,,C
20222,04952752,31,0,1,1950,D,780,D,,A,0,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20222,04952762,32,0,1,910,D,352,F,130,D,1560,D,0,D,,A,,A,1135,F,48,D,,A,,A,78,D,6,D
20222,04952782,48,0,1,2600,D,2600,D,,A,4550,D,600,D,,A,,A,0,D,1200,D,,A,,A,,A,,A
20222,04952802,50,0,1,2600,D,650,D,,A,1105,D,120,D,,A,,A,1950,D,210,D,,A,,A,,A,,A
20222,04952822,17,0,1,2600,D,260,D,,A,260,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20222,04952842,25,0,1,390,D,52,D,,A,0,D,0,D,,A,,A,338,D,0,D,,A,,A,,A,,A
20222,04952852,35,0,1,1950,D,260,D,,A,1300,D,0,D,,A,,A,1690,D,300,D,,A,,A,,A,,A
20222,04952872,16,0,1,1423,F,,A,,A,732,F,176,F,,A,,A,1135,F,123,F,,A,,A,,A,,A
20222,04952912,38,0,1,1560,D,156,D,,A,910,D,0,D,,A,,A,1404,D,0,D,60,D,780,D,,A,,A
20222,04952942,9,0,1,1105,D,78,D,,A,0,D,0,D,,A,,A,1027,D,0,D,,A,,A,,A,,A
20222,04952972,31,0,1,5200,D,2600,D,1300,D,325,D,0,D,,A,,A,2600,D,0,D,20,D,260,D,,A,,A
20222,04952992,10,0,1,1950,D,585,D,,A,0,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20222,04953042,30,0,1,1300,D,0,D,,A,650,D,0,D,,A,,A,1300,D,450,D,,A,,A,,A,,A
20222,04953062,30,0,1,3250,D,260,D,,A,0,D,0,D,,A,,A,2990,D,0,D,,A,,A,,A,,A
20222,04953072,33,0,1,1690,D,390,D,,A,715,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04953082,22,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04953182,36,0,1,975,D,65,D,,A,650,D,0,D,,A,,A,910,D,225,D,,A,,A,,A,,A
20222,04953272,18,0,1,2925,D,0,D,,A,507,D,0,D,,A,,A,2925,D,0,D,,A,,A,,A,,A
20222,04953302,20,0,1,1950,D,390,D,650,D,195,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04953312,32,0,1,1300,D,325,D,,A,520,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04953342,17,0,1,455,D,65,D,,A,520,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20222,04953362,30,0,1,2600,D,520,D,325,D,130,D,0,D,,A,,A,2080,D,0,D,,A,,A,,A,,A
20222,04953382,42,0,1,1040,D,130,D,520,D,260,D,0,D,,A,,A,910,D,360,D,30,D,390,D,,A,,A
