QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20223,05033642,41,0,1,420,D,05,D,15,D,,A,,A,,A,,A
20223,05033642,42,0,2,420,D,05,D,268,D,,A,,A,,A,,A
20223,05033652,32,0,1,400,D,05,D,25,D,,A,,A,,A,,A
20223,05033772,34,0,1,420,D,06,D,325,D,,A,,A,,A,,A
20223,05033782,37,0,1,430,D,07,D,,H,410,D,415,D,,A,,A
20223,05033782,37,1,1,410,D,07,D,15,E,,A,,A,,A,,A
20223,05033782,37,2,1,420,D,07,D,79,E,,A,,A,,A,,A
20223,05033782,38,0,2,430,D,05,D,,H,410,D,415,D,,A,,A
20223,05033782,38,1,2,410,D,05,D,15,E,,A,,A,,A,,A
20223,05033782,38,2,2,420,D,05,D,79,E,,A,,A,,A,,A
20223,05033822,26,0,1,410,D,06,D,26,D,,A,,A,,A,,A
20223,05033822,27,0,1,420,D,07,D,282,D,,A,,A,,A,,A
20223,05034462,30,0,2,410,D,06,D,7,D,,A,,A,,A,,A
20223,05034462,31,0,2,420,D,06,D,77,D,,A,,A,,A,,A
20223,05034512,65,0,1,420,D,08,D,76,D,,A,,A,,A,,A
20223,05034532,40,0,1,420,D,06,D,20,D,,A,,A,,A,,A
20223,05034532,41,0,2,410,D,06,D,20,D,,A,,A,,A,,A
20223,05034632,35,0,1,430,D,08,D,,H,415,D,405,D,,A,,A
20223,05034632,35,1,1,420,D,08,D,7,E,,A,,A,,A,,A
20223,05034632,35,2,1,405,D,08,D,22,E,,A,,A,,A,,A
20223,05034822,49,0,1,420,D,07,D,300,D,,A,,A,,A,,A
20223,05034892,33,0,1,420,D,07,D,35,D,,A,,A,,A,,A
20223,05034912,17,0,1,405,D,07,D,350,D,,A,,A,,A,,A
20223,05034922,57,0,1,405,D,07,D,869,D,,A,,A,,A,,A
20223,05034962,34,0,1,400,D,08,D,70,D,,A,,A,,A,,A
20223,05034992,12,0,1,420,D,08,D,200,D,,A,,A,,A,,A
20223,05035062,20,0,1,420,D,07,D,7,D,,A,,A,,A,,A
20223,05035192,33,0,1,430,D,08,D,,H,415,D,410,D,,A,,A
20223,05035192,33,1,1,420,D,08,D,84,E,,A,,A,,A,,A
20223,05035192,33,2,1,410,D,08,D,16,E,,A,,A,,A,,A
20223,05035192,34,0,1,400,D,08,D,10,D,,A,,A,,A,,A
20223,05035222,96,0,1,420,D,06,D,250,D,,A,,A,,A,,A
20223,05035222,97,0,2,420,D,06,D,300,D,,A,,A,,A,,A
20223,05035262,26,0,1,430,D,06,D,,H,400,D,425,D,415,D,,A
20223,05035262,26,1,1,400,D,06,D,36,E,,A,,A,,A,,A
20223,05035262,26,2,1,420,D,06,D,34,E,,A,,A,,A,,A
20223,05035262,26,3,1,420,D,06,D,55,E,,A,,A,,A,,A
20223,05035262,27,0,2,420,D,06,D,55,D,,A,,A,,A,,A
20223,05035372,46,0,1,410,D,06,D,25,D,,A,,A,,A,,A
20223,05035482,31,0,1,430,D,08,D,,H,415,D,405,D,410,D,,A
20223,05035482,31,1,1,420,D,08,D,55,E,,A,,A,,A,,A
20223,05035482,31,2,1,405,D,08,D,49,E,,A,,A,,A,,A
20223,05035482,31,3,1,410,D,08,D,15,E,,A,,A,,A,,A
20223,05035642,47,0,2,410,D,06,D,60,D,,A,,A,,A,,A
20223,05035642,48,0,2,420,D,06,D,300,D,,A,,A,,A,,A
20223,05035722,21,0,1,400,D,08,D,39,D,,A,,A,,A,,A
20223,05035722,22,0,1,420,D,08,D,169,D,,A,,A,,A,,A
20223,05035772,39,0,2,430,D,06,D,,H,410,D,415,D,405,D,,A
20223,05035772,39,1,2,410,D,06,D,13,E,,A,,A,,A,,A
20223,05035772,39,2,2,420,D,06,D,49,E,,A,,A,,A,,A
20223,05035772,39,3,2,405,D,06,D,43,E,,A,,A,,A,,A
20223,05035792,37,0,1,420,D,08,D,125,D,,A,,A,,A,,A
20223,05036182,25,0,1,420,D,08,D,150,D,,A,,A,,A,,A
20223,05036292,30,0,1,420,D,07,D,7,D,,A,,A,,A,,A
20223,05036292,31,0,1,420,D,07,D,85,D,,A,,A,,A,,A
20223,05036612,42,0,1,430,D,08,D,,H,425,D,405,D,415,D,,A
20223,05036612,42,1,1,420,D,08,D,164,E,,A,,A,,A,,A
20223,05036622,28,0,1,430,D,08,D,,H,405,D,415,D,,A,,A
20223,05036622,28,1,1,420,D,08,D,800,E,,A,,A,,A,,A
20223,05036712,44,0,1,420,D,08,D,221,D,,A,,A,,A,,A
20223,05037142,34,0,1,420,D,08,D,160,D,,A,,A,,A,,A
20223,05037212,44,0,1,430,D,08,D,,H,415,D,410,D,,A,,A
20223,05037212,44,1,1,420,D,08,D,355,E,,A,,A,,A,,A
20223,05037212,44,2,1,410,D,08,D,95,E,,A,,A,,A,,A
20223,05037602,34,0,1,410,D,07,D,49,D,,A,,A,,A,,A
20223,05037602,35,0,1,420,D,07,D,39,D,,A,,A,,A,,A
20223,05037682,64,0,2,420,D,06,D,71,D,,A,,A,,A,,A
20223,05037782,57,0,1,405,D,08,D,81,D,,A,,A,,A,,A
20223,05038032,48,0,1,410,D,06,D,150,D,,A,,A,,A,,A
20223,05038052,27,0,1,430,D,06,D,,H,415,D,405,D,,A,,A
20223,05038052,27,1,1,420,D,06,D,29,E,,A,,A,,A,,A
20223,05038052,27,2,1,405,D,06,D,90,E,,A,,A,,A,,A
20223,05038172,27,0,1,405,D,08,D,35,D,,A,,A,,A,,A
20223,05038172,28,0,1,410,D,08,D,30,D,,A,,A,,A,,A
20223,05038572,21,0,1,400,D,08,D,52,D,,A,,A,,A,,A
20223,05038572,22,0,1,400,D,08,D,12,D,,A,,A,,A,,A
20223,05038592,57,0,1,420,D,06,D,100,D,,A,,A,,A,,A
20223,05038592,58,0,1,405,D,08,D,2100,D,,A,,A,,A,,A
20223,05038732,40,0,1,420,D,06,D,151,D,,A,,A,,A,,A
20223,05039162,37,0,1,420,D,06,D,120,D,,A,,A,,A,,A
20223,05039232,42,0,1,420,D,08,D,80,D,,A,,A,,A,,A
20223,05039372,26,0,1,420,D,08,D,150,F,,A,,A,,A,,A
20223,05039552,50,0,1,420,D,07,D,65,D,,A,,A,,A,,A
20223,05039552,51,0,2,400,D,06,D,45,D,,A,,A,,A,,A
20223,05039582,34,0,1,400,D,07,D,35,D,,A,,A,,A,,A
20223,05039582,35,0,1,420,D,07,D,125,D,,A,,A,,A,,A
20223,05039662,23,0,1,410,D,06,D,7,D,,A,,A,,A,,A
20223,05039662,24,0,1,420,D,08,D,75,F,,A,,A,,A,,A
20223,05039672,45,0,1,420,D,08,D,85,D,,A,,A,,A,,A
20223,05039672,46,0,2,420,D,06,D,82,D,,A,,A,,A,,A
20223,05039752,25,0,2,420,D,06,D,39,D,,A,,A,,A,,A
20223,05039842,33,0,1,410,D,06,D,50,D,,A,,A,,A,,A
20223,05039842,34,0,1,420,D,06,D,36,D,,A,,A,,A,,A
20223,05039882,40,0,1,410,D,07,D,85,D,,A,,A,,A,,A
20223,05039932,40,0,1,400,D,08,D,20,D,,A,,A,,A,,A
20223,05039972,49,0,1,420,D,08,D,79,D,,A,,A,,A,,A
20223,05040012,30,0,1,420,D,06,D,200,D,,A,,A,,A,,A
20223,05040012,31,0,1,420,D,07,D,130,D,,A,,A,,A,,A
20223,05040012,32,0,1,420,D,08,D,190,D,,A,,A,,A,,A
20223,05040202,41,0,1,420,D,07,D,200,F,,A,,A,,A,,A
20223,05040353,72,0,1,400,D,08,D,45,D,,A,,A,,A,,A
20223,05040434,43,0,1,420,D,06,D,200,D,,A,,A,,A,,A
20223,05040434,44,0,2,420,D,06,D,150,D,,A,,A,,A,,A
20223,05040442,23,0,1,430,D,06,D,,H,415,D,410,D,,A,,A
20223,05040442,23,1,1,420,D,06,D,26,E,,A,,A,,A,,A
20223,05040442,23,2,1,410,D,06,D,11,E,,A,,A,,A,,A
20223,05040602,65,0,1,420,D,08,D,162,D,,A,,A,,A,,A
20223,05040722,31,0,1,420,D,08,D,85,D,,A,,A,,A,,A
20223,05040912,18,0,1,410,D,06,D,72,D,,A,,A,,A,,A
20223,05041112,19,0,1,400,D,07,D,102,D,,A,,A,,A,,A
20223,05041192,27,0,1,420,D,08,D,120,D,,A,,A,,A,,A
20223,05041282,37,0,1,420,D,08,D,375,D,,A,,A,,A,,A
20223,05041582,66,0,1,400,D,06,D,40,F,,A,,A,,A,,A
20223,05041692,30,0,1,420,D,07,D,128,D,,A,,A,,A,,A
20223,05041862,48,0,1,420,D,08,D,151,D,,A,,A,,A,,A
20223,05041932,22,0,1,420,D,07,D,165,D,,A,,A,,A,,A
20223,05041972,41,0,1,405,D,08,D,196,D,,A,,A,,A,,A
20223,05042032,18,0,1,400,D,07,D,39,D,,A,,A,,A,,A
20223,05042083,73,0,1,400,D,06,D,30,D,,A,,A,,A,,A
20223,05042232,34,0,1,420,D,06,D,180,D,,A,,A,,A,,A
20223,05042362,40,0,1,420,D,08,D,100,D,,A,,A,,A,,A
20223,05042362,41,0,1,410,D,07,D,25,D,,A,,A,,A,,A
20223,05042462,19,0,1,400,D,08,D,59,D,,A,,A,,A,,A
20223,05042462,20,0,1,420,D,08,D,190,D,,A,,A,,A,,A
20223,05042502,26,0,1,410,D,08,D,7,D,,A,,A,,A,,A
20223,05042502,27,0,1,420,D,08,D,73,D,,A,,A,,A,,A
20223,05042512,52,0,1,410,D,08,D,21,D,,A,,A,,A,,A
20223,05042512,53,0,1,420,D,07,D,65,D,,A,,A,,A,,A
20223,05042512,54,0,2,410,D,06,D,21,D,,A,,A,,A,,A
20223,05042802,70,0,1,420,D,06,D,159,D,,A,,A,,A,,A
20223,05042802,71,0,2,410,D,06,D,37,D,,A,,A,,A,,A
20223,05042842,22,0,1,420,D,08,D,400,D,,A,,A,,A,,A
20223,05042902,39,0,1,420,D,08,D,120,D,,A,,A,,A,,A
20223,05043162,83,0,2,410,D,06,D,20,D,,A,,A,,A,,A
20223,05043272,56,0,1,420,D,07,D,190,D,,A,,A,,A,,A
20223,05043324,12,0,1,420,D,07,D,251,D,,A,,A,,A,,A
20223,05043352,38,0,2,420,D,06,D,90,D,,A,,A,,A,,A
20223,05043402,20,0,1,410,D,07,D,35,D,,A,,A,,A,,A
20223,05043412,60,0,1,420,D,07,D,720,D,,A,,A,,A,,A
20223,05043412,61,0,1,420,D,08,D,35,D,,A,,A,,A,,A
20223,05043562,55,0,1,420,D,06,D,40,D,,A,,A,,A,,A
20223,05043712,56,0,1,420,D,06,D,70,D,,A,,A,,A,,A
20223,05043862,35,0,1,410,D,07,D,70,D,,A,,A,,A,,A
20223,05043862,36,0,1,420,D,07,D,44,D,,A,,A,,A,,A
20223,05043902,44,0,1,400,D,07,D,27,D,,A,,A,,A,,A
20223,05043922,37,0,1,420,D,07,D,120,D,,A,,A,,A,,A
20223,05044732,42,0,1,420,D,08,D,200,D,,A,,A,,A,,A
20223,05044942,33,0,2,420,D,06,D,237,D,,A,,A,,A,,A
20223,05044972,48,0,1,420,D,08,D,85,D,,A,,A,,A,,A
20223,05044992,55,0,1,400,D,07,D,119,D,,A,,A,,A,,A
20223,05044992,56,0,1,420,D,08,D,75,D,,A,,A,,A,,A
20223,05045102,31,0,1,405,D,07,D,900,D,,A,,A,,A,,A
20223,05045122,37,0,2,410,D,06,D,25,D,,A,,A,,A,,A
20223,05045192,34,0,2,420,D,06,D,52,D,,A,,A,,A,,A
20223,05045412,26,0,1,410,D,08,D,43,D,,A,,A,,A,,A
20223,05045592,76,0,1,400,D,08,D,104,D,,A,,A,,A,,A
20223,05090601,30,0,1,410,D,06,D,18,D,,A,,A,,A,,A
20223,05090601,31,0,1,420,D,06,D,36,D,,A,,A,,A,,A
20223,05090821,32,0,1,420,D,06,D,65,D,,A,,A,,A,,A
20223,05090841,57,0,1,400,D,06,D,30,D,,A,,A,,A,,A
20223,05090841,58,0,1,420,D,05,D,44,D,,A,,A,,A,,A
20223,05091091,16,0,1,410,D,06,D,35,D,,A,,A,,A,,A
20223,05091121,15,0,1,420,D,04,D,101,D,,A,,A,,A,,A
20223,05091531,39,0,1,420,D,06,D,400,D,,A,,A,,A,,A
20223,05091541,21,0,1,420,D,05,D,60,D,,A,,A,,A,,A
20223,05091551,54,0,1,420,D,05,D,52,D,,A,,A,,A,,A
20223,05091551,55,0,1,420,D,04,D,52,D,,A,,A,,A,,A
20223,05091551,56,0,1,410,D,05,D,20,D,,A,,A,,A,,A
20223,05091551,57,0,1,410,D,04,D,20,D,,A,,A,,A,,A
20223,05091781,15,0,1,405,D,04,D,300,D,,A,,A,,A,,A
20223,05091841,31,0,1,430,D,06,D,,H,415,D,410,D,,A,,A
20223,05091841,31,1,1,410,D,06,D,24,F,,A,,A,,A,,A
20223,05091841,31,2,1,420,D,06,D,153,F,,A,,A,,A,,A
20223,05091881,41,0,1,420,D,04,D,200,D,,A,,A,,A,,A
20223,05091891,42,0,1,410,D,06,D,30,D,,A,,A,,A,,A
20223,05091891,43,0,1,420,D,06,D,80,D,,A,,A,,A,,A
20223,05092191,26,0,1,420,D,04,D,45,D,,A,,A,,A,,A
20223,05092391,17,0,1,420,D,05,D,55,D,,A,,A,,A,,A
20223,05092431,30,0,1,400,D,04,D,60,D,,A,,A,,A,,A
20223,05092741,21,0,1,430,D,04,D,,H,415,D,410,D,,A,,A
20223,05092741,21,1,1,420,D,04,D,22,E,,A,,A,,A,,A
20223,05092741,21,2,1,410,D,04,D,3,E,,A,,A,,A,,A
20223,05092741,22,0,1,410,D,05,D,14,D,,A,,A,,A,,A
20223,05092741,23,0,1,420,D,04,D,76,D,,A,,A,,A,,A
20223,05092741,24,0,1,420,D,05,D,76,D,,A,,A,,A,,A
20223,05092811,22,0,1,420,D,06,D,270,D,,A,,A,,A,,A
20223,05093161,60,0,1,420,D,04,D,200,D,,A,,A,,A,,A
20223,05093341,17,0,1,410,D,04,D,35,D,,A,,A,,A,,A
20223,05093341,18,0,1,420,D,04,D,135,D,,A,,A,,A,,A
20223,05093481,42,0,1,420,D,04,D,151,D,,A,,A,,A,,A
20223,05093481,43,0,1,400,D,04,D,30,D,,A,,A,,A,,A
20223,05093961,51,0,1,420,D,04,D,231,F,,A,,A,,A,,A
20223,05094061,29,0,1,420,D,04,D,110,D,,A,,A,,A,,A
20223,05094161,53,0,1,420,D,05,D,180,D,,A,,A,,A,,A
20223,05094401,30,0,1,400,D,06,D,85,D,,A,,A,,A,,A
20223,05094411,33,0,1,410,D,06,D,35,D,,A,,A,,A,,A
20223,05094501,28,0,1,430,D,05,D,,H,425,D,405,D,415,D,,A
20223,05094501,28,1,1,420,D,05,D,370,E,,A,,A,,A,,A
20223,05094501,29,0,1,430,D,06,D,,H,425,D,405,D,415,D,,A
20223,05094501,29,1,1,420,D,06,D,190,E,,A,,A,,A,,A
20223,05094501,30,0,1,430,D,06,D,,H,425,D,405,D,415,D,,A
20223,05094501,30,1,1,420,D,06,D,67,E,,A,,A,,A,,A
20223,05094541,30,0,1,420,D,04,D,253,D,,A,,A,,A,,A
20223,05094693,41,0,1,400,D,06,D,50,D,,A,,A,,A,,A
20223,05094693,42,0,1,430,D,06,D,,H,405,D,415,D,,A,,A
20223,05094693,42,1,1,420,D,06,D,450,E,,A,,A,,A,,A
20223,05094761,49,0,1,400,D,06,D,33,D,,A,,A,,A,,A
20223,05094761,50,0,1,400,D,06,D,33,D,,A,,A,,A,,A
20223,05094761,51,0,1,420,D,05,D,130,D,,A,,A,,A,,A
20223,05094761,52,0,1,420,D,06,D,315,F,,A,,A,,A,,A
20223,05094901,45,0,1,410,D,06,D,35,D,,A,,A,,A,,A
20223,05094901,46,0,1,420,D,06,D,62,D,,A,,A,,A,,A
20223,05094911,28,0,1,410,D,06,D,30,D,,A,,A,,A,,A
20223,05094911,29,0,1,430,D,06,D,,H,405,D,415,D,,A,,A
20223,05094911,29,1,1,405,D,06,D,95,E,,A,,A,,A,,A
20223,05094911,29,2,1,420,D,06,D,105,E,,A,,A,,A,,A
20223,05094941,23,0,1,410,D,05,D,66,D,,A,,A,,A,,A
20223,05095021,46,0,1,430,D,06,D,,H,405,D,415,D,,A,,A
20223,05095021,46,1,1,420,D,06,D,780,E,,A,,A,,A,,A
20223,05095021,47,0,1,400,D,05,D,110,D,,A,,A,,A,,A
20223,05095241,19,0,1,420,D,05,D,140,D,,A,,A,,A,,A
20223,05095441,26,0,1,430,D,05,D,,H,405,D,415,D,,A,,A
20223,05095441,26,1,1,405,D,05,D,179,E,,A,,A,,A,,A
20223,05095441,26,2,1,420,D,05,D,96,E,,A,,A,,A,,A
20223,05095561,63,0,1,410,D,06,D,25,D,,A,,A,,A,,A
20223,05095591,20,0,1,400,D,06,D,14,D,,A,,A,,A,,A
20223,05095631,28,0,1,410,D,04,D,38,D,,A,,A,,A,,A
20223,05095741,50,0,1,430,D,06,D,,H,405,D,415,D,,A,,A
20223,05095741,50,1,1,420,D,06,D,650,E,,A,,A,,A,,A
20223,05096181,32,0,1,400,D,06,D,65,D,,A,,A,,A,,A
20223,05096361,27,0,1,400,D,04,D,15,D,,A,,A,,A,,A
20223,05096361,28,0,1,420,D,06,D,150,D,,A,,A,,A,,A
20223,05096721,28,0,1,430,D,06,D,,H,415,D,400,D,,A,,A
20223,05096721,28,1,1,420,D,06,D,25,E,,A,,A,,A,,A
20223,05096721,28,2,1,400,D,06,D,5,E,,A,,A,,A,,A
20223,05096721,29,0,1,420,D,06,D,220,D,,A,,A,,A,,A
20223,05096731,16,0,1,420,D,05,D,37,D,,A,,A,,A,,A
20223,05096751,17,0,1,420,D,05,D,85,D,,A,,A,,A,,A
20223,05096771,32,0,1,420,D,06,D,200,D,,A,,A,,A,,A
20223,05096891,43,0,1,400,D,06,D,70,D,,A,,A,,A,,A
20223,05097031,34,0,1,410,D,06,D,62,D,,A,,A,,A,,A
20223,05097064,53,0,1,400,D,04,D,14,F,,A,,A,,A,,A
20223,05097064,54,0,1,400,D,06,D,25,F,,A,,A,,A,,A
20223,05097131,27,0,1,420,D,06,D,95,D,,A,,A,,A,,A
20223,05097131,28,0,1,420,D,06,D,95,D,,A,,A,,A,,A
20223,05097131,29,0,1,420,D,05,D,95,D,,A,,A,,A,,A
20223,05097141,10,0,1,430,D,04,D,,H,415,D,425,D,,A,,A
20223,05097141,10,1,1,420,D,04,D,58,E,,A,,A,,A,,A
20223,05097141,10,2,1,420,D,04,D,86,E,,A,,A,,A,,A
20223,05097361,21,0,1,410,D,06,D,120,D,,A,,A,,A,,A
20223,05097384,24,0,1,410,D,04,D,7,D,,A,,A,,A,,A
20223,05097384,25,0,1,420,D,04,D,130,D,,A,,A,,A,,A
20223,05097421,23,0,1,410,D,04,D,24,D,,A,,A,,A,,A
20223,05097421,24,0,1,410,D,05,D,12,D,,A,,A,,A,,A
20223,05097421,25,0,1,420,D,05,D,160,D,,A,,A,,A,,A
20223,05097491,19,0,1,400,D,04,D,49,D,,A,,A,,A,,A
20223,05097521,56,0,1,420,D,06,D,75,D,,A,,A,,A,,A
20223,05097551,44,0,1,410,D,06,D,20,D,,A,,A,,A,,A
20223,05097621,52,0,1,410,D,05,D,20,D,,A,,A,,A,,A
20223,05097621,53,0,1,420,D,05,D,110,D,,A,,A,,A,,A
20223,05097631,24,0,1,400,D,06,D,17,D,,A,,A,,A,,A
20223,05097831,37,0,1,430,D,04,D,,H,410,D,425,D,,A,,A
20223,05097831,37,1,1,410,D,04,D,3,E,,A,,A,,A,,A
20223,05097831,37,2,1,420,D,04,D,15,E,,A,,A,,A,,A
20223,05097871,22,0,1,400,D,06,D,36,D,,A,,A,,A,,A
20223,05097871,23,0,1,410,D,05,D,7,D,,A,,A,,A,,A
20223,05097931,37,0,1,400,D,06,D,50,D,,A,,A,,A,,A
20223,05098041,43,0,1,420,D,06,D,114,D,,A,,A,,A,,A
20223,05098041,44,0,1,420,D,06,D,268,D,,A,,A,,A,,A
20223,05098061,27,0,1,420,D,06,D,150,D,,A,,A,,A,,A
20223,05098301,12,0,1,420,D,04,D,37,D,,A,,A,,A,,A
20223,05098611,17,0,1,420,D,04,D,75,F,,A,,A,,A,,A
20223,05098611,18,0,1,420,D,06,D,80,D,,A,,A,,A,,A
20223,05098631,31,0,1,410,D,06,D,7,D,,A,,A,,A,,A
20223,05098631,32,0,1,420,D,06,D,74,D,,A,,A,,A,,A
20223,05098741,26,0,1,430,D,06,D,,H,415,D,410,D,,A,,A
20223,05098741,26,1,1,420,D,06,D,87,E,,A,,A,,A,,A
20223,05098741,26,2,1,410,D,06,D,43,E,,A,,A,,A,,A
20223,05098751,39,0,1,405,D,06,D,500,D,,A,,A,,A,,A
20223,05099051,25,0,1,420,D,05,D,255,D,,A,,A,,A,,A
20223,05099361,11,0,1,410,D,05,D,7,D,,A,,A,,A,,A
20223,05099361,12,0,1,420,D,05,D,85,D,,A,,A,,A,,A
20223,05099411,16,0,1,420,D,05,D,225,D,,A,,A,,A,,A
20223,05099631,26,0,1,420,D,06,D,235,D,,A,,A,,A,,A
20223,05099661,31,0,1,420,D,06,D,105,D,,A,,A,,A,,A
20223,05099851,21,0,1,400,D,06,D,80,D,,A,,A,,A,,A
20223,05099851,22,0,1,430,D,06,D,,H,415,D,425,D,410,D,405,D
20223,05099851,22,1,1,420,D,06,D,292,E,,A,,A,,A,,A
20223,05099851,22,2,1,410,D,06,D,79,E,,A,,A,,A,,A
20223,05099851,22,3,1,405,D,06,D,261,E,,A,,A,,A,,A
20223,05099901,35,0,1,410,D,05,D,70,D,,A,,A,,A,,A
20223,05099941,52,0,1,430,D,06,D,,H,410,D,415,D,,A,,A
20223,05099941,52,1,1,410,D,06,D,18,E,,A,,A,,A,,A
20223,05099941,52,2,1,420,D,06,D,152,E,,A,,A,,A,,A
20223,05099941,53,0,1,400,D,06,D,20,D,,A,,A,,A,,A
20223,05100001,24,0,1,420,D,06,D,90,D,,A,,A,,A,,A
20223,05100061,22,0,1,420,D,04,D,400,D,,A,,A,,A,,A
20223,05100231,34,0,1,400,D,05,D,150,D,,A,,A,,A,,A
20223,05100271,14,0,1,420,D,05,D,130,D,,A,,A,,A,,A
20223,05100371,32,0,1,420,D,05,D,250,D,,A,,A,,A,,A
20223,05100451,22,0,1,400,D,06,D,31,D,,A,,A,,A,,A
20223,05100491,37,0,1,400,D,06,D,60,D,,A,,A,,A,,A
20223,05100711,19,0,1,420,D,06,D,25,D,,A,,A,,A,,A
20223,05100751,13,0,1,420,D,06,D,120,D,,A,,A,,A,,A
20223,05100821,29,0,1,430,D,04,D,,H,405,D,415,D,,A,,A
20223,05100821,29,1,1,420,D,04,D,466,E,,A,,A,,A,,A
20223,05101081,30,0,1,410,D,05,D,70,D,,A,,A,,A,,A
20223,05101081,31,0,1,410,D,06,D,79,D,,A,,A,,A,,A
20223,05101161,42,0,1,420,D,06,D,371,D,,A,,A,,A,,A
20223,05101421,29,0,1,410,D,05,D,125,F,,A,,A,,A,,A
20223,05101421,30,0,1,405,D,05,D,100,D,,A,,A,,A,,A
20223,05101501,34,0,1,420,D,06,D,330,D,,A,,A,,A,,A
20223,05101511,19,0,1,430,D,04,D,,H,405,D,415,D,,A,,A
20223,05101511,19,1,1,410,D,04,D,18,F,,A,,A,,A,,A
20223,05101511,19,2,1,420,D,04,D,36,F,,A,,A,,A,,A
20223,05101511,20,0,1,430,D,06,D,,H,405,D,415,D,,A,,A
20223,05101511,20,1,1,410,D,06,D,35,F,,A,,A,,A,,A
20223,05101511,20,2,1,420,D,06,D,112,F,,A,,A,,A,,A
20223,05101541,32,0,1,400,D,04,D,50,D,,A,,A,,A,,A
20223,05101641,24,0,1,410,D,06,D,45,D,,A,,A,,A,,A
20223,05101641,25,0,1,420,D,06,D,346,D,,A,,A,,A,,A
20223,05101641,26,0,1,420,D,05,D,157,D,,A,,A,,A,,A
20223,05101661,71,0,1,420,D,06,D,66,D,,A,,A,,A,,A
20223,05101682,19,0,1,420,D,05,D,75,D,,A,,A,,A,,A
20223,05102131,17,0,1,420,D,05,D,28,D,,A,,A,,A,,A
20223,05102131,18,0,1,420,D,04,D,28,D,,A,,A,,A,,A
20223,05102171,47,0,1,405,D,06,D,58,D,,A,,A,,A,,A
20223,05102231,41,0,1,420,D,06,D,165,D,,A,,A,,A,,A
20223,05102261,12,0,1,420,D,06,D,60,D,,A,,A,,A,,A
20223,05102301,24,0,1,405,D,06,D,160,D,,A,,A,,A,,A
20223,05102311,32,0,1,420,D,05,D,59,D,,A,,A,,A,,A
20223,05102311,33,0,1,410,D,05,D,21,D,,A,,A,,A,,A
20223,05102381,21,0,1,400,D,08,D,35,D,,A,,A,,A,,A
20223,05102391,31,0,1,420,D,06,D,198,D,,A,,A,,A,,A
20223,05102431,32,0,1,420,D,06,D,302,D,,A,,A,,A,,A
20223,05102511,24,0,1,420,D,07,D,231,F,,A,,A,,A,,A
20223,05102661,22,0,1,430,D,06,D,,H,415,D,425,D,405,D,410,D
20223,05102661,22,1,1,420,D,06,D,76,E,,A,,A,,A,,A
20223,05102661,22,2,1,405,D,06,D,69,E,,A,,A,,A,,A
20223,05102661,22,3,1,410,D,06,D,20,E,,A,,A,,A,,A
20223,05102731,33,0,1,400,D,06,D,38,D,,A,,A,,A,,A
20223,05102811,36,0,1,420,D,07,D,20,D,,A,,A,,A,,A
20223,05102811,37,0,1,420,D,08,D,20,D,,A,,A,,A,,A
20223,05102811,38,0,1,400,D,06,D,20,D,,A,,A,,A,,A
20223,05102891,53,0,1,430,D,06,D,,H,405,D,410,D,,A,,A
20223,05102891,53,1,1,405,D,06,D,70,E,,A,,A,,A,,A
20223,05102891,53,2,1,410,D,06,D,4,E,,A,,A,,A,,A
20223,05103141,35,0,1,410,D,08,D,30,D,,A,,A,,A,,A
20223,05103141,36,0,1,430,D,08,D,,H,405,D,415,D,,A,,A
20223,05103141,36,1,1,405,D,08,D,59,E,,A,,A,,A,,A
20223,05103141,36,2,1,420,D,08,D,66,E,,A,,A,,A,,A
20223,05103141,37,0,1,400,D,07,D,10,D,,A,,A,,A,,A
20223,05103191,34,0,1,420,D,07,D,135,D,,A,,A,,A,,A
20223,05103221,22,0,1,420,D,06,D,78,D,,A,,A,,A,,A
20223,05103351,31,0,1,430,D,06,D,,H,425,D,410,D,,A,,A
20223,05103351,31,1,1,420,D,06,D,374,E,,A,,A,,A,,A
20223,05103351,31,2,1,410,D,06,D,26,E,,A,,A,,A,,A
20223,05103351,32,0,1,430,D,07,D,,H,425,D,410,D,,A,,A
20223,05103351,32,1,1,420,D,07,D,290,E,,A,,A,,A,,A
20223,05103351,32,2,1,410,D,07,D,20,E,,A,,A,,A,,A
20223,05103571,42,0,1,400,D,06,D,120,D,,A,,A,,A,,A
20223,05103691,33,0,1,430,D,08,D,,H,405,D,415,D,410,D,,A
20223,05103691,33,1,1,410,D,08,D,30,F,,A,,A,,A,,A
20223,05103691,33,2,1,420,D,08,D,300,F,,A,,A,,A,,A
20223,05104141,21,0,1,400,D,07,D,20,D,,A,,A,,A,,A
20223,05104181,22,0,1,420,D,07,D,400,D,,A,,A,,A,,A
20223,05104211,39,0,1,420,D,06,D,85,D,,A,,A,,A,,A
20223,05104211,40,0,1,430,D,06,D,,H,405,D,415,D,,A,,A
20223,05104211,40,1,1,405,D,06,D,2833,E,,A,,A,,A,,A
20223,05104211,40,2,1,420,D,06,D,1167,E,,A,,A,,A,,A
20223,05104281,22,0,1,400,D,08,D,30,D,,A,,A,,A,,A
20223,05104401,19,0,1,420,D,06,D,200,D,,A,,A,,A,,A
20223,05104671,28,0,1,420,D,06,D,99,F,,A,,A,,A,,A
