QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CRMCODEA,CRMC_DEA,ADVMATX,ADVMATX_,MATNSPCX,MATN_PCX,CRMCDA1,CRMCDA1_,CRMCDA2,CRMCDA2_,CRMCDA3,CRMCDA3_,CRMCDA4,CRMCDA4_,CRMCDA5,CRMCDA5_,CRMCDA6,CRMCDA6_,CRMCDA7,CRMCDA7_,CRMCDA8,CRMCDA8_,CRMCDA9,CRMCDA9_
20224,05222231,6,0,1,175,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05225131,2,0,1,130,D,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05225751,3,0,1,200,D,1400,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05226421,7,0,1,110,D,3900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05226581,3,0,1,175,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05227721,3,0,1,175,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05229311,3,0,1,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05229421,3,0,1,200,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05229581,8,0,1,310,D,,H,,A,310,D,300,D,,A,,A,,A,,A,,A,,A,,A
20224,05229581,8,1,1,235,D,31,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05229581,8,2,1,290,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05229581,8,3,1,300,D,118,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05230471,7,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05230721,5,0,1,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05231041,3,0,1,130,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05231111,6,0,1,160,D,400,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05232021,5,0,1,300,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05232221,12,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05233321,2,0,1,160,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05233391,4,0,1,175,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05234401,5,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05235961,7,0,1,190,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05236034,4,0,1,175,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05236551,4,0,1,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05011484,3,0,1,130,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05012494,4,0,1,,A,,A,224,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05012684,7,0,1,,A,,A,1310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05013574,18,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05013844,2,0,1,110,D,6500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05016134,14,0,1,220,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05018064,5,0,1,300,D,2900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05019834,11,0,1,310,D,,H,100,D,175,D,235,D,,A,,A,,A,,A,,A,,A,,A
20231,05019834,11,1,1,175,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05019834,11,2,1,235,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022144,5,0,1,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022314,19,0,1,300,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023364,5,0,1,140,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023514,12,0,1,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023664,8,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024444,5,0,1,220,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024834,5,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027214,3,0,1,130,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027404,7,0,1,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031144,5,0,1,130,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032034,2,0,1,140,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032134,4,0,1,300,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05036684,2,0,1,,A,,A,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05037494,12,0,1,200,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05038234,17,0,1,290,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05038734,17,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05039894,6,0,1,310,D,,H,,A,235,D,175,D,,A,,A,,A,,A,,A,,A,,A
20231,05039894,6,1,1,175,D,1200,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05039974,6,0,1,235,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042064,10,0,1,300,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042514,7,0,1,260,D,8600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042804,16,0,1,300,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05045214,7,0,1,150,D,529,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091173,4,0,1,130,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091353,7,0,1,175,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05092163,4,0,1,300,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05092403,7,0,1,130,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05092613,5,0,1,,A,,A,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05093803,4,0,1,210,D,300,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05094873,3,0,1,175,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095633,7,0,1,,A,,A,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05096423,2,0,1,140,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05096783,5,0,1,175,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098173,4,0,1,270,D,9900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098523,12,0,1,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05099313,6,0,1,,A,,A,272,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05100053,8,0,1,235,D,3400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102563,13,0,1,240,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104383,9,0,1,,A,,A,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104713,3,0,1,175,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106033,6,0,1,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106303,4,0,1,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106553,3,0,1,,A,,A,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107223,2,0,1,175,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107453,5,0,1,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107923,8,0,1,210,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05108333,5,0,1,300,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110373,3,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110753,2,0,1,300,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111393,9,0,1,220,D,4200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05112133,10,0,1,140,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05112793,4,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05112873,5,0,1,150,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05113213,3,0,1,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114603,3,0,1,175,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05115333,14,0,1,300,D,508,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05115703,10,0,1,140,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05115783,4,0,1,300,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05115893,11,0,1,130,D,5600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116413,4,0,1,200,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116773,9,0,1,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05117203,6,0,1,240,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05118393,4,0,1,300,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05118813,4,0,1,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120123,5,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120213,17,0,1,300,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120413,5,0,1,300,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05121613,2,0,1,200,D,150,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05121773,4,0,1,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05122453,4,0,1,,A,,A,166,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05123313,3,0,1,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05124303,3,0,1,130,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05124673,3,0,1,300,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05124933,5,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05124973,3,0,1,300,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05125323,3,0,1,210,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05201682,5,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05203972,13,0,1,,A,,A,15000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05204242,10,0,1,150,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05204992,4,0,1,130,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05207072,3,0,1,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05209372,9,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05209802,7,0,1,160,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05210072,9,0,1,300,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05211082,10,0,1,130,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05212982,4,0,1,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05213362,6,0,1,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05215482,11,0,1,300,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05215932,13,0,1,130,D,22333,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05216102,4,0,1,,A,,A,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05216192,3,0,1,280,D,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05216962,6,0,1,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05219032,6,0,1,175,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05219632,5,0,1,160,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05220922,4,0,1,300,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05220932,3,0,1,300,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05224602,6,0,1,175,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05224642,55,0,1,300,D,319,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05225362,11,0,1,190,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05225692,3,0,1,130,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05226422,9,0,1,,A,,A,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05226692,9,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05228022,11,0,1,,A,,A,692,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05228172,6,0,1,300,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05228602,9,0,1,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05229102,5,0,1,300,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05229502,6,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05230472,4,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05231842,3,0,1,280,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05232682,2,0,1,235,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05234272,17,0,1,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05235932,7,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05235962,7,0,1,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05236592,5,0,1,130,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05236662,5,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05251881,6,0,1,310,D,,H,,A,310,D,300,D,,A,,A,,A,,A,,A,,A,,A
20231,05251881,6,1,1,110,D,83,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05251881,6,2,1,140,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05251881,6,3,1,200,D,41,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05251881,6,4,1,210,D,211,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05251881,6,5,1,235,D,2850,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05251881,6,6,1,300,D,590,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05252651,14,0,1,175,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05254111,2,0,1,300,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05254151,4,0,1,,A,,A,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05254851,9,0,1,310,D,,H,,A,310,D,300,D,,A,,A,,A,,A,,A,,A,,A
20231,05254851,9,1,1,210,D,522,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05254851,9,2,1,300,D,678,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05255611,9,0,1,300,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05257161,6,0,1,235,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05257621,11,0,1,300,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05258221,4,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05259011,10,0,1,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05260501,4,0,1,130,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05262474,11,0,1,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05262671,5,0,1,,A,,A,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05263141,3,0,1,290,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05263271,10,0,1,210,D,312,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05263561,14,0,1,110,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05264831,5,0,1,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05265791,6,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05266641,3,0,1,270,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05266901,3,0,1,310,D,,H,,A,200,D,235,D,300,D,210,D,,A,,A,,A,,A,,A
20231,05266901,3,1,1,300,D,59,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05266901,3,2,1,210,D,291,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05267521,6,0,1,140,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05267631,5,0,1,300,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05268871,4,0,1,175,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05269132,4,0,1,,A,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05269211,7,0,1,210,D,252,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05270091,5,0,1,175,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05271071,6,0,1,300,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05271101,6,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05271821,5,0,1,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05272231,4,0,1,300,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05272341,10,0,1,130,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05272511,16,0,1,130,D,189,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05273211,22,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05274231,5,0,1,130,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05274491,4,0,1,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05274571,2,0,1,130,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05274721,17,0,1,,A,,A,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05274911,3,0,1,,A,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05275171,5,0,1,130,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05275581,5,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05275601,3,0,1,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05276021,12,0,1,130,D,50,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05276441,6,0,1,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05276961,5,0,1,300,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05277421,3,0,1,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05277431,7,0,1,200,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05278591,4,0,1,300,D,232,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05279121,6,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05279191,7,0,1,140,D,343,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05279761,4,0,1,130,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05280051,9,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05280141,3,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05280151,2,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05280211,5,0,1,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05280231,7,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05280561,5,0,1,130,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05281061,7,0,1,,A,,A,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05281331,12,0,1,,A,,A,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05281641,6,0,1,300,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05282001,6,0,1,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05282211,6,0,1,175,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05282491,3,0,1,140,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05282531,4,0,1,300,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05282941,6,0,1,,A,,A,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05285061,2,0,1,175,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05285231,4,0,1,280,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05285281,2,0,1,300,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05285441,4,0,1,,A,,A,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
