QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20223,05015432,9,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,3700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015482,29,0,1,01,D,100,D,,A,3,D,,B,1981,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015492,6,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015572,17,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015622,19,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,7700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015642,16,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015662,25,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015722,31,0,1,01,D,100,D,,A,3,D,05,F,2017,D,,A,,A,,A,7500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015732,10,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015762,29,0,5,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015772,20,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015792,7,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,5400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015882,17,0,5,01,D,100,D,,A,3,D,03,D,2022,D,420000,D,126000,D,10300,D,1400,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20223,05015952,18,0,5,01,D,100,D,,A,3,D,,B,1983,D,,A,,A,,A,8400,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20223,05015972,15,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,610,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05015992,34,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,4600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016032,22,0,5,01,D,100,D,,A,1,D,,B,1997,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016052,6,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016072,17,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016092,20,0,5,01,D,100,D,,A,3,D,,B,1979,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016132,32,0,5,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,7200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016152,21,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,6800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016152,22,0,5,02,D,200,D,,A,1,D,,B,2002,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05016262,27,0,5,01,D,100,D,,A,3,D,,B,1983,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016362,12,0,5,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016372,15,0,5,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016412,25,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016442,17,0,1,01,D,100,D,,A,3,D,04,F,2016,D,,A,,A,,A,5600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016442,18,0,1,02,D,300,D,,A,3,D,04,D,2021,D,,A,,A,,A,2000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05016442,19,0,1,03,D,300,D,,A,3,D,,B,1992,D,,A,,A,,A,3500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05016442,20,0,1,04,D,300,D,,A,3,D,04,F,2010,D,,A,,A,,A,1000,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20223,05016572,9,0,1,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,3500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016602,29,0,1,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016602,30,0,1,02,D,300,D,,A,3,D,,B,2016,D,,A,,A,,A,140,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,1,D
20223,05016602,31,0,1,03,D,300,D,,A,1,D,10,D,2021,D,,A,,A,,A,1800,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20223,05016662,31,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,10600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05016692,7,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016722,11,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016732,12,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016772,20,0,5,01,D,100,D,,A,3,D,,B,1977,D,,A,,A,,A,2400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016862,7,0,1,01,D,100,D,,A,3,D,05,F,2016,D,,A,,A,,A,1100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016872,14,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016872,15,0,5,02,D,300,D,,A,1,D,,B,1998,D,,A,,A,,A,1100,F,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20223,05016972,9,0,1,01,D,100,D,,A,3,D,06,F,2018,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05016992,15,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,3200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017022,14,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017042,27,0,5,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017092,10,0,5,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,2100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017172,11,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017172,12,0,1,02,D,300,D,,A,3,D,06,F,2022,D,,A,,A,,A,14256,V,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05017192,8,0,5,01,D,100,D,,A,1,D,,B,2016,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017222,17,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017232,46,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017242,15,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017352,17,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,480,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017412,28,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,5400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017412,29,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05017412,30,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05017412,31,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05017412,32,0,5,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05017412,33,0,5,06,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05017412,34,0,5,07,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05017412,35,0,5,08,D,300,D,,A,3,D,,B,2019,D,,A,,A,,A,5200,D,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20223,05017412,36,0,5,09,D,300,D,,A,1,D,,B,2008,D,,A,,A,,A,100,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20223,05017412,37,0,1,10,D,600,D,,A,,A,04,F,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05017432,18,0,5,01,D,100,D,,A,3,D,04,D,2021,D,,A,,A,,A,4700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017502,23,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,6400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017622,18,0,5,01,D,100,D,,A,3,D,11,D,2021,D,,A,,A,,A,7200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017632,8,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017662,5,0,1,01,D,100,D,,A,3,D,01,D,2021,D,,A,,A,,A,4800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017672,23,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017682,15,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017682,16,0,5,02,D,300,D,,A,3,D,,B,2005,D,,A,,A,,A,3600,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05017682,17,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05017772,11,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017782,15,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,1900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017892,35,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017912,14,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017922,15,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,6600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05017962,33,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018022,20,0,6,01,D,100,D,,A,3,D,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05018042,22,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018062,18,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018062,19,0,1,02,D,300,D,,A,3,D,05,D,2021,D,,A,,A,,A,7200,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05018102,25,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,350,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018132,10,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018142,18,0,5,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018152,9,0,1,01,D,100,D,,A,2,D,,B,2001,D,,A,,A,,A,7800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018192,8,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018212,29,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,5600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018242,23,0,5,01,D,100,D,,A,3,D,,B,1983,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018362,25,0,1,01,D,100,D,,A,3,D,06,D,2022,D,1125414,T,360000,D,30000,D,19611,T,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20223,05018492,13,0,5,01,D,100,D,,A,1,D,,B,2005,D,,A,,A,,A,1400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018512,13,0,5,01,D,100,D,,A,1,D,,B,1978,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018602,21,0,5,01,D,100,D,0.05,D,3,D,,B,1988,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018602,22,0,5,02,D,300,D,,A,2,D,,B,2002,D,,A,,A,,A,280,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05018662,23,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018742,7,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018782,14,0,5,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05018782,15,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05018782,16,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05018862,6,0,5,01,D,100,D,,A,1,D,,B,2016,D,,A,,A,,A,900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019042,16,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,700,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20223,05019062,11,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019112,11,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,9000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019152,18,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019152,19,0,1,02,D,300,D,,A,3,D,04,D,2022,D,,A,,A,,A,1500,D,2,D,,A,,A,,A,2,D,,A,1,D,,A,,A
20223,05019232,25,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019232,26,0,5,02,D,400,D,,A,3,D,,B,2013,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05019232,27,0,5,03,D,400,D,,A,3,D,06,D,2021,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05019242,24,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,3100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019252,15,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019302,11,0,5,01,D,100,D,,A,1,D,12,D,2021,D,,A,,A,,A,4300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019312,9,0,5,01,D,100,D,,A,3,D,10,D,2021,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019322,15,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,3700,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019352,11,0,1,01,D,100,D,,A,3,D,,B,1972,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019412,17,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05019442,17,0,5,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019442,18,0,5,02,D,300,D,,A,3,D,,B,2008,D,,A,,A,,A,3500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05019442,19,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05019442,20,0,5,04,D,400,D,,A,3,D,,B,2008,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05019452,10,0,5,01,D,100,D,,A,3,D,03,D,2021,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019502,10,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019532,22,0,1,01,D,100,D,,A,3,D,05,F,2008,D,,A,,A,,A,19611,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019542,19,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019542,20,0,5,02,D,300,D,,A,3,D,,B,1990,D,,A,,A,,A,0,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05019572,14,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019582,18,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019592,28,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,6700,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019612,11,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019722,33,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05019722,34,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05019722,35,0,5,03,D,300,D,,A,2,D,,B,1986,D,,A,,A,,A,300,D,1,D,4,D,2,D,,A,,A,,A,,A,,A,1,D
20223,05019962,12,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019982,19,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05019982,20,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05020032,15,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,3500,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20223,05020072,19,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020202,20,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,3000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020252,14,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020262,41,0,5,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,5300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020292,10,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020312,29,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020312,30,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05020312,31,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05020312,32,0,1,04,D,600,D,,A,,A,04,F,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05020362,23,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,7200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020452,18,0,5,01,D,100,D,,A,3,D,,B,1960,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020492,8,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,3000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020542,20,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020622,19,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,4900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020632,11,0,5,01,D,100,D,,A,1,D,04,D,2021,D,,A,,A,,A,3900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020652,14,0,1,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020712,21,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,5300,F,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20223,05020732,35,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,5800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020742,18,0,5,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,540,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020822,33,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,80,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020892,18,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,19611,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020902,33,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020912,20,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020942,19,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020982,16,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05020992,42,0,1,01,D,100,D,,A,3,D,01,D,2022,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05021032,15,0,5,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05021042,18,0,1,01,D,100,D,,A,3,D,04,F,1997,D,,A,,A,,A,3000,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20223,05021082,22,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,7800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05021102,25,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05021142,24,0,1,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05021182,23,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20223,05021222,33,0,5,01,D,100,D,0.10,D,3,D,,B,1974,D,,A,,A,,A,950,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20223,05021222,34,0,5,02,D,300,D,,A,1,D,,B,2012,D,,A,,A,,A,30,D,1,D,5,D,2,D,,A,,A,,A,,A,,A,1,D
20223,05021222,35,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05021222,36,0,5,04,D,400,D,,A,3,D,,B,2008,D,,A,,A,,A,630,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20223,05021222,37,0,5,05,D,400,D,0.35,D,3,D,,B,2008,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
