QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20223,05108671,13,0,1,01,D,100,D,.0413,F,956462,V,30,F,5958,V,,B,,B,,B,,B,1039,F,1070,F,1074,F,1077,F,2591,F,2587,F,2584,F,,A,04,F,2022,F,1,F,,A,890193,V,892842,V,898310,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05108791,20,0,1,01,D,100,D,.0365,D,590216,D,30,D,3000,D,,A,4,D,,A,,A,300,D,1119,D,1122,D,1126,D,1581,D,1578,D,1574,D,,A,08,D,2016,D,1,D,,A,519754,D,518635,D,517513,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05108871,31,0,1,01,D,100,D,.0500,D,80000,D,15,D,680,D,,B,,B,,B,,B,47,D,541,D,543,D,545,D,92,D,90,D,88,D,,A,08,D,2010,D,1,D,,A,22120,D,21580,D,21036,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05108891,14,0,1,01,D,100,D,.0296,D,300000,D,30,D,1347,D,,B,,B,,B,,B,89,D,528,D,530,D,531,D,730,D,728,D,727,D,,A,10,D,2021,D,1,D,,A,295820,D,295292,D,294762,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05108911,16,0,1,01,D,100,D,.0296,F,390000,F,30,F,2500,F,3,F,,A,,A,,A,864,F,686,F,687,F,689,F,950,F,949,F,947,F,,A,11,F,2021,F,1,F,,A,385247,F,384561,F,383874,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05108971,16,0,1,01,D,100,D,.0296,D,611000,D,30,D,3947,D,3,D,4,D,,A,,A,1384,D,1101,D,1104,D,1106,D,1462,D,1459,D,1457,D,,A,01,D,2021,D,1,D,,A,592692,D,591591,D,590487,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05109061,34,0,1,01,D,100,D,.0365,D,320000,D,30,D,2600,D,3,D,4,D,,A,,A,1136,D,609,D,611,D,612,D,855,D,853,D,852,D,,A,07,D,2016,D,1,D,,A,281181,D,280572,D,279961,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05109101,14,0,1,01,D,100,D,.0446,D,200954,D,20,D,1267,D,,A,,A,,A,,A,0,D,846,D,849,D,852,D,421,D,418,D,415,D,,A,07,D,2011,D,1,D,,A,113382,D,112537,D,111688,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05109111,28,0,1,01,D,100,D,.0296,D,185004,D,30,D,932,D,3,D,4,D,5,D,,A,156,D,324,D,325,D,326,D,452,D,451,D,450,D,,A,12,D,2021,D,1,D,,A,183074,D,182750,D,182425,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05109281,16,0,1,01,D,100,D,.0654,D,120000,D,30,D,1054,D,3,D,4,D,,A,,A,292,D,385,D,387,D,389,D,377,D,375,D,373,D,,A,12,D,2002,D,1,D,,A,69123,D,68738,D,68350,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05109291,16,0,1,01,D,100,D,.0760,D,102000,D,30,D,1358,D,3,D,4,D,,A,,A,638,D,483,D,486,D,489,D,237,D,234,D,231,D,,A,09,D,1997,D,1,D,,A,37488,D,37006,D,36520,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05109403,27,0,1,01,D,100,D,.0296,D,278000,D,30,D,1400,D,3,D,4,D,5,D,,A,234,D,496,D,497,D,498,D,670,D,669,D,668,D,,A,05,D,2021,D,1,D,,A,271663,D,271167,D,270670,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05109481,12,0,1,01,D,100,D,.0488,D,300000,D,30,D,1775,D,3,D,,A,,A,,A,186,D,701,D,704,D,706,D,888,D,885,D,883,D,,A,04,D,2009,D,1,D,,A,218444,D,217743,D,217039,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05109601,16,0,1,01,D,100,D,.0311,D,120000,D,30,D,750,D,,B,,B,,B,,B,237,D,216,D,217,D,217,D,297,D,296,D,296,D,,A,04,D,2020,D,1,D,,A,114574,D,114358,D,114142,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05109631,25,0,1,01,D,100,D,.0397,D,250000,D,30,D,1713,D,,B,,B,,B,,B,524,D,404,D,405,D,406,D,785,D,784,D,783,D,,A,09,D,2019,D,1,D,,A,237402,D,236999,D,236594,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05109651,11,0,1,01,D,100,D,.0760,F,127465,F,30,F,1800,F,3,F,4,F,,A,,A,900,F,608,F,612,F,616,F,292,F,288,F,284,F,,A,07,F,1997,F,1,F,,A,46028,F,45419,F,44807,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05109993,17,0,1,01,D,100,D,.0530,D,282000,D,30,D,2000,D,3,D,4,D,,A,,A,434,D,,A,320,D,322,D,,A,1246,D,1244,D,,A,07,D,2022,D,1,D,,A,,A,282000,D,281680,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05110031,16,0,1,01,D,100,D,.0525,D,117000,D,30,D,1386,D,3,D,4,D,,A,,A,740,D,256,D,257,D,258,D,390,D,389,D,388,D,,A,02,D,2010,D,1,D,,A,89161,D,88906,D,88648,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05110041,15,0,1,01,D,100,D,.0446,D,85000,D,15,D,930,D,3,D,,A,,A,,A,281,D,536,D,538,D,540,D,113,D,111,D,109,D,,A,10,D,2011,D,1,D,,A,30532,D,29996,D,29459,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05110061,16,0,1,02,D,300,D,.0400,F,10000,F,10,F,156,F,,B,,B,,B,,B,55,F,83,F,83,F,83,F,18,F,18,F,18,F,,A,03,F,2017,F,1,F,,A,5431,F,5348,F,5265,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,2,D
20223,05110071,18,0,1,01,D,100,D,.0420,D,54000,D,30,D,700,D,3,D,4,D,,A,,A,436,D,113,D,114,D,114,D,151,D,150,D,150,D,,A,08,D,2012,D,1,D,,A,43066,D,42953,D,42839,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05110101,6,0,1,01,D,100,D,.0385,F,250000,F,30,F,1870,F,3,F,,A,,A,,A,698,F,489,F,490,F,492,F,683,F,682,F,680,F,,A,03,F,2015,F,1,F,,A,212945,F,212456,F,211966,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05110121,31,0,1,01,D,100,D,.0530,D,314000,D,30,D,2400,D,3,D,4,D,,A,,A,656,D,365,D,367,D,368,D,1379,D,1377,D,1376,D,,A,01,D,2022,D,1,D,,A,312198,D,311833,D,311466,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05110441,28,0,1,01,D,100,D,.0425,D,217710,D,30,D,1663,D,3,D,4,D,,A,,A,592,D,302,D,303,D,304,D,769,D,768,D,767,D,,A,04,D,2022,D,1,D,,A,217109,D,216807,D,216504,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05110461,13,0,1,01,D,100,D,.0296,D,220800,D,30,D,1112,D,3,D,4,D,,A,,A,186,D,398,D,399,D,400,D,528,D,527,D,526,D,,A,01,D,2021,D,1,D,,A,214187,D,213790,D,213391,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05110481,15,0,1,01,D,100,D,.0400,F,180000,F,30,F,1000,F,3,F,4,F,,A,,A,141,F,391,F,393,F,394,F,468,F,466,F,465,F,,A,01,F,2012,F,1,F,,A,140310,F,139919,F,139526,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05110501,17,0,1,01,D,100,D,.0385,D,110000,D,30,D,1225,D,3,D,4,D,,A,,A,709,D,215,D,215,D,216,D,301,D,301,D,300,D,,A,04,D,2015,D,1,D,,A,93879,D,93664,D,93448,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05110511,17,0,1,01,D,100,D,.0500,D,98946,D,20,D,869,D,3,D,,A,,A,,A,216,D,555,D,558,D,560,D,74,D,71,D,70,D,,A,09,D,2005,D,1,D,,A,23460,D,22905,D,22348,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05110541,18,0,1,01,D,100,D,.0454,D,167562,D,30,D,1300,D,3,D,4,D,,A,,A,447,D,262,D,263,D,264,D,591,D,590,D,589,D,,A,07,D,2018,D,1,D,,A,156317,D,156056,D,155793,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05110641,18,0,1,01,D,100,D,.0296,D,956462,T,30,D,4200,D,,A,,A,,A,,A,0,D,2520,T,2530,T,2542,T,2405,D,2400,D,2396,D,,A,03,D,2021,D,1,D,,A,890193,T,892842,T,898310,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05110671,14,0,1,01,D,100,D,.0296,D,333500,D,30,D,1979,D,3,D,4,D,,A,,A,580,D,595,D,597,D,598,D,804,D,802,D,801,D,,A,05,D,2021,D,1,D,,A,325895,D,325300,D,324704,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05110721,22,0,1,01,D,100,D,.0385,D,540000,D,30,D,4156,D,3,D,4,D,,A,,A,1624,D,1036,D,1040,D,1043,D,1122,D,1119,D,1117,D,,A,09,D,2015,D,1,D,,A,466181,D,465145,D,464105,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05110811,9,0,1,01,D,100,D,.0900,D,92000,D,30,D,1142,D,3,D,4,D,,A,,A,402,D,312,D,314,D,317,D,428,D,426,D,423,D,,A,01,D,2002,D,1,D,,A,57081,D,56769,D,56455,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05110831,21,0,1,01,D,100,D,.0434,D,42000,D,10,D,558,D,,B,,B,,B,,B,126,D,342,D,343,D,344,D,90,D,89,D,88,D,,A,11,D,2017,D,1,D,,A,24989,D,24648,D,24305,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05110881,15,0,1,01,D,100,D,.0430,D,154000,D,30,D,1863,D,3,D,4,D,,A,,A,1101,D,595,D,597,D,599,D,167,D,165,D,163,D,,A,03,D,1998,D,1,D,,A,46567,D,45972,D,45375,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05111051,15,0,1,01,D,100,D,.0425,D,128000,D,30,D,1200,D,,B,,B,,B,,B,570,D,244,D,245,D,245,D,386,D,385,D,385,D,,A,11,D,2014,D,1,D,,A,109070,D,108826,D,108581,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05111161,19,0,1,01,D,100,D,.0400,D,352942,D,30,D,2260,D,,A,,A,,A,6,D,575,D,631,D,633,D,636,D,1054,D,1052,D,1049,D,,A,01,D,2017,D,1,D,,A,316102,D,315471,D,314837,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05111181,19,0,1,01,D,100,D,.0420,D,175000,D,30,D,1120,D,3,D,4,D,,A,,A,264,D,285,D,286,D,287,D,571,D,570,D,569,D,,A,09,D,2018,D,1,D,,A,163155,D,162870,D,162584,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05111251,14,0,1,01,D,100,D,.0296,D,165000,D,30,D,1000,D,3,D,4,D,,A,,A,308,D,295,D,296,D,296,D,397,D,396,D,396,D,,A,04,D,2021,D,1,D,,A,160945,D,160650,D,160355,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05111271,25,0,1,01,D,100,D,.0311,D,248875,D,20,D,1394,D,,A,,A,,A,,A,0,D,791,D,793,D,795,D,603,D,601,D,599,D,,A,09,D,2020,D,1,D,,A,232732,D,231941,D,231148,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05111301,11,0,1,01,D,100,D,.0400,D,169000,D,30,D,1200,D,,B,,B,,B,,B,393,D,362,D,363,D,364,D,445,D,444,D,443,D,,A,07,D,2012,D,1,D,,A,133482,D,133120,D,132757,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05111521,26,0,1,01,D,100,D,.0454,D,70000,D,10,D,1400,D,3,D,,A,,A,,A,673,D,550,D,552,D,554,D,177,D,175,D,173,D,,A,08,D,2018,D,1,D,,A,46826,D,46276,D,45724,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05111601,22,0,1,01,D,100,D,.0410,D,956462,T,30,D,5958,T,,A,,A,,A,,A,0,D,0,D,0,D,0,D,4271,D,4271,D,4271,D,,A,09,D,2019,D,1,D,,A,890193,T,892842,T,898310,T,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,D
20223,05111831,20,0,1,01,D,100,D,.0311,D,265000,D,15,D,1966,D,3,D,4,D,,A,,A,122,D,1247,D,1251,D,1254,D,597,D,593,D,590,D,,A,01,D,2020,D,1,D,,A,230194,D,228947,D,227696,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05111841,10,0,1,01,D,100,D,.0499,D,80006,D,30,D,499,D,,A,,A,5,D,,A,70,D,187,D,188,D,189,D,242,D,241,D,240,D,,A,02,D,2009,D,1,D,,A,58178,D,57991,D,57803,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05111941,8,0,1,01,D,100,D,.0410,D,248345,D,30,D,1700,D,3,D,4,D,,A,,A,500,D,527,D,529,D,531,D,673,D,671,D,669,D,,A,07,D,2012,D,1,D,,A,196842,D,196315,D,195785,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05112131,50,0,1,01,D,100,D,.0296,D,342592,D,30,D,1882,D,3,D,4,D,5,D,,A,445,D,617,D,619,D,620,D,820,D,818,D,817,D,,A,01,D,2021,D,1,D,,A,332328,D,331711,D,331092,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05112161,22,0,1,01,D,100,D,.0311,D,374217,D,30,D,1996,D,3,D,4,D,,A,,A,396,D,674,D,676,D,678,D,926,D,924,D,922,D,,A,04,D,2020,D,1,D,,A,357291,D,356617,D,355941,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05112421,11,0,1,01,D,100,D,.0397,D,28000,D,10,D,424,D,,A,4,D,,A,,A,141,D,213,D,214,D,214,D,70,D,69,D,69,D,,A,08,D,2019,D,1,D,,A,21161,D,20948,D,20735,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05112431,9,0,1,01,D,100,D,.0500,D,80000,D,30,D,700,D,3,D,4,D,,A,,A,271,D,117,D,117,D,118,D,312,D,312,D,311,D,,A,06,D,2018,D,1,D,,A,74928,D,74811,D,74694,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05112491,22,0,1,01,D,100,D,.0530,D,180000,D,30,D,1250,D,3,D,4,D,,A,,A,250,D,,A,205,D,206,D,,A,795,D,794,D,,A,07,D,2022,D,1,D,,A,,A,180000,D,179795,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05112531,11,0,1,01,D,100,D,.0625,D,54000,D,30,D,344,D,,B,,B,,B,,B,12,D,227,D,228,D,229,D,105,D,104,D,103,D,,A,06,D,1998,D,1,D,,A,20244,D,20018,D,19790,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05112761,25,0,1,01,D,100,D,.0296,D,154000,D,30,D,945,D,3,D,4,D,,A,,A,299,D,274,D,275,D,275,D,372,D,371,D,371,D,,A,06,D,2021,D,1,D,,A,150763,D,150489,D,150214,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05112781,19,0,1,01,D,100,D,.1242,D,150000,D,30,D,525,D,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,05,D,1985,D,1,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05112811,19,0,1,01,D,100,D,.0311,D,255403,D,30,D,1667,D,3,D,4,D,5,D,,A,575,D,455,D,456,D,458,D,637,D,636,D,634,D,,A,08,D,2020,D,1,D,,A,245679,D,245224,D,244768,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05112821,13,0,1,01,D,100,D,.0311,D,377419,D,20,D,2600,D,3,D,4,D,,A,,A,486,D,1190,D,1193,D,1196,D,924,D,921,D,918,D,,A,12,D,2020,D,1,D,,A,356517,D,355327,D,354134,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05112861,38,0,1,01,D,100,D,.0311,D,140000,D,30,D,962,D,3,D,4,D,,A,,A,363,D,248,D,249,D,249,D,351,D,350,D,350,D,,A,11,D,2020,D,1,D,,A,135407,D,135159,D,134910,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05112871,18,0,1,01,D,100,D,.0296,D,276791,D,30,D,1161,D,,A,,A,,A,,A,0,D,485,D,487,D,488,D,676,D,674,D,673,D,,A,12,D,2021,D,1,D,,A,273904,D,273418,D,272932,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05112981,6,0,1,01,D,100,D,.0454,D,121600,D,30,D,790,D,3,D,4,D,,A,,A,171,D,189,D,190,D,191,D,430,D,429,D,428,D,,A,08,D,2018,D,1,D,,A,113630,D,113441,D,113251,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05113031,11,0,1,01,D,100,D,.0425,D,222588,D,30,D,2426,D,3,D,4,D,5,D,,A,1331,D,624,D,626,D,629,D,471,D,469,D,466,D,,A,09,D,2005,D,1,D,,A,132948,D,132323,D,131697,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05113031,12,0,1,01,D,100,D,.0425,D,68098,D,30,D,335,D,,A,,A,,A,,A,0,D,190,D,191,D,192,D,145,D,144,D,143,D,,A,10,D,2005,D,1,D,,A,40864,D,40674,D,40483,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05113071,9,0,1,01,D,100,D,.0311,D,200000,D,30,D,1700,D,3,D,4,D,,A,,A,845,D,361,D,362,D,363,D,494,D,493,D,492,D,,A,03,D,2020,D,1,D,,A,190597,D,190236,D,189874,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05113111,16,0,1,01,D,100,D,.0296,F,643700,F,30,F,2700,F,,C,,C,,C,,C,0,F,1143,F,1146,F,1148,F,1557,F,1554,F,1552,F,,A,05,F,2021,F,1,F,,A,890193,V,892842,V,898310,V,01,D,,C,,C,,C,,A,,A,,A,,C,,A,,C
20223,05113141,22,0,1,01,D,100,D,.0311,D,200000,D,20,D,1420,D,3,D,4,D,,A,,A,300,D,634,D,635,D,637,D,486,D,485,D,483,D,,A,10,D,2020,D,1,D,,A,187666,D,187032,D,186397,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05113221,11,0,1,01,D,100,D,.0296,D,110000,D,30,D,711,D,3,D,4,D,,A,,A,250,D,194,D,194,D,195,D,267,D,267,D,266,D,,A,09,D,2021,D,1,D,,A,108276,D,108082,D,107888,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05113251,24,0,1,01,D,100,D,.0438,D,120000,D,30,D,1278,D,3,D,4,D,,A,,A,679,D,227,D,228,D,228,D,372,D,371,D,371,D,,A,08,D,2014,D,1,D,,A,101984,D,101758,D,101530,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05113331,12,0,1,01,D,100,D,.0311,F,130000,F,30,F,1141,F,3,F,4,F,5,F,,A,585,F,233,F,234,F,234,F,323,F,322,F,322,F,,A,05,F,2020,F,1,F,,A,124582,F,124349,F,124115,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05113371,6,0,1,01,D,100,D,.0420,D,160000,D,30,D,1189,D,3,D,,A,,A,,A,407,D,306,D,307,D,308,D,476,D,475,D,474,D,,A,10,D,2014,D,1,D,,A,135954,D,135647,D,135340,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05113471,7,0,1,01,D,100,D,.0400,F,296388,F,30,F,1770,F,3,F,4,F,,A,,A,355,F,608,F,610,F,612,F,807,F,805,F,803,F,,A,06,F,2013,F,1,F,,A,242201,F,241593,F,240983,F,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,05113631,14,0,1,01,D,100,D,.0397,D,190000,D,11,D,2250,D,3,D,4,D,,A,,A,471,D,1283,D,1287,D,1291,D,496,D,492,D,488,D,,A,09,D,2019,D,1,D,,A,149956,D,148673,D,147386,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05113661,35,0,1,01,D,100,D,.0311,D,145000,D,15,D,1009,D,,A,,A,,A,,A,0,D,674,D,676,D,677,D,335,D,333,D,332,D,,A,06,D,2020,D,1,D,,A,129341,D,128668,D,127992,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05113681,33,0,1,01,D,100,D,.0296,D,238408,D,30,D,1500,D,3,D,4,D,,A,,A,500,D,425,D,426,D,427,D,431,D,431,D,430,D,,A,05,D,2021,D,1,D,,A,232973,D,232548,D,232121,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05113711,25,0,1,01,D,100,D,.0420,D,379128,D,30,D,2385,D,3,D,4,D,,A,,A,531,D,785,D,788,D,790,D,1069,D,1066,D,1064,D,,A,12,D,2012,D,1,D,,A,305447,D,304662,D,303874,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05113761,9,0,1,01,D,100,D,.0454,D,117000,D,30,D,786,D,3,D,,A,,A,,A,190,D,185,D,185,D,186,D,411,D,411,D,410,D,,A,05,D,2018,D,1,D,,A,108761,D,108577,D,108392,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05113861,9,0,1,01,D,100,D,.0425,D,84050,D,30,D,1082,D,3,D,4,D,5,D,,A,669,D,143,D,144,D,144,D,270,D,269,D,269,D,,A,05,D,2017,D,1,D,,A,76213,D,76070,D,75926,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05113871,15,0,1,01,D,100,D,.0311,D,200000,D,30,D,1562,D,3,D,,A,,A,,A,707,D,,A,,A,,A,,A,,A,,A,,A,06,D,2020,D,2,D,,A,191672,D,191313,D,190954,D,01,D,1,D,,A,,A,966,D,966,D,966,D,1,D,2,D,1,D
20223,05114001,62,0,1,01,D,100,D,.0397,D,470000,D,30,D,3279,D,3,D,4,D,,A,,A,1043,D,752,D,755,D,757,D,1484,D,1481,D,1479,D,,A,11,D,2019,D,1,D,,A,448556,D,447804,D,447050,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05114064,32,0,1,01,D,100,D,.0475,D,349853,D,30,D,2252,D,3,D,4,D,,A,,A,427,D,,A,,A,440,D,,A,,A,1385,D,,A,07,D,2022,D,1,D,,A,,A,,A,349853,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05114121,16,0,1,01,D,100,D,.0397,D,290000,D,30,D,1800,D,3,D,4,D,,A,,A,421,D,466,D,468,D,469,D,913,D,911,D,910,D,,A,09,D,2019,D,1,D,,A,275861,D,275395,D,274927,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05114201,17,0,1,01,D,100,D,.0469,D,90000,D,30,D,942,D,3,D,,A,,A,,A,476,D,195,D,196,D,196,D,271,D,270,D,270,D,,A,12,D,2010,D,1,D,,A,69350,D,69155,D,68959,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05114231,11,0,1,01,D,100,D,.0530,D,180000,D,30,D,1450,D,3,D,4,D,,A,,A,450,D,207,D,208,D,209,D,793,D,792,D,791,D,,A,03,D,2022,D,1,D,,A,179589,D,179382,D,179175,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05114261,15,0,1,01,D,100,D,.0365,D,188000,D,15,D,1613,D,3,D,4,D,,A,,A,255,D,972,D,975,D,978,D,386,D,383,D,380,D,,A,07,D,2016,D,1,D,,A,126774,D,125802,D,124826,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05114363,20,0,1,01,D,100,D,.0480,D,324900,D,30,D,2300,D,3,D,,A,,A,,A,595,D,,A,,A,405,D,,A,,A,1300,D,,A,07,D,2022,D,1,D,,A,,A,,A,324900,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05114431,22,0,1,01,D,100,D,.0584,F,200000,F,30,F,2194,F,3,F,4,F,,A,,A,1015,F,596,F,598,F,601,F,583,F,581,F,578,F,,A,03,F,2004,F,1,F,,A,119889,F,119293,F,118695,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,,C
20223,05114451,26,0,1,01,D,100,D,.0296,D,490000,D,30,D,2644,D,3,D,4,D,5,D,,A,589,D,876,D,878,D,880,D,1179,D,1177,D,1175,D,,A,03,D,2021,D,1,D,,A,477959,D,477083,D,476205,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05114541,27,0,1,01,D,100,D,.0397,D,213632,D,15,D,1577,D,,C,,C,,C,,C,0,D,977,D,980,D,983,D,600,D,597,D,594,D,,A,06,D,2019,D,1,D,,A,181397,D,180420,D,179440,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,1,D
20223,05114651,18,0,1,01,D,100,D,.0400,D,175947,D,30,D,982,D,,A,4,D,,A,,A,142,D,265,D,266,D,266,D,575,D,574,D,574,D,,A,04,D,2021,D,1,D,,A,172585,D,172320,D,172054,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20223,05114681,14,0,1,01,D,100,D,.0311,D,210000,D,30,D,1780,D,3,D,4,D,,A,,A,882,D,377,D,378,D,379,D,521,D,520,D,519,D,,A,04,D,2020,D,1,D,,A,200876,D,200498,D,200120,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20223,05114721,21,0,1,01,D,100,D,.0400,D,102008,D,30,D,1773,D,3,D,4,D,,A,,A,1286,D,164,D,165,D,165,D,323,D,322,D,322,D,,A,08,D,2019,D,1,D,,A,96890,D,96726,D,96561,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
