QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20222,05031491,1,0,1,140,D,1,D,03,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031611,1,0,1,140,D,1,D,04,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032001,1,0,1,195,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032111,1,0,1,195,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032131,1,0,1,140,D,1,D,02,D,1700,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032292,1,0,1,195,D,3,D,04,D,650,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032292,2,0,1,195,D,3,D,04,D,746,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032321,1,0,1,195,D,1,D,04,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032331,1,0,1,195,D,1,D,03,D,860,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032731,1,0,1,120,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032901,1,0,1,140,D,1,D,02,D,673,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033141,1,0,1,160,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033261,1,0,1,195,D,1,D,02,D,2379,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033271,1,0,1,195,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033271,2,0,1,195,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033281,1,0,1,195,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033541,1,0,1,100,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033641,1,0,1,220,D,1,D,02,D,,H,,A,,A,120,D,210,D,,A,,A,,A,,A,,A,,A,,A
20222,05033641,1,1,1,120,D,1,D,02,D,543,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033721,1,0,1,195,D,1,D,04,D,1080,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033781,1,0,1,120,D,1,D,02,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05034461,1,0,1,195,D,1,D,05,D,864,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05034511,1,0,1,195,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05034631,1,0,1,160,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05034644,1,0,1,140,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05034791,1,0,1,195,D,1,D,04,D,920,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035191,1,0,1,120,D,1,D,03,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035371,1,0,1,140,D,1,D,04,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035371,2,0,1,160,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035564,1,0,1,120,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035751,1,0,1,120,D,1,D,05,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035911,1,0,1,160,D,1,D,03,D,874,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035911,2,0,1,140,D,1,D,03,D,2527,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035911,3,0,1,100,D,1,D,03,D,1835,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035911,4,0,1,195,D,1,D,03,D,1558,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05037571,1,0,1,195,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05037781,1,0,1,140,D,1,D,05,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05038601,1,0,1,100,D,1,D,03,D,735,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05039121,1,0,1,120,D,1,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05039521,1,0,1,120,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05040451,1,0,1,195,D,1,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041141,1,0,1,120,D,1,D,04,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041141,2,0,1,140,D,1,D,03,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041821,1,0,1,100,D,1,D,03,D,429,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041861,1,0,1,100,D,1,D,03,D,3243,D,,A,25,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041901,1,0,1,120,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041901,2,0,1,100,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041901,3,0,1,140,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041901,4,0,1,160,D,1,D,03,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041901,5,0,1,195,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041921,1,0,1,160,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05042061,1,0,1,160,D,1,D,04,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05042801,1,0,1,195,D,1,D,04,D,2201,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05043161,1,0,1,195,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05043171,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05043261,1,0,1,195,D,1,D,03,D,1542,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05043381,1,0,1,180,D,3,D,03,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05043411,1,0,1,195,D,1,D,03,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05043661,1,0,1,140,D,3,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05043791,1,0,1,140,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05044321,1,0,1,160,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045101,1,0,1,120,D,1,D,05,D,1064,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045121,1,0,1,180,D,1,D,03,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,1,0,1,220,D,1,D,04,D,,H,,A,,A,100,D,210,D,140,D,160,D,120,D,,A,,A,,A,,A
20222,05045641,1,1,1,100,D,1,D,04,D,90,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,1,2,1,140,D,1,D,04,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,1,3,1,160,D,1,D,04,D,39,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,1,4,1,120,D,1,D,04,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,2,0,1,220,D,1,D,04,D,,H,,A,,A,210,D,140,D,160,D,100,D,,A,,A,,A,,A,,A
20222,05045641,2,1,1,140,D,1,D,04,D,218,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,2,2,1,160,D,1,D,04,D,240,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,2,3,1,100,D,1,D,04,D,542,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,3,0,1,220,D,1,D,04,D,,H,,A,,A,100,D,210,D,160,D,140,D,,A,,A,,A,,A,,A
20222,05045641,3,1,1,100,D,1,D,04,D,651,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,3,2,1,160,D,1,D,04,D,287,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,3,3,1,140,D,1,D,04,D,262,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,4,0,1,220,D,1,D,04,D,,H,,A,,A,100,D,210,D,140,D,160,D,,A,,A,,A,,A,,A
20222,05045641,4,1,1,100,D,1,D,04,D,543,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,4,2,1,140,D,1,D,04,D,218,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045641,4,3,1,160,D,1,D,04,D,239,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04895194,1,0,1,140,D,1,D,05,D,1500,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04895384,1,0,1,120,D,1,D,06,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04896524,1,0,1,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04897034,1,0,1,140,D,1,D,06,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04897324,1,0,1,100,D,1,D,06,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04898504,1,0,1,140,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04898534,1,0,1,195,D,1,D,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04899424,1,0,1,100,D,1,D,05,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04899904,1,0,1,160,D,1,D,06,D,950,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04901464,1,0,1,120,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04901574,1,0,1,160,D,1,D,05,D,749,D,,A,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04901654,1,0,1,220,D,1,D,06,D,,H,,A,,A,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20223,04901654,1,1,1,140,D,1,D,06,D,1972,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04901654,1,2,1,100,D,1,D,06,D,2028,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04902104,1,0,1,120,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04903174,1,0,1,120,D,1,D,05,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04903174,2,0,1,100,D,1,D,05,D,766,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04903734,1,0,1,100,D,1,D,05,D,1078,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04904464,1,0,1,100,D,1,D,04,D,860,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04904464,2,0,1,140,D,1,D,06,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04904954,1,0,1,140,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04904954,2,0,1,195,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906104,1,0,1,195,D,1,D,05,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906654,1,0,1,120,D,1,D,06,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907004,1,0,1,140,D,1,D,06,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908064,1,0,2,195,D,1,D,05,D,2225,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909944,1,0,1,180,D,1,D,06,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909964,1,0,2,140,D,1,D,05,D,3800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910164,1,0,1,160,D,1,D,06,D,583,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911354,1,0,2,100,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912024,1,0,1,195,D,1,D,06,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912784,1,0,1,100,D,1,D,07,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913304,1,0,1,140,D,1,D,05,D,947,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913304,2,0,1,120,D,1,D,07,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913444,1,0,1,140,D,1,D,06,D,1071,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913444,2,0,1,160,D,1,D,07,D,1071,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913604,1,0,1,140,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913704,1,0,1,120,D,3,D,07,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913714,1,0,1,140,D,1,D,05,D,1462,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913894,1,0,1,120,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913934,1,0,1,140,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913944,1,0,1,195,D,1,D,07,D,957,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04915254,1,0,1,120,D,1,D,07,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04915454,1,0,1,195,D,2,D,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04915634,1,0,1,100,D,1,D,06,D,910,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04915774,1,0,1,140,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04916194,1,0,1,195,D,1,D,07,D,1100,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04916754,1,0,1,160,D,1,D,07,D,900,D,,A,252,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04916864,1,0,1,195,D,1,D,07,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04916944,1,0,1,140,D,1,D,06,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04917144,1,0,2,120,D,1,D,05,D,544,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04918054,1,0,2,140,D,1,D,05,D,204,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04918624,1,0,1,120,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04919424,1,0,1,160,D,1,D,07,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04919514,1,0,1,120,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920104,1,0,1,220,D,1,D,08,D,,H,,A,,A,100,D,140,D,160,D,120,D,,A,,A,,A,,A,,A
20223,04920104,1,1,1,100,D,1,D,08,D,531,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920104,1,2,1,140,D,1,D,08,D,1635,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920104,1,3,1,160,D,1,D,08,D,2528,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920104,1,4,1,120,D,1,D,08,D,306,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920594,1,0,1,120,D,1,D,06,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920844,1,0,1,120,D,1,D,06,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920884,1,0,1,120,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920884,2,0,1,140,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920884,3,0,1,140,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920884,4,0,1,180,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921034,1,0,1,160,D,1,D,07,D,1123,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921374,1,0,1,100,D,1,D,06,D,2800,D,,A,670,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921374,2,0,1,140,D,1,D,08,D,1914,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921544,1,0,1,140,D,1,D,08,D,4000,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921544,2,0,1,160,D,1,D,08,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921674,1,0,1,195,D,1,D,07,D,598,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922194,1,0,1,100,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922194,2,0,1,140,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922194,3,0,1,160,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922264,1,0,1,140,D,1,D,07,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922344,1,0,1,120,D,1,D,08,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924044,1,0,1,140,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924454,1,0,1,120,D,1,D,08,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925224,1,0,1,160,D,1,D,08,D,1500,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925734,1,0,1,195,D,1,D,08,D,490,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926344,1,0,1,140,D,1,D,08,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926684,1,0,1,120,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927774,1,0,1,100,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927894,1,0,1,120,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04928434,1,0,1,140,D,1,D,08,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04929004,1,0,1,160,D,1,D,07,D,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04929314,1,0,1,120,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04930194,1,0,1,195,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04931523,1,0,1,100,D,1,D,05,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04931523,2,0,1,195,D,1,D,06,D,1372,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04931713,1,0,2,160,D,1,D,04,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04931973,1,0,1,140,D,1,D,05,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04932563,1,0,1,195,D,1,D,04,D,1020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04932853,1,0,1,140,D,1,D,06,D,2289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04932963,1,0,1,180,D,1,D,06,D,105,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04933203,1,0,1,140,D,1,D,06,D,2000,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04933283,1,0,1,160,D,1,D,05,D,516,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04933433,1,0,1,195,D,1,D,04,D,1200,D,,A,238,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04933603,1,0,1,140,D,1,D,06,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04934003,1,0,1,140,D,1,D,06,D,862,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04934043,1,0,1,195,D,1,D,04,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04934363,1,0,1,120,D,1,D,04,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04934673,1,0,1,195,D,1,D,06,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04937284,1,0,1,100,D,1,D,05,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04937333,1,0,2,140,D,3,D,04,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04937473,1,0,1,120,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04937673,1,0,1,140,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04937983,1,0,1,195,D,1,D,04,D,3000,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04938543,1,0,1,140,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04938873,1,0,1,220,D,1,D,05,D,,H,,A,,A,100,D,140,D,210,D,195,D,,A,,A,,A,,A,,A
20223,04938873,1,1,1,100,D,1,D,05,D,1725,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04938873,1,2,1,140,D,1,D,05,D,1725,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04938873,1,3,1,195,D,1,D,05,D,1150,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04939093,1,0,1,120,D,1,D,05,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04939103,1,0,1,195,D,1,D,04,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04939553,1,0,1,120,D,1,D,06,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04940303,1,0,1,195,D,1,D,06,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04940603,1,0,1,120,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04941013,1,0,1,120,D,1,D,06,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04941023,1,0,2,100,D,1,D,04,D,259,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04941633,1,0,1,195,D,1,D,06,D,568,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04941633,2,0,1,100,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04941753,1,0,1,195,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04942063,1,0,1,120,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04942643,1,0,1,140,D,1,D,05,D,1800,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04942723,1,0,1,195,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04943703,1,0,1,120,D,1,D,05,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04944133,1,0,1,195,D,1,D,07,D,689,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04944643,1,0,1,140,D,1,D,06,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04945663,1,0,1,195,D,1,D,07,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04945753,1,0,1,195,D,1,D,07,D,700,D,,A,100,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04946343,1,0,1,120,D,1,D,05,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04946343,2,0,1,140,D,1,D,05,D,2782,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04947323,1,0,1,120,D,1,D,07,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04947453,1,0,1,100,D,1,D,05,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04948193,1,0,1,195,D,2,D,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04948813,1,0,1,120,D,1,D,07,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04949093,1,0,1,160,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
