QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_
20222,04950232,59,0,1,320,D,1,D,5,D,02,D
20222,04950232,60,0,1,320,D,1,D,5,D,03,D
20222,04950232,61,0,1,320,D,1,D,5,D,04,D
20222,04950232,62,0,1,370,D,1,D,55,D,03,D
20222,04950232,63,0,2,610,D,1,D,50,D,02,D
20222,04950232,64,0,2,530,D,1,D,40,D,02,D
20222,04950232,65,0,2,410,D,1,D,150,D,02,D
20222,04950282,25,0,1,830,D,1,D,30,D,13,D
20222,04950282,26,0,1,700,D,1,D,8,D,13,D
20222,04950282,27,0,1,355,D,1,D,10,D,13,D
20222,04950282,28,0,1,840,D,1,D,10,D,13,D
20222,04950292,23,0,1,830,D,1,D,20,D,13,D
20222,04950292,24,0,1,830,D,1,D,75,D,13,D
20222,04950292,25,0,1,840,D,1,D,20,D,04,D
20222,04950292,26,0,2,830,D,1,D,75,D,02,D
20222,04950292,27,0,2,840,D,1,D,80,D,02,D
20222,04950312,19,0,1,840,D,1,D,17,D,13,D
20222,04950312,20,0,1,355,D,1,D,16,D,13,D
20222,04950332,19,0,1,840,D,1,D,45,D,04,D
20222,04950362,20,0,1,700,D,1,D,23,D,13,D
20222,04950392,36,0,1,355,D,1,D,12,D,03,D
20222,04950532,16,0,1,355,D,1,D,16,D,13,D
20222,04950552,13,0,1,840,D,1,D,16,D,13,D
20222,04950552,14,0,1,950,D,1,D,126,D,03,D
20222,04950552,15,0,1,950,D,1,D,126,D,04,D
20222,04950552,16,0,1,355,D,1,D,65,D,13,D
20222,04950592,31,0,1,830,D,1,D,22,D,13,D
20222,04950592,32,0,1,530,D,1,D,25,D,04,D
20222,04950592,33,0,1,330,D,1,D,140,D,03,D
20222,04950622,19,0,1,500,D,1,D,58,D,02,D
20222,04950632,28,0,1,520,D,1,D,25,D,04,D
20222,04950632,29,0,1,355,D,1,D,7,D,13,D
20222,04950722,33,0,1,810,D,1,D,50,D,02,D
20222,04950722,34,0,1,840,D,1,D,140,D,02,D
20222,04950722,35,0,1,700,D,1,D,87,D,03,D
20222,04950733,23,0,1,830,D,1,D,60,D,13,D
20222,04950733,24,0,1,840,D,1,D,10,D,13,D
20222,04950733,25,0,1,210,D,1,D,12,D,13,D
20222,04950733,26,0,1,355,D,1,D,15,D,13,D
20222,04950742,32,0,1,210,D,1,D,22,D,13,D
20222,04950742,33,0,1,700,D,1,D,23,D,13,D
20222,04950742,34,0,1,355,D,1,D,13,D,13,D
20222,04950792,32,0,1,600,D,1,D,50,D,04,D
20222,04950792,33,0,1,210,D,1,D,30,D,13,D
20222,04950792,34,0,1,700,D,1,D,32,D,13,D
20222,04950792,35,0,1,355,D,1,D,21,D,13,D
20222,04950792,36,0,1,355,D,1,D,15,D,13,D
20222,04950862,11,0,1,830,D,1,D,20,D,13,D
20222,04950882,20,0,1,830,D,1,D,30,D,13,D
20222,04950882,21,0,1,840,D,1,D,15,D,13,D
20222,04950882,22,0,1,210,D,1,D,45,D,02,D
20222,04950922,27,0,1,840,D,1,D,12,D,13,D
20222,04950922,28,0,1,500,D,1,D,200,D,04,D
20222,04950922,29,0,1,150,D,1,D,5,D,13,D
20222,04950922,30,0,1,330,D,1,D,17,D,13,D
20222,04950922,31,0,1,355,D,1,D,17,D,13,D
20222,04950922,32,0,1,355,D,1,D,6,D,13,D
20222,04950962,23,0,1,610,D,1,D,113,D,04,D
20222,04950962,24,0,1,330,D,1,D,11,D,13,D
20222,04950982,17,0,1,830,D,1,D,20,D,13,D
20222,04950982,18,0,1,520,D,1,D,60,D,04,D
20222,04950982,19,0,1,210,D,1,D,15,D,04,D
20222,04950982,20,0,1,330,D,1,D,20,D,13,D
20222,04950982,21,0,1,355,D,1,D,60,D,13,D
20222,04950982,22,0,1,380,D,1,D,20,D,13,D
20222,04951062,24,0,1,840,D,1,D,13,D,13,D
20222,04951072,11,0,1,410,D,1,D,50,D,04,D
20222,04951082,27,0,1,830,D,1,D,35,D,13,D
20222,04951082,28,0,1,330,D,1,D,10,D,13,D
20222,04951082,29,0,1,355,D,1,D,15,D,13,D
20222,04951092,24,0,1,610,D,1,D,45,D,02,D
20222,04951092,25,0,1,840,D,1,D,128,D,03,D
20222,04951092,26,0,1,520,D,1,D,4,D,03,D
20222,04951092,27,0,1,210,D,1,D,12,D,13,D
20222,04951092,28,0,1,210,D,1,D,32,D,13,D
20222,04951092,29,0,1,355,D,1,D,25,D,13,D
20222,04951132,11,0,1,520,D,1,D,25,D,04,D
20222,04951172,32,0,1,500,D,1,D,165,D,04,D
20222,04951172,33,0,1,500,D,1,D,202,D,04,D
20222,04951172,34,0,1,210,D,1,D,40,D,04,D
20222,04951172,35,0,1,310,D,1,D,20,D,03,D
20222,04951212,36,0,1,840,D,1,D,15,D,13,D
20222,04951212,37,0,1,330,D,1,D,13,D,13,D
20222,04951212,38,0,1,355,D,1,D,14,D,13,D
20222,04951242,7,0,1,355,D,1,D,14,D,13,D
20222,04951242,8,0,1,355,D,1,D,12,D,13,D
20222,04951242,9,0,1,840,D,1,D,12,D,13,D
20222,04951282,40,0,1,355,D,1,D,13,D,13,D
20222,04951282,41,0,1,840,D,1,D,12,D,13,D
20222,04951402,27,0,1,610,D,1,D,100,D,02,D
20222,04951402,28,0,1,610,D,1,D,100,D,03,D
20222,04951402,29,0,1,610,D,1,D,100,D,04,D
20222,04951402,30,0,1,600,D,1,D,1500,D,03,D
20222,04951402,31,0,2,610,D,1,D,100,D,02,D
20222,04951422,25,0,1,330,D,1,D,10,D,13,D
20222,04951422,26,0,1,210,D,1,D,12,D,13,D
20222,04951422,27,0,1,355,D,1,D,3,D,13,D
20222,04951422,28,0,1,355,D,1,D,17,D,13,D
20222,04951462,15,0,1,830,D,1,D,45,D,02,D
20222,04951462,16,0,1,210,D,1,D,5,D,03,D
20222,04951462,17,0,1,355,D,1,D,13,D,13,D
20222,04951492,16,0,2,520,D,1,D,10,D,02,D
20222,04951552,14,0,1,840,D,1,D,15,D,13,D
20222,04951552,15,0,1,355,D,1,D,12,D,13,D
20222,04951552,16,0,1,150,D,1,D,43,D,13,D
20222,04951552,17,0,1,355,D,1,D,14,D,13,D
20222,04951552,18,0,1,330,D,1,D,10,D,13,D
20222,04951572,19,0,1,210,D,1,D,50,D,02,D
20222,04951572,20,0,1,500,D,1,D,1000,D,03,D
20222,04951592,25,0,1,210,D,1,D,10,D,13,D
20222,04951592,26,0,1,355,D,1,D,20,D,13,D
20222,04951662,27,0,1,610,D,1,D,50,D,03,D
20222,04951662,28,0,1,600,D,1,D,223,D,04,D
20222,04951662,29,0,1,700,D,1,D,11,D,13,D
20222,04951712,29,0,1,500,D,1,D,40,D,03,D
20222,04951712,30,0,1,150,D,1,D,50,D,04,D
20222,04951712,31,0,1,355,D,1,D,2,D,03,D
20222,04951732,21,0,1,355,D,1,D,17,D,13,D
20222,04951752,33,0,1,520,D,1,D,28,D,03,D
20222,04951752,34,0,1,210,D,1,D,130,D,02,D
20222,04951752,35,0,1,310,D,1,D,8,D,03,D
20222,04951752,36,0,1,310,D,2,D,2,D,03,D
20222,04951752,37,0,1,330,D,1,D,11,D,13,D
20222,04951752,38,0,1,355,D,1,D,7,D,13,D
20222,04951782,15,0,1,840,D,1,D,63,D,02,D
20222,04951782,16,0,1,210,D,1,D,2,D,04,D
20222,04951882,28,0,1,830,D,1,D,100,D,13,D
20222,04951882,29,0,1,355,D,1,D,19,D,13,D
20222,04952042,28,0,1,150,D,1,D,10,D,13,D
20222,04952042,29,0,1,150,D,1,D,10,D,13,D
20222,04952042,30,0,1,355,D,1,D,18,D,13,D
20222,04952102,20,0,1,330,D,1,D,5,D,13,D
20222,04952172,12,0,1,355,D,1,D,14,D,13,D
20222,04952182,10,0,1,355,D,1,D,13,D,13,D
20222,04952272,29,0,1,830,D,1,D,35,D,13,D
20222,04952272,30,0,1,830,D,1,D,35,D,13,D
20222,04952292,21,0,1,150,D,1,D,29,D,13,D
20222,04952292,22,0,1,150,D,1,D,40,D,02,D
20222,04952302,20,0,1,355,D,1,D,16,D,13,D
20222,04952362,16,0,1,355,D,1,D,20,D,13,D
20222,04952422,12,0,1,355,D,1,D,13,D,13,D
20222,04952422,13,0,1,355,D,1,D,15,D,13,D
20222,04952422,14,0,1,330,D,1,D,10,D,13,D
20222,04952432,24,0,1,355,D,1,D,10,D,13,D
20222,04952432,25,0,1,355,D,1,D,7,D,04,D
20222,04952472,25,0,1,210,D,1,D,50,D,13,D
20222,04952512,21,0,1,840,D,1,D,13,D,13,D
20222,04952512,22,0,1,355,D,1,D,13,D,13,D
20222,04952512,23,0,1,355,D,1,D,13,D,13,D
20222,04952512,24,0,1,700,D,1,D,27,D,13,D
20222,04952512,25,0,1,410,D,1,D,25,D,02,D
20222,04952512,26,0,1,410,D,1,D,35,D,02,D
20222,04952522,16,0,1,830,D,1,D,200,D,13,D
20222,04952522,17,0,1,610,D,1,D,125,D,03,D
20222,04952522,18,0,1,610,D,1,D,240,D,04,D
20222,04952522,19,0,1,500,D,1,D,550,D,04,D
20222,04952552,10,0,1,620,D,1,D,9,D,04,D
20222,04952552,11,0,1,600,D,1,D,50,D,02,D
20222,04952552,12,0,1,600,D,1,D,55,D,04,D
20222,04952552,13,0,1,600,D,1,D,40,D,03,D
20222,04952552,14,0,1,520,D,1,D,31,D,03,D
20222,04952552,15,0,1,330,D,1,D,10,D,13,D
20222,04952552,16,0,1,370,D,1,D,4,D,02,D
20222,04952552,17,0,1,370,D,1,D,3,D,03,D
20222,04952552,18,0,1,370,D,1,D,3,D,04,D
20222,04952552,19,0,1,410,D,1,D,11,D,03,D
20222,04952552,20,0,1,410,D,1,D,11,D,04,D
20222,04952552,21,0,2,410,D,1,D,4,D,02,D
20222,04952752,22,0,1,840,D,1,D,12,D,13,D
20222,04952752,23,0,1,355,D,1,D,12,D,13,D
20222,04952752,24,0,1,330,D,1,D,16,D,13,D
20222,04952782,39,0,1,210,D,1,D,200,D,04,D
20222,04952782,40,0,1,355,D,1,D,25,D,03,D
20222,04952802,36,0,1,150,D,1,D,4,D,13,D
20222,04952802,37,0,1,150,D,1,D,5,D,13,D
20222,04952802,38,0,1,700,D,1,D,18,D,13,D
20222,04952822,10,0,1,840,D,1,D,120,D,04,D
20222,04952822,11,0,1,355,D,1,D,21,D,13,D
20222,04952852,21,0,1,830,D,1,D,60,D,13,D
20222,04952852,22,0,1,840,D,1,D,20,D,13,D
20222,04952852,23,0,1,530,D,1,D,1400,D,02,D
20222,04952872,9,0,1,530,D,2,D,20,D,02,D
20222,04952912,28,0,1,355,D,1,D,6,D,04,D
20222,04952972,15,0,1,840,D,1,D,45,D,03,D
20222,04952972,16,0,1,610,D,1,D,40,D,04,D
20222,04952972,17,0,1,520,D,1,D,100,D,04,D
20222,04952972,18,0,1,330,D,1,D,11,D,13,D
20222,04952972,19,0,1,355,D,1,D,120,D,13,D
20222,04952972,20,0,1,355,D,1,D,20,D,13,D
20222,04952972,21,0,1,840,D,1,D,7,D,13,D
20222,04952972,22,0,1,355,D,1,D,8,D,13,D
20222,04952972,23,0,1,355,D,1,D,5,D,13,D
20222,04952972,24,0,1,370,D,1,D,60,D,04,D
20222,04952972,25,0,1,410,D,1,D,20,D,04,D
20222,04953042,20,0,1,830,D,1,D,258,D,13,D
20222,04953042,21,0,1,210,D,1,D,7,D,13,D
20222,04953042,22,0,1,355,D,1,D,20,D,13,D
20222,04953062,21,0,1,840,D,1,D,45,D,03,D
20222,04953062,22,0,1,355,D,1,D,40,D,13,D
20222,04953062,23,0,1,370,D,1,D,40,D,03,D
20222,04953182,25,0,1,210,D,1,D,20,D,13,D
20222,04953182,26,0,1,150,D,1,D,40,D,03,D
20222,04953182,27,0,1,500,D,1,D,300,D,04,D
20222,04953312,28,0,1,150,D,1,D,7,D,13,D
20222,04953362,21,0,1,210,D,1,D,160,D,04,D
20222,04953382,29,0,1,830,D,1,D,189,D,13,D
20222,04953382,30,0,1,840,D,1,D,42,D,13,D
20222,04953382,31,0,1,355,D,1,D,20,D,13,D
20222,04953382,32,0,1,355,D,1,D,15,D,13,D
20222,04953382,33,0,1,355,D,1,D,10,D,13,D
20222,04953382,34,0,1,330,D,1,D,8,D,13,D
20222,04953432,31,0,1,830,D,1,D,22,D,13,D
20222,04953432,32,0,1,355,D,1,D,16,D,13,D
20222,04953432,33,0,1,355,D,1,D,12,D,13,D
20222,04953492,18,0,1,830,D,1,D,89,D,13,D
20222,04953492,19,0,1,840,D,1,D,14,D,13,D
20222,04953492,20,0,1,700,D,1,D,22,D,13,D
20222,04953502,31,0,1,840,D,1,D,11,D,13,D
20222,04953522,62,0,1,600,D,1,D,100,D,04,D
20222,04953522,63,0,1,355,D,1,D,21,D,13,D
20222,04953522,64,0,1,355,D,1,D,24,D,13,D
20222,04953542,26,0,1,610,D,1,D,170,D,02,D
20222,04953542,27,0,1,840,D,1,D,129,D,02,D
20222,04953542,28,0,1,840,D,1,D,60,D,04,D
20222,04953542,29,0,1,600,D,1,D,150,D,03,D
20222,04953542,30,0,1,520,D,1,D,60,D,04,D
20222,04953542,31,0,1,330,D,1,D,10,D,13,D
20222,04953562,24,0,1,800,D,1,D,800,D,02,D
20222,04953562,25,0,1,330,D,1,D,10,D,13,D
20222,04953562,26,0,1,355,D,1,D,15,D,13,D
20222,04953592,23,0,1,355,D,1,D,20,D,13,D
20222,04953592,24,0,1,320,D,1,D,25,D,03,D
20222,04953602,18,0,1,840,D,1,D,300,D,13,D
20222,04953602,19,0,1,210,D,1,D,30,D,13,D
20222,04953632,18,0,1,520,D,1,D,100,D,02,D
20222,04953722,44,0,1,840,D,1,D,10,D,13,D
20222,04953722,45,0,1,840,D,1,D,60,D,13,D
20222,04953722,46,0,1,820,D,1,D,95,D,04,D
20222,04953722,47,0,1,210,D,1,D,10,D,13,D
20222,04953722,48,0,1,355,D,1,D,11,D,13,D
20222,04953722,49,0,1,150,D,1,D,7,D,03,D
20222,04953742,19,0,1,150,D,1,D,207,D,04,D
20222,04953792,19,0,1,330,D,1,D,7,D,13,D
20222,04953792,20,0,1,355,D,1,D,121,D,13,D
20222,04953802,28,0,1,410,D,1,D,15,D,04,D
20222,04953802,29,0,1,370,D,1,D,5,D,04,D
20222,04953802,30,0,1,370,D,1,D,5,D,04,D
20222,04953812,29,0,1,830,D,1,D,30,D,13,D
20222,04953822,50,0,1,830,D,1,D,70,D,13,D
20222,04953822,51,0,1,610,D,1,D,80,D,03,D
20222,04953822,52,0,1,610,D,1,D,80,D,04,D
20222,04953822,53,0,1,520,D,1,D,30,D,04,D
20222,04953822,54,0,1,520,D,1,D,30,D,03,D
20222,04953822,55,0,1,210,D,1,D,20,D,04,D
20222,04953822,56,0,1,300,D,1,D,18,D,03,D
20222,04953822,57,0,1,320,D,1,D,3,D,02,D
20222,04953822,58,0,1,355,D,1,D,14,D,13,D
20222,04953822,59,0,2,520,D,1,D,16,D,02,D
20222,04953892,42,0,1,210,D,1,D,30,D,13,D
20222,04953922,31,0,1,830,D,1,D,100,D,05,D
20222,04953922,32,0,1,810,D,1,D,200,D,04,D
20222,04953922,33,0,1,810,D,1,D,130,D,04,D
20222,04953922,34,0,1,840,D,1,D,107,D,05,D
20222,04953922,35,0,1,840,D,1,D,24,D,13,D
20222,04953922,36,0,1,210,D,1,D,13,D,13,D
20222,04953922,37,0,1,355,D,1,D,16,D,13,D
20222,04953922,38,0,1,355,D,1,D,40,D,13,D
20222,04953922,39,0,1,355,D,1,D,10,D,13,D
20222,04953922,40,0,1,840,D,1,D,5,D,13,D
20222,04953922,41,0,1,355,D,1,D,25,D,13,D
20222,04953922,42,0,1,330,D,1,D,13,D,13,D
20222,04954032,33,0,1,355,D,1,D,10,D,13,D
20222,04954032,34,0,1,355,D,1,D,62,D,13,D
20222,04954052,17,0,1,830,D,1,D,100,D,13,D
20222,04954052,18,0,1,520,D,1,D,24,D,05,D
20222,04954102,39,0,1,930,D,1,D,25,D,05,D
20222,04954102,40,0,1,840,D,1,D,10,D,13,D
20222,04954102,41,0,1,520,D,1,D,30,D,03,D
20222,04954102,42,0,1,520,D,1,D,30,D,04,D
20222,04954102,43,0,1,520,D,1,D,30,D,05,D
20222,04954102,44,0,1,330,D,1,D,10,D,13,D
20222,04954122,27,0,1,830,D,1,D,120,D,13,D
20222,04954122,28,0,1,840,D,1,D,100,D,04,D
20222,04954122,29,0,1,520,D,1,D,200,D,03,D
20222,04954122,30,0,1,520,D,1,D,100,D,04,D
20222,04954122,31,0,1,520,D,1,D,200,D,05,D
20222,04954122,32,0,1,355,D,1,D,16,F,13,D
20222,04954122,33,0,1,355,D,1,D,10,F,05,D
20222,04954142,12,0,1,830,D,1,D,54,F,13,D
20222,04954172,35,0,1,370,D,1,D,25,D,03,D
20222,04954172,36,0,1,370,D,1,D,25,D,04,D
20222,04954172,37,0,1,370,D,1,D,30,D,05,D
20222,04954232,34,0,1,800,D,1,D,40,D,05,D
20222,04954232,35,0,1,160,D,2,D,6,D,05,D
20222,04954232,36,0,2,610,D,1,D,60,D,03,D
20222,04954282,28,0,1,800,D,1,D,60,D,13,D
20222,04954282,29,0,1,500,D,1,D,600,D,05,D
20222,04954282,30,0,1,355,D,1,D,20,D,13,D
20222,04954322,22,0,1,355,D,1,D,16,D,13,D
20222,04954332,30,0,1,355,D,1,D,20,D,13,D
20222,04954332,31,0,1,355,D,1,D,14,D,13,D
20222,04954332,32,0,1,355,D,1,D,20,D,13,D
20222,04954332,33,0,1,355,D,1,D,10,D,13,D
20222,04954352,25,0,1,355,D,1,D,15,D,13,D
20222,04954352,26,0,1,355,D,1,D,7,D,13,D
20222,04954352,27,0,1,355,D,1,D,8,D,13,D
20222,04954352,28,0,1,355,D,1,D,15,D,13,D
20222,04954492,37,0,1,840,D,1,D,4,D,13,D
20222,04954492,38,0,1,840,D,1,D,15,D,13,D
20222,04954492,39,0,1,355,D,1,D,24,D,13,D
20222,04954492,40,0,2,400,D,1,D,5,D,03,D
20222,04954542,31,0,1,840,D,1,D,15,D,13,D
20222,04954542,32,0,1,355,D,1,D,10,D,13,D
20222,04954542,33,0,1,410,D,1,D,10,D,03,D
20222,04954542,34,0,1,410,D,1,D,10,D,04,D
20222,04954542,35,0,1,410,D,1,D,10,D,05,D
20222,04954542,36,0,2,410,D,1,D,10,D,03,D
20222,04954652,12,0,1,830,D,1,D,10,D,13,D
20222,04954682,14,0,1,600,D,1,D,20,D,05,D
20222,04954682,15,0,1,355,D,1,D,30,D,13,D
20222,04954712,23,0,1,330,D,1,D,10,D,03,D
20222,04954792,40,0,1,520,D,1,D,9,D,03,D
20222,04954792,41,0,1,160,D,1,D,6,D,03,D
20222,04954792,42,0,1,340,D,1,D,75,D,04,D
20222,04954812,16,0,1,405,D,1,D,,H,13,D
20222,04954812,16,1,1,400,D,1,D,3,E,13,D
20222,04954812,16,2,1,355,D,1,D,3,E,13,D
20222,04954872,50,0,1,150,D,1,D,40,D,13,D
20222,04954872,51,0,1,500,D,1,D,240,D,05,D
20222,04954972,11,0,1,410,D,1,D,74,D,05,D
20222,04954982,16,0,1,840,D,1,D,20,D,13,D
20222,04954982,17,0,1,355,D,1,D,13,D,13,D
20222,04954982,18,0,1,355,D,1,D,16,D,13,D
20222,04954982,19,0,1,410,D,1,D,150,D,05,D
20222,04955052,22,0,1,830,D,1,D,24,D,13,D
20222,04955052,23,0,1,355,D,1,D,14,D,13,D
20222,04955052,24,0,1,355,D,1,D,16,D,13,D
20222,04955092,23,0,1,810,D,1,D,500,D,05,D
20222,04955092,24,0,1,840,D,1,D,139,D,04,D
20222,04955092,25,0,1,530,D,1,D,150,D,05,D
20222,04955092,26,0,1,150,D,1,D,8,D,13,D
20222,04955092,27,0,1,150,D,1,D,4,D,13,D
20222,04955092,28,0,1,150,D,1,D,2,D,13,D
20222,04955112,24,0,1,830,D,1,D,10,D,03,D
20222,04955112,25,0,1,830,D,1,D,10,D,04,D
20222,04955112,26,0,1,830,D,1,D,10,D,05,D
20222,04955112,27,0,1,520,D,1,D,24,D,04,D
20222,04955112,28,0,1,500,D,1,D,120,D,05,D
20222,04955112,29,0,1,520,D,1,D,24,D,05,D
20222,04955232,25,0,1,830,D,1,D,24,D,13,D
20222,04955232,26,0,1,840,D,1,D,25,D,13,D
20222,04955232,27,0,1,210,D,1,D,40,D,03,D
20222,04955232,28,0,1,355,D,1,D,15,D,03,D
20222,04955232,29,0,1,355,D,1,D,15,D,04,D
20222,04955232,30,0,1,355,D,1,D,17,D,03,D
20222,04955232,31,0,1,355,D,1,D,17,D,04,D
20222,04955232,32,0,1,355,D,1,D,17,D,05,D
20222,04955312,40,0,1,150,D,1,D,49,D,13,D
20222,04955312,41,0,1,355,D,1,D,3,D,03,D
20222,04955312,42,0,2,820,D,1,D,15,D,03,D
20222,04955324,27,0,1,210,D,1,D,45,D,13,D
20222,04955324,28,0,1,330,D,1,D,15,D,13,D
20222,04955324,29,0,1,355,D,1,D,14,D,13,D
20222,04955324,30,0,2,600,D,1,D,400,D,03,D
20222,04955342,18,0,1,830,D,1,D,30,D,03,D
20222,04955342,19,0,1,830,D,1,D,30,D,04,D
20222,04955342,20,0,1,355,D,1,D,15,D,13,D
20222,04955342,21,0,1,330,D,1,D,10,D,13,D
20222,04955402,13,0,1,370,D,1,D,250,D,05,D
20222,04955443,35,0,1,520,D,1,D,18,D,03,D
20222,04955443,36,0,1,520,D,1,D,18,D,04,D
20222,04955443,37,0,1,520,D,1,D,18,D,05,D
20222,04955472,13,0,1,830,D,1,D,90,D,13,D
20222,04955472,14,0,1,355,D,1,D,21,D,13,D
20222,04955472,15,0,1,355,D,1,D,10,D,13,D
20222,04955472,16,0,1,355,D,1,D,14,D,13,D
20222,04955472,17,0,1,840,D,1,D,16,D,13,D
20222,04955472,18,0,1,330,D,1,D,11,D,13,D
20222,04955472,19,0,1,355,D,1,D,5,D,13,D
20222,04955472,20,0,1,400,D,1,D,3,D,13,D
20222,04955503,38,0,1,840,D,1,D,18,D,13,D
20222,04955503,39,0,1,600,D,1,D,7,D,04,D
20222,04955503,40,0,1,210,D,1,D,50,D,04,D
20222,04955503,41,0,1,500,D,1,D,150,D,05,D
20222,04955503,42,0,1,330,D,1,D,14,D,13,D
20222,04955562,11,0,1,355,D,1,D,30,D,13,D
20222,04955582,22,0,1,840,D,1,D,13,D,13,D
20222,04955652,19,0,1,330,D,1,D,12,D,13,D
20222,04955652,20,0,1,330,D,1,D,12,D,13,D
20222,04955702,21,0,1,355,D,1,D,9,D,13,D
20222,04955772,11,0,1,830,D,1,D,285,D,05,D
20222,04955772,12,0,1,355,D,1,D,90,D,13,D
20222,04955842,13,0,1,355,D,1,D,9,D,13,D
20222,04955842,14,0,1,355,D,1,D,130,D,03,D
20222,04955912,32,0,1,840,D,1,D,28,D,13,D
20222,04955912,33,0,1,310,D,1,D,12,F,03,D
20222,04955912,34,0,1,330,D,1,D,10,F,13,D
20222,04955942,17,0,1,610,D,1,D,50,D,05,D
20222,04955962,10,0,1,330,D,1,D,5,D,13,D
20222,04955962,11,0,1,355,D,1,D,15,D,13,D
20222,04955962,12,0,1,355,D,1,D,15,D,13,D
20222,04955982,24,0,1,355,D,1,D,5,D,13,D
20222,04955982,25,0,1,355,D,1,D,15,D,13,D
20222,04955982,26,0,1,355,D,1,D,9,D,13,D
20222,04956012,43,0,1,355,D,1,D,35,D,13,D
20222,04956012,44,0,2,820,D,1,D,8,D,03,D
20222,04956032,24,0,1,840,D,1,D,45,D,03,D
20222,04956032,25,0,1,520,D,1,D,48,D,03,D
20222,04956032,26,0,1,520,D,1,D,48,D,04,D
20222,04956032,27,0,1,520,D,1,D,48,D,05,D
20222,04956032,28,0,1,355,D,1,D,12,D,13,D
20222,04956032,29,0,1,355,D,1,D,8,D,13,D
20222,04956032,30,0,1,355,D,1,D,11,D,13,D
20222,04956032,31,0,1,355,D,1,D,13,D,13,D
20222,04956032,32,0,1,400,D,1,D,30,D,03,D
20222,04956032,33,0,1,400,D,1,D,30,D,04,D
20222,04956032,34,0,1,400,D,1,D,30,D,05,D
20222,04956032,35,0,1,410,D,1,D,8,D,03,D
20222,04956032,36,0,1,410,D,1,D,8,D,04,D
20222,04956032,37,0,1,410,D,1,D,8,D,05,D
20222,04956042,35,0,1,840,D,1,D,10,F,03,D
20222,04956042,36,0,1,210,D,1,D,15,D,13,D
20222,04956042,37,0,1,355,D,1,D,20,D,13,D
20222,04956092,49,0,1,210,D,1,D,10,D,13,D
20222,04956092,50,0,1,310,D,1,D,10,D,03,D
20222,04956092,51,0,1,310,D,1,D,10,D,04,D
20222,04956092,52,0,1,310,D,1,D,10,D,05,D
20222,04956092,53,0,2,840,D,1,D,60,D,03,D
20222,04956132,25,0,1,830,D,1,D,100,D,13,D
20222,04956132,26,0,1,210,D,1,D,75,D,13,D
20222,04956132,27,0,1,355,D,1,D,15,D,13,D
20222,04956182,15,0,1,840,D,1,D,15,D,13,D
20222,04956182,16,0,1,520,D,1,D,85,D,05,D
20222,04956332,15,0,1,330,D,1,D,5,D,13,D
20222,04956352,21,0,1,840,D,1,D,12,D,13,D
20222,04956352,22,0,1,355,D,1,D,19,D,13,D
20222,04956362,14,0,1,355,D,1,D,18,D,13,D
20222,04956382,19,0,1,830,D,1,D,10,D,13,D
20222,04956472,33,0,1,840,D,1,D,60,D,05,D
20222,04956472,34,0,1,840,D,1,D,20,D,13,D
20222,04956472,35,0,1,355,D,1,D,30,D,13,D
20222,04956482,32,0,1,840,D,1,D,119,D,13,D
20222,04956492,19,0,1,800,D,1,D,70,D,13,D
20222,04956492,20,0,1,355,D,1,D,80,D,13,D
20222,04956542,27,0,1,830,D,1,D,520,D,13,D
20222,04956542,28,0,1,800,D,1,D,11343,D,03,D
20222,04956542,29,0,1,210,D,1,D,30,D,13,D
20222,04956542,30,0,1,330,D,1,D,14,D,13,D
20222,04956542,31,0,1,355,D,1,D,30,D,13,D
20222,04956552,15,0,1,830,D,1,D,43,D,13,D
20222,04956572,21,0,1,840,D,1,D,16,D,13,D
20222,04956572,22,0,1,210,D,1,D,80,D,03,D
20222,04956582,9,0,1,840,D,1,D,5,D,13,D
20222,04956582,10,0,1,330,D,1,D,6,D,13,D
20222,04956582,11,0,1,355,D,1,D,15,D,13,D
20222,04956592,16,0,1,840,D,1,D,15,D,13,D
20222,04956632,28,0,1,840,D,1,D,5,D,13,D
20222,04956632,29,0,1,840,D,1,D,10,D,13,D
20222,04956632,30,0,1,840,D,1,D,12,D,13,D
20222,04956692,28,0,1,830,D,1,D,30,D,13,D
20222,04956692,29,0,1,840,D,1,D,20,D,13,D
20222,04956692,30,0,1,330,D,1,D,20,D,13,D
20222,04956692,31,0,1,355,D,1,D,40,D,13,D
20222,04956832,32,0,1,840,D,1,D,12,D,13,D
20222,04956832,33,0,1,330,D,1,D,23,D,13,D
20222,04956832,34,0,1,355,D,1,D,10,D,13,D
20222,04956832,35,0,1,355,D,1,D,10,D,13,D
20222,04956832,36,0,1,355,D,1,D,13,D,13,D
20222,04956852,37,0,1,610,D,1,D,150,D,04,D
20222,04956852,38,0,1,610,D,1,D,150,D,05,D
20222,04956852,39,0,1,610,D,1,D,300,D,04,D
20222,04956852,40,0,1,610,D,1,D,300,D,05,D
20222,04956852,41,0,1,610,D,1,D,200,D,03,D
20222,04956852,42,0,1,610,D,1,D,275,D,05,D
20222,04956852,43,0,1,310,D,1,D,200,D,05,D
20222,04956852,44,0,1,355,D,1,D,45,D,13,D
20222,04956932,30,0,1,520,D,1,D,18,D,05,D
20222,04956932,31,0,1,410,D,1,D,17,D,05,D
20222,04956942,26,0,1,810,D,1,D,70,D,05,D
