QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX
20224,05040523,1,0,1,310,D,1,D,09,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05040643,1,0,1,480,D,1,D,11,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05040813,1,0,1,660,D,1,D,11,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05040843,1,0,1,230,D,1,D,10,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041013,1,0,2,270,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041033,1,0,2,750,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041193,1,0,1,260,D,1,D,11,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041223,1,0,1,270,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041253,1,0,1,230,D,3,D,11,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041283,1,0,1,230,D,1,D,11,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041283,2,0,1,480,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041403,1,0,1,230,D,1,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041503,1,0,1,640,D,1,D,11,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05041583,2,0,1,700,D,1,D,09,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041823,1,0,1,330,D,1,D,11,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041863,1,0,1,660,D,1,D,11,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041953,1,0,1,300,D,1,D,11,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05041963,2,0,1,660,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042053,1,0,1,640,D,1,D,11,D,526,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05042053,2,0,1,645,D,1,D,11,D,457,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042053,3,0,1,320,D,1,D,09,D,383,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042053,4,0,1,425,D,1,D,09,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05042053,5,0,1,540,D,1,D,09,D,993,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042053,6,0,1,540,D,1,D,09,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042053,7,0,1,570,D,1,D,09,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042063,1,0,1,640,D,1,D,10,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042063,2,0,1,310,D,1,D,09,D,574,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042084,2,0,1,640,D,1,D,09,D,1201,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05042084,3,0,2,310,D,1,D,09,D,1001,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042103,1,0,1,660,D,1,D,10,D,1071,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042103,2,0,1,660,D,1,D,10,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042103,3,0,1,320,D,1,D,09,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042103,4,0,1,330,D,1,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042103,5,0,1,440,D,3,D,09,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042103,6,0,1,500,D,1,D,09,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042183,1,0,2,300,D,1,D,09,D,1678,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042253,1,0,1,260,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042363,1,0,1,350,D,1,D,10,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042503,2,0,1,470,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042503,3,0,2,320,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042503,4,0,2,365,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05042513,2,0,1,260,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042513,3,0,1,320,D,1,D,09,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042513,4,0,2,660,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042533,2,0,1,230,D,1,D,11,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042533,3,0,1,230,D,1,D,10,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042533,4,0,1,230,D,1,D,10,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042533,5,0,1,230,D,1,D,10,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042553,1,0,1,230,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042553,2,0,1,660,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042553,3,0,1,470,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042553,4,0,1,470,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042573,1,0,1,655,D,1,D,11,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042583,1,0,1,660,D,1,D,09,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042593,1,0,1,230,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042783,1,0,1,700,D,1,D,11,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042793,1,0,1,640,D,1,D,11,D,470,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05042793,2,0,1,650,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042903,1,0,1,310,D,1,D,09,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042973,1,0,1,440,D,1,D,10,D,326,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05042973,2,0,1,470,D,1,D,09,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05042983,1,0,1,230,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043073,1,0,1,660,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043073,2,0,1,470,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043073,3,0,2,660,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043163,1,0,1,640,D,1,D,09,D,404,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043313,1,0,1,640,D,1,D,10,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05043313,2,0,1,700,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043353,1,0,1,480,D,1,D,09,D,848,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043353,2,0,1,480,D,1,D,09,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043363,1,0,1,270,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043383,1,0,1,645,D,1,D,10,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043413,1,0,1,310,D,1,D,11,D,345,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043413,2,0,1,260,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043563,2,0,1,640,D,2,D,,A,,A,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05043563,3,0,1,310,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043563,4,0,1,390,D,2,D,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043563,5,0,2,660,D,1,D,09,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043563,6,0,2,660,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043653,2,0,1,650,D,3,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043653,3,0,1,750,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043653,4,0,1,750,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043653,5,0,1,750,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043653,6,0,1,645,D,3,D,09,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043653,7,0,1,480,D,1,D,11,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043653,8,0,1,540,D,1,D,09,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043663,3,0,1,240,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043743,1,0,1,700,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043743,2,0,1,700,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043743,3,0,1,700,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043893,2,0,1,620,D,1,D,09,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043993,1,0,1,640,D,1,D,10,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05043993,2,0,2,230,D,3,D,09,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044223,1,0,1,320,D,1,D,11,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044493,2,0,1,365,D,1,D,11,D,1085,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05044613,1,0,1,310,D,1,D,11,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044613,2,0,1,670,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05044613,3,0,1,440,D,1,D,10,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05044613,4,0,1,440,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05044613,5,0,1,470,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044683,1,0,1,310,D,1,D,09,D,201,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044683,2,0,1,365,D,1,D,09,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05044733,1,0,1,650,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044733,2,0,1,660,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044733,3,0,1,320,D,1,D,11,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044753,1,0,1,230,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044753,2,0,2,230,D,1,D,09,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044793,1,0,1,480,D,1,D,10,D,1835,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044863,1,0,1,240,D,1,D,11,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044863,2,0,1,350,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044893,1,0,1,660,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044893,2,0,2,700,D,1,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05044963,1,0,1,230,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045113,1,0,1,660,D,1,D,10,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045113,2,0,1,480,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045123,1,0,1,365,D,1,D,10,D,2303,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05045123,2,0,1,390,D,1,D,11,D,457,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045203,2,0,1,230,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045213,5,0,1,240,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045213,6,0,1,660,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045213,7,0,2,230,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045363,1,0,1,640,D,1,D,09,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05045363,2,0,1,700,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045423,1,0,1,270,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045423,2,0,1,660,D,1,D,09,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045423,3,0,1,320,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045433,1,0,1,640,D,1,D,10,D,2357,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05045593,1,0,1,390,D,1,D,10,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05045593,2,0,1,540,D,1,D,11,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090672,4,0,2,230,D,1,D,07,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090692,1,0,1,260,D,1,D,08,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090762,1,0,1,660,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090762,2,0,1,425,D,1,D,08,D,490,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05090782,1,0,1,660,D,2,D,,A,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090782,2,0,1,310,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090782,3,0,1,425,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05090782,4,0,2,240,D,1,D,07,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090782,5,0,2,270,D,1,D,07,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090782,6,0,2,645,D,1,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090782,7,0,2,640,D,1,D,07,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05090802,1,0,1,655,D,1,D,09,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090842,1,0,1,645,D,1,D,08,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090842,2,0,2,650,D,1,D,07,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090902,1,0,1,240,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090902,2,0,1,240,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090902,3,0,1,640,D,1,D,08,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05090902,4,0,1,340,D,1,D,09,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05090902,5,0,1,440,D,1,D,08,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05090902,6,0,2,440,D,1,D,07,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05091082,1,0,1,230,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091112,1,0,2,660,D,1,D,07,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091112,2,0,2,470,D,1,D,07,D,166,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091212,1,0,1,645,D,1,D,08,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091314,1,0,1,230,D,1,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091314,2,0,1,645,D,1,D,08,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091352,1,0,1,230,D,1,D,07,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091352,2,0,1,230,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091352,3,0,1,350,D,1,D,07,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091352,4,0,1,660,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091362,1,0,1,490,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091452,1,0,1,480,D,1,D,08,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091462,2,0,1,270,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091462,3,0,1,350,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091462,4,0,1,470,D,1,D,08,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091582,1,0,1,540,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091702,1,0,1,270,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091842,1,0,1,260,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091842,2,0,1,310,D,1,D,08,D,198,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091842,3,0,1,365,D,1,D,09,D,298,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05091882,1,0,1,620,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091882,2,0,1,650,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091882,3,0,1,660,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091882,4,0,1,460,D,1,D,09,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091882,5,0,1,460,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091882,6,0,1,310,D,1,D,07,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091882,7,0,1,425,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05091882,8,0,1,500,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091882,9,0,2,310,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091882,10,0,2,490,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091892,1,0,1,470,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091922,1,0,1,230,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091962,1,0,1,230,D,1,D,07,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05091962,2,0,1,365,D,1,D,07,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05091992,1,0,1,655,D,1,D,09,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092004,1,0,1,645,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092004,2,0,1,320,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092004,3,0,2,660,D,1,D,07,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092142,1,0,2,640,D,1,D,07,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05092172,1,0,1,480,D,1,D,09,D,434,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092262,2,0,1,230,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092282,3,0,1,230,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092282,4,0,1,640,D,1,D,08,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05092282,5,0,2,540,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092402,2,0,1,350,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092402,3,0,2,700,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092452,1,0,1,490,D,1,D,09,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092452,2,0,2,490,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092482,1,0,1,230,D,1,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092492,3,0,1,230,D,1,D,07,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092492,4,0,1,260,D,1,D,08,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092492,5,0,1,640,D,1,D,09,D,400,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05092492,6,0,1,620,D,1,D,09,D,75,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092612,1,0,1,270,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092682,2,0,1,230,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092682,3,0,1,660,D,1,D,09,D,990,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092962,1,0,1,470,D,1,D,08,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05092962,2,0,1,540,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05093012,1,0,2,640,D,1,D,07,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20224,05093152,1,0,1,310,D,1,D,07,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20224,05093152,2,0,1,365,D,1,D,07,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
