QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_
20222,04916453,3,0,2,380,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04916483,2,0,1,380,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04916483,3,0,1,380,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04916483,4,0,1,470,D,1,D,04,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04916923,2,0,1,380,D,1,D,02,D,749,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04917353,1,0,1,380,D,1,D,03,D,1370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04917353,2,0,1,450,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04917413,2,0,1,120,D,1,D,04,D,864,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04917873,2,0,1,380,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04917943,1,0,1,380,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04918043,1,0,1,370,D,2,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04918803,2,0,1,380,D,1,D,04,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04918953,4,0,1,370,D,1,D,03,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04919153,2,0,1,120,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04919153,3,0,1,370,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04919193,2,0,1,370,D,1,D,05,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04919333,3,0,1,120,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04919693,2,0,1,380,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04919813,4,0,1,120,D,1,D,05,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04919813,5,0,1,380,D,1,D,05,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04919933,1,0,1,370,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04919973,2,0,1,370,D,1,D,04,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04920753,1,0,1,400,D,1,D,04,D,,H,400,D,380,D,,A,,A,,A,,A,,A,,A,,A
20222,04920753,1,1,1,380,D,1,D,04,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04921103,2,0,1,380,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04921543,3,0,1,380,D,1,D,05,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04921613,1,0,1,380,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04921643,3,0,1,370,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04921643,4,0,2,490,D,1,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04921983,2,0,1,380,D,1,D,05,D,423,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04922493,2,0,1,450,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04922583,1,0,1,380,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04922613,2,0,2,480,D,1,D,03,D,249,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04922613,3,0,2,450,D,1,D,03,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04922663,2,0,1,370,D,2,D,05,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04922843,1,0,1,370,D,1,D,04,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04923293,1,0,1,120,D,1,D,03,D,4250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04923293,2,0,1,120,D,1,D,04,D,5313,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04923293,3,0,1,120,D,1,D,05,D,5313,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04923413,2,0,1,470,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04924063,2,0,1,400,D,1,D,04,D,,H,400,D,120,D,,A,,A,,A,,A,,A,,A,,A
20222,04924063,2,1,1,120,D,1,D,04,D,84,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04924063,2,2,1,370,D,1,D,04,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04924063,2,3,1,380,D,1,D,04,D,121,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04924453,2,0,2,120,D,1,D,03,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04924533,4,0,1,450,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04924613,3,0,1,500,D,1,D,03,D,,H,500,D,490,D,,A,,A,,A,,A,,A,,A,,A
20222,04924613,3,1,1,470,D,1,D,03,D,150,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04924613,3,2,1,480,D,1,D,03,D,90,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04924764,1,0,1,120,D,1,D,03,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04925053,1,0,1,500,D,1,D,05,D,,H,500,D,450,D,,A,,A,,A,,A,,A,,A,,A
20222,04925053,1,1,1,450,D,1,D,05,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04925243,5,0,2,380,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04925313,1,0,1,370,D,1,D,04,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04925863,2,0,1,370,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04926113,3,0,1,120,D,1,D,05,D,194,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04926203,15,0,1,380,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04926353,1,0,2,370,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04926383,1,0,1,370,D,1,D,05,D,40,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04926973,5,0,1,370,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04926983,2,0,1,400,D,1,D,03,D,,H,400,D,120,D,,A,,A,,A,,A,,A,,A,,A
20222,04926983,2,1,1,120,D,1,D,03,D,530,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04926983,2,2,1,370,D,1,D,03,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04926983,3,0,2,120,D,1,D,03,D,537,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04928203,6,0,1,370,D,1,D,05,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04929493,3,0,1,380,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04929503,1,0,1,380,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04930043,1,0,1,120,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04930073,2,0,1,380,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04930902,2,0,1,370,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04930972,1,0,1,120,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04931562,4,0,1,380,D,1,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04931562,5,0,1,380,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04931562,6,0,1,380,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04931662,3,0,1,370,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04931712,2,0,1,460,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04932702,1,0,1,120,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04933052,2,0,1,460,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04933472,4,0,1,380,D,1,D,03,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04933472,5,0,1,450,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04933752,4,0,1,380,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04933992,3,0,1,380,D,2,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04933992,4,0,1,380,D,2,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04933992,5,0,1,380,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04934352,1,0,1,470,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04934952,4,0,1,470,D,1,D,02,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04935022,3,0,1,370,D,1,D,02,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04935032,2,0,1,380,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04935142,4,0,1,370,D,1,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04935202,5,0,2,380,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04935572,1,0,1,380,D,1,D,01,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04936942,1,0,1,380,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04936942,2,0,1,380,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04936942,3,0,1,380,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937102,2,0,1,380,D,1,D,03,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937102,3,0,1,380,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937102,4,0,1,380,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937482,1,0,1,370,D,1,D,01,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937672,3,0,1,470,D,1,D,03,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937972,4,0,1,370,D,1,D,01,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937972,5,0,1,450,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938212,4,0,1,120,D,1,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938212,5,0,1,120,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938212,6,0,1,120,D,1,D,03,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938212,7,0,1,370,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938392,5,0,1,380,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938572,2,0,1,120,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938572,3,0,1,460,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939622,2,0,1,370,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939622,3,0,1,370,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940202,2,0,1,380,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940232,3,0,1,380,D,1,D,02,D,223,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940302,4,0,1,450,D,1,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940352,4,0,1,470,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940842,1,0,1,490,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940842,2,0,1,490,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940842,3,0,1,490,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04941672,1,0,1,370,D,1,D,02,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04941902,3,0,1,380,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04942802,3,0,1,380,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04942842,2,0,1,470,D,1,D,02,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04943152,1,0,1,480,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04943852,1,0,1,120,D,1,D,03,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04943982,4,0,1,380,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944042,3,0,1,370,D,1,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944192,2,0,1,380,D,1,D,02,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944412,2,0,1,120,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944412,3,0,1,370,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944472,1,0,1,480,D,1,D,04,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944822,3,0,1,470,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944912,7,0,1,120,D,1,D,02,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04945182,1,0,2,370,D,2,D,02,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04945292,1,0,1,370,D,1,D,04,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04945382,2,0,1,370,D,1,D,04,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04945602,6,0,1,380,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04945652,1,0,1,370,D,2,D,04,D,866,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04945722,2,0,1,380,D,1,D,04,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04946362,2,0,1,380,D,1,D,02,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04946842,1,0,1,470,D,1,D,04,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947132,1,0,1,380,D,2,D,04,D,757,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947452,2,0,1,480,D,1,D,02,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947562,2,0,1,490,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947562,3,0,1,490,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947562,4,0,2,490,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947712,1,0,1,380,D,1,D,04,D,4285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04948322,1,0,1,380,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04948442,1,0,1,380,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04948592,1,0,1,380,D,1,D,02,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04948942,2,0,2,380,D,1,D,02,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949192,2,0,1,480,D,1,D,04,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949192,3,0,1,120,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949192,4,0,1,450,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949202,2,0,1,380,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949222,5,0,1,380,D,1,D,03,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949432,2,0,1,380,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949552,3,0,1,380,D,2,D,04,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04950112,4,0,1,450,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04950302,1,0,1,370,D,1,D,04,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04950922,6,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04950922,7,0,1,370,D,1,D,02,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04950922,8,0,1,380,D,1,D,02,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04950982,2,0,1,380,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951062,1,0,1,370,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951062,2,0,1,450,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951212,1,0,1,460,D,1,D,02,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951212,2,0,1,450,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951492,1,0,2,370,D,1,D,02,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951712,1,0,1,470,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951712,2,0,1,380,D,1,D,04,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951752,11,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951752,12,0,1,450,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04952782,3,0,1,370,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953362,1,0,1,450,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953522,3,0,1,450,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953542,1,0,1,120,D,1,D,03,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953592,4,0,1,470,D,1,D,04,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953632,3,0,1,370,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953892,4,0,1,460,D,1,D,02,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953892,5,0,1,460,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953892,6,0,1,450,D,1,D,03,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04954232,1,0,1,380,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04954542,3,0,2,480,D,1,D,03,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04955232,1,0,1,380,D,1,D,05,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04955652,1,0,1,480,D,1,D,04,D,168,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04955652,2,0,2,480,D,1,D,03,D,168,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956042,1,0,1,380,D,1,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956092,5,0,1,380,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956092,6,0,2,370,D,1,D,03,D,542,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956112,2,0,2,120,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956332,1,0,1,450,D,1,D,05,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956932,1,0,1,470,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957152,5,0,1,450,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957152,6,0,1,450,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957152,7,0,1,490,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957152,8,0,1,490,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957152,9,0,1,490,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957422,1,0,1,380,D,1,D,05,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957442,4,0,1,450,D,1,D,05,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957532,2,0,1,370,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957832,1,0,1,120,D,1,D,05,D,250,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957922,1,0,1,120,D,1,D,04,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04958322,1,0,1,370,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04958642,3,0,1,380,D,1,D,05,D,541,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04958822,2,0,1,380,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04958932,12,0,1,380,D,1,D,05,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04959112,4,0,1,470,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04959392,2,0,1,470,D,1,D,05,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04959402,2,0,1,450,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04959442,4,0,1,380,D,1,D,05,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04959552,1,0,1,470,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04959892,3,0,1,460,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961052,4,0,1,450,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961232,1,0,1,380,D,1,D,05,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961242,4,0,1,380,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961312,5,0,1,450,D,1,D,05,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961322,3,0,1,370,D,1,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961962,1,0,1,380,D,1,D,04,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04962362,4,0,1,470,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04962362,5,0,2,450,D,1,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04962692,2,0,1,450,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04962782,3,0,1,460,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963152,1,0,1,380,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963182,5,0,1,400,D,1,D,04,D,,H,400,D,120,D,,A,,A,,A,,A,,A,,A,,A
20222,04963182,5,1,1,120,D,1,D,04,D,195,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963182,5,2,1,370,D,1,D,04,D,77,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963182,5,3,1,380,D,1,D,04,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963182,6,0,1,370,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04964082,3,0,1,470,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04964302,2,0,1,460,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04964302,3,0,1,450,D,1,D,04,D,226,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04964412,1,0,1,120,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04964822,4,0,1,380,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04964862,4,0,1,490,D,1,D,03,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04964862,5,0,1,490,D,1,D,04,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04964862,6,0,1,490,D,1,D,05,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04965152,3,0,1,380,D,1,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05011241,2,0,1,380,D,2,D,03,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05011241,3,0,1,380,D,1,D,02,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05011241,4,0,1,380,D,1,D,02,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012331,4,0,1,380,D,1,D,03,D,327,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012361,5,0,1,470,D,1,D,02,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05013181,2,0,1,450,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05013341,1,0,1,370,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05013361,5,0,1,380,D,1,D,02,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05013601,1,0,1,370,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
