QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20222,05030571,14,0,1,01,D,105,D,2022,D,,A,36,D,05,D,450,D,3,D,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,D,,A,2022,D,TOY
20222,05030591,6,0,1,01,D,105,D,2022,D,,A,36,D,02,D,331,D,3,D,,A,12000,D,3000,D,,A,,A,331,D,331,D,331,D,,A,,A,,A,3000,D,,A,D,,A,2022,D,SUB
20222,05030611,25,0,1,01,D,105,D,2019,D,,A,36,D,06,D,306,D,3,D,,A,,A,,A,,A,,A,306,D,306,D,306,D,,A,,A,,A,,A,,A,D,,A,2019,D,MAZ
20222,05030611,26,0,1,02,D,105,D,2019,D,,A,36,D,06,D,330,D,3,D,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2019,D,MAZ
20222,05030631,17,0,1,01,D,105,D,2019,D,,A,36,D,09,D,319,D,3,D,,A,,A,1200,D,,A,,A,319,D,319,D,319,D,,A,,A,,A,1200,D,,A,D,,A,2019,D,NIS
20222,05032501,19,0,1,01,D,105,D,2019,D,,A,36,D,06,D,500,D,3,D,,A,,A,3000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,3000,D,,A,D,,A,2019,D,AUD
20222,05032501,20,0,1,02,D,105,D,2019,D,,A,39,D,03,D,600,D,3,D,,A,,A,3000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,3000,D,,A,D,,A,2019,D,AUD
20222,05033571,14,0,1,01,D,105,D,2021,D,,A,36,D,07,D,329,D,3,D,,A,,A,,A,,A,,A,329,D,329,D,329,D,,A,,A,,A,,A,,A,D,,A,2021,D,HON
20222,05033571,15,0,1,02,D,105,D,2021,D,,A,48,D,08,D,350,D,3,D,,A,,A,2000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,JEE
20222,05033601,15,0,1,01,D,105,D,2021,D,,A,36,D,08,D,420,D,3,D,,A,2500,D,,A,,A,,A,420,D,420,D,420,D,,A,,A,,A,,A,,A,D,,A,2021,D,FOR
20222,05033881,10,0,1,01,D,105,D,2021,D,,A,36,D,03,D,326,D,3,D,,A,,A,,A,,A,,A,326,D,326,D,326,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20222,05033971,9,0,1,01,D,105,D,2019,D,,A,42,D,04,D,325,D,3,D,,A,,A,1500,D,,A,,A,325,D,325,D,325,D,,A,,A,,A,1500,D,,A,D,,A,2019,D,SUB
20222,05034551,16,0,1,01,D,105,D,2021,D,,A,36,D,11,D,153,D,3,D,,A,,A,3500,D,2,D,03,D,153,D,,A,,A,,A,,A,,A,3498,D,,A,D,2024,D,2021,D,HON
20222,05034961,12,0,1,01,D,105,D,2020,D,,A,36,D,02,D,434,D,3,D,,A,,A,,A,,A,,A,434,D,434,D,434,D,,A,,A,,A,,A,,A,D,,A,2020,D,FOR
20222,05036561,12,0,1,01,D,105,D,2021,D,,A,39,D,01,D,367,D,3,D,,A,4000,D,1000,D,,A,,A,367,D,367,D,367,D,,A,,A,,A,1000,D,,A,D,,A,2021,D,BUI
20222,05038011,6,0,1,01,D,105,D,2021,D,,A,36,D,05,F,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2021,D,HYU
20222,05039511,10,0,1,01,D,105,D,2019,D,,A,,C,08,F,268,D,3,D,,A,,A,,A,,A,,A,268,D,268,D,268,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20222,05041001,9,0,1,01,D,105,D,2020,D,,A,36,D,07,D,333,D,3,D,,A,4000,D,,A,,A,,A,333,D,333,D,333,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20222,05041401,14,0,1,01,D,105,D,2022,D,,A,36,D,01,D,584,D,3,D,,A,,A,5000,D,,A,,A,584,D,584,D,584,D,,A,,A,,A,5000,D,,A,D,,A,2021,D,MRB
20222,05041401,15,0,1,02,D,105,D,2020,D,,A,36,D,10,D,474,D,3,D,,A,,A,5000,D,,A,,A,474,D,474,D,474,D,,A,,A,,A,5000,D,,A,D,,A,2020,D,AUD
20222,05041851,3,0,1,01,D,105,D,2019,D,,A,,C,05,F,,C,,C,,A,,A,,A,,A,,A,299,F,299,F,299,F,,A,,A,,A,,A,,A,D,,A,2019,D,CAD
20222,05042341,9,0,1,01,D,105,D,2022,D,,A,36,D,01,D,286,D,3,D,,A,,A,800,D,,A,,A,286,D,286,D,286,D,,A,,A,,A,800,D,,A,D,,A,2022,D,CHE
20222,05042701,10,0,1,01,D,105,D,2022,D,,A,36,D,04,D,220,D,3,D,,A,,A,,A,,A,,A,,A,220,D,220,D,,A,,A,,A,,A,,A,D,,A,2022,D,HYU
20222,05043791,8,0,1,01,D,105,D,2020,D,,A,36,D,07,D,570,D,3,D,,A,5000,D,1000,D,,A,,A,570,D,570,D,570,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,AUD
20222,05044041,10,0,1,01,D,105,D,2021,D,,A,39,D,10,D,990,D,3,D,,A,,A,,A,,A,,A,990,D,990,D,990,D,,A,,A,,A,,A,,A,D,,A,2021,D,POR
20222,05044391,10,0,1,01,D,105,D,2019,D,.50,D,36,D,03,D,386,D,3,D,,A,10000,D,,A,,A,,A,386,D,386,D,386,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20222,05044611,19,0,1,01,D,105,D,2022,D,.20,D,36,D,06,D,690,D,3,D,450,D,,A,5000,D,5000,D,,A,,A,,A,,A,,A,,A,,A,0,D,,A,D,,A,2022,D,POL
20222,05044611,20,0,1,02,D,105,D,2021,D,,A,36,D,01,D,455,D,3,D,,A,,A,,A,,A,,A,455,D,455,D,455,D,,A,,A,,A,,A,,A,D,,A,2021,D,TOY
20222,05045191,20,0,1,01,D,105,D,2021,D,,A,36,D,07,D,512,D,3,D,,A,,A,,A,,A,,A,512,D,512,D,512,D,,A,,A,,A,,A,,A,D,,A,2021,D,ACU
20223,04895064,10,0,5,01,D,105,D,2020,D,,A,36,D,06,D,399,D,3,D,,A,,A,,A,,A,,A,399,D,399,D,399,D,,A,,A,,A,,A,,A,D,,A,2021,D,INF
20223,04895164,25,0,5,01,D,105,D,2020,D,,A,36,D,05,D,550,D,3,D,,A,,A,1200,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,1200,D,,A,D,,A,2020,D,ACU
20223,04895164,26,0,5,02,D,105,D,2021,D,,A,36,D,04,D,650,D,3,D,,A,,A,1100,D,,A,,A,650,D,650,D,650,D,,A,,A,,A,1100,D,,A,D,,A,2021,D,LIN
20223,04895344,26,0,5,01,D,105,D,2019,D,,A,36,D,09,D,190,D,3,D,,A,8200,D,,A,,A,06,D,190,D,190,D,190,D,,A,,A,,A,,A,,A,D,,A,2019,D,SUB
20223,04896164,27,0,5,01,D,105,D,2020,D,,A,24,D,03,D,345,D,3,D,,A,,A,,A,,A,,A,345,D,345,D,345,D,,A,,A,,A,,A,,A,D,,A,2020,D,NIS
20223,04896894,7,0,5,01,D,105,D,2021,D,,A,36,D,04,D,,C,3,D,,A,,A,,A,,A,,A,270,F,270,F,270,F,,A,,A,,A,,A,,A,D,,A,2021,D,BUI
20223,04897024,9,0,5,01,D,105,D,2020,D,,A,36,D,08,D,250,D,3,D,,A,,A,2000,D,,A,,A,250,D,250,D,250,D,,A,,A,,A,2000,D,,A,D,,A,2020,D,BMW
20223,04897094,11,0,5,01,D,105,D,2019,D,,A,36,D,04,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20223,04899144,8,0,5,01,D,105,D,2021,D,,A,36,D,08,D,259,D,3,D,,A,,A,,A,,A,,A,259,D,259,D,259,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20223,04899424,20,0,5,01,D,105,D,2020,D,,A,36,D,03,D,465,D,3,D,,A,,A,,A,,A,,A,465,D,465,D,465,D,,A,,A,,A,,A,,A,D,,A,2020,D,NIS
20223,04899444,6,0,5,01,D,105,D,2020,D,,A,48,D,01,D,292,D,3,D,,A,,A,,A,,A,,A,292,D,292,D,292,D,,A,,A,,A,,A,,A,D,,A,2022,D,TOY
20223,04901444,18,0,5,02,D,105,D,2021,D,,A,48,D,10,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20223,04901444,19,0,5,03,D,105,D,2022,D,,A,36,D,11,D,499,D,3,D,,A,,A,1000,D,,A,,A,499,D,499,D,499,D,,A,,A,,A,1000,D,,A,D,,A,2021,D,KIA
20223,04901604,20,0,5,01,D,105,D,2019,D,,A,36,D,12,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2019,D,NIS
20223,04901964,17,0,5,01,D,105,D,2019,D,,A,39,D,08,D,359,D,3,D,,A,,A,,A,,A,,A,359,D,359,D,359,D,,A,,A,,A,,A,,A,D,,A,2019,D,VOK
20223,04902184,11,0,5,01,D,105,D,2019,D,,A,,C,10,F,630,D,3,D,,A,,A,,A,,A,,A,630,D,630,D,630,D,,A,,A,,A,,A,,A,D,,A,2020,F,BMW
20223,04902794,16,0,5,01,D,105,D,2019,D,,A,36,D,08,D,298,D,3,D,,A,,A,,C,,A,,A,298,D,298,D,298,D,,A,,A,,A,,B,,A,D,,A,2019,D,FOR
20223,04902804,6,0,5,01,D,105,D,2021,D,,A,36,D,01,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2020,D,KIA
20223,04903034,18,0,5,01,D,105,D,2020,D,,A,39,D,02,D,299,D,3,D,,A,,A,2000,D,,A,,A,299,D,299,D,299,D,,A,,A,,A,2000,D,,A,D,,A,2020,D,TOY
20223,04904764,15,0,5,02,D,105,D,2021,D,,A,48,D,09,D,520,D,3,D,,A,2500,D,,A,,A,,A,520,D,520,D,520,D,,A,,A,,A,,A,,A,D,,A,2021,D,JEE
20223,04904764,16,0,5,03,D,105,D,2021,D,.75,D,48,D,09,D,560,D,3,D,,A,,A,2753,D,,A,,A,560,D,560,D,560,D,,A,,A,,A,2753,D,,A,D,,A,2021,D,JEE
20223,04904774,12,0,1,01,D,105,D,2022,D,,A,36,D,06,D,416,D,3,D,,A,8000,D,5000,D,,A,,A,,A,,A,416,D,,A,,A,,A,5000,D,,A,D,,A,2022,D,HON
20223,04904864,9,0,1,01,D,105,D,2022,D,,A,36,D,06,D,380,D,3,D,,A,,A,9000,D,,A,,A,,A,,A,380,D,,A,,A,,A,9000,D,,A,D,,A,2022,D,KIA
20223,04905284,10,0,5,01,D,105,D,2020,D,,A,24,D,01,D,300,D,3,D,,A,,C,1000,D,,A,,A,300,D,300,D,300,D,25,D,25,D,25,D,1000,D,,A,D,,A,2020,D,TOY
20223,04907034,14,0,5,02,D,105,D,2021,D,,A,33,D,01,D,293,D,3,D,,A,,A,,A,,A,,A,293,D,293,D,293,D,11,D,11,D,11,D,,A,,A,D,,A,2022,D,MAZ
20223,04907754,19,0,5,01,D,105,D,2018,D,,A,,C,06,D,475,D,3,D,,A,,A,,A,,A,,A,475,D,475,D,475,D,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20223,04908424,8,0,5,01,D,105,D,,C,,A,,C,11,F,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,A,,A,2021,F,
20223,04908514,16,0,5,01,D,105,D,2021,D,,A,39,D,11,D,388,D,3,D,,A,,A,,A,,A,,A,388,D,388,D,388,D,,A,,A,,A,,A,,A,D,,A,2021,D,MAZ
20223,04909694,12,0,5,01,D,105,D,2022,D,,A,36,D,12,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2021,D,HYU
20223,04910014,6,0,1,01,D,105,D,2020,D,,A,36,D,10,D,220,D,3,D,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20223,04910364,14,0,5,01,D,105,D,2021,D,,A,,C,02,D,,C,3,D,,A,,A,,A,,A,,A,630,F,630,F,630,F,,A,,A,,A,,A,,A,D,,A,2021,D,BUI
20223,04911384,12,0,5,01,D,105,D,2018,D,,A,48,D,08,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20223,04911384,13,0,5,02,D,105,D,2020,D,,A,36,D,06,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2020,D,NIS
20223,04911644,9,0,5,01,D,105,D,2018,D,,A,36,D,02,D,308,D,3,D,,A,,A,3000,D,,A,,A,308,D,308,D,308,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,HON
20223,04912094,12,0,5,01,D,105,D,2021,D,,A,36,D,04,D,599,D,3,D,,A,,A,,A,,A,,A,599,D,599,D,599,D,,A,,A,,A,,A,,A,D,,A,2021,D,CAD
20223,04912384,11,0,1,01,D,105,D,2022,D,,A,36,D,06,D,425,D,3,D,,A,8000,D,4000,D,,A,,A,,A,425,D,425,D,,A,,A,,A,4000,D,,A,D,,A,2022,D,KIA
20223,04912554,11,0,1,01,D,105,D,2017,D,,A,48,D,05,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20223,04914774,23,0,5,01,D,105,D,2019,D,,A,36,D,11,D,357,D,3,D,,A,,A,5000,D,,A,,A,357,D,357,D,357,D,,A,,A,,A,5000,D,,A,D,,A,2019,D,HON
20223,04914974,10,0,5,01,D,105,D,2021,D,,A,36,D,11,D,510,D,3,D,,A,,A,,A,,A,,A,510,D,510,D,510,D,,A,,A,,A,,A,,A,D,,A,2021,D,JEE
20223,04915104,12,0,5,01,D,105,D,2021,D,,A,48,D,02,D,,C,3,D,,A,,A,,A,,A,,A,438,F,438,F,438,F,,A,,A,,A,,A,,A,D,,A,2021,D,CHE
20223,04915304,11,0,5,01,D,105,D,,C,,A,36,D,12,F,999,D,3,D,,A,,A,,A,,A,,A,999,D,999,D,999,D,,A,,A,,A,,A,,A,D,,A,2019,F,ACU
20223,04916194,10,0,1,01,D,105,D,2022,D,,A,24,D,11,D,540,D,3,D,,A,,A,12000,D,,A,,A,540,D,540,D,540,D,,A,,A,,A,12000,D,,A,D,,A,2021,D,NIS
20223,04916614,9,0,5,01,D,105,D,2020,D,,A,36,D,04,D,142,D,3,D,,A,,A,,A,,A,,A,142,D,142,D,142,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20223,04917034,20,0,5,01,D,105,D,2020,D,,A,36,D,06,D,336,D,3,D,,A,,A,,A,,A,,A,336,D,336,D,336,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20223,04917774,17,0,5,01,D,105,D,2020,D,,A,36,D,11,D,290,D,3,D,,A,7000,D,,A,,A,,A,290,D,290,D,290,D,,A,,A,,A,,A,,A,D,,A,2020,D,HYU
20223,04919084,10,0,5,01,D,105,D,2020,D,,A,36,D,05,D,360,D,3,D,,A,,A,2000,D,,A,,A,360,D,360,D,360,D,,A,,A,,A,2000,D,,A,D,,A,2020,D,VOV
20223,04920124,6,0,1,01,D,105,D,2022,D,,A,36,D,09,D,360,D,3,D,,A,1200,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,D,,A,2022,D,TOY
20223,04920644,12,0,5,01,D,105,D,2021,D,,A,36,D,12,D,420,D,3,D,,A,,A,,A,,A,,A,420,D,420,D,420,D,,A,,A,,A,,A,,A,D,,A,2020,D,HYU
20223,04921294,20,0,5,01,D,105,D,2021,D,,A,36,D,06,D,299,D,3,D,,A,,A,2000,D,,A,,A,299,D,299,D,299,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,CHE
20223,04921754,14,0,5,01,D,105,D,2019,D,,A,36,D,09,D,305,D,3,D,,A,,A,,A,,A,08,D,305,D,305,D,305,D,,A,,A,,A,,A,200,D,D,,A,2019,D,KIA
20223,04922064,13,0,1,01,D,105,D,,C,,A,24,D,09,D,,C,3,D,,A,,A,,A,,A,,A,299,F,299,F,299,F,,A,,A,,A,,A,,A,D,,A,2021,D,HON
20223,04924314,12,0,5,01,D,105,D,,C,,A,,C,09,F,,C,3,D,,A,,A,,C,,A,,A,400,F,400,F,400,F,,A,,A,,A,,B,,A,D,,A,2021,F,TOY
20223,04924704,9,0,5,01,D,105,D,2020,D,,A,36,D,08,D,450,D,3,D,,A,,C,3000,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,AUD
20223,04925804,8,0,5,01,D,105,D,2020,D,,A,36,D,07,F,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20223,04926684,10,0,5,01,D,105,D,2018,D,,A,24,D,01,D,,C,3,D,,A,,A,,C,,A,06,D,516,F,,A,,A,,A,,A,,A,,B,,A,D,,A,2022,D,KIA
20223,04926684,11,0,5,02,D,105,D,2017,D,,A,36,D,11,D,383,D,3,D,,A,,A,2500,D,,A,06,D,383,D,,A,,A,,A,,A,,A,2500,D,,A,D,,A,2021,D,FOR
20223,04927324,27,0,5,01,D,105,D,2021,D,.75,D,36,D,08,D,435,D,3,D,,A,,A,2000,D,,A,,A,435,D,435,D,435,D,,A,,A,,A,2000,D,,A,D,,A,2021,D,BMW
20223,04928564,10,0,5,01,D,105,D,2021,D,,A,36,D,04,D,423,D,3,D,,A,,A,5000,D,,A,,A,423,D,423,D,423,D,,A,,A,,A,5000,D,,A,D,,A,2021,D,FOR
20223,04928974,16,0,5,01,D,105,D,2020,D,,A,36,D,03,D,215,D,3,D,,A,,A,750,D,,A,,A,215,D,215,D,215,D,,A,,A,,A,750,D,,A,D,,A,2020,D,HON
20223,04929774,8,0,1,01,D,105,D,2022,D,,A,36,D,08,D,1104,D,3,D,,A,,A,5000,D,,A,,A,,A,,A,1104,D,,A,,A,,A,5000,D,,A,D,,A,2022,D,AUD
20223,04929954,18,0,5,01,D,105,D,2019,D,,A,36,D,08,D,600,D,3,D,,A,,A,,A,,A,08,D,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20223,04931173,8,0,1,01,D,105,D,2020,D,,A,,C,03,D,458,D,3,D,,A,,A,3000,D,,A,,A,458,D,458,D,458,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,NIS
20223,04931563,30,0,5,01,D,105,D,2019,D,,A,48,D,01,D,392,D,3,D,,A,,A,,A,,A,,A,392,D,392,D,392,D,,A,,A,,A,,A,,A,D,,A,2020,D,HYU
20223,04931613,13,0,5,01,D,105,D,2022,D,,A,36,D,02,D,253,D,3,D,,A,19000,D,3000,D,,A,,A,253,D,253,D,253,D,,A,,A,,A,3000,D,,A,D,,A,2022,D,TOY
20223,04932053,19,0,5,01,D,105,D,2020,D,,A,36,D,10,D,250,D,3,D,,A,2500,D,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20223,04932243,13,0,1,01,D,105,D,2017,D,,A,48,D,10,D,348,D,3,D,,A,,A,,A,,A,,A,348,D,348,D,348,D,,A,,A,,A,,A,,A,D,,A,2020,D,FOR
20223,04932833,12,0,5,01,D,105,D,2019,D,,A,36,D,04,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2019,D,MRB
20223,04933123,23,0,5,01,D,105,D,2019,D,,A,36,D,12,D,598,D,3,D,,A,,A,,A,,A,,A,598,D,598,D,598,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20223,04934043,10,0,1,01,D,105,D,2022,D,,A,36,D,06,D,500,D,3,D,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,35,D,,A,,A,D,,A,2022,D,NIS
20223,04934743,17,0,1,01,D,105,D,2019,D,,A,48,D,10,D,606,D,3,D,,A,,A,,A,,A,,A,606,D,606,D,606,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20223,04935713,18,0,5,01,D,105,D,2020,D,,A,36,D,09,D,290,D,3,D,,A,,A,,A,,A,,A,290,D,290,D,290,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20223,04935883,16,0,5,01,D,105,D,2021,D,,A,36,D,07,D,600,D,3,D,,A,,A,6000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,6000,D,,A,D,,A,2021,D,JEE
20223,04935883,17,0,5,02,D,105,D,2022,D,,A,36,D,01,D,400,D,3,D,,A,20000,D,5000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,5000,D,,A,D,,A,2022,D,VOK
20223,04936423,22,0,5,01,D,105,D,2020,D,,A,36,D,11,D,580,D,3,D,,A,,A,1000,D,,A,,A,580,D,580,D,580,D,40,D,40,D,40,D,1000,D,,A,D,,A,2020,D,JEE
20223,04937653,13,0,5,01,D,105,D,2021,D,,A,36,D,08,D,300,D,3,D,,A,,A,2500,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,2500,D,,A,D,,A,2020,D,HON
20223,04938223,10,0,5,01,D,105,D,2020,D,,A,48,D,10,D,674,D,3,D,,A,,A,1200,D,,A,,A,674,D,674,D,674,D,,A,,A,,A,1200,D,,A,D,,A,2019,D,VOV
20223,04938313,8,0,5,01,D,105,D,2021,D,,A,36,D,06,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2021,D,HON
20223,04938463,18,0,5,01,D,105,D,2019,D,,A,36,D,06,D,516,D,3,D,,A,,A,2000,D,,A,04,D,516,D,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2019,D,GMC
20223,04938463,19,0,5,02,D,105,D,2021,D,,A,36,D,01,D,550,D,3,D,,A,,A,3000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,BMW
20223,04938463,20,0,1,03,D,105,D,2022,D,,A,36,D,06,D,500,D,3,D,,A,9000,D,1000,D,,A,,A,,A,,A,500,D,,A,,A,,A,1000,D,,A,D,,A,2022,D,GMC
20223,04939103,18,0,5,01,D,105,D,2021,D,,A,36,D,08,D,589,D,3,D,,A,,A,,A,,A,,A,589,D,589,D,589,D,,A,,A,,A,,A,,A,D,,A,2021,D,HYU
20223,04939123,13,0,5,01,D,105,D,2021,D,,A,48,D,06,D,607,D,3,D,,A,,A,,A,,A,,A,607,D,607,D,607,D,,A,,A,,A,,A,,A,D,,A,2021,D,KIA
20223,04939783,17,0,5,01,D,105,D,2020,D,,A,39,D,12,D,298,D,3,D,,A,,A,2500,D,,A,,A,298,D,298,D,298,D,,A,,A,,A,2500,D,,A,D,,A,2020,D,VOK
20223,04939843,23,0,5,01,D,105,D,2019,D,,A,36,D,08,D,312,D,3,D,,A,2500,D,1000,D,,A,06,D,312,D,312,D,312,D,35,D,35,D,35,D,1000,D,,A,D,,A,2019,D,FOR
20223,04939843,24,0,5,02,D,105,D,2020,D,,A,36,D,06,D,700,D,3,D,600,D,,A,,A,,A,05,D,100,D,100,D,,A,,A,,A,,A,,A,,A,D,,A,2021,D,FOR
20223,04941593,16,0,5,01,D,105,D,2021,D,,A,36,D,07,D,387,D,3,D,,A,,A,,A,,A,,A,387,D,387,D,387,D,,A,,A,,A,,A,,A,D,,A,2021,D,FOR
20223,04941593,17,0,5,02,D,105,D,2018,D,,A,,C,03,D,345,D,3,D,,A,,A,,A,,A,05,D,345,D,345,D,,A,,A,,A,,A,,A,,A,D,,A,2018,D,FOR
20223,04941593,18,0,1,03,D,105,D,2022,D,,A,24,D,06,D,400,D,3,D,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,D,,A,2022,D,FOR
20223,04944823,13,0,5,01,D,105,D,2020,D,,A,36,D,05,D,275,D,3,D,,A,,C,,A,,A,,A,275,D,275,D,275,D,,A,,A,,A,,A,,A,D,,A,2020,D,HYU
20223,04944823,14,0,5,02,D,105,D,2020,D,,A,36,D,05,D,275,D,3,D,,A,,A,,A,,A,07,D,275,D,275,D,275,D,10,D,10,D,10,D,,A,,A,D,,A,2020,D,HYU
20223,04945723,37,0,5,01,D,105,D,2020,D,,A,30,D,02,D,689,D,3,D,,A,,A,,C,,A,06,D,689,D,689,D,,A,100,D,100,D,,A,,B,,A,D,,A,2020,D,BMW
20223,04946343,12,0,1,01,D,105,D,2020,D,,A,48,D,05,D,432,D,3,D,,A,,A,,A,,A,,A,432,D,432,D,432,D,,A,,A,,A,,A,,A,D,,A,2020,D,HYU
20223,04946383,30,0,5,01,D,105,D,2020,D,,A,36,D,03,D,320,D,3,D,,A,,A,,C,,A,06,D,320,D,320,D,,A,,A,,A,,A,,B,,A,D,,A,2020,D,TOY
20223,04947153,14,0,5,01,D,105,D,2021,D,,A,36,D,07,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2021,D,TOY
20223,04947813,12,0,5,01,D,105,D,2020,D,,A,36,D,02,F,550,D,3,D,,A,,A,5000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,5000,D,,A,D,,A,2020,D,MRB
20223,04949314,26,0,5,01,D,105,D,2021,D,,A,36,D,08,D,380,D,3,D,,A,,A,2000,D,,A,,A,380,D,380,D,380,D,,C,,C,,C,2000,D,,A,D,,A,2021,D,SUB
20223,04950393,17,0,5,01,D,105,D,2020,D,,A,24,D,06,D,299,D,3,D,,A,,A,1500,D,,A,07,D,299,D,299,D,299,D,,A,,A,,A,1500,D,300,D,D,,A,2020,D,FOR
20223,04950443,16,0,5,01,D,105,D,2021,D,,A,36,D,01,D,365,D,3,D,,A,,A,1500,D,,A,,A,365,D,365,D,365,D,15,D,15,D,15,D,1500,D,,A,D,,A,2021,D,JEE
20223,04950593,18,0,5,01,D,105,D,2021,D,,A,,C,11,D,680,D,3,D,,A,,A,,A,,A,05,D,680,D,,A,,A,,A,,A,,A,,A,,A,D,,A,2021,D,TOY
20223,04951403,15,0,5,01,D,105,D,2019,D,,A,48,D,07,D,529,D,3,D,,A,,A,,A,,A,,A,529,D,529,D,529,D,,A,,A,,A,,A,,A,D,,A,2018,D,VOK
20223,04951883,25,0,5,01,D,105,D,2019,D,,A,36,D,07,D,350,D,3,D,,A,,A,3000,D,,A,07,D,350,D,350,D,350,D,,A,,A,,A,3000,D,300,D,D,,A,2019,D,KIA
20223,04952173,8,0,5,01,D,105,D,2018,D,,A,48,D,06,F,728,D,3,D,,A,,A,,A,,A,,A,728,D,728,D,728,D,,A,,A,,A,,A,,A,D,,A,2019,D,MRB
20223,04952273,17,0,5,01,D,105,D,2017,D,,A,12,D,01,D,214,D,3,D,,A,,A,,A,,A,,A,214,D,214,D,214,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
